# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.431805235243e-10       6.102326055438e-15       4.369462107131e-13       0.000000000000e+00       8.198994072732e-09       4.404796394775e-10      -2.276520309037e-12 
    3       1.356104937255e-10       9.675946231839e-15       5.266531070408e-13       0.000000000000e+00       5.043782274117e-09       3.142150549807e-10      -1.930233647413e-12 
    4       1.280469510747e-10       1.055668027243e-14       5.264771497411e-13       0.000000000000e+00       3.485691795644e-09       2.389082638175e-10      -1.474507801081e-12 
    5       1.220971438125e-10       9.065136867426e-15       4.798008077324e-13       0.000000000000e+00       2.585658349440e-09       1.893452087109e-10      -1.033023855792e-12 
    6       1.177775240799e-10       6.457974387491e-15       4.140560780284e-13       0.000000000000e+00       2.007202744141e-09       1.544536078823e-10      -6.478226791660e-13 
    7       1.148058155807e-10       3.972024184583e-15       3.463205842643e-13       0.000000000000e+00       1.609860496088e-09       1.287471037812e-10      -3.381230972439e-13 
    8       1.128863920539e-10       2.274544469942e-15       2.854981048433e-13       0.000000000000e+00       1.323967785432e-09       1.091670850111e-10      -1.095347389366e-13 
    9       1.117893417472e-10       1.426861810571e-15       2.356802110053e-13       0.000000000000e+00       1.110397312284e-09       9.385552476531e-11       4.135579507207e-14 
   10       1.113157535744e-10       1.137748923810e-15       1.981687679801e-13       0.000000000000e+00       9.456977803675e-10       8.164728877139e-11       1.244312999594e-13 
   11       1.113505810473e-10       1.061807454002e-15       1.724921337078e-13       0.000000000000e+00       7.961112390089e-10       7.216473981499e-11       1.529397409341e-13 
   12       1.117888619966e-10       9.829705945693e-16       1.570241980389e-13       0.000000000000e+00       6.932831634442e-10       6.389053780105e-11       1.442153478319e-13 
   13       1.125253980538e-10       8.470707487926e-16       1.495996207091e-13       0.000000000000e+00       6.091086185615e-10       5.715272035528e-11       1.128565187497e-13 
   14       1.134725062119e-10       6.971492173939e-16       1.480734162584e-13       0.000000000000e+00       5.392613144880e-10       5.129057857414e-11       7.148337871041e-14 
   15       1.146360960871e-10       5.906109021751e-16       1.505164067472e-13       0.000000000000e+00       4.806211144514e-10       4.639649724332e-11       3.081434499672e-14 
   16       1.159799285408e-10       5.515578403442e-16       1.552755967220e-13       0.000000000000e+00       4.308892425786e-10       4.224360671360e-11      -2.362228720426e-15 
   17       1.174262189082e-10       5.682213363254e-16       1.612680624491e-13       0.000000000000e+00       3.883320809884e-10       3.865165737923e-11      -2.454221551731e-14 
   18       1.189749901256e-10       6.134502250855e-16       1.679561712688e-13       0.000000000000e+00       3.514819098093e-10       3.545653250932e-11      -3.517068497765e-14 
   19       1.206346834421e-10       6.763603240536e-16       1.750931351697e-13       0.000000000000e+00       3.197283501233e-10       3.263492073107e-11      -3.562896711898e-14 
   20       1.223535984547e-10       7.518482286000e-16       1.824288333630e-13       0.000000000000e+00       2.918236105550e-10       3.014334609172e-11      -2.887426020430e-14 
   21       1.241425494332e-10       8.477197419529e-16       1.900495146330e-13       0.000000000000e+00       2.673132355738e-10       2.794274666232e-11      -1.794393632734e-14 
   22       1.259995319389e-10       9.751375476427e-16       1.981193560152e-13       0.000000000000e+00       2.455957046131e-10       2.595925512892e-11      -6.400730208374e-15 
   23       1.279158142154e-10       1.133561172005e-15       2.066462619012e-13       0.000000000000e+00       2.263614040802e-10       2.416558224794e-11       3.399905854363e-15 
   24       1.298631609606e-10       1.317518933341e-15       2.155312878207e-13       0.000000000000e+00       2.091546652921e-10       2.253234393603e-11       9.537669770188e-15 
