# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.093995369751e-10       4.687986161560e-15       4.837183521930e-13       0.000000000000e+00       1.095460904008e-08       3.753888943562e-11      -2.094064423177e-12 
    3       1.081941250396e-10       8.213004345982e-15       5.668289232755e-13       0.000000000000e+00       6.657714653162e-09       5.004382958167e-11      -1.843691434737e-12 
    4       1.062326378348e-10       1.012047040896e-14       5.736579688924e-13       0.000000000000e+00       4.584873057604e-09       4.820858239920e-11      -1.506041556023e-12 
    5       1.045465782033e-10       9.979916979040e-15       5.364675100797e-13       0.000000000000e+00       3.394017609650e-09       4.339069280143e-11      -1.162809915960e-12 
    6       1.033417065214e-10       8.292105926853e-15       4.763727884764e-13       0.000000000000e+00       2.631410487487e-09       3.828865802960e-11      -8.433047162090e-13 
    7       1.026435847371e-10       5.965544721422e-15       4.084451679989e-13       0.000000000000e+00       2.108277015123e-09       3.363740645297e-11      -5.647566747197e-13 
    8       1.024450778504e-10       3.805421359564e-15       3.418208347791e-13       0.000000000000e+00       1.731383321161e-09       2.965567260871e-11      -3.357334911082e-13 
    9       1.026249732023e-10       2.257970049803e-15       2.820337010086e-13       0.000000000000e+00       1.449614058674e-09       2.627434614688e-11      -1.591919860465e-13 
   10       1.031218590961e-10       1.393262534555e-15       2.322592091605e-13       0.000000000000e+00       1.232548053474e-09       2.333978107251e-11      -3.380980620630e-14 
   11       1.039036134006e-10       1.037178447185e-15       1.939322940012e-13       0.000000000000e+00       1.035556259507e-09       2.161689847777e-11       4.463444690642e-14 
