# Matter power spectrum P(k) at redshift z=0
# for k=9.65423e-06 to 0.580163 h/Mpc,
# number of wavenumbers equal to 563
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.654234864357e-06       6.548761111675e+01 
       2.156830608226e-05       1.421845216493e+02 
       3.351820708163e-05       2.175198065514e+02 
       4.553143503712e-05       2.922646195487e+02 
       5.763587651444e-05       3.668454598317e+02 
       6.986002031493e-05       4.415739405365e+02 
       8.223317617790e-05       5.167107244172e+02 
       9.478570185761e-05       5.924913597345e+02 
       1.075492411125e-04       6.691392390271e+02 
       1.205569751690e-04       7.468731582598e+02 
       1.338438902400e-04       8.259123377405e+02 
       1.474470636741e-04       9.064800930258e+02 
       1.614059712643e-04       9.888068157934e+02 
       1.757628181257e-04       1.073132537648e+03 
       1.905628953294e-04       1.159709196051e+03 
       2.058549640930e-04       1.248802993993e+03 
       2.216916687300e-04       1.340696328798e+03 
       2.381299786557e-04       1.435690087066e+03 
       2.552316584366e-04       1.534105551207e+03 
       2.730637630357e-04       1.636286455468e+03 
       2.916991528776e-04       1.742600848960e+03 
       3.112170199814e-04       1.853442867820e+03 
       3.317034119727e-04       1.969234176440e+03 
       3.532517351230e-04       2.090425030072e+03 
       3.759632104950e-04       2.217494947758e+03 
       3.999472487453e-04       2.350952435737e+03 
       4.253216992253e-04       2.491333872054e+03 
       4.522129180947e-04       2.639201228287e+03 
       4.807555889883e-04       2.795138034888e+03 
       5.110922196940e-04       2.959743681178e+03 
       5.433722313534e-04       3.133625441612e+03 
       5.777505557306e-04       3.317388141595e+03 
       6.143856646054e-04       3.511621214979e+03 
       6.534369771689e-04       3.716883162663e+03 
       6.950616297084e-04       3.933683734830e+03 
       7.394106484644e-04       4.162464122604e+03 
       7.866246395670e-04       4.403576218339e+03 
       8.368291929629e-04       4.657261801287e+03 
       8.901302783317e-04       4.923633192091e+03 
       9.466099738089e-04       5.202656967084e+03 
       1.006322895137e-03       5.494142318727e+03 
       1.069293669479e-03       5.797735628110e+03 
       1.135515719438e-03       6.112922610458e+03 
       1.204951496544e-03       6.439038483634e+03 
       1.277534149965e-03       6.775263501743e+03 
       1.353170463854e-03       7.120685981626e+03 
       1.431744773981e-03       7.474345824830e+03 
       1.513123501346e-03       7.835208957353e+03 
       1.597159924776e-03       8.202221232757e+03 
       1.683698849905e-03       8.574333956205e+03 
       1.772580903117e-03       8.950524605324e+03 
       1.863646266899e-03       9.329812379223e+03 
       1.956737760415e-03       9.711271091172e+03 
       2.051703243811e-03       1.009403579564e+04 
       2.148397380558e-03       1.047731049599e+04 
       2.246682828065e-03       1.086036898113e+04 
       2.346430945079e-03       1.124255578371e+04 
       2.447522109199e-03       1.162328476760e+04 
       2.549845733366e-03       1.200203465731e+04 
       2.653300060388e-03       1.237834447849e+04 
       2.757791802242e-03       1.275181241547e+04 
       2.863235678278e-03       1.312207625948e+04 
       2.969553894527e-03       1.348883477823e+04 
       3.076675596027e-03       1.385181968148e+04 
       3.184536315358e-03       1.421079984669e+04 
       3.293077433674e-03       1.456558077395e+04 
       3.402245665065e-03       1.491599456973e+04 
       3.511992570953e-03       1.526189431288e+04 
       3.622274108216e-03       1.560317956094e+04 
       3.733050212503e-03       1.593973368673e+04 
       3.844284416714e-03       1.627148290827e+04 
       3.955943503558e-03       1.659836734753e+04 
       4.067997190485e-03       1.692033182604e+04 
       4.180417844882e-03       1.723734180003e+04 
       4.293180227248e-03       1.754937294098e+04 
       4.406261260012e-03       1.785640417669e+04 
       4.519639819695e-03       1.815843644958e+04 
       4.633296550216e-03       1.845546260733e+04 
       4.747213695259e-03       1.874748866557e+04 
       4.861374947800e-03       1.903453709252e+04 
       4.975765315020e-03       1.931661335545e+04 
       5.090370996998e-03       1.959374370159e+04 
       5.205179277747e-03       1.986595755587e+04 
       5.320178427265e-03       2.013327640281e+04 
       5.435357613447e-03       2.039573959045e+04 
       5.550706822792e-03       2.065337950355e+04 
       5.666216788978e-03       2.090622808139e+04 
       5.781878928460e-03       2.115432452797e+04 
       5.897685282353e-03       2.139770711797e+04 
       6.013628463931e-03       2.163641197190e+04 
       6.129701611151e-03       2.187049078759e+04 
       6.245898343684e-03       2.209998435914e+04 
       6.362212723977e-03       2.232492749128e+04 
       6.478639221938e-03       2.254536812662e+04 
       6.595172682865e-03       2.276135725811e+04 
       6.711808298302e-03       2.297292369490e+04 
       6.828541579511e-03       2.318013043373e+04 
       6.945368333320e-03       2.338301944298e+04 
       7.062284640092e-03       2.358163118316e+04 
       7.179286833621e-03       2.377601632308e+04 
       7.296371482766e-03       2.396621235429e+04 
       7.413535374648e-03       2.415227680068e+04 
       7.530775499269e-03       2.433423217567e+04 
       7.648089035425e-03       2.451214429603e+04 
       7.765473337775e-03       2.468606545456e+04 
       7.882925924972e-03       2.485602138401e+04 
       8.000444468763e-03       2.502205047876e+04 
       8.118026783953e-03       2.518421898142e+04 
       8.235670819177e-03       2.534254906668e+04 
       8.353374648389e-03       2.549709562727e+04 
       8.471136463023e-03       2.564789108274e+04 
       8.588954564750e-03       2.579500473059e+04 
       8.706827358796e-03       2.593845883436e+04 
       8.824753347763e-03       2.607830193534e+04 
       8.942731125913e-03       2.621456542052e+04 
       9.060759373882e-03       2.634730131046e+04 
       9.178836853777e-03       2.647654340984e+04 
       9.296962404641e-03       2.660233218315e+04 
       9.415134938238e-03       2.672471515148e+04 
       9.533353435150e-03       2.684372534594e+04 
       9.651616941148e-03       2.695941199765e+04 
       9.769924563823e-03       2.707180733728e+04 
       9.888275469456e-03       2.718093848531e+04 
       1.000666888010e-02       2.728685831389e+04 
       1.012510407090e-02       2.738959330929e+04 
       1.024358036751e-02       2.748919944860e+04 
       1.036209714383e-02       2.758568406142e+04 
       1.048065381975e-02       2.767911283662e+04 
       1.059924985917e-02       2.776950629883e+04 
       1.071788476805e-02       2.785690699026e+04 
       1.083655809272e-02       2.794134598883e+04 
       1.095526941814e-02       2.802286531180e+04 
       1.107401836646e-02       2.810149135685e+04 
       1.119280459552e-02       2.817725888724e+04 
       1.131162779757e-02       2.825021437995e+04 
       1.143048769800e-02       2.832038448082e+04 
       1.154938405419e-02       2.838779237558e+04 
       1.166831665445e-02       2.845249324990e+04 
       1.178728531701e-02       2.851449454692e+04 
       1.190628988908e-02       2.857384376406e+04 
       1.202533024603e-02       2.863057876983e+04 
       1.214440629051e-02       2.868471288461e+04 
       1.226351795177e-02       2.873628752168e+04 
       1.238266518497e-02       2.878533859631e+04 
       1.250184797049e-02       2.883188838981e+04 
       1.262106631340e-02       2.887597598578e+04 
       1.274032024287e-02       2.891763197230e+04 
       1.285960981170e-02       2.895686232338e+04 
       1.297893509584e-02       2.899374785461e+04 
       1.309829619399e-02       2.902827154537e+04 
       1.321769322721e-02       2.906050247556e+04 
       1.333712633855e-02       2.909043414317e+04 
       1.345659569276e-02       2.911812273961e+04 
       1.357610147602e-02       2.914358636237e+04 
       1.369564389564e-02       2.916684359964e+04 
       1.381522317988e-02       2.918794344093e+04 
       1.393483957774e-02       2.920688755915e+04 
       1.405449335879e-02       2.922371395673e+04 
       1.417418481301e-02       2.923845726704e+04 
       1.429391425071e-02       2.925114381494e+04 
       1.441368200240e-02       2.926179278670e+04 
       1.453348841874e-02       2.927043626458e+04 
       1.465333387046e-02       2.927710937216e+04 
       1.477321874838e-02       2.928181576339e+04 
