# Matter power spectrum P(k) at redshift z=0
# for k=1.13415e-05 to 0.680967 h/Mpc,
# number of wavenumbers equal to 557
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.134145530433e-05       4.036279645431e+01 
       2.534167644351e-05       8.764938894105e+01 
       3.939998708588e-05       1.341527665594e+02 
       5.356109006888e-05       1.803890345133e+02 
       6.787055980476e-05       2.266627031960e+02 
       8.237532200543e-05       2.732090998003e+02 
       9.712415137537e-05       3.202346908602e+02 
       1.121681949793e-04       3.679338378268e+02 
       1.275615290390e-04       4.164976910798e+02 
       1.433617569394e-04       4.661198017827e+02 
       1.596306561554e-04       5.170002422098e+02 
       1.764348815438e-04       5.693490078195e+02 
       1.938467318268e-04       6.233890735211e+02 
       2.119449849379e-04       6.793593308330e+02 
       2.308158059084e-04       7.375174653743e+02 
       2.505537277953e-04       7.981429055010e+02 
       2.712627012884e-04       8.615397824551e+02 
       2.930572014754e-04       9.280399317017e+02 
       3.160633700445e-04       9.980058067526e+02 
       3.404201570967e-04       1.071833289957e+03 
       3.662804078517e-04       1.149954114199e+03 
       3.938118151152e-04       1.232837703435e+03 
       4.231976281401e-04       1.320992102146e+03 
       4.546369731234e-04       1.414963487304e+03 
       4.883446023644e-04       1.515333790644e+03 
       5.245498529964e-04       1.622715755729e+03 
       5.634945706615e-04       1.737744738331e+03 
       6.054297511281e-04       1.861066611870e+03 
       6.506106898760e-04       1.993321288655e+03 
       6.992905233704e-04       2.135121677423e+03 
       7.517122089719e-04       2.287028435524e+03 
       8.080992230916e-04       2.449521505121e+03 
       8.686455368261e-04       2.622970601352e+03 
       9.335057041745e-04       2.807607003926e+03 
       1.002786095328e-03       3.003499779174e+03 
       1.076538346759e-03       3.210539881637e+03 
       1.154755927658e-03       3.428434737284e+03 
       1.237374342787e-03       3.656713390725e+03 
       1.324274979062e-03       3.894743774795e+03 
       1.415292081608e-03       4.141758327626e+03 
       1.510221944832e-03       4.396886243679e+03 
       1.608833211634e-03       4.659187628737e+03 
       1.710877204807e-03       4.927687222553e+03 
       1.816097419548e-03       5.201404257902e+03 
       1.924237600979e-03       5.479377204965e+03 
       2.035048132516e-03       5.760682883375e+03 
       2.148290711616e-03       6.044450194835e+03 
       2.263741462514e-03       6.329868384435e+03 
       2.381192730911e-03       6.616190461416e+03 
       2.500453838145e-03       6.902728293072e+03 
       2.621351062585e-03       7.188880110497e+03 
       2.743727082316e-03       7.474095879115e+03 
       2.867440069929e-03       7.757885468523e+03 
       2.992362586558e-03       8.039814623807e+03 
       3.118380383206e-03       8.319499201527e+03 
       3.245391185004e-03       8.596602911656e+03 
       3.373303508673e-03       8.870830611246e+03 
       3.502035544372e-03       9.141926911460e+03 
       3.631514119367e-03       9.409680849689e+03 
       3.761673751359e-03       9.673892142823e+03 
       3.892455792882e-03       9.934396241509e+03 
       4.023807664084e-03       1.019105714170e+04 
       4.155682168742e-03       1.044375855594e+04 
       4.288036887071e-03       1.069240767025e+04 
       4.420833638324e-03       1.093692540216e+04 
       4.554038006142e-03       1.117725310019e+04 
       4.687618919900e-03       1.141334360117e+04 
       4.821548285692e-03       1.164516289146e+04 
       4.955800661160e-03       1.187268849847e+04 
       5.090352968929e-03       1.209591115993e+04 
       5.225184243944e-03       1.231482558887e+04 
       5.360275410553e-03       1.252943224367e+04 
       5.495609085673e-03       1.273976477110e+04 
       5.631169404789e-03       1.294582671046e+04 
       5.766941867985e-03       1.314764968913e+04 
       5.902913203510e-03       1.334525942584e+04 
       6.039071246746e-03       1.353869195055e+04 
       6.175404832671e-03       1.372798265796e+04 
       6.311903700191e-03       1.391317554946e+04 
       6.448558406907e-03       1.409430790590e+04 
       6.585360253067e-03       1.427143466606e+04 
       6.722301213609e-03       1.444459701193e+04 
       6.859373877362e-03       1.461384328574e+04 
       6.996571392547e-03       1.477922619911e+04 
       7.133887417874e-03       1.494079306103e+04 
       7.271316078596e-03       1.509859296039e+04 
