#mDM	Log[E,10]	dN/dE (e+ e-)	dN/dE (gammas)	dNdE (others)	E [GeV]	E.dN/dE (e+ e-)	E.dN/dE (gammas)	E.dNdE (others)	E.dN/dE (all)
55	-7.26	0.0000e+00	0.0000e+00	0.0000e+00	5.4954e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-7.21	0.0000e+00	0.0000e+00	0.0000e+00	6.1660e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-7.16	0.0000e+00	0.0000e+00	0.0000e+00	6.9183e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-7.11	0.0000e+00	0.0000e+00	0.0000e+00	7.7625e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-7.06	0.0000e+00	0.0000e+00	0.0000e+00	8.7096e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-7.01	1.0952e+03	0.0000e+00	0.0000e+00	9.7724e-08	1.0703e-04	0.0000e+00	0.0000e+00	1.0703e-04
55	-6.96	0.0000e+00	0.0000e+00	0.0000e+00	1.0965e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.91	0.0000e+00	0.0000e+00	0.0000e+00	1.2303e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.86	0.0000e+00	0.0000e+00	0.0000e+00	1.3804e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.81	0.0000e+00	0.0000e+00	0.0000e+00	1.5488e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.76	0.0000e+00	0.0000e+00	0.0000e+00	1.7378e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.71	3.6593e+02	0.0000e+00	0.0000e+00	1.9498e-07	7.1351e-05	0.0000e+00	0.0000e+00	7.1351e-05
55	-6.66	0.0000e+00	0.0000e+00	0.0000e+00	2.1878e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.61	0.0000e+00	0.0000e+00	0.0000e+00	2.4547e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.56	0.0000e+00	0.0000e+00	0.0000e+00	2.7542e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.51	1.7317e+02	0.0000e+00	0.0000e+00	3.0903e-07	5.3513e-05	0.0000e+00	0.0000e+00	5.3513e-05
55	-6.46	0.0000e+00	0.0000e+00	0.0000e+00	3.4674e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.41	3.2096e+02	0.0000e+00	0.0000e+00	3.8905e-07	1.2487e-04	0.0000e+00	0.0000e+00	1.2487e-04
55	-6.36	0.0000e+00	0.0000e+00	0.0000e+00	4.3652e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.31	1.0926e+02	0.0000e+00	0.0000e+00	4.8978e-07	5.3514e-05	0.0000e+00	0.0000e+00	5.3514e-05
55	-6.26	0.0000e+00	0.0000e+00	0.0000e+00	5.4954e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.21	0.0000e+00	0.0000e+00	0.0000e+00	6.1660e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-6.16	1.2892e+02	0.0000e+00	0.0000e+00	6.9183e-07	8.9190e-05	0.0000e+00	0.0000e+00	8.9190e-05
55	-6.11	1.3788e+02	0.0000e+00	0.0000e+00	7.7625e-07	1.0703e-04	0.0000e+00	0.0000e+00	1.0703e-04
55	-6.06	6.1442e+01	0.0000e+00	0.0000e+00	8.7096e-07	5.3514e-05	0.0000e+00	0.0000e+00	5.3514e-05
55	-6.01	7.3014e+01	0.0000e+00	0.0000e+00	9.7724e-07	7.1352e-05	0.0000e+00	0.0000e+00	7.1352e-05
55	-5.96	6.5074e+01	0.0000e+00	0.0000e+00	1.0965e-06	7.1352e-05	0.0000e+00	0.0000e+00	7.1352e-05
55	-5.91	8.6996e+01	0.0000e+00	0.0000e+00	1.2303e-06	1.0703e-04	0.0000e+00	0.0000e+00	1.0703e-04
55	-5.86	9.0457e+01	0.0000e+00	0.0000e+00	1.3804e-06	1.2487e-04	0.0000e+00	0.0000e+00	1.2487e-04
55	-5.81	4.6068e+01	0.0000e+00	1.1517e+01	1.5488e-06	7.1351e-05	0.0000e+00	1.7838e-05	8.9189e-05
55	-5.76	6.1588e+01	0.0000e+00	0.0000e+00	1.7378e-06	1.0703e-04	0.0000e+00	0.0000e+00	1.0703e-04
55	-5.71	7.3186e+01	0.0000e+00	0.0000e+00	1.9498e-06	1.4270e-04	0.0000e+00	0.0000e+00	1.4270e-04
55	-5.66	9.7842e+01	0.0000e+00	0.0000e+00	2.1878e-06	2.1406e-04	0.0000e+00	0.0000e+00	2.1406e-04
55	-5.61	5.0868e+01	0.0000e+00	0.0000e+00	2.4547e-06	1.2486e-04	0.0000e+00	0.0000e+00	1.2486e-04
55	-5.56	9.0671e+01	0.0000e+00	0.0000e+00	2.7542e-06	2.4973e-04	0.0000e+00	0.0000e+00	2.4973e-04
55	-5.51	8.0812e+01	0.0000e+00	0.0000e+00	3.0903e-06	2.4973e-04	0.0000e+00	0.0000e+00	2.4973e-04
55	-5.46	1.1318e+02	0.0000e+00	0.0000e+00	3.4674e-06	3.9243e-04	0.0000e+00	0.0000e+00	3.9243e-04
55	-5.41	6.8776e+01	0.0000e+00	9.1701e+00	3.8905e-06	2.6757e-04	0.0000e+00	3.5676e-05	3.0324e-04
55	-5.36	5.3124e+01	0.0000e+00	4.0864e+00	4.3652e-06	2.3190e-04	0.0000e+00	1.7838e-05	2.4973e-04
55	-5.31	5.0989e+01	0.0000e+00	3.6421e+00	4.8978e-06	2.4973e-04	0.0000e+00	1.7838e-05	2.6757e-04
55	-5.26	7.1411e+01	0.0000e+00	1.2984e+01	5.4954e-06	3.9243e-04	0.0000e+00	7.1351e-05	4.6378e-04
55	-5.21	7.8111e+01	0.0000e+00	5.7860e+00	6.1660e-06	4.8163e-04	0.0000e+00	3.5676e-05	5.1730e-04
55	-5.16	4.8989e+01	2.5784e+00	1.0313e+01	6.9183e-06	3.3892e-04	1.7838e-05	7.1352e-05	4.2811e-04
55	-5.11	6.6640e+01	0.0000e+00	9.1919e+00	7.7625e-06	5.1729e-04	0.0000e+00	7.1352e-05	5.8864e-04
55	-5.06	6.5539e+01	0.0000e+00	6.1442e+00	8.7096e-06	5.7082e-04	0.0000e+00	5.3514e-05	6.2433e-04
55	-5.01	8.9442e+01	0.0000e+00	1.0952e+01	9.7724e-06	8.7406e-04	0.0000e+00	1.0703e-04	9.8109e-04
55	-4.96	6.3446e+01	0.0000e+00	9.7610e+00	1.0965e-05	6.9567e-04	0.0000e+00	1.0703e-04	8.0270e-04
55	-4.91	6.0898e+01	0.0000e+00	1.3049e+01	1.2303e-05	7.4920e-04	0.0000e+00	1.6054e-04	9.0975e-04
55	-4.86	6.4612e+01	1.2923e+00	1.5507e+01	1.3804e-05	8.9189e-04	1.7838e-05	2.1405e-04	1.1238e-03
55	-4.81	7.1407e+01	0.0000e+00	1.3820e+01	1.5488e-05	1.1060e-03	0.0000e+00	2.1405e-04	1.3200e-03
55	-4.76	7.2878e+01	0.0000e+00	2.2582e+01	1.7378e-05	1.2665e-03	0.0000e+00	3.9243e-04	1.6589e-03
55	-4.71	7.4101e+01	0.0000e+00	2.8360e+01	1.9498e-05	1.4449e-03	0.0000e+00	5.5297e-04	1.9978e-03
55	-4.66	6.7674e+01	8.1535e-01	3.1798e+01	2.1878e-05	1.4805e-03	1.7838e-05	6.9567e-04	2.1941e-03
