#mDM	Log[E,10]	dN/dE (e+ e-)	dN/dE (gammas)	dNdE (others)	E [GeV]	E.dN/dE (e+ e-)	E.dN/dE (gammas)	E.dNdE (others)	E.dN/dE (all)
95	-5.37	0.0000e+00	1.3772e+03	0.0000e+00	4.2658e-06	0.0000e+00	5.8750e-03	0.0000e+00	5.8750e-03
95	-5.32	0.0000e+00	1.7284e+03	0.0000e+00	4.7863e-06	0.0000e+00	8.2727e-03	0.0000e+00	8.2727e-03
95	-5.27	3.2214e-01	1.1855e+03	0.0000e+00	5.3703e-06	1.7300e-06	6.3663e-03	0.0000e+00	6.3680e-03
95	-5.22	0.0000e+00	1.8662e+03	0.0000e+00	6.0256e-06	0.0000e+00	1.1245e-02	0.0000e+00	1.1245e-02
95	-5.17	2.5588e-01	1.4611e+03	0.0000e+00	6.7608e-06	1.7300e-06	9.8781e-03	0.0000e+00	9.8799e-03
95	-5.12	0.0000e+00	1.5692e+03	0.0000e+00	7.5858e-06	0.0000e+00	1.1904e-02	0.0000e+00	1.1904e-02
95	-5.07	0.0000e+00	1.3209e+03	2.0326e-01	8.5114e-06	0.0000e+00	1.1243e-02	1.7300e-06	1.1245e-02
95	-5.02	0.0000e+00	1.3423e+03	1.8115e-01	9.5499e-06	0.0000e+00	1.2819e-02	1.7300e-06	1.2821e-02
95	-4.97	1.6145e-01	1.6100e+03	0.0000e+00	1.0715e-05	1.7300e-06	1.7251e-02	0.0000e+00	1.7253e-02
95	-4.92	0.0000e+00	1.7015e+03	0.0000e+00	1.2023e-05	0.0000e+00	2.0457e-02	0.0000e+00	2.0457e-02
95	-4.87	1.2824e-01	8.9770e+02	2.5650e-01	1.3490e-05	1.7300e-06	1.2110e-02	3.4601e-06	1.2115e-02
95	-4.82	0.0000e+00	1.1144e+03	2.2860e-01	1.5136e-05	0.0000e+00	1.6867e-02	3.4600e-06	1.6871e-02
95	-4.77	0.0000e+00	9.1682e+02	0.0000e+00	1.6982e-05	0.0000e+00	1.5570e-02	0.0000e+00	1.5570e-02
95	-4.72	0.0000e+00	1.2241e+03	9.0791e-02	1.9055e-05	0.0000e+00	2.3325e-02	1.7300e-06	2.3327e-02
95	-4.67	8.0916e-02	9.7101e+02	0.0000e+00	2.1380e-05	1.7299e-06	2.0760e-02	0.0000e+00	2.0762e-02
95	-4.62	0.0000e+00	8.6568e+02	7.2117e-02	2.3988e-05	0.0000e+00	2.0766e-02	1.7300e-06	2.0768e-02
95	-4.57	0.0000e+00	6.9198e+02	6.4275e-02	2.6915e-05	0.0000e+00	1.8625e-02	1.7300e-06	1.8627e-02
95	-4.52	5.7285e-02	7.4384e+02	5.7285e-02	3.0200e-05	1.7300e-06	2.2463e-02	1.7300e-06	2.2467e-02
95	-4.47	1.0211e-01	6.6617e+02	1.0211e-01	3.3884e-05	3.4599e-06	2.2573e-02	3.4599e-06	2.2580e-02
95	-4.42	2.7302e-01	5.0267e+02	9.1007e-02	3.8019e-05	1.0380e-05	1.9111e-02	3.4600e-06	1.9125e-02
95	-4.37	4.0555e-02	7.0605e+02	1.6222e-01	4.2658e-05	1.7300e-06	3.0119e-02	6.9199e-06	3.0127e-02
95	-4.32	0.0000e+00	6.1491e+02	1.0843e-01	4.7863e-05	0.0000e+00	2.9432e-02	5.1899e-06	2.9437e-02
95	-4.27	3.2214e-02	5.5112e+02	9.6641e-02	5.3703e-05	1.7300e-06	2.9597e-02	5.1899e-06	2.9604e-02
95	-4.22	5.7420e-02	4.0109e+02	5.7420e-02	6.0256e-05	3.4599e-06	2.4168e-02	3.4599e-06	2.4175e-02
95	-4.17	2.5588e-02	4.4682e+02	1.2794e-01	6.7608e-05	1.7300e-06	3.0209e-02	8.6498e-06	3.0219e-02
95	-4.12	9.1222e-02	3.0645e+02	2.2805e-02	7.5858e-05	6.9199e-06	2.3246e-02	1.7299e-06	2.3255e-02
95	-4.07	6.0976e-02	4.6691e+02	8.1302e-02	8.5114e-05	5.1899e-06	3.9741e-02	6.9199e-06	3.9753e-02
95	-4.02	5.4345e-02	3.2644e+02	3.6230e-02	9.5499e-05	5.1899e-06	3.1174e-02	3.4599e-06	3.1183e-02
95	-3.97	3.2289e-02	2.9014e+02	8.0726e-02	1.0715e-04	3.4598e-06	3.1089e-02	8.6499e-06	3.1101e-02
95	-3.92	8.6335e-02	2.6274e+02	7.1947e-02	1.2023e-04	1.0380e-05	3.1588e-02	8.6499e-06	3.1607e-02
95	-3.87	1.1542e-01	2.7173e+02	3.8473e-02	1.3490e-04	1.5570e-05	3.6656e-02	5.1898e-06	3.6677e-02
95	-3.82	5.7148e-02	1.8625e+02	8.0008e-02	1.5136e-04	8.6497e-06	2.8190e-02	1.2110e-05	2.8211e-02
95	-3.77	4.0747e-02	1.9466e+02	1.1206e-01	1.6982e-04	6.9199e-06	3.3058e-02	1.9030e-05	3.3084e-02
95	-3.72	7.2632e-02	1.9894e+02	8.1710e-02	1.9055e-04	1.3840e-05	3.7907e-02	1.5570e-05	3.7937e-02
95	-3.67	4.8549e-02	1.7559e+02	6.4733e-02	2.1380e-04	1.0380e-05	3.7540e-02	1.3840e-05	3.7565e-02
95	-3.62	3.6059e-02	1.6226e+02	5.7693e-02	2.3988e-04	8.6501e-06	3.8924e-02	1.3840e-05	3.8947e-02
95	-3.57	4.4993e-02	1.1643e+02	9.6411e-02	2.6915e-04	1.2110e-05	3.1338e-02	2.5949e-05	3.1376e-02
95	-3.52	6.3013e-02	1.1874e+02	8.0199e-02	3.0200e-04	1.9030e-05	3.5859e-02	2.4220e-05	3.5902e-02
95	-3.47	8.6794e-02	1.1097e+02	1.0722e-01	3.3884e-04	2.9410e-05	3.7601e-02	3.6329e-05	3.7667e-02
95	-3.42	3.1851e-02	9.4081e+01	9.1007e-02	3.8019e-04	1.2109e-05	3.5769e-02	3.4600e-05	3.5815e-02
95	-3.37	3.6499e-02	1.0798e+02	8.5164e-02	4.2658e-04	1.5570e-05	4.6064e-02	3.6329e-05	4.6116e-02
95	-3.32	9.7588e-02	1.0789e+02	9.7588e-02	4.7863e-04	4.6709e-05	5.1640e-02	4.6709e-05	5.1733e-02
95	-3.27	4.1878e-02	8.4458e+01	9.3420e-02	5.3703e-04	2.2490e-05	4.5357e-02	5.0169e-05	4.5429e-02
95	-3.22	9.4743e-02	7.5517e+01	8.6131e-02	6.0256e-04	5.7088e-05	4.5503e-02	5.1899e-05	4.5612e-02
95	-3.17	7.4205e-02	6.5925e+01	6.9088e-02	6.7608e-04	5.0169e-05	4.4571e-02	4.6709e-05	4.4668e-02
95	-3.12	7.2977e-02	5.5787e+01	7.0696e-02	7.5858e-04	5.5359e-05	4.2319e-02	5.3629e-05	4.2428e-02
95	-3.07	6.5042e-02	5.3717e+01	8.5366e-02	8.5114e-04	5.5359e-05	4.5720e-02	7.2658e-05	4.5848e-02
95	-3.02	9.7820e-02	4.7002e+01	7.0649e-02	9.5499e-04	9.3418e-05	4.4887e-02	6.7469e-05	4.5048e-02
95	-2.97	1.0010e-01	4.0135e+01	9.5256e-02	1.0715e-03	1.0726e-04	4.3005e-02	1.0207e-04	4.3215e-02
95	-2.92	3.7413e-02	4.5421e+01	7.9141e-02	1.2023e-03	4.4980e-05	5.4608e-02	9.5148e-05	5.4748e-02
95	-2.87	5.6427e-02	3.2673e+01	9.1054e-02	1.3490e-03	7.6118e-05	4.4075e-02	1.2283e-04	4.4274e-02
95	-2.82	4.9148e-02	3.4774e+01	8.5724e-02	1.5136e-03	7.4388e-05	5.2632e-02	1.2975e-04	5.2836e-02
95	-2.77	5.2972e-02	3.2535e+01	8.1494e-02	1.6982e-03	8.9959e-05	5.5252e-02	1.3840e-04	5.5480e-02
95	-2.72	6.0830e-02	2.9733e+01	8.4435e-02	1.9055e-03	1.1591e-04	5.6655e-02	1.6089e-04	5.6932e-02
95	-2.67	4.7741e-02	2.4190e+01	8.0107e-02	2.1380e-03	1.0207e-04	5.1716e-02	1.7127e-04	5.1990e-02
95	-2.62	5.4087e-02	2.4007e+01	7.3559e-02	2.3988e-03	1.2975e-04	5.7589e-02	1.7646e-04	5.7896e-02
95	-2.57	5.9775e-02	2.1764e+01	8.7412e-02	2.6915e-03	1.6089e-04	5.8580e-02	2.3527e-04	5.8976e-02
95	-2.52	4.6400e-02	1.8109e+01	8.9364e-02	3.0200e-03	1.4013e-04	5.4688e-02	2.6988e-04	5.5098e-02
95	-2.47	4.4418e-02	1.7143e+01	8.4752e-02	3.3884e-03	1.5051e-04	5.8089e-02	2.8718e-04	5.8527e-02
95	-2.42	4.5958e-02	1.4802e+01	8.5090e-02	3.8019e-03	1.7473e-04	5.6274e-02	3.2350e-04	5.6772e-02
95	-2.37	5.1504e-02	1.4809e+01	8.9626e-02	4.2658e-03	2.1970e-04	6.3174e-02	3.8232e-04	6.3776e-02
95	-2.32	4.9156e-02	1.2951e+01	9.1444e-02	4.7863e-03	2.3527e-04	6.1990e-02	4.3768e-04	6.2663e-02
95	-2.27	4.0912e-02	1.3271e+01	1.0115e-01	5.3703e-03	2.1971e-04	7.1270e-02	5.4321e-04	7.2033e-02
95	-2.22	4.3353e-02	9.4171e+00	9.5318e-02	6.0256e-03	2.6123e-04	5.6743e-02	5.7435e-04	5.7579e-02
95	-2.17	4.9897e-02	8.2540e+00	1.0082e-01	6.7608e-03	3.3734e-04	5.5804e-02	6.8161e-04	5.6823e-02
95	-2.12	4.2417e-02	6.8822e+00	8.8942e-02	7.5858e-03	3.2177e-04	5.2207e-02	6.7469e-04	5.3203e-02
95	-2.07	4.6138e-02	6.3078e+00	9.1870e-02	8.5114e-03	3.9270e-04	5.3688e-02	7.8194e-04	5.4863e-02
95	-2.02	5.0360e-02	6.4863e+00	9.8908e-02	9.5499e-03	4.8094e-04	6.1944e-02	9.4456e-04	6.3370e-02
95	-1.97	4.6336e-02	5.6154e+00	9.3319e-02	1.0715e-02	4.9650e-04	6.0170e-02	9.9993e-04	6.1666e-02
95	-1.92	4.6764e-02	4.6346e+00	9.9861e-02	1.2023e-02	5.6223e-04	5.5720e-02	1.2006e-03	5.7483e-02
95	-1.87	4.6937e-02	5.3992e+00	1.0349e-01	1.3490e-02	6.3316e-04	7.2833e-02	1.3961e-03	7.4863e-02
95	-1.82	4.6176e-02	3.5802e+00	9.7152e-02	1.5136e-02	6.9890e-04	5.4188e-02	1.4705e-03	5.6358e-02
95	-1.77	4.3497e-02	3.6846e+00	9.6673e-02	1.6982e-02	7.3869e-04	6.2574e-02	1.6417e-03	6.4954e-02
95	-1.72	4.3578e-02	2.9311e+00	1.0741e-01	1.9055e-02	8.3037e-04	5.5851e-02	2.0466e-03	5.8728e-02
95	-1.67	4.6852e-02	2.6468e+00	1.0090e-01	2.1380e-02	1.0017e-03	5.6588e-02	2.1573e-03	5.9747e-02
95	-1.62	4.6372e-02	2.6206e+00	1.0125e-01	2.3988e-02	1.1124e-03	6.2865e-02	2.4289e-03	6.6406e-02
95	-1.57	4.6021e-02	2.1212e+00	1.0316e-01	2.6915e-02	1.2387e-03	5.7092e-02	2.7766e-03	6.1107e-02
95	-1.52	4.3707e-02	1.8620e+00	1.0168e-01	3.0200e-02	1.3199e-03	5.6231e-02	3.0707e-03	6.0621e-02
95	-1.47	4.2324e-02	1.7866e+00	1.0328e-01	3.3884e-02	1.4341e-03	6.0539e-02	3.4997e-03	6.5473e-02
95	-1.42	5.5833e-02	1.5475e+00	9.9332e-02	3.8019e-02	2.1227e-03	5.8836e-02	3.7765e-03	6.4735e-02
95	-1.37	4.5623e-02	1.5342e+00	1.0126e-01	4.2658e-02	1.9462e-03	6.5446e-02	4.3197e-03	7.1712e-02
95	-1.32	4.6372e-02	1.1267e+00	1.0308e-01	4.7863e-02	2.2195e-03	5.3928e-02	4.9338e-03	6.1082e-02
95	-1.27	4.8159e-02	9.2269e-01	1.0067e-01	5.3703e-02	2.5863e-03	4.9551e-02	5.4062e-03	5.7544e-02
95	-1.22	4.3697e-02	8.1156e-01	1.0152e-01	6.0256e-02	2.6330e-03	4.8901e-02	6.1171e-03	5.7651e-02
95	-1.17	4.4882e-02	8.5958e-01	1.0135e-01	6.7608e-02	3.0344e-03	5.8115e-02	6.8524e-03	6.8002e-02
95	-1.12	4.4995e-02	7.8110e-01	9.8726e-02	7.5858e-02	3.4132e-03	5.9253e-02	7.4891e-03	7.0155e-02
95	-1.07	4.3598e-02	6.8319e-01	9.7826e-02	8.5114e-02	3.7108e-03	5.8149e-02	8.3264e-03	7.0186e-02
95	-1.02	4.3584e-02	6.0096e-01	9.8365e-02	9.5499e-02	4.1623e-03	5.7392e-02	9.3938e-03	7.0948e-02
95	-0.97	4.2526e-02	5.4188e-01	9.8533e-02	1.0715e-01	4.5568e-03	5.8064e-02	1.0558e-02	7.3179e-02
95	-0.92	4.3038e-02	4.8262e-01	9.5560e-02	1.2023e-01	5.1743e-03	5.8024e-02	1.1489e-02	7.4687e-02
95	-0.87	4.0935e-02	4.1855e-01	9.7043e-02	1.3490e-01	5.5220e-03	5.6460e-02	1.3091e-02	7.5073e-02
95	-0.82	4.1993e-02	3.9695e-01	9.2409e-02	1.5136e-01	6.3560e-03	6.0081e-02	1.3987e-02	8.0424e-02
95	-0.77	4.2142e-02	3.2335e-01	9.3047e-02	1.6982e-01	7.1567e-03	5.4912e-02	1.5802e-02	7.7870e-02
95	-0.72	4.1764e-02	3.1392e-01	9.0900e-02	1.9055e-01	7.9579e-03	5.9815e-02	1.7321e-02	8.5094e-02
95	-0.67	4.2223e-02	2.7001e-01	9.0376e-02	2.1380e-01	9.0272e-03	5.7727e-02	1.9322e-02	8.6076e-02
95	-0.62	4.1286e-02	2.8826e-01	9.0715e-02	2.3988e-01	9.9038e-03	6.9148e-02	2.1761e-02	1.0081e-01
95	-0.57	4.0577e-02	2.1388e-01	8.9213e-02	2.6915e-01	1.0921e-02	5.7567e-02	2.4012e-02	9.2500e-02
95	-0.52	4.1280e-02	2.1994e-01	9.0103e-02	3.0200e-01	1.2466e-02	6.6422e-02	2.7211e-02	1.0610e-01
95	-0.47	3.9388e-02	1.9205e-01	8.6370e-02	3.3884e-01	1.3346e-02	6.5074e-02	2.9266e-02	1.0769e-01
95	-0.42	3.8760e-02	1.9017e-01	8.6652e-02	3.8019e-01	1.4736e-02	7.2302e-02	3.2944e-02	1.1998e-01
95	-0.37	4.0121e-02	1.3783e-01	8.5752e-02	4.2658e-01	1.7115e-02	5.8796e-02	3.6580e-02	1.1249e-01
95	-0.32	3.9683e-02	1.2116e-01	8.5827e-02	4.7863e-01	1.8994e-02	5.7989e-02	4.1080e-02	1.1806e-01
95	-0.27	3.9136e-02	1.1250e-01	8.4413e-02	5.3703e-01	2.1017e-02	6.0414e-02	4.5332e-02	1.2676e-01
95	-0.22	3.9325e-02	9.4454e-02	8.3874e-02	6.0256e-01	2.3695e-02	5.6914e-02	5.0539e-02	1.3115e-01
95	-0.17	3.8633e-02	9.5139e-02	8.2616e-02	6.7608e-01	2.6119e-02	6.4322e-02	5.5855e-02	1.4630e-01
95	-0.12	3.8853e-02	7.7201e-02	8.3176e-02	7.5858e-01	2.9473e-02	5.8563e-02	6.3096e-02	1.5113e-01
95	-0.07	3.7975e-02	7.5364e-02	8.2089e-02	8.5114e-01	3.2322e-02	6.4145e-02	6.9869e-02	1.6634e-01
95	-0.02	3.8047e-02	6.5032e-02	8.2465e-02	9.5499e-01	3.6334e-02	6.2105e-02	7.8754e-02	1.7719e-01
95	0.03	3.8001e-02	6.2064e-02	8.2103e-02	1.0715e+00	4.0719e-02	6.6503e-02	8.7975e-02	1.9520e-01
95	0.08	3.8031e-02	5.8113e-02	8.2120e-02	1.2023e+00	4.5723e-02	6.9867e-02	9.8730e-02	2.1432e-01
95	0.13	3.7793e-02	5.4894e-02	8.1520e-02	1.3490e+00	5.0981e-02	7.4049e-02	1.0997e-01	2.3500e-01
95	0.18	3.7452e-02	4.2536e-02	8.1526e-02	1.5136e+00	5.6686e-02	6.4381e-02	1.2339e-01	2.4446e-01
95	0.23	3.7036e-02	3.1754e-02	8.1328e-02	1.6982e+00	6.2897e-02	5.3926e-02	1.3811e-01	2.5494e-01
95	0.28	3.6854e-02	2.9123e-02	8.0805e-02	1.9055e+00	7.0224e-02	5.5493e-02	1.5397e-01	2.7969e-01
95	0.33	3.7369e-02	2.7671e-02	8.0313e-02	2.1380e+00	7.9894e-02	5.9159e-02	1.7171e-01	3.1076e-01
95	0.38	3.7078e-02	2.7683e-02	8.0319e-02	2.3988e+00	8.8944e-02	6.6406e-02	1.9267e-01	3.4802e-01
95	0.43	3.6854e-02	2.4223e-02	8.0779e-02	2.6915e+00	9.9194e-02	6.5198e-02	2.1742e-01	3.8181e-01
95	0.48	3.6636e-02	2.2975e-02	8.0424e-02	3.0200e+00	1.1064e-01	6.9383e-02	2.4288e-01	4.2290e-01
95	0.53	3.6793e-02	1.8861e-02	8.0224e-02	3.3884e+00	1.2467e-01	6.3908e-02	2.7184e-01	4.6041e-01
95	0.58	3.6573e-02	1.4199e-02	7.9390e-02	3.8019e+00	1.3905e-01	5.3983e-02	3.0183e-01	4.9486e-01
95	0.63	3.6654e-02	1.3495e-02	7.9174e-02	4.2658e+00	1.5636e-01	5.7567e-02	3.3774e-01	5.5167e-01
95	0.68	3.6398e-02	1.2272e-02	7.9267e-02	4.7863e+00	1.7421e-01	5.8736e-02	3.7940e-01	6.1235e-01
95	0.73	3.6139e-02	1.0683e-02	7.8703e-02	5.3703e+00	1.9408e-01	5.7370e-02	4.2266e-01	6.7410e-01
95	0.78	3.6141e-02	8.4337e-03	7.8479e-02	6.0256e+00	2.1777e-01	5.0818e-02	4.7288e-01	7.4147e-01
95	0.83	3.6200e-02	8.5473e-03	7.8540e-02	6.7608e+00	2.4474e-01	5.7787e-02	5.3100e-01	8.3353e-01
95	0.88	3.5887e-02	6.7542e-03	7.7912e-02	7.5858e+00	2.7223e-01	5.1236e-02	5.9102e-01	9.1449e-01
95	0.93	3.5576e-02	6.6470e-03	7.7294e-02	8.5114e+00	3.0280e-01	5.6575e-02	6.5788e-01	1.0173e+00
95	0.98	3.5370e-02	6.5973e-03	7.7126e-02	9.5499e+00	3.3778e-01	6.3004e-02	7.3654e-01	1.1373e+00
95	1.03	3.5122e-02	5.3479e-03	7.6288e-02	1.0715e+01	3.7634e-01	5.7304e-02	8.1744e-01	1.2511e+00
95	1.08	3.4766e-02	4.2944e-03	7.5507e-02	1.2023e+01	4.1798e-01	5.1631e-02	9.0779e-01	1.3774e+00
95	1.13	3.4635e-02	4.1403e-03	7.4819e-02	1.3490e+01	4.6721e-01	5.5851e-02	1.0093e+00	1.5323e+00
95	1.18	3.4169e-02	2.8334e-03	7.3682e-02	1.5136e+01	5.1717e-01	4.2886e-02	1.1152e+00	1.6753e+00
95	1.23	3.3747e-02	2.6773e-03	7.2275e-02	1.6982e+01	5.7311e-01	4.5467e-02	1.2274e+00	1.8460e+00
95	1.28	3.3282e-02	2.5664e-03	7.0770e-02	1.9055e+01	6.3417e-01	4.8901e-02	1.3485e+00	2.0316e+00
95	1.33	3.2430e-02	2.4703e-03	6.8850e-02	2.1380e+01	6.9334e-01	5.2813e-02	1.4720e+00	2.2181e+00
95	1.38	3.1667e-02	2.0465e-03	6.6799e-02	2.3988e+01	7.5964e-01	4.9091e-02	1.6024e+00	2.4111e+00
95	1.43	3.0635e-02	1.6679e-03	6.4114e-02	2.6915e+01	8.2454e-01	4.4893e-02	1.7257e+00	2.5951e+00
95	1.48	2.9537e-02	1.6192e-03	6.0871e-02	3.0200e+01	8.9200e-01	4.8899e-02	1.8383e+00	2.7792e+00
95	1.53	2.8097e-02	1.3493e-03	5.7344e-02	3.3884e+01	9.5204e-01	4.5721e-02	1.9431e+00	2.9408e+00
95	1.58	2.6375e-02	1.3199e-03	5.3085e-02	3.8019e+01	1.0027e+00	5.0181e-02	2.0182e+00	3.0711e+00
95	1.63	2.4390e-02	1.0156e-03	4.7973e-02	4.2658e+01	1.0404e+00	4.3325e-02	2.0464e+00	3.1302e+00
95	1.68	2.2121e-02	8.9299e-04	4.2289e-02	4.7863e+01	1.0588e+00	4.2741e-02	2.0241e+00	3.1256e+00
95	1.73	1.9357e-02	6.8454e-04	3.5867e-02	5.3703e+01	1.0395e+00	3.6762e-02	1.9262e+00	3.0025e+00
95	1.78	1.6190e-02	5.3114e-04	2.8586e-02	6.0256e+01	9.7555e-01	3.2005e-02	1.7225e+00	2.7300e+00
95	1.83	1.2567e-02	4.3499e-04	2.0829e-02	6.7608e+01	8.4965e-01	2.9409e-02	1.4082e+00	2.2873e+00
95	1.88	8.5772e-03	3.7629e-04	1.3074e-02	7.5858e+01	6.5065e-01	2.8544e-02	9.9174e-01	1.6709e+00
95	1.93	4.2661e-03	3.0995e-04	5.6548e-03	8.5114e+01	3.6310e-01	2.6381e-02	4.8130e-01	8.7079e-01
95	1.98	4.9754e-04	8.6045e-05	5.5304e-04	9.5499e+01	4.7515e-02	8.2173e-03	5.2815e-02	1.0855e-01
