#mDM	Log[E,10]	dN/dE (e+ e-)	dN/dE (gammas)	dNdE (others)	E [GeV]	E.dN/dE (e+ e-)	E.dN/dE (gammas)	E.dNdE (others)	E.dN/dE (all)
60	-7.22	0.0000e+00	0.0000e+00	0.0000e+00	6.0256e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-7.17	0.0000e+00	0.0000e+00	0.0000e+00	6.7608e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-7.12	0.0000e+00	0.0000e+00	0.0000e+00	7.5858e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-7.07	0.0000e+00	0.0000e+00	0.0000e+00	8.5114e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-7.02	0.0000e+00	0.0000e+00	0.0000e+00	9.5499e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.97	0.0000e+00	0.0000e+00	0.0000e+00	1.0715e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.92	0.0000e+00	0.0000e+00	0.0000e+00	1.2023e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.87	0.0000e+00	0.0000e+00	0.0000e+00	1.3490e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.82	0.0000e+00	0.0000e+00	0.0000e+00	1.5136e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.77	0.0000e+00	0.0000e+00	0.0000e+00	1.6982e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.72	0.0000e+00	0.0000e+00	0.0000e+00	1.9055e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.67	0.0000e+00	0.0000e+00	0.0000e+00	2.1380e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.62	0.0000e+00	0.0000e+00	0.0000e+00	2.3988e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.57	0.0000e+00	0.0000e+00	0.0000e+00	2.6915e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.52	0.0000e+00	0.0000e+00	0.0000e+00	3.0200e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.47	0.0000e+00	0.0000e+00	0.0000e+00	3.3884e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.42	0.0000e+00	0.0000e+00	0.0000e+00	3.8019e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.37	0.0000e+00	0.0000e+00	0.0000e+00	4.2658e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.32	0.0000e+00	0.0000e+00	0.0000e+00	4.7863e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.27	0.0000e+00	0.0000e+00	0.0000e+00	5.3703e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.22	0.0000e+00	0.0000e+00	0.0000e+00	6.0256e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.17	0.0000e+00	0.0000e+00	0.0000e+00	6.7608e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.12	0.0000e+00	0.0000e+00	0.0000e+00	7.5858e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.07	0.0000e+00	0.0000e+00	0.0000e+00	8.5114e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-6.02	0.0000e+00	0.0000e+00	0.0000e+00	9.5499e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-5.97	0.0000e+00	0.0000e+00	0.0000e+00	1.0715e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-5.92	0.0000e+00	0.0000e+00	0.0000e+00	1.2023e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-5.87	0.0000e+00	0.0000e+00	0.0000e+00	1.3490e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-5.82	0.0000e+00	2.5181e+01	0.0000e+00	1.5136e-06	0.0000e+00	3.8113e-05	0.0000e+00	3.8113e-05
60	-5.77	0.0000e+00	1.6322e+01	0.0000e+00	1.6982e-06	0.0000e+00	2.7718e-05	0.0000e+00	2.7718e-05
60	-5.72	0.0000e+00	1.0001e+01	0.0000e+00	1.9055e-06	0.0000e+00	1.9057e-05	0.0000e+00	1.9057e-05
60	-5.67	0.0000e+00	7.2927e+00	0.0000e+00	2.1380e-06	0.0000e+00	1.5592e-05	0.0000e+00	1.5592e-05
60	-5.62	0.0000e+00	5.5102e+02	0.0000e+00	2.3988e-06	0.0000e+00	1.3218e-03	0.0000e+00	1.3218e-03
60	-5.57	0.0000e+00	9.6934e+02	0.0000e+00	2.6915e-06	0.0000e+00	2.6090e-03	0.0000e+00	2.6090e-03
60	-5.52	5.7365e-01	1.5844e+03	0.0000e+00	3.0200e-06	1.7324e-06	4.7849e-03	0.0000e+00	4.7867e-03
60	-5.47	0.0000e+00	2.0547e+03	0.0000e+00	3.3884e-06	0.0000e+00	6.9624e-03	0.0000e+00	6.9624e-03
60	-5.42	4.5567e-01	1.9411e+03	0.0000e+00	3.8019e-06	1.7324e-06	7.3800e-03	0.0000e+00	7.3818e-03
60	-5.37	4.0612e-01	3.0531e+03	0.0000e+00	4.2658e-06	1.7324e-06	1.3024e-02	0.0000e+00	1.3026e-02
60	-5.32	0.0000e+00	1.6346e+03	0.0000e+00	4.7863e-06	0.0000e+00	7.8235e-03	0.0000e+00	7.8235e-03
