#mDM	Log[E,10]	dN/dE (e+ e-)	dN/dE (gammas)	dNdE (others)	E [GeV]	E.dN/dE (e+ e-)	E.dN/dE (gammas)	E.dNdE (others)	E.dN/dE (all)
70	-3.50	5.4398e-02	1.4688e+02	1.4688e-01	3.1623e-04	1.7202e-05	4.6447e-02	4.6447e-05	4.6510e-02
70	-3.45	4.3634e-02	1.2828e+02	1.1636e-01	3.5481e-04	1.5482e-05	4.5516e-02	4.1286e-05	4.5573e-02
70	-3.40	7.3457e-02	9.6321e+01	1.3827e-01	3.9811e-04	2.9244e-05	3.8346e-02	5.5048e-05	3.8430e-02
70	-3.35	5.0065e-02	1.0566e+02	9.6278e-02	4.4668e-04	2.2363e-05	4.7195e-02	4.3006e-05	4.7260e-02
70	-3.30	5.4917e-02	9.8326e+01	7.8944e-02	5.0119e-04	2.7524e-05	4.9280e-02	3.9566e-05	4.9347e-02
70	-3.25	6.1181e-02	7.1170e+01	1.2848e-01	5.6234e-04	3.4405e-05	4.0022e-02	7.2251e-05	4.0129e-02
70	-3.20	6.5435e-02	9.2575e+01	8.7245e-02	6.3096e-04	4.1286e-05	5.8411e-02	5.5048e-05	5.8507e-02
70	-3.15	7.0467e-02	6.3220e+01	8.7478e-02	7.0795e-04	4.9887e-05	4.4756e-02	6.1930e-05	4.4868e-02
70	-3.10	7.3633e-02	6.6363e+01	1.1695e-01	7.9433e-04	5.8489e-05	5.2714e-02	9.2894e-05	5.2865e-02
70	-3.05	6.5624e-02	5.8953e+01	1.3897e-01	8.9125e-04	5.8488e-05	5.2542e-02	1.2386e-04	5.2724e-02
70	-3.00	7.3970e-02	4.7145e+01	1.0322e-01	1.0000e-03	7.3970e-05	4.7145e-02	1.0322e-04	4.7322e-02
70	-2.95	5.3660e-02	4.4909e+01	1.0272e-01	1.1220e-03	6.0208e-05	5.0389e-02	1.1526e-04	5.0564e-02
70	-2.90	4.3726e-02	3.9169e+01	1.0932e-01	1.2589e-03	5.5048e-05	4.9311e-02	1.3762e-04	4.9504e-02
70	-2.85	5.9674e-02	3.8627e+01	1.2178e-01	1.4125e-03	8.4291e-05	5.4562e-02	1.7202e-04	5.4818e-02
70	-2.80	6.2954e-02	3.6904e+01	8.3575e-02	1.5849e-03	9.9775e-05	5.8489e-02	1.3246e-04	5.8721e-02
70	-2.75	6.6748e-02	2.7957e+01	1.1415e-01	1.7783e-03	1.1870e-04	4.9715e-02	2.0299e-04	5.0037e-02
70	-2.70	7.4146e-02	2.7783e+01	1.2760e-01	1.9953e-03	1.4794e-04	5.5434e-02	2.5460e-04	5.5836e-02
70	-2.65	6.8387e-02	2.6663e+01	1.1219e-01	2.2387e-03	1.5310e-04	5.9690e-02	2.5116e-04	6.0094e-02
70	-2.60	7.7387e-02	1.8274e+01	1.1231e-01	2.5119e-03	1.9439e-04	4.5902e-02	2.8212e-04	4.6378e-02
70	-2.55	6.2867e-02	1.9952e+01	1.2024e-01	2.8184e-03	1.7718e-04	5.6232e-02	3.3889e-04	5.6748e-02
70	-2.50	6.6911e-02	1.9553e+01	1.2512e-01	3.1623e-03	2.1159e-04	6.1833e-02	3.9566e-04	6.2440e-02
70	-2.45	6.9815e-02	1.3726e+01	1.0957e-01	3.5481e-03	2.4771e-04	4.8701e-02	3.8878e-04	4.9337e-02
70	-2.40	6.2656e-02	1.2760e+01	1.0673e-01	3.9811e-03	2.4944e-04	5.0797e-02	4.2490e-04	5.1472e-02
70	-2.35	5.8538e-02	1.3575e+01	1.1708e-01	4.4668e-03	2.6148e-04	6.0639e-02	5.2296e-04	6.1423e-02
70	-2.30	5.9380e-02	1.0695e+01	1.1498e-01	5.0119e-03	2.9760e-04	5.3601e-02	5.7629e-04	5.4475e-02
70	-2.25	6.3629e-02	1.0412e+01	1.1410e-01	5.6234e-03	3.5781e-04	5.8549e-02	6.4165e-04	5.9548e-02
70	-2.20	7.3340e-02	8.3712e+00	1.1996e-01	6.3096e-03	4.6274e-04	5.2819e-02	7.5691e-04	5.4038e-02
70	-2.15	6.6337e-02	8.2657e+00	1.2125e-01	7.0795e-03	4.6963e-04	5.8516e-02	8.5840e-04	5.9845e-02
70	-2.10	7.1033e-02	7.8805e+00	1.2258e-01	7.9433e-03	5.6424e-04	6.2597e-02	9.7366e-04	6.4135e-02
70	-2.05	6.4659e-02	5.9764e+00	1.2488e-01	8.9125e-03	5.7627e-04	5.3264e-02	1.1130e-03	5.4954e-02
70	-2.00	6.6917e-02	5.3834e+00	1.2661e-01	1.0000e-02	6.6917e-04	5.3834e-02	1.2661e-03	5.5770e-02
70	-1.95	6.6846e-02	4.7668e+00	1.3201e-01	1.1220e-02	7.5003e-04	5.3484e-02	1.4811e-03	5.5716e-02
70	-1.90	6.8869e-02	4.3532e+00	1.3350e-01	1.2589e-02	8.6701e-04	5.4804e-02	1.6807e-03	5.7352e-02
70	-1.85	6.6494e-02	4.0286e+00	1.2994e-01	1.4125e-02	9.3925e-04	5.6905e-02	1.8355e-03	5.9680e-02
70	-1.80	7.3156e-02	3.7621e+00	1.3307e-01	1.5849e-02	1.1594e-03	5.9625e-02	2.1090e-03	6.2893e-02
70	-1.75	6.2008e-02	3.4487e+00	1.2711e-01	1.7783e-02	1.1027e-03	6.1328e-02	2.2604e-03	6.4691e-02
70	-1.70	6.1990e-02	3.1760e+00	1.3208e-01	1.9953e-02	1.2369e-03	6.3369e-02	2.6354e-03	6.7241e-02
70	-1.65	6.0704e-02	2.0373e+00	1.4346e-01	2.2387e-02	1.3590e-03	4.5609e-02	3.2117e-03	5.0180e-02
70	-1.60	6.4992e-02	2.4675e+00	1.4005e-01	2.5119e-02	1.6325e-03	6.1981e-02	3.5179e-03	6.7131e-02
70	-1.55	6.3478e-02	2.3103e+00	1.4368e-01	2.8184e-02	1.7891e-03	6.5112e-02	4.0494e-03	7.0950e-02
70	-1.50	6.6748e-02	1.9964e+00	1.3632e-01	3.1623e-02	2.1108e-03	6.3131e-02	4.3110e-03	6.9552e-02
70	-1.45	6.5160e-02	1.4049e+00	1.3963e-01	3.5481e-02	2.3120e-03	4.9849e-02	4.9543e-03	5.7115e-02
70	-1.40	6.0798e-02	1.2956e+00	1.4031e-01	3.9811e-02	2.4204e-03	5.1580e-02	5.5857e-03	5.9586e-02
70	-1.35	5.8845e-02	1.1117e+00	1.3937e-01	4.4668e-02	2.6285e-03	4.9657e-02	6.2256e-03	5.8511e-02
70	-1.30	7.4791e-02	1.1450e+00	1.4148e-01	5.0119e-02	3.7484e-03	5.7385e-02	7.0908e-03	6.8225e-02
70	-1.25	6.2466e-02	1.1195e+00	1.3475e-01	5.6234e-02	3.5127e-03	6.2953e-02	7.5777e-03	7.4043e-02
70	-1.20	5.7882e-02	9.0084e-01	1.3343e-01	6.3096e-02	3.6521e-03	5.6839e-02	8.4189e-03	6.8910e-02
70	-1.15	5.7079e-02	8.8069e-01	1.3457e-01	7.0795e-02	4.0409e-03	6.2348e-02	9.5267e-03	7.5916e-02
70	-1.10	5.9145e-02	7.2061e-01	1.3232e-01	7.9433e-02	4.6980e-03	5.7240e-02	1.0511e-02	7.2449e-02
70	-1.05	5.8021e-02	7.2124e-01	1.2984e-01	8.9125e-02	5.1711e-03	6.4280e-02	1.1572e-02	8.1024e-02
70	-1.00	5.6975e-02	5.5671e-01	1.3026e-01	1.0000e-01	5.6975e-03	5.5671e-02	1.3026e-02	7.4394e-02
70	-0.95	5.7386e-02	6.1551e-01	1.2780e-01	1.1220e-01	6.4389e-03	6.9062e-02	1.4340e-02	8.9841e-02
70	-0.90	5.5928e-02	4.4308e-01	1.2705e-01	1.2589e-01	7.0409e-03	5.5780e-02	1.5995e-02	7.8816e-02
70	-0.85	5.5595e-02	4.1265e-01	1.2517e-01	1.4125e-01	7.8530e-03	5.8288e-02	1.7681e-02	8.3822e-02
70	-0.80	5.5138e-02	3.5966e-01	1.2492e-01	1.5849e-01	8.7389e-03	5.7002e-02	1.9798e-02	8.5539e-02
70	-0.75	5.5516e-02	2.9790e-01	1.2422e-01	1.7783e-01	9.8724e-03	5.2975e-02	2.2090e-02	8.4937e-02
70	-0.70	5.5230e-02	3.3179e-01	1.2193e-01	1.9953e-01	1.1020e-02	6.6202e-02	2.4328e-02	1.0155e-01
70	-0.65	5.3543e-02	2.0191e-01	1.1985e-01	2.2387e-01	1.1987e-02	4.5202e-02	2.6831e-02	8.4019e-02
70	-0.60	5.3452e-02	2.4736e-01	1.1680e-01	2.5119e-01	1.3427e-02	6.2133e-02	2.9339e-02	1.0490e-01
70	-0.55	5.2632e-02	1.9351e-01	1.1846e-01	2.8184e-01	1.4834e-02	5.4537e-02	3.3387e-02	1.0276e-01
70	-0.50	5.3605e-02	1.6035e-01	1.1612e-01	3.1623e-01	1.6951e-02	5.0708e-02	3.6720e-02	1.0438e-01
70	-0.45	5.2454e-02	2.1283e-01	1.1625e-01	3.5481e-01	1.8611e-02	7.5517e-02	4.1248e-02	1.3538e-01
70	-0.40	5.2885e-02	1.3284e-01	1.1473e-01	3.9811e-01	2.1054e-02	5.2884e-02	4.5676e-02	1.1961e-01
70	-0.35	5.1128e-02	1.3893e-01	1.1265e-01	4.4668e-01	2.2838e-02	6.2058e-02	5.0321e-02	1.3522e-01
70	-0.30	5.1179e-02	1.0604e-01	1.1302e-01	5.0119e-01	2.5650e-02	5.3146e-02	5.6646e-02	1.3544e-01
70	-0.25	5.1829e-02	1.1014e-01	1.1132e-01	5.6234e-01	2.9146e-02	6.1937e-02	6.2600e-02	1.5368e-01
70	-0.20	5.2170e-02	1.0370e-01	1.1178e-01	6.3096e-01	3.2917e-02	6.5431e-02	7.0531e-02	1.6888e-01
70	-0.15	5.2454e-02	1.0628e-01	1.1044e-01	7.0795e-01	3.7134e-02	7.5242e-02	7.8185e-02	1.9056e-01
70	-0.10	5.0964e-02	8.7059e-02	1.1019e-01	7.9433e-01	4.0482e-02	6.9153e-02	8.7531e-02	1.9717e-01
70	-0.05	5.0942e-02	6.9361e-02	1.1031e-01	8.9125e-01	4.5402e-02	6.1818e-02	9.8314e-02	2.0553e-01
70	-0.00	4.9501e-02	6.2437e-02	1.0923e-01	1.0000e+00	4.9501e-02	6.2437e-02	1.0923e-01	2.2117e-01
70	0.05	5.0513e-02	5.6223e-02	1.0889e-01	1.1220e+00	5.6677e-02	6.3084e-02	1.2217e-01	2.4194e-01
70	0.10	5.0077e-02	4.9891e-02	1.0928e-01	1.2589e+00	6.3043e-02	6.2808e-02	1.3757e-01	2.6342e-01
70	0.15	4.9883e-02	4.1098e-02	1.0892e-01	1.4125e+00	7.0461e-02	5.8053e-02	1.5385e-01	2.8236e-01
70	0.20	4.9626e-02	3.2431e-02	1.0835e-01	1.5849e+00	7.8652e-02	5.1400e-02	1.7172e-01	3.0178e-01
70	0.25	4.9360e-02	3.7078e-02	1.0742e-01	1.7783e+00	8.7776e-02	6.5935e-02	1.9103e-01	3.4474e-01
70	0.30	4.9448e-02	2.9443e-02	1.0758e-01	1.9953e+00	9.8662e-02	5.8747e-02	2.1464e-01	3.7205e-01
70	0.35	4.9152e-02	2.8535e-02	1.0683e-01	2.2387e+00	1.1004e-01	6.3881e-02	2.3917e-01	4.1309e-01
70	0.40	4.9137e-02	2.1534e-02	1.0711e-01	2.5119e+00	1.2343e-01	5.4091e-02	2.6905e-01	4.4657e-01
70	0.45	4.8690e-02	1.9491e-02	1.0646e-01	2.8184e+00	1.3723e-01	5.4932e-02	3.0004e-01	4.9219e-01
70	0.50	4.8768e-02	1.7756e-02	1.0626e-01	3.1623e+00	1.5422e-01	5.6149e-02	3.3601e-01	5.4638e-01
70	0.55	4.8555e-02	1.6646e-02	1.0571e-01	3.5481e+00	1.7228e-01	5.9063e-02	3.7506e-01	6.0640e-01
70	0.60	4.8453e-02	1.3947e-02	1.0552e-01	3.9811e+00	1.9290e-01	5.5525e-02	4.2007e-01	6.6849e-01
70	0.65	4.8285e-02	1.1855e-02	1.0532e-01	4.4668e+00	2.1568e-01	5.2956e-02	4.7044e-01	7.3908e-01
70	0.70	4.8022e-02	1.2065e-02	1.0503e-01	5.0119e+00	2.4068e-01	6.0470e-02	5.2639e-01	8.2754e-01
70	0.75	4.8054e-02	9.9456e-03	1.0423e-01	5.6234e+00	2.7023e-01	5.5928e-02	5.8613e-01	9.1228e-01
70	0.80	4.7590e-02	7.7148e-03	1.0375e-01	6.3096e+00	3.0027e-01	4.8677e-02	6.5462e-01	1.0036e+00
70	0.85	4.7458e-02	9.5310e-03	1.0271e-01	7.0795e+00	3.3598e-01	6.7475e-02	7.2712e-01	1.1306e+00
70	0.90	4.6699e-02	5.7886e-03	1.0192e-01	7.9433e+00	3.7094e-01	4.5980e-02	8.0959e-01	1.2265e+00
70	0.95	4.6487e-02	5.2168e-03	1.0095e-01	8.9125e+00	4.1432e-01	4.6495e-02	8.9975e-01	1.3606e+00
70	1.00	4.6043e-02	5.3717e-03	1.0028e-01	1.0000e+01	4.6043e-01	5.3717e-02	1.0028e+00	1.5170e+00
70	1.05	4.5620e-02	4.0775e-03	9.8757e-02	1.1220e+01	5.1186e-01	4.5751e-02	1.1081e+00	1.6657e+00
70	1.10	4.4934e-02	4.3699e-03	9.7055e-02	1.2589e+01	5.6569e-01	5.5013e-02	1.2219e+00	1.8426e+00
70	1.15	4.4376e-02	3.4628e-03	9.5097e-02	1.4125e+01	6.2683e-01	4.8914e-02	1.3433e+00	2.0190e+00
70	1.20	4.3286e-02	3.4462e-03	9.2418e-02	1.5849e+01	6.8603e-01	5.4619e-02	1.4647e+00	2.2054e+00
70	1.25	4.2240e-02	2.6402e-03	8.9649e-02	1.7783e+01	7.5114e-01	4.6950e-02	1.5942e+00	2.3923e+00
70	1.30	4.0989e-02	2.1518e-03	8.6303e-02	1.9953e+01	8.1783e-01	4.2935e-02	1.7220e+00	2.5827e+00
70	1.35	3.9416e-02	2.1131e-03	8.2185e-02	2.2387e+01	8.8242e-01	4.7306e-02	1.8399e+00	2.7696e+00
70	1.40	3.7591e-02	1.6779e-03	7.7336e-02	2.5119e+01	9.4425e-01	4.2146e-02	1.9426e+00	2.9290e+00
70	1.45	3.5474e-02	1.5334e-03	7.1474e-02	2.8184e+01	9.9980e-01	4.3218e-02	2.0144e+00	3.0574e+00
70	1.50	3.2852e-02	1.1245e-03	6.4493e-02	3.1623e+01	1.0389e+00	3.5561e-02	2.0394e+00	3.1139e+00
70	1.55	2.9760e-02	1.1084e-03	5.6697e-02	3.5481e+01	1.0559e+00	3.9326e-02	2.0117e+00	3.1070e+00
70	1.60	2.6167e-02	9.2902e-04	4.7834e-02	3.9811e+01	1.0417e+00	3.6985e-02	1.9043e+00	2.9830e+00
70	1.65	2.1857e-02	7.1246e-04	3.8159e-02	4.4668e+01	9.7633e-01	3.1825e-02	1.7045e+00	2.7127e+00
70	1.70	1.6911e-02	5.2344e-04	2.7918e-02	5.0119e+01	8.4757e-01	2.6234e-02	1.3992e+00	2.2730e+00
70	1.75	1.1515e-02	5.9652e-04	1.7478e-02	5.6234e+01	6.4753e-01	3.3545e-02	9.8285e-01	1.6639e+00
70	1.80	5.7363e-03	3.0896e-04	7.5552e-03	6.3096e+01	3.6194e-01	1.9494e-02	4.7670e-01	8.5813e-01
70	1.85	6.8305e-04	1.5794e-04	7.5410e-04	7.0795e+01	4.8356e-02	1.1182e-02	5.3386e-02	1.1292e-01
