#mDM	Log[E,10]	dN/dE (e+ e-)	dN/dE (gammas)	dNdE (others)	E [GeV]	E.dN/dE (e+ e-)	E.dN/dE (gammas)	E.dNdE (others)	E.dN/dE (all)
70	-3.50	6.8286e+01	0.0000e+00	6.0981e+02	3.1623e-04	2.1594e-02	0.0000e+00	1.9284e-01	2.1443e-01
70	-3.45	6.8129e+01	4.9440e-02	6.2219e+02	3.5481e-04	2.4173e-02	1.7542e-05	2.2076e-01	2.4495e-01
70	-3.40	6.8650e+01	4.4062e-02	6.1949e+02	3.9811e-04	2.7330e-02	1.7541e-05	2.4662e-01	2.7397e-01
70	-3.35	6.5386e+01	1.5708e-01	6.2433e+02	4.4668e-04	2.9207e-02	7.0167e-05	2.7888e-01	3.0815e-01
70	-3.30	6.5556e+01	2.8001e-01	6.0869e+02	5.0119e-04	3.2856e-02	1.4034e-04	3.0507e-01	3.3807e-01
70	-3.25	6.7973e+01	2.8075e-01	5.8832e+02	5.6234e-04	3.8224e-02	1.5788e-04	3.3084e-01	3.6922e-01
70	-3.20	7.0618e+01	1.6681e-01	5.5766e+02	6.3096e-04	4.4557e-02	1.0525e-04	3.5186e-01	3.9652e-01
70	-3.15	7.0420e+01	2.2301e-01	5.3476e+02	7.0795e-04	4.9853e-02	1.5788e-04	3.7858e-01	4.2860e-01
70	-3.10	6.8260e+01	3.9750e-01	4.9550e+02	7.9433e-04	5.4221e-02	3.1575e-04	3.9359e-01	4.4813e-01
70	-3.05	6.9892e+01	5.1173e-01	4.5688e+02	8.9125e-04	6.2291e-02	4.5608e-04	4.0719e-01	4.6994e-01
70	-3.00	6.9342e+01	5.2625e-01	4.1659e+02	1.0000e-03	6.9342e-02	5.2625e-04	4.1659e-01	4.8646e-01
70	-2.95	6.5991e+01	7.1917e-01	3.7367e+02	1.1220e-03	7.4044e-02	8.0692e-04	4.1926e-01	4.9411e-01
70	-2.90	6.8458e+01	7.5244e-01	3.3598e+02	1.2589e-03	8.6184e-02	9.4726e-04	4.2298e-01	5.1011e-01
70	-2.85	6.7993e+01	1.1922e+00	3.0580e+02	1.4125e-03	9.6042e-02	1.6840e-03	4.3195e-01	5.2968e-01
70	-2.80	6.7715e+01	1.4389e+00	2.6931e+02	1.5849e-03	1.0732e-01	2.2804e-03	4.2683e-01	5.3643e-01
70	-2.75	6.8470e+01	1.7164e+00	2.4338e+02	1.7783e-03	1.2176e-01	3.0523e-03	4.3280e-01	5.5761e-01
70	-2.70	6.7425e+01	2.0748e+00	2.2017e+02	1.9953e-03	1.3453e-01	4.1397e-03	4.3930e-01	5.7797e-01
70	-2.65	6.7999e+01	3.2989e+00	2.0318e+02	2.2387e-03	1.5223e-01	7.3852e-03	4.5486e-01	6.1447e-01
70	-2.60	6.8075e+01	4.0296e+00	1.8794e+02	2.5119e-03	1.7100e-01	1.0122e-02	4.7208e-01	6.5320e-01
70	-2.55	6.7115e+01	4.5933e+00	1.7551e+02	2.8184e-03	1.8916e-01	1.2946e-02	4.9465e-01	6.9675e-01
70	-2.50	6.8258e+01	5.7303e+00	1.6802e+02	3.1623e-03	2.1585e-01	1.8121e-02	5.3134e-01	7.6531e-01
70	-2.45	6.9176e+01	6.8968e+00	1.6482e+02	3.5481e-03	2.4545e-01	2.4471e-02	5.8481e-01	8.5473e-01
70	-2.40	6.7651e+01	7.8784e+00	1.6092e+02	3.9811e-03	2.6932e-01	3.1365e-02	6.4063e-01	9.4132e-01
70	-2.35	6.6879e+01	8.7535e+00	1.6005e+02	4.4668e-03	2.9874e-01	3.9100e-02	7.1493e-01	1.0528e+00
70	-2.30	6.7699e+01	1.0042e+01	1.6190e+02	5.0119e-03	3.3930e-01	5.0328e-02	8.1144e-01	1.2011e+00
70	-2.25	6.7563e+01	1.1121e+01	1.6418e+02	5.6234e-03	3.7993e-01	6.2536e-02	9.2326e-01	1.3657e+00
70	-2.20	6.6507e+01	1.2500e+01	1.7067e+02	6.3096e-03	4.1963e-01	7.8868e-02	1.0768e+00	1.5753e+00
70	-2.15	6.6269e+01	1.3836e+01	1.7566e+02	7.0795e-03	4.6915e-01	9.7953e-02	1.2436e+00	1.8107e+00
70	-2.10	6.6551e+01	1.5487e+01	1.8186e+02	7.9433e-03	5.2863e-01	1.2302e-01	1.4446e+00	2.0962e+00
70	-2.05	6.6895e+01	1.7011e+01	1.8789e+02	8.9125e-03	5.9620e-01	1.5161e-01	1.6746e+00	2.4224e+00
70	-2.00	6.5853e+01	1.9079e+01	1.9514e+02	1.0000e-02	6.5853e-01	1.9079e-01	1.9514e+00	2.8007e+00
70	-1.95	6.5514e+01	2.0976e+01	2.0166e+02	1.1220e-02	7.3507e-01	2.3535e-01	2.2626e+00	3.2331e+00
70	-1.90	6.4746e+01	2.2835e+01	2.0750e+02	1.2589e-02	8.1510e-01	2.8747e-01	2.6122e+00	3.7148e+00
70	-1.85	6.4450e+01	2.4900e+01	2.1425e+02	1.4125e-02	9.1038e-01	3.5172e-01	3.0264e+00	4.2885e+00
70	-1.80	6.3898e+01	2.6693e+01	2.1925e+02	1.5849e-02	1.0127e+00	4.2306e-01	3.4749e+00	4.9107e+00
70	-1.75	6.3073e+01	2.8497e+01	2.2475e+02	1.7783e-02	1.1216e+00	5.0675e-01	3.9967e+00	5.6250e+00
70	-1.70	6.2421e+01	3.0692e+01	2.2805e+02	1.9953e-02	1.2455e+00	6.1238e-01	4.5502e+00	6.4080e+00
70	-1.65	6.1511e+01	3.2623e+01	2.3073e+02	2.2387e-02	1.3771e+00	7.3033e-01	5.1653e+00	7.2727e+00
70	-1.60	6.1111e+01	3.4368e+01	2.3297e+02	2.5119e-02	1.5350e+00	8.6329e-01	5.8518e+00	8.2502e+00
70	-1.55	6.0296e+01	3.6277e+01	2.3371e+02	2.8184e-02	1.6994e+00	1.0224e+00	6.5867e+00	9.3085e+00
70	-1.50	5.9306e+01	3.8041e+01	2.3285e+02	3.1623e-02	1.8754e+00	1.2030e+00	7.3632e+00	1.0442e+01
70	-1.45	5.7993e+01	3.9644e+01	2.3057e+02	3.5481e-02	2.0577e+00	1.4066e+00	8.1808e+00	1.1645e+01
70	-1.40	5.6975e+01	4.0846e+01	2.2707e+02	3.9811e-02	2.2682e+00	1.6261e+00	9.0398e+00	1.2934e+01
70	-1.35	5.5188e+01	4.2117e+01	2.2293e+02	4.4668e-02	2.4651e+00	1.8813e+00	9.9579e+00	1.4304e+01
70	-1.30	5.3862e+01	4.2985e+01	2.1761e+02	5.0119e-02	2.6995e+00	2.1543e+00	1.0906e+01	1.5760e+01
70	-1.25	5.2199e+01	4.3574e+01	2.1133e+02	5.6234e-02	2.9354e+00	2.4504e+00	1.1884e+01	1.7270e+01
70	-1.20	5.0810e+01	4.4056e+01	2.0386e+02	6.3096e-02	3.2059e+00	2.7798e+00	1.2863e+01	1.8848e+01
70	-1.15	4.8858e+01	4.3932e+01	1.9532e+02	7.0795e-02	3.4589e+00	3.1102e+00	1.3828e+01	2.0397e+01
70	-1.10	4.6927e+01	4.3748e+01	1.8622e+02	7.9433e-02	3.7276e+00	3.4751e+00	1.4792e+01	2.1995e+01
70	-1.05	4.4750e+01	4.3420e+01	1.7674e+02	8.9125e-02	3.9883e+00	3.8699e+00	1.5752e+01	2.3610e+01
70	-1.00	4.2519e+01	4.2757e+01	1.6652e+02	1.0000e-01	4.2519e+00	4.2757e+00	1.6652e+01	2.5180e+01
70	-0.95	4.0426e+01	4.1499e+01	1.5625e+02	1.1220e-01	4.5358e+00	4.6563e+00	1.7532e+01	2.6724e+01
70	-0.90	3.8109e+01	4.0444e+01	1.4568e+02	1.2589e-01	4.7976e+00	5.0916e+00	1.8340e+01	2.8229e+01
70	-0.85	3.5936e+01	3.9054e+01	1.3511e+02	1.4125e-01	5.0760e+00	5.5166e+00	1.9085e+01	2.9678e+01
70	-0.80	3.3473e+01	3.7419e+01	1.2462e+02	1.5849e-01	5.3050e+00	5.9305e+00	1.9751e+01	3.0987e+01
70	-0.75	3.1127e+01	3.5624e+01	1.1437e+02	1.7783e-01	5.5353e+00	6.3349e+00	2.0339e+01	3.2209e+01
70	-0.70	2.8846e+01	3.3946e+01	1.0414e+02	1.9953e-01	5.7556e+00	6.7732e+00	2.0779e+01	3.3308e+01
70	-0.65	2.6509e+01	3.1939e+01	9.4452e+01	2.2387e-01	5.9347e+00	7.1503e+00	2.1145e+01	3.4230e+01
70	-0.60	2.4226e+01	3.0056e+01	8.5126e+01	2.5119e-01	6.0854e+00	7.5497e+00	2.1383e+01	3.5018e+01
70	-0.55	2.2001e+01	2.7969e+01	7.6411e+01	2.8184e-01	6.2008e+00	7.8827e+00	2.1536e+01	3.5619e+01
70	-0.50	1.9914e+01	2.5914e+01	6.8189e+01	3.1623e-01	6.2975e+00	8.1946e+00	2.1563e+01	3.6055e+01
70	-0.45	1.7908e+01	2.3902e+01	6.0556e+01	3.5481e-01	6.3541e+00	8.4809e+00	2.1486e+01	3.6321e+01
70	-0.40	1.6010e+01	2.2025e+01	5.3424e+01	3.9811e-01	6.3738e+00	8.7684e+00	2.1269e+01	3.6411e+01
70	-0.35	1.4319e+01	2.0128e+01	4.6937e+01	4.4668e-01	6.3961e+00	8.9908e+00	2.0966e+01	3.6353e+01
70	-0.30	1.2581e+01	1.8215e+01	4.1015e+01	5.0119e-01	6.3053e+00	9.1291e+00	2.0556e+01	3.5991e+01
70	-0.25	1.1083e+01	1.6464e+01	3.5594e+01	5.6234e-01	6.2323e+00	9.2581e+00	2.0016e+01	3.5506e+01
70	-0.20	9.6973e+00	1.4757e+01	3.0804e+01	6.3096e-01	6.1186e+00	9.3111e+00	1.9436e+01	3.4865e+01
70	-0.15	8.4248e+00	1.3165e+01	2.6453e+01	7.0795e-01	5.9643e+00	9.3200e+00	1.8728e+01	3.4012e+01
70	-0.10	7.3023e+00	1.1590e+01	2.2645e+01	7.9433e-01	5.8004e+00	9.2064e+00	1.7987e+01	3.2994e+01
70	-0.05	6.2713e+00	1.0071e+01	1.9228e+01	8.9125e-01	5.5893e+00	8.9756e+00	1.7137e+01	3.1702e+01
70	-0.00	5.3526e+00	8.5563e+00	1.6263e+01	1.0000e+00	5.3526e+00	8.5563e+00	1.6263e+01	3.0172e+01
70	0.05	4.5344e+00	7.1687e+00	1.3670e+01	1.1220e+00	5.0876e+00	8.0434e+00	1.5339e+01	2.8470e+01
70	0.10	3.8155e+00	6.1221e+00	1.1413e+01	1.2589e+00	4.8034e+00	7.7073e+00	1.4368e+01	2.6879e+01
70	0.15	3.1921e+00	5.2275e+00	9.4780e+00	1.4125e+00	4.5090e+00	7.3840e+00	1.3388e+01	2.5281e+01
70	0.20	2.6613e+00	4.4500e+00	7.8292e+00	1.5849e+00	4.2179e+00	7.0528e+00	1.2409e+01	2.3679e+01
70	0.25	2.1879e+00	3.7415e+00	6.4030e+00	1.7783e+00	3.8907e+00	6.6534e+00	1.1386e+01	2.1931e+01
70	0.30	1.7873e+00	3.1297e+00	5.2163e+00	1.9953e+00	3.5661e+00	6.2446e+00	1.0408e+01	2.0219e+01
70	0.35	1.4618e+00	2.5928e+00	4.2205e+00	2.2387e+00	3.2725e+00	5.8045e+00	9.4485e+00	1.8526e+01
70	0.40	1.1740e+00	2.1235e+00	3.3792e+00	2.5119e+00	2.9490e+00	5.3341e+00	8.4883e+00	1.6771e+01
70	0.45	9.3474e-01	1.7313e+00	2.6985e+00	2.8184e+00	2.6345e+00	4.8795e+00	7.6054e+00	1.5119e+01
70	0.50	7.4316e-01	1.3932e+00	2.1323e+00	3.1623e+00	2.3501e+00	4.4056e+00	6.7431e+00	1.3499e+01
70	0.55	5.8175e-01	1.1135e+00	1.6684e+00	3.5481e+00	2.0641e+00	3.9507e+00	5.9196e+00	1.1934e+01
70	0.60	4.5176e-01	8.8140e-01	1.2966e+00	3.9811e+00	1.7985e+00	3.5089e+00	5.1620e+00	1.0469e+01
70	0.65	3.4712e-01	6.9484e-01	1.0048e+00	4.4668e+00	1.5505e+00	3.1037e+00	4.4884e+00	9.1427e+00
70	0.70	2.6473e-01	5.3440e-01	7.7605e-01	5.0119e+00	1.3268e+00	2.6784e+00	3.8894e+00	7.8946e+00
70	0.75	2.0088e-01	4.0816e-01	5.9498e-01	5.6234e+00	1.1296e+00	2.2952e+00	3.3458e+00	6.7707e+00
70	0.80	1.5019e-01	3.0564e-01	4.5584e-01	6.3096e+00	9.4766e-01	1.9284e+00	2.8761e+00	5.7522e+00
70	0.85	1.1189e-01	2.2685e-01	3.5020e-01	7.0795e+00	7.9211e-01	1.6060e+00	2.4792e+00	4.8773e+00
70	0.90	8.3766e-02	1.6549e-01	2.7211e-01	7.9433e+00	6.6538e-01	1.3146e+00	2.1614e+00	4.1414e+00
70	0.95	6.1381e-02	1.1712e-01	2.0890e-01	8.9125e+00	5.4706e-01	1.0439e+00	1.8618e+00	3.4527e+00
70	1.00	4.5292e-02	8.3850e-02	1.5956e-01	1.0000e+01	4.5292e-01	8.3850e-01	1.5956e+00	2.8871e+00
70	1.05	3.3642e-02	5.7237e-02	1.1930e-01	1.1220e+01	3.7747e-01	6.4221e-01	1.3385e+00	2.3582e+00
70	1.10	2.4908e-02	3.8900e-02	8.8194e-02	1.2589e+01	3.1357e-01	4.8973e-01	1.1103e+00	1.9136e+00
70	1.15	1.8432e-02	2.5490e-02	6.4314e-02	1.4125e+01	2.6036e-01	3.6005e-01	9.0846e-01	1.5289e+00
70	1.20	1.3706e-02	1.6564e-02	4.5800e-02	1.5849e+01	2.1722e-01	2.6251e-01	7.2587e-01	1.2056e+00
70	1.25	1.0208e-02	1.0518e-02	3.2817e-02	1.7783e+01	1.8152e-01	1.8703e-01	5.8357e-01	9.5213e-01
70	1.30	7.6487e-03	6.3942e-03	2.2525e-02	1.9953e+01	1.5261e-01	1.2758e-01	4.4943e-01	7.2962e-01
70	1.35	5.8406e-03	3.8167e-03	1.5185e-02	2.2387e+01	1.3076e-01	8.5444e-02	3.3994e-01	5.5614e-01
70	1.40	4.3159e-03	2.2131e-03	9.9732e-03	2.5119e+01	1.0841e-01	5.5591e-02	2.5051e-01	4.1452e-01
70	1.45	2.9396e-03	1.2236e-03	6.2309e-03	2.8184e+01	8.2850e-02	3.4487e-02	1.7561e-01	2.9295e-01
70	1.50	1.9903e-03	6.3348e-04	3.6189e-03	3.1623e+01	6.2940e-02	2.0033e-02	1.1444e-01	1.9741e-01
70	1.55	1.1762e-03	3.2829e-04	1.8337e-03	3.5481e+01	4.1732e-02	1.1648e-02	6.5063e-02	1.1844e-01
70	1.60	6.0102e-04	1.4144e-04	7.8432e-04	3.9811e+01	2.3927e-02	5.6309e-03	3.1224e-02	6.0782e-02
70	1.65	1.9636e-04	6.5975e-05	2.2503e-04	4.4668e+01	8.7709e-03	2.9470e-03	1.0052e-02	2.1770e-02
70	1.70	3.7101e-05	2.9400e-05	3.7451e-05	5.0119e+01	1.8595e-03	1.4735e-03	1.8770e-03	5.2099e-03
70	1.75	3.4314e-06	1.8093e-05	2.4956e-06	5.6234e+01	1.9296e-04	1.0174e-03	1.4034e-04	1.3507e-03
70	1.80	2.7803e-07	9.4526e-06	0.0000e+00	6.3096e+01	1.7542e-05	5.9642e-04	0.0000e+00	6.1396e-04
70	1.85	0.0000e+00	7.4336e-07	0.0000e+00	7.0795e+01	0.0000e+00	5.2626e-05	0.0000e+00	5.2626e-05
