       5.1790432       0.0000000      0.33259349       0.0000000       0.0000000
       5.3383879       0.0000000      0.33232657       0.0000000       0.0000000
       5.4977327       0.0000000      0.33179062       0.0000000       0.0000000
       5.6571046       0.0000000      0.33098159       0.0000000       0.0000000
       5.8164493       0.0000000      0.32989325       0.0000000       0.0000000
       5.9758212       0.0000000      0.32851708       0.0000000       0.0000000
       6.1351659       0.0000000      0.32684231       1.3628747       0.0000000
       6.2945106       0.0000000      0.32485537       1.3693452       0.0000000
       6.4538826       0.0000000      0.32254017       1.3820041      0.73480877
       6.6132273       0.0000000      0.31987727       1.4011732      0.73833172
       6.7725720       0.0000000      0.31684389       1.4273542      0.74547518
       6.9319439       0.0000000      0.31341336       1.4612583      0.75644083
       7.0912886       0.0000000      0.30955451       1.5038534      0.77154767
       7.2506605       0.0000000      0.30523101       1.5564301      0.79125521
       7.4100052       0.0000000      0.30040073       1.6206984      0.81619725
       7.5693500       0.0000000      0.29501454       1.6989265      0.84723252
       7.7287219       0.0000000      0.28901515       1.7941442      0.88552099
       7.8880666       0.0000000      0.28233575       1.9104474      0.93263584
       8.0474113       0.0000000      0.27489786       2.0534603      0.99073481
       8.2067832       0.0000000      0.26660916       2.2310600       1.0628281
       8.3195130       0.0000000      0.10739775      0.98390967      0.46420361
       8.3846760       0.0000000      0.10381181       1.0065348      0.47209379
       8.4486423       0.0000000      0.10029073       1.0315323      0.48092498
       8.5114392       0.0000000     0.096832649       1.0591144      0.49077008
       8.5730938       0.0000000     0.093435794       1.0895259      0.50171471
       8.6336334       0.0000000     0.090098347       1.1230492      0.51385695
       8.6930851       0.0000000     0.086818614       1.1600102      0.52731174
       8.7515034       0.0000000     0.083594818       1.2007873      0.54221173
       8.8088609       0.0000000     0.080425307       1.2458202      0.55871185
       8.8651850       0.0000000     0.077308429       1.2956214      0.57699291
       8.9205573       0.0000000     0.074242571       1.3507925      0.59726594
       8.9749504       0.0000000     0.071226124       1.4120406      0.61978038
       9.0283917       0.0000000     0.068257476       1.4802028      0.64482996
       9.0809082       0.0000000     0.065335180       1.5562745      0.67276414
       9.1325545       0.0000000     0.062457626       1.6414476      0.70399992
       9.1833033       0.0000000     0.059623409       1.7371569      0.73903897
       9.2331818       0.0000000     0.056831042       1.8451449      0.77848856
       9.2822173       0.0000000     0.054079078       1.9675413      0.82308929
       9.3304368       0.0000000     0.051366073       2.1069748      0.87375299
       9.3778676       0.0000000     0.048690703       2.2667167      0.93161140
       9.4071039       0.0000000     0.011759100      0.59465520      0.24300710
       9.4187169       0.0000000     0.011594717      0.60658166      0.24730819
       9.4302754       0.0000000     0.011430875      0.61895856      0.25176745
       9.4417796       0.0000000     0.011267578      0.63180865      0.25639282
       9.4532565       0.0000000     0.011104819      0.64515677      0.26119267
       9.4646791       0.0000000     0.010942592      0.65902882      0.26617621
       9.4760472       0.0000000     0.010780894      0.67345277      0.27135266
       9.4873610       0.0000000     0.010619717      0.68845828      0.27673248
       9.4986476       0.0000000     0.010459051      0.70407730      0.28232636
       9.5098798       0.0000000     0.010298903      0.72034409      0.28814622
       9.5210576       0.0000000     0.010139258      0.73729478      0.29420423
       9.5322082       0.0000000    0.0099801174      0.75496907      0.30051399
       9.5433044       0.0000000    0.0098214725      0.77340855      0.30708976
       9.5543462       0.0000000    0.0096633150      0.79265875      0.31394703
       9.5653608       0.0000000    0.0095056451      0.81276797      0.32110216
       9.5763210       0.0000000    0.0093484585      0.83378887      0.32857317
       9.5872268       0.0000000    0.0091917470      0.85577788      0.33637913
       9.5981055       0.0000000    0.0090355065      0.87879585      0.34454102
       9.6089297       0.0000000    0.0088797328      0.90290884      0.35308085
       9.6196995       0.0000000    0.0087244218      0.92818795      0.36202295
       9.6304422       0.0000000    0.0085695652      0.95471056      0.37139353
       9.6411304       0.0000000    0.0084151590      0.98256052      0.38122091
       9.6517915       0.0000000    0.0082611989       1.0118291      0.39153615
       9.6623982       0.0000000    0.0081076809       1.0426151      0.40237240
       9.6729776       0.0000000    0.0079546008       1.0750270      0.41376659
       9.6835027       0.0000000    0.0078019544       1.1091822      0.42575819
       9.6939734       0.0000000    0.0076497295       1.1452100      0.43839064
       9.7044169       0.0000000    0.0074979301       1.1832514      0.45171182
       9.7148059       0.0000000    0.0073465479       1.2234614      0.46577359
       9.7251678       0.0000000    0.0071955789       1.2660099      0.48063328
       9.7354753       0.0000000    0.0070450147       1.3110845      0.49635370
       9.7457556       0.0000000    0.0068948554       1.3588915      0.51300458
       9.7559816       0.0000000    0.0067450928       1.4096592      0.53066200
       9.7661803       0.0000000    0.0065957225       1.4636408      0.54941125
       9.7763246       0.0000000    0.0064467406       1.5211166      0.56934608
       9.7864417       0.0000000    0.0062981430       1.5823990      0.59057115
       9.7965044       0.0000000    0.0061499254       1.6478362      0.61320252
       9.8065400       0.0000000    0.0060020796       1.7178172      0.63737054
