500 13
6.30577333617 6.3114997871 6.31722623803 6.32295268896 6.32867913988 6.33440559081 6.34013204174 6.34585849267 6.3515849436 6.35731139452 6.36303784545 6.36876429638 6.37449074731 6.38021719823 6.38594364916 6.39167010009 6.39739655102 6.40312300194 6.40884945287 6.4145759038 6.42030235473 6.42602880565 6.43175525658 6.43748170751 6.44320815844 6.44893460937 6.45466106029 6.46038751122 6.46611396215 6.47184041308 6.477566864 6.48329331493 6.48901976586 6.49474621679 6.50047266771 6.50619911864 6.51192556957 6.5176520205 6.52337847142 6.52910492235 6.53483137328 6.54055782421 6.54628427514 6.55201072606 6.55773717699 6.56346362792 6.56919007885 6.57491652977 6.5806429807 6.58636943163 6.59209588256 6.59782233348 6.60354878441 6.60927523534 6.61500168627 6.62072813719 6.62645458812 6.63218103905 6.63790748998 6.64363394091 6.64936039183 6.65508684276 6.66081329369 6.66653974462 6.67226619554 6.67799264647 6.6837190974 6.68944554833 6.69517199925 6.70089845018 6.70662490111 6.71235135204 6.71807780296 6.72380425389 6.72953070482 6.73525715575 6.74098360668 6.7467100576 6.75243650853 6.75816295946 6.76388941039 6.76961586131 6.77534231224 6.78106876317 6.7867952141 6.79252166502 6.79824811595 6.80397456688 6.80970101781 6.81542746873 6.82115391966 6.82688037059 6.83260682152 6.83833327245 6.84405972337 6.8497861743 6.85551262523 6.86123907616 6.86696552708 6.87269197801 6.87841842894 6.88414487987 6.88987133079 6.89559778172 6.90132423265 6.90705068358 6.9127771345 6.91850358543 6.92423003636 6.92995648729 6.93568293822 6.94140938914 6.94713584007 6.952862291 6.95858874193 6.96431519285 6.97004164378 6.97576809471 6.98149454564 6.98722099656 6.99294744749 6.99867389842 7.00440034935 7.01012680027 7.0158532512 7.02157970213 7.02730615306 7.03303260399 7.03875905491 7.04448550584 7.05021195677 7.0559384077 7.06166485862 7.06739130955 7.07311776048 7.07884421141 7.08457066233 7.09029711326 7.09602356419 7.10175001512 7.10747646604 7.11320291697 7.1189293679 7.12465581883 7.13038226976 7.13610872068 7.14183517161 7.14756162254 7.15328807347 7.15901452439 7.16474097532 7.17046742625 7.17619387718 7.1819203281 7.18764677903 7.19337322996 7.19909968089 7.20482613181 7.21055258274 7.21627903367 7.2220054846 7.22773193553 7.23345838645 7.23918483738 7.24491128831 7.25063773924 7.25636419016 7.26209064109 7.26781709202 7.27354354295 7.27926999387 7.2849964448 7.29072289573 7.29644934666 7.30217579758 7.30790224851 7.31362869944 7.31935515037 7.3250816013 7.33080805222 7.33653450315 7.34226095408 7.34798740501 7.35371385593 7.35944030686 7.36516675779 7.37089320872 7.37661965964 7.38234611057 7.3880725615 7.39379901243 7.39952546335 7.40525191428 7.41097836521 7.41670481614 7.42243126707 7.42815771799 7.43388416892 7.43961061985 7.44533707078 7.4510635217 7.45678997263 7.46251642356 7.46824287449 7.47396932541 7.47969577634 7.48542222727 7.4911486782 7.49687512912 7.50260158005 7.50832803098 7.51405448191 7.51978093284 7.52550738376 7.53123383469 7.53696028562 7.54268673655 7.54841318747 7.5541396384 7.55986608933 7.56559254026 7.57131899118 7.57704544211 7.58277189304 7.58849834397 7.59422479489 7.59995124582 7.60567769675 7.61140414768 7.61713059861 7.62285704953 7.62858350046 7.63430995139 7.64003640232 7.64576285324 7.65148930417 7.6572157551 7.66294220603 7.66866865695 7.67439510788 7.68012155881 7.68584800974 7.69157446066 7.69730091159 7.70302736252 7.70875381345 7.71448026438 7.7202067153 7.72593316623 7.73165961716 7.73738606809 7.74311251901 7.74883896994 7.75456542087 7.7602918718 7.76601832272 7.77174477365 7.77747122458 7.78319767551 7.78892412643 7.79465057736 7.80037702829 7.80610347922 7.81182993015 7.81755638107 7.823282832 7.82900928293 7.83473573386 7.84046218478 7.84618863571 7.85191508664 7.85764153757 7.86336798849 7.86909443942 7.87482089035 7.88054734128 7.8862737922 7.89200024313 7.89772669406 7.90345314499 7.90917959592 7.91490604684 7.92063249777 7.9263589487 7.93208539963 7.93781185055 7.94353830148 7.94926475241 7.95499120334 7.96071765426 7.96644410519 7.97217055612 7.97789700705 7.98362345797 7.9893499089 7.99507635983 8.00080281076 8.00652926169 8.01225571261 8.01798216354 8.02370861447 8.0294350654 8.03516151632 8.04088796725 8.04661441818 8.05234086911 8.05806732003 8.06379377096 8.06952022189 8.07524667282 8.08097312374 8.08669957467 8.0924260256 8.09815247653 8.10387892746 8.10960537838 8.11533182931 8.12105828024 8.12678473117 8.13251118209 8.13823763302 8.14396408395 8.14969053488 8.1554169858 8.16114343673 8.16686988766 8.17259633859 8.17832278951 8.18404924044 8.18977569137 8.1955021423 8.20122859323 8.20695504415 8.21268149508 8.21840794601 8.22413439694 8.22986084786 8.23558729879 8.24131374972 8.24704020065 8.25276665157 8.2584931025 8.26421955343 8.26994600436 8.27567245528 8.28139890621 8.28712535714 8.29285180807 8.298578259 8.30430470992 8.31003116085 8.31575761178 8.32148406271 8.32721051363 8.33293696456 8.33866341549 8.34438986642 8.35011631734 8.35584276827 8.3615692192 8.36729567013 8.37302212105 8.37874857198 8.38447502291 8.39020147384 8.39592792477 8.40165437569 8.40738082662 8.41310727755 8.41883372848 8.4245601794 8.43028663033 8.43601308126 8.44173953219 8.44746598311 8.45319243404 8.45891888497 8.4646453359 8.47037178682 8.47609823775 8.48182468868 8.48755113961 8.49327759054 8.49900404146 8.50473049239 8.51045694332 8.51618339425 8.52190984517 8.5276362961 8.53336274703 8.53908919796 8.54481564888 8.55054209981 8.55626855074 8.56199500167 8.56772145259 8.57344790352 8.57917435445 8.58490080538 8.59062725631 8.59635370723 8.60208015816 8.60780660909 8.61353306002 8.61925951094 8.62498596187 8.6307124128 8.63643886373 8.64216531465 8.64789176558 8.65361821651 8.65934466744 8.66507111836 8.67079756929 8.67652402022 8.68225047115 8.68797692208 8.693703373 8.69942982393 8.70515627486 8.71088272579 8.71660917671 8.72233562764 8.72806207857 8.7337885295 8.73951498042 8.74524143135 8.75096788228 8.75669433321 8.76242078413 8.76814723506 8.77387368599 8.77960013692 8.78532658785 8.79105303877 8.7967794897 8.80250594063 8.80823239156 8.81395884248 8.81968529341 8.82541174434 8.83113819527 8.83686464619 8.84259109712 8.84831754805 8.85404399898 8.8597704499 8.86549690083 8.87122335176 8.87694980269 8.88267625362 8.88840270454 8.89412915547 8.8998556064 8.90558205733 8.91130850825 8.91703495918 8.92276141011 8.92848786104 8.93421431196 8.93994076289 8.94566721382 8.95139366475 8.95712011567 8.9628465666 8.96857301753 8.97429946846 8.98002591939 8.98575237031 8.99147882124 8.99720527217 9.0029317231 9.00865817402 9.01438462495 9.02011107588 9.02583752681 9.03156397773 9.03729042866 9.04301687959 9.04874333052 9.05446978144 9.06019623237 9.0659226833 9.07164913423 9.07737558516 9.08310203608 9.08882848701 9.09455493794 9.10028138887 9.10600783979 9.11173429072 9.11746074165 9.12318719258 9.1289136435 9.13464009443 9.14036654536 9.14609299629 9.15181944721 9.15754589814 9.16327234907 
-4.242383207648e+00 1.598289698991e+01 1.575435310764e+01 1.418700214402e+01 1.039972848472e+01 1.259913011186e+01 -6.907755278982e+02 6.209037204949e+00 3.102490598657e+00 8.378771734398e+00 2.868283277825e+00 3.959808951310e+00 -2.080749317815e+00 -3.515865086085e+00 -6.636395921919e+00 -3.149956137639e+01 
-4.133856641583e+00 1.598294503568e+01 1.575435311914e+01 1.418707501434e+01 1.040370620230e+01 1.259913028285e+01 -6.907755278982e+02 6.214454232781e+00 3.149373299302e+00 8.415218199822e+00 2.869158663153e+00 3.960359243516e+00 -2.044352666369e+00 -3.474302682353e+00 -6.569168236549e+00 -3.150188489955e+01 
-4.025906077488e+00 1.598299403710e+01 1.575435313134e+01 1.418714868191e+01 1.040771864626e+01 1.259913046539e+01 -6.907755278982e+02 6.219874919351e+00 3.196075465343e+00 8.451458919074e+00 2.870080679251e+00 3.960938059900e+00 -2.007676721409e+00 -3.432809418184e+00 -6.502142537726e+00 -3.150420772850e+01 
-3.918593796343e+00 1.598304401405e+01 1.575435314428e+01 1.418722316096e+01 1.041176594651e+01 1.259913066020e+01 -6.907755278982e+02 6.225299345835e+00 3.242597690660e+00 8.487495126584e+00 2.871051693850e+00 3.961546821240e+00 -1.970728096444e+00 -3.391382058705e+00 -6.435319832328e+00 -3.150658710786e+01 
-3.811817208889e+00 1.598309498672e+01 1.575435315798e+01 1.418729846604e+01 1.041584823058e+01 1.259913086804e+01 -6.907755278982e+02 6.230727597647e+00 3.288940562006e+00 8.523328050733e+00 2.872074182369e+00 3.962187013006e+00 -1.933513392354e+00 -3.350017408009e+00 -6.368701118992e+00 -3.150891988540e+01 
-3.705591951311e+00 1.598314697564e+01 1.575435317251e+01 1.418737461202e+01 1.041996562366e+01 1.259913108973e+01 -6.907755278982e+02 6.236159764627e+00 3.335104660669e+00 8.558958913890e+00 2.873150732216e+00 3.962860188046e+00 -1.896039183340e+00 -3.308712303841e+00 -6.302287338843e+00 -3.151123348906e+01 
-3.599931355668e+00 1.598320000165e+01 1.575435318790e+01 1.418745161413e+01 1.042411824851e+01 1.259913132612e+01 -6.907755278982e+02 6.241595941192e+00 3.381090562001e+00 8.594388932453e+00 2.874284046431e+00 3.963567968971e+00 -1.858312018000e+00 -3.267463624601e+00 -6.236079399114e+00 -3.151354046650e+01 
-3.494872368980e+00 1.598325408589e+01 1.575435320419e+01 1.418752948792e+01 1.042830622549e+01 1.259913157811e+01 -6.907755278982e+02 6.247036226514e+00 3.426898835971e+00 8.629619316886e+00 2.875476947660e+00 3.964312050750e+00 -1.820338414432e+00 -3.226268291122e+00 -6.170078166248e+00 -3.151588197297e+01 
-3.390394795721e+00 1.598330924987e+01 1.575435322145e+01 1.418760824931e+01 1.043252967244e+01 1.259913184666e+01 -6.907755278982e+02 6.252480724709e+00 3.472530046885e+00 8.664651271747e+00 2.876732381842e+00 3.965094203191e+00 -1.782124861287e+00 -3.185123272988e+00 -6.104284483085e+00 -3.151823994013e+01 
-3.286417410507e+00 1.598336551540e+01 1.575435323971e+01 1.418768791455e+01 1.043678870473e+01 1.259913213276e+01 -6.907755278982e+02 6.257929544896e+00 3.517984753502e+00 8.699485995736e+00 2.878053422040e+00 3.965916273540e+00 -1.743677815895e+00 -3.144025592104e+00 -6.038699169985e+00 -3.152053786818e+01 
-3.183004794089e+00 1.598342290462e+01 1.575435325904e+01 1.418776850026e+01 1.044108343516e+01 1.259913243749e+01 -6.907755278982e+02 6.263382801589e+00 3.563263510677e+00 8.734124681724e+00 2.879443272977e+00 3.966780189448e+00 -1.705003691792e+00 -3.102972317415e+00 -5.973322982930e+00 -3.152284277397e+01 
-3.080141057405e+00 1.598348144000e+01 1.575435327948e+01 1.418785002344e+01 1.044541397400e+01 1.259913276196e+01 -6.907755278982e+02 6.268840614734e+00 3.608366868068e+00 8.768568516791e+00 2.880905274198e+00 3.967687961331e+00 -1.666108868479e+00 -3.061960577574e+00 -5.908156662711e+00 -3.152514195469e+01 
-2.977829328990e+00 1.598354114436e+01 1.575435330111e+01 1.418793250144e+01 1.044978042890e+01 1.259913310735e+01 -6.907755278982e+02 6.274303109951e+00 3.653295371068e+00 8.802818682254e+00 2.882442904248e+00 3.968641685269e+00 -1.626999683804e+00 -3.020987559065e+00 -5.843200910068e+00 -3.152744170237e+01 
-2.876124941769e+00 1.598360204081e+01 1.575435332397e+01 1.418801595200e+01 1.045418290489e+01 1.259913347491e+01 -6.907755278982e+02 6.279770418737e+00 3.698049561297e+00 8.836876353710e+00 2.884059784597e+00 3.969643545813e+00 -1.587682431079e+00 -2.980050508145e+00 -5.778456381997e+00 -3.152980049622e+01 
-2.774906317813e+00 1.598366415285e+01 1.575435334814e+01 1.418810039325e+01 1.045862150432e+01 1.259913386594e+01 -6.907755278982e+02 6.285242678614e+00 3.742629974977e+00 8.870742701059e+00 2.885759682270e+00 3.970695818248e+00 -1.548163371740e+00 -2.939146745059e+00 -5.713923742842e+00 -3.153210016285e+01 
-2.674219577676e+00 1.598372750426e+01 1.575435337368e+01 1.418818584369e+01 1.046309632690e+01 1.259913428183e+01 -6.907755278982e+02 6.290720033417e+00 3.787037145864e+00 8.904418888548e+00 2.887546514947e+00 3.971800872075e+00 -1.508448713512e+00 -2.898273650107e+00 -5.649603587237e+00 -3.153438912288e+01 
-2.574076001873e+00 1.598379211920e+01 1.575435340067e+01 1.418827232224e+01 1.046760746960e+01 1.259913472403e+01 -6.907755278982e+02 6.296202633466e+00 3.831271603876e+00 8.937906074795e+00 2.889424353596e+00 3.972961173377e+00 -1.468544621146e+00 -2.857428675988e+00 -5.585496484491e+00 -3.153668256736e+01 
-2.474455468487e+00 1.598385802214e+01 1.575435342917e+01 1.418835984821e+01 1.047215502666e+01 1.259913519407e+01 -6.907755278982e+02 6.301690635773e+00 3.875333875256e+00 8.971205412824e+00 2.891397425670e+00 3.974179287520e+00 -1.428457216640e+00 -2.816609351407e+00 -5.521602981525e+00 -3.153896317340e+01 
-2.375418560838e+00 1.598392523790e+01 1.575435345927e+01 1.418844844134e+01 1.047673908956e+01 1.259913569356e+01 -6.907755278982e+02 6.307184204309e+00 3.919224483895e+00 9.004318050097e+00 2.893470119086e+00 3.975457882280e+00 -1.388192568547e+00 -2.775813275643e+00 -5.457923569130e+00 -3.154129594661e+01 
-2.276887691929e+00 1.598399379164e+01 1.575435349105e+01 1.418853812176e+01 1.048135974699e+01 1.259913622420e+01 -6.907755278982e+02 6.312683510139e+00 3.962943949210e+00 9.037245128541e+00 2.895646983402e+00 3.976799729713e+00 -1.347756711604e+00 -2.735038137738e+00 -5.394458751108e+00 -3.154360226976e+01 
