500 13
6.30577333617 6.3114997871 6.31722623803 6.32295268896 6.32867913988 6.33440559081 6.34013204174 6.34585849267 6.3515849436 6.35731139452 6.36303784545 6.36876429638 6.37449074731 6.38021719823 6.38594364916 6.39167010009 6.39739655102 6.40312300194 6.40884945287 6.4145759038 6.42030235473 6.42602880565 6.43175525658 6.43748170751 6.44320815844 6.44893460937 6.45466106029 6.46038751122 6.46611396215 6.47184041308 6.477566864 6.48329331493 6.48901976586 6.49474621679 6.50047266771 6.50619911864 6.51192556957 6.5176520205 6.52337847142 6.52910492235 6.53483137328 6.54055782421 6.54628427514 6.55201072606 6.55773717699 6.56346362792 6.56919007885 6.57491652977 6.5806429807 6.58636943163 6.59209588256 6.59782233348 6.60354878441 6.60927523534 6.61500168627 6.62072813719 6.62645458812 6.63218103905 6.63790748998 6.64363394091 6.64936039183 6.65508684276 6.66081329369 6.66653974462 6.67226619554 6.67799264647 6.6837190974 6.68944554833 6.69517199925 6.70089845018 6.70662490111 6.71235135204 6.71807780296 6.72380425389 6.72953070482 6.73525715575 6.74098360668 6.7467100576 6.75243650853 6.75816295946 6.76388941039 6.76961586131 6.77534231224 6.78106876317 6.7867952141 6.79252166502 6.79824811595 6.80397456688 6.80970101781 6.81542746873 6.82115391966 6.82688037059 6.83260682152 6.83833327245 6.84405972337 6.8497861743 6.85551262523 6.86123907616 6.86696552708 6.87269197801 6.87841842894 6.88414487987 6.88987133079 6.89559778172 6.90132423265 6.90705068358 6.9127771345 6.91850358543 6.92423003636 6.92995648729 6.93568293822 6.94140938914 6.94713584007 6.952862291 6.95858874193 6.96431519285 6.97004164378 6.97576809471 6.98149454564 6.98722099656 6.99294744749 6.99867389842 7.00440034935 7.01012680027 7.0158532512 7.02157970213 7.02730615306 7.03303260399 7.03875905491 7.04448550584 7.05021195677 7.0559384077 7.06166485862 7.06739130955 7.07311776048 7.07884421141 7.08457066233 7.09029711326 7.09602356419 7.10175001512 7.10747646604 7.11320291697 7.1189293679 7.12465581883 7.13038226976 7.13610872068 7.14183517161 7.14756162254 7.15328807347 7.15901452439 7.16474097532 7.17046742625 7.17619387718 7.1819203281 7.18764677903 7.19337322996 7.19909968089 7.20482613181 7.21055258274 7.21627903367 7.2220054846 7.22773193553 7.23345838645 7.23918483738 7.24491128831 7.25063773924 7.25636419016 7.26209064109 7.26781709202 7.27354354295 7.27926999387 7.2849964448 7.29072289573 7.29644934666 7.30217579758 7.30790224851 7.31362869944 7.31935515037 7.3250816013 7.33080805222 7.33653450315 7.34226095408 7.34798740501 7.35371385593 7.35944030686 7.36516675779 7.37089320872 7.37661965964 7.38234611057 7.3880725615 7.39379901243 7.39952546335 7.40525191428 7.41097836521 7.41670481614 7.42243126707 7.42815771799 7.43388416892 7.43961061985 7.44533707078 7.4510635217 7.45678997263 7.46251642356 7.46824287449 7.47396932541 7.47969577634 7.48542222727 7.4911486782 7.49687512912 7.50260158005 7.50832803098 7.51405448191 7.51978093284 7.52550738376 7.53123383469 7.53696028562 7.54268673655 7.54841318747 7.5541396384 7.55986608933 7.56559254026 7.57131899118 7.57704544211 7.58277189304 7.58849834397 7.59422479489 7.59995124582 7.60567769675 7.61140414768 7.61713059861 7.62285704953 7.62858350046 7.63430995139 7.64003640232 7.64576285324 7.65148930417 7.6572157551 7.66294220603 7.66866865695 7.67439510788 7.68012155881 7.68584800974 7.69157446066 7.69730091159 7.70302736252 7.70875381345 7.71448026438 7.7202067153 7.72593316623 7.73165961716 7.73738606809 7.74311251901 7.74883896994 7.75456542087 7.7602918718 7.76601832272 7.77174477365 7.77747122458 7.78319767551 7.78892412643 7.79465057736 7.80037702829 7.80610347922 7.81182993015 7.81755638107 7.823282832 7.82900928293 7.83473573386 7.84046218478 7.84618863571 7.85191508664 7.85764153757 7.86336798849 7.86909443942 7.87482089035 7.88054734128 7.8862737922 7.89200024313 7.89772669406 7.90345314499 7.90917959592 7.91490604684 7.92063249777 7.9263589487 7.93208539963 7.93781185055 7.94353830148 7.94926475241 7.95499120334 7.96071765426 7.96644410519 7.97217055612 7.97789700705 7.98362345797 7.9893499089 7.99507635983 8.00080281076 8.00652926169 8.01225571261 8.01798216354 8.02370861447 8.0294350654 8.03516151632 8.04088796725 8.04661441818 8.05234086911 8.05806732003 8.06379377096 8.06952022189 8.07524667282 8.08097312374 8.08669957467 8.0924260256 8.09815247653 8.10387892746 8.10960537838 8.11533182931 8.12105828024 8.12678473117 8.13251118209 8.13823763302 8.14396408395 8.14969053488 8.1554169858 8.16114343673 8.16686988766 8.17259633859 8.17832278951 8.18404924044 8.18977569137 8.1955021423 8.20122859323 8.20695504415 8.21268149508 8.21840794601 8.22413439694 8.22986084786 8.23558729879 8.24131374972 8.24704020065 8.25276665157 8.2584931025 8.26421955343 8.26994600436 8.27567245528 8.28139890621 8.28712535714 8.29285180807 8.298578259 8.30430470992 8.31003116085 8.31575761178 8.32148406271 8.32721051363 8.33293696456 8.33866341549 8.34438986642 8.35011631734 8.35584276827 8.3615692192 8.36729567013 8.37302212105 8.37874857198 8.38447502291 8.39020147384 8.39592792477 8.40165437569 8.40738082662 8.41310727755 8.41883372848 8.4245601794 8.43028663033 8.43601308126 8.44173953219 8.44746598311 8.45319243404 8.45891888497 8.4646453359 8.47037178682 8.47609823775 8.48182468868 8.48755113961 8.49327759054 8.49900404146 8.50473049239 8.51045694332 8.51618339425 8.52190984517 8.5276362961 8.53336274703 8.53908919796 8.54481564888 8.55054209981 8.55626855074 8.56199500167 8.56772145259 8.57344790352 8.57917435445 8.58490080538 8.59062725631 8.59635370723 8.60208015816 8.60780660909 8.61353306002 8.61925951094 8.62498596187 8.6307124128 8.63643886373 8.64216531465 8.64789176558 8.65361821651 8.65934466744 8.66507111836 8.67079756929 8.67652402022 8.68225047115 8.68797692208 8.693703373 8.69942982393 8.70515627486 8.71088272579 8.71660917671 8.72233562764 8.72806207857 8.7337885295 8.73951498042 8.74524143135 8.75096788228 8.75669433321 8.76242078413 8.76814723506 8.77387368599 8.77960013692 8.78532658785 8.79105303877 8.7967794897 8.80250594063 8.80823239156 8.81395884248 8.81968529341 8.82541174434 8.83113819527 8.83686464619 8.84259109712 8.84831754805 8.85404399898 8.8597704499 8.86549690083 8.87122335176 8.87694980269 8.88267625362 8.88840270454 8.89412915547 8.8998556064 8.90558205733 8.91130850825 8.91703495918 8.92276141011 8.92848786104 8.93421431196 8.93994076289 8.94566721382 8.95139366475 8.95712011567 8.9628465666 8.96857301753 8.97429946846 8.98002591939 8.98575237031 8.99147882124 8.99720527217 9.0029317231 9.00865817402 9.01438462495 9.02011107588 9.02583752681 9.03156397773 9.03729042866 9.04301687959 9.04874333052 9.05446978144 9.06019623237 9.0659226833 9.07164913423 9.07737558516 9.08310203608 9.08882848701 9.09455493794 9.10028138887 9.10600783979 9.11173429072 9.11746074165 9.12318719258 9.1289136435 9.13464009443 9.14036654536 9.14609299629 9.15181944721 9.15754589814 9.16327234907 
-3.774011321709e+00 1.711092981578e+01 3.974638848501e-01 1.680436933595e+01 1.577784338264e+01 7.637130654987e+00 5.576704930831e+00 -6.907755278982e+02 4.937845577414e+00 2.239539606510e+00 7.478694681589e+00 8.207958527772e+00 6.580626881404e+00 3.133814536677e-01 -2.773557790812e+00 -3.039885278182e+01 
-3.665946050666e+00 1.711093794175e+01 4.556844166027e-01 1.680436934030e+01 1.577784347242e+01 7.674563458870e+00 5.582815772096e+00 -6.907755278982e+02 4.975353031881e+00 2.298139862798e+00 7.495058014965e+00 8.222475393128e+00 6.586826977156e+00 3.357344300698e-01 -2.725216827996e+00 -3.040233586971e+01 
-3.558468838124e+00 1.711094633075e+01 5.135845316297e-01 1.680436934491e+01 1.577784356893e+01 7.711791267036e+00 5.588926310363e+00 -6.907755278982e+02 5.012648878091e+00 2.356426861610e+00 7.511676483920e+00 8.237244508546e+00 6.593188696881e+00 3.585837940186e-01 -2.676862625162e+00 -3.040581911421e+01 
-3.451621937008e+00 1.711095498966e+01 5.711661394303e-01 1.680436934977e+01 1.577784367261e+01 7.748815313833e+00 5.595036649433e+00 -6.907755278982e+02 5.049734391614e+00 2.414402499093e+00 7.528546444447e+00 8.252263476196e+00 6.599713906460e+00 3.819289078570e-01 -2.628495038392e+00 -3.040934812463e+01 
-3.345320553866e+00 1.711096392549e+01 6.284311325035e-01 1.680436935491e+01 1.577784378395e+01 7.785636828680e+00 5.601146897211e+00 -6.907755278982e+02 5.086610841982e+00 2.472068655528e+00 7.545664056068e+00 8.267529688920e+00 6.606404397794e+00 4.057684326420e-01 -2.580114079438e+00 -3.041284144215e+01 
-3.239585163163e+00 1.711097314538e+01 6.853813978061e-01 1.680436936034e+01 1.577784390347e+01 7.822257036381e+00 5.607257165901e+00 -6.907755278982e+02 5.123279492762e+00 2.529427202277e+00 7.563025291379e+00 8.283040336418e+00 6.613261885293e+00 4.301003314840e-01 -2.531719905128e+00 -3.041632286511e+01 
-3.134424563392e+00 1.711098265658e+01 7.420188115259e-01 1.680436936607e+01 1.577784403171e+01 7.858677156867e+00 5.613367572159e+00 -6.907755278982e+02 5.159741601585e+00 2.586479998582e+00 7.580625945669e+00 8.298792411703e+00 6.620288002364e+00 4.549218729454e-01 -2.483312819225e+00 -3.041980448675e+01 
-3.029861245787e+00 1.711099246650e+01 7.983452408844e-01 1.680436937212e+01 1.577784416925e+01 7.894898405193e+00 5.619478237264e+00 -6.907755278982e+02 5.195998420195e+00 2.643228892688e+00 7.598461646976e+00 8.314782718123e+00 6.627484298038e+00 4.802296392483e-01 -2.434893268609e+00 -3.042331208458e+01 
-2.925878042819e+00 1.711100258268e+01 8.543625399372e-01 1.680436937850e+01 1.577784431671e+01 7.930921991339e+00 5.625589287285e+00 -6.907755278982e+02 5.232051194479e+00 2.699675719488e+00 7.616527866286e+00 8.331007876719e+00 6.634852233677e+00 5.060195364255e-01 -2.386461843574e+00 -3.042683175056e+01 
-2.822419805460e+00 1.711101301277e+01 9.100725495166e-01 1.680436938524e+01 1.577784447472e+01 7.966749120114e+00 5.631700853257e+00 -6.907755278982e+02 5.267901164510e+00 2.755822300328e+00 7.634819928008e+00 8.347464334015e+00 6.642393179830e+00 5.322868083590e-01 -2.338019275203e+00 -3.043031157616e+01 
-2.719531768385e+00 1.711102376458e+01 9.654771077706e-01 1.680436939235e+01 1.577784464398e+01 8.002380991493e+00 5.637813071399e+00 -6.907755278982e+02 5.303549564615e+00 2.811670449263e+00 7.653333020852e+00 8.364148370325e+00 6.650108413301e+00 5.590260564847e-01 -2.289566423757e+00 -3.043380002848e+01 
-2.617199763884e+00 1.711103484606e+01 1.020578037933e+00 1.680436939985e+01 1.577784482521e+01 8.037818800143e+00 5.643926083267e+00 -6.907755278982e+02 5.338997623382e+00 2.867221966079e+00 7.672062208334e+00 8.381056108030e+00 6.657999114221e+00 5.862312571448e-01 -2.241104284453e+00 -3.043728614073e+01 
-2.515425074765e+00 1.711104626527e+01 1.075377154952e+00 1.680436940776e+01 1.577784501918e+01 8.073063735573e+00 5.650040035965e+00 -6.907755278982e+02 5.374246563723e+00 2.922478639806e+00 7.691002439718e+00 8.398183520372e+00 6.666066363397e+00 6.138957857345e-01 -2.192633978829e+00 -3.044077438520e+01 
-2.414241731759e+00 1.711105803043e+01 1.129876266563e+00 1.680436941611e+01 1.577784522669e+01 8.108116982170e+00 5.656155082355e+00 -6.907755278982e+02 5.409297602913e+00 2.977442249827e+00 7.710148560901e+00 8.415526440429e+00 6.674311139813e+00 6.420124423815e-01 -2.144156749647e+00 -3.044430195914e+01 
-2.313571833917e+00 1.711107014991e+01 1.184077160049e+00 1.680436942491e+01 1.577784544860e+01 8.142979718643e+00 5.662271381197e+00 -6.907755278982e+02 5.444151952589e+00 3.032114557885e+00 7.729495324870e+00 8.433080569974e+00 6.682734318183e+00 6.705734758048e-01 -2.095673967300e+00 -3.044779412521e+01 
-2.213441994492e+00 1.711108263220e+01 1.237981622728e+00 1.680436943418e+01 1.577784568581e+01 8.177653118728e+00 5.668389097448e+00 -6.907755278982e+02 5.478810818851e+00 3.086497320233e+00 7.749037402914e+00 8.450841489070e+00 6.691336666968e+00 6.995706179744e-01 -2.047187109451e+00 -3.045128062093e+01 
-2.113859619038e+00 1.711109548595e+01 1.291591430086e+00 1.680436944396e+01 1.577784593927e+01 8.212138350742e+00 5.674508402426e+00 -6.907755278982e+02 5.513275402269e+00 3.140592280431e+00 7.768769394959e+00 8.468804665211e+00 6.700118846343e+00 7.289951123664e-01 -1.998697765213e+00 -3.045477196819e+01 
-2.014808958300e+00 1.711110871993e+01 1.344908345818e+00 1.680436945426e+01 1.577784620999e+01 8.246436577523e+00 5.680629474021e+00 -6.907755278982e+02 5.547546897911e+00 3.194401169624e+00 7.788685840009e+00 8.486965462712e+00 6.709081406460e+00 7.588377462200e-01 -1.950207631230e+00 -3.045825551872e+01 
-1.916332262245e+00 1.711112234308e+01 1.397934130109e+00 1.680436946512e+01 1.577784649903e+01 8.280548956749e+00 5.686752496966e+00 -6.907755278982e+02 5.581626495419e+00 3.247925711290e+00 7.808781226631e+00 8.505319152267e+00 6.718224786003e+00 7.890888868481e-01 -1.901718499171e+00 -3.046177660423e+01 
-1.818372645466e+00 1.711113636448e+01 1.450670522451e+00 1.680436947656e+01 1.577784680750e+01 8.314476640191e+00 5.692877662966e+00 -6.907755278982e+02 5.615515378975e+00 3.301167611592e+00 7.829050002508e+00 8.523860919985e+00 6.727549310722e+00 8.197385111657e-01 -1.853232266140e+00 -3.046528140008e+01 
-1.720925793299e+00 1.711115079334e+01 1.503119258266e+00 1.680436948860e+01 1.577784713657e+01 8.348220774363e+00 5.699005171016e+00 -6.907755278982e+02 5.649214727401e+00 3.354128568561e+00 7.849486584682e+00 8.542585877052e+00 6.737055192524e+00 8.507762457419e-01 -1.804750915062e+00 -3.046876863498e+01 
