#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
50	-3.70	4.8000e-03	1.1782e+01	7.4181e-03
50	-3.65	4.6669e-03	8.3615e+00	5.8336e-03
50	-3.60	2.7729e-03	8.6376e+00	6.2390e-03
50	-3.55	4.9427e-03	8.0566e+00	9.8854e-03
50	-3.50	4.4052e-03	7.7804e+00	5.7818e-03
50	-3.45	5.3984e-03	5.9417e+00	6.8707e-03
50	-3.40	4.5927e-03	6.6552e+00	7.4357e-03
50	-3.35	5.0678e-03	5.6545e+00	9.3559e-03
50	-3.30	5.9064e-03	5.3112e+00	6.6013e-03
50	-3.25	4.9544e-03	3.8895e+00	6.6575e-03
50	-3.20	2.7598e-03	3.6697e+00	9.2453e-03
50	-3.15	4.3044e-03	3.4435e+00	7.2560e-03
50	-3.10	5.9189e-03	3.2416e+00	7.8918e-03
50	-3.05	4.1029e-03	2.2217e+00	8.3035e-03
50	-3.00	3.7438e-03	2.4726e+00	8.1841e-03
50	-2.95	3.9574e-03	1.9761e+00	6.9061e-03
50	-2.90	5.3252e-03	1.8877e+00	8.3682e-03
50	-2.85	4.1297e-03	1.7067e+00	7.5814e-03
50	-2.80	3.0763e-03	1.4499e+00	7.8556e-03
50	-2.75	4.1127e-03	1.5122e+00	7.8826e-03
50	-2.70	4.3200e-03	1.1679e+00	7.7672e-03
50	-2.65	4.0057e-03	1.3164e+00	6.6114e-03
50	-2.60	4.2980e-03	1.0675e+00	8.2494e-03
50	-2.55	3.4599e-03	8.8888e-01	7.9083e-03
50	-2.50	3.9096e-03	8.3200e-01	7.9018e-03
50	-2.45	4.3924e-03	6.9483e-01	8.2449e-03
50	-2.40	4.1115e-03	7.1449e-01	9.2509e-03
50	-2.35	4.0542e-03	6.4564e-01	8.4008e-03
50	-2.30	3.8392e-03	4.3911e-01	7.6610e-03
50	-2.25	4.2577e-03	5.4243e-01	7.7103e-03
50	-2.20	4.0155e-03	4.7667e-01	8.4725e-03
50	-2.15	3.4804e-03	3.3921e-01	8.3382e-03
50	-2.10	3.9349e-03	3.6251e-01	8.1987e-03
50	-2.05	4.1225e-03	2.8626e-01	8.2059e-03
50	-2.00	4.1617e-03	2.6083e-01	8.4627e-03
50	-1.95	4.0894e-03	2.1080e-01	7.9925e-03
50	-1.90	3.8729e-03	2.5375e-01	7.7596e-03
50	-1.85	4.0619e-03	2.3153e-01	8.5060e-03
50	-1.80	3.9168e-03	1.8785e-01	8.6027e-03
50	-1.75	4.0490e-03	1.6043e-01	8.3575e-03
50	-1.70	4.0058e-03	1.3232e-01	8.5396e-03
50	-1.65	4.3246e-03	1.1135e-01	8.2409e-03
50	-1.60	4.2460e-03	1.2155e-01	8.4885e-03
50	-1.55	4.3310e-03	1.0917e-01	8.6559e-03
50	-1.50	4.1409e-03	1.0284e-01	8.4910e-03
50	-1.45	4.5371e-03	7.4852e-02	8.9319e-03
50	-1.40	3.9234e-03	6.6727e-02	8.7698e-03
50	-1.35	3.9100e-03	6.5838e-02	8.4846e-03
50	-1.30	3.9938e-03	5.2630e-02	8.3454e-03
50	-1.25	3.8227e-03	5.1201e-02	8.3312e-03
50	-1.20	3.8471e-03	4.9245e-02	8.4670e-03
50	-1.15	3.9674e-03	3.7950e-02	8.2644e-03
50	-1.10	3.8604e-03	3.3810e-02	8.2765e-03
50	-1.05	3.8753e-03	3.2196e-02	8.1091e-03
50	-1.00	3.7882e-03	2.9736e-02	8.2172e-03
50	-0.95	3.7751e-03	2.1891e-02	8.0515e-03
50	-0.90	3.7830e-03	1.9106e-02	8.1088e-03
50	-0.85	3.8055e-03	1.5875e-02	8.1238e-03
50	-0.80	3.7119e-03	1.7099e-02	7.9435e-03
50	-0.75	3.6431e-03	1.3505e-02	7.9884e-03
50	-0.70	3.6894e-03	1.7443e-02	7.9505e-03
50	-0.65	3.6343e-03	1.3097e-02	8.0577e-03
50	-0.60	3.7202e-03	1.2626e-02	7.9946e-03
50	-0.55	3.6020e-03	1.0607e-02	7.9741e-03
50	-0.50	3.6665e-03	9.7225e-03	7.8297e-03
50	-0.45	3.5868e-03	8.0041e-03	7.8753e-03
50	-0.40	3.5799e-03	6.8719e-03	7.8843e-03
50	-0.35	3.6036e-03	6.0116e-03	7.7991e-03
50	-0.30	3.6036e-03	5.6307e-03	7.7937e-03
50	-0.25	3.6037e-03	5.1498e-03	7.7642e-03
50	-0.20	3.5640e-03	5.1934e-03	7.7468e-03
50	-0.15	3.4907e-03	3.7120e-03	7.7557e-03
50	-0.10	3.5370e-03	3.4585e-03	7.7383e-03
50	-0.05	3.5636e-03	3.3938e-03	7.7364e-03
50	-0.00	3.4942e-03	3.0520e-03	7.7143e-03
50	0.05	3.4949e-03	2.6127e-03	7.6415e-03
50	0.10	3.5426e-03	2.1310e-03	7.6764e-03
50	0.15	3.4956e-03	2.2794e-03	7.6692e-03
50	0.20	3.4815e-03	1.9000e-03	7.6295e-03
50	0.25	3.4973e-03	1.4180e-03	7.6658e-03
50	0.30	3.5131e-03	1.5058e-03	7.6146e-03
50	0.35	3.4878e-03	1.0905e-03	7.5929e-03
50	0.40	3.4766e-03	1.2708e-03	7.5688e-03
50	0.45	3.4450e-03	8.3121e-04	7.5545e-03
50	0.50	3.4300e-03	7.6119e-04	7.5229e-03
50	0.55	3.4129e-03	8.5597e-04	7.4876e-03
50	0.60	3.4260e-03	8.2919e-04	7.4716e-03
50	0.65	3.4022e-03	5.5531e-04	7.4255e-03
50	0.70	3.3786e-03	6.3318e-04	7.3600e-03
50	0.75	3.3576e-03	4.2018e-04	7.2997e-03
50	0.80	3.3392e-03	3.6455e-04	7.2302e-03
50	0.85	3.2968e-03	3.4851e-04	7.1507e-03
50	0.90	3.2721e-03	3.0263e-04	7.0542e-03
50	0.95	3.2128e-03	2.6662e-04	6.9222e-03
50	1.00	3.1547e-03	2.9602e-04	6.7778e-03
50	1.05	3.0882e-03	1.9593e-04	6.6050e-03
50	1.10	3.0232e-03	1.5448e-04	6.3998e-03
50	1.15	2.9186e-03	1.6280e-04	6.1550e-03
50	1.20	2.8156e-03	1.4283e-04	5.8705e-03
50	1.25	2.6894e-03	1.1758e-04	5.5165e-03
50	1.30	2.5320e-03	9.8181e-05	5.1017e-03
50	1.35	2.3444e-03	7.7781e-05	4.6039e-03
50	1.40	2.1212e-03	7.9253e-05	4.0667e-03
50	1.45	1.8677e-03	6.2201e-05	3.4428e-03
50	1.50	1.5578e-03	4.0610e-05	2.7422e-03
50	1.55	1.2113e-03	3.4967e-05	2.0018e-03
50	1.60	8.2984e-04	4.1006e-05	1.2476e-03
50	1.65	4.1561e-04	3.0212e-05	5.3903e-04
50	1.70	4.8578e-05	6.9487e-06	5.3178e-05
