#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
60	-5.57	3.5700e+00	0.0000e+00	0.0000e+00
60	-5.52	3.7602e+00	0.0000e+00	0.0000e+00
60	-5.47	4.6403e+00	0.0000e+00	0.0000e+00
60	-5.42	4.8249e+00	0.0000e+00	2.2976e-01
60	-5.37	2.0477e+00	0.0000e+00	0.0000e+00
60	-5.32	3.8326e+00	0.0000e+00	3.6501e-01
60	-5.27	3.4158e+00	0.0000e+00	1.6266e-01
60	-5.22	3.1893e+00	0.0000e+00	1.4497e-01
60	-5.17	4.7805e+00	0.0000e+00	2.5841e-01
60	-5.12	3.5697e+00	0.0000e+00	4.6061e-01
60	-5.07	2.8736e+00	0.0000e+00	5.1315e-01
60	-5.02	2.4696e+00	0.0000e+00	4.5734e-01
60	-4.97	4.0761e+00	8.1521e-02	4.0761e-01
60	-4.92	3.7055e+00	7.2656e-02	9.4453e-01
60	-4.87	3.4320e+00	0.0000e+00	1.2303e+00
60	-4.82	3.4628e+00	0.0000e+00	6.9255e-01
60	-4.77	3.2919e+00	0.0000e+00	7.7155e-01
60	-4.72	3.5299e+00	0.0000e+00	1.9712e+00
60	-4.67	3.9223e+00	0.0000e+00	1.5117e+00
60	-4.62	3.0588e+00	0.0000e+00	2.2577e+00
60	-4.57	2.7911e+00	0.0000e+00	2.2718e+00
60	-4.52	4.0784e+00	0.0000e+00	3.0950e+00
60	-4.47	2.7584e+00	0.0000e+00	3.6091e+00
60	-4.42	3.1247e+00	0.0000e+00	4.1357e+00
60	-4.37	3.6859e+00	0.0000e+00	5.0579e+00
60	-4.32	3.2121e+00	0.0000e+00	5.0736e+00
60	-4.27	3.4483e+00	0.0000e+00	6.4412e+00
60	-4.22	3.5517e+00	0.0000e+00	7.1759e+00
60	-4.17	3.2559e+00	0.0000e+00	9.0313e+00
60	-4.12	3.5006e+00	0.0000e+00	1.0007e+01
60	-4.07	3.3047e+00	0.0000e+00	1.1104e+01
60	-4.02	3.0733e+00	9.1468e-03	1.2952e+01
60	-3.97	3.2038e+00	0.0000e+00	1.4046e+01
60	-3.92	3.4221e+00	0.0000e+00	1.5418e+01
60	-3.87	3.3219e+00	0.0000e+00	1.7769e+01
60	-3.82	3.2146e+00	5.7713e-03	1.9322e+01
60	-3.77	3.2559e+00	0.0000e+00	2.1403e+01
60	-3.72	3.3099e+00	4.5843e-03	2.3504e+01
60	-3.67	3.4851e+00	0.0000e+00	2.4988e+01
60	-3.62	3.4594e+00	0.0000e+00	2.6087e+01
60	-3.57	3.1546e+00	0.0000e+00	2.7424e+01
60	-3.52	3.3929e+00	2.8925e-03	2.9038e+01
60	-3.47	3.2972e+00	2.5779e-03	2.9463e+01
60	-3.42	3.3384e+00	2.2976e-03	3.0112e+01
60	-3.37	3.4074e+00	2.0477e-03	2.9809e+01
60	-3.32	3.3800e+00	1.8250e-03	2.9744e+01
60	-3.27	3.3816e+00	1.6266e-03	2.8735e+01
60	-3.22	3.3763e+00	1.0148e-02	2.7576e+01
60	-3.17	3.2934e+00	1.0336e-02	2.6286e+01
60	-3.12	3.4430e+00	1.2667e-02	2.4149e+01
60	-3.07	3.3786e+00	1.1289e-02	2.2122e+01
60	-3.02	3.4090e+00	2.1952e-02	2.0258e+01
60	-2.97	3.5022e+00	2.7717e-02	1.8260e+01
60	-2.92	3.2949e+00	4.3594e-02	1.6312e+01
60	-2.87	3.3718e+00	4.7271e-02	1.4780e+01
60	-2.82	3.4022e+00	5.7136e-02	1.3117e+01
60	-2.77	3.3213e+00	6.7382e-02	1.1543e+01
60	-2.72	3.4130e+00	9.8104e-02	1.0536e+01
60	-2.67	3.3336e+00	1.1481e-01	9.6387e+00
60	-2.62	3.3417e+00	1.6787e-01	8.9441e+00
60	-2.57	3.2944e+00	1.9148e-01	8.2921e+00
60	-2.52	3.3550e+00	2.7074e-01	7.9483e+00
60	-2.47	3.3444e+00	3.0471e-01	7.6980e+00
60	-2.42	3.3150e+00	3.5337e-01	7.5338e+00
60	-2.37	3.3239e+00	3.9767e-01	7.6024e+00
60	-2.32	3.3281e+00	4.6922e-01	7.6692e+00
60	-2.27	3.2850e+00	5.3124e-01	7.9088e+00
60	-2.22	3.2773e+00	6.0350e-01	8.0206e+00
60	-2.17	3.2783e+00	6.6281e-01	8.3957e+00
60	-2.12	3.2222e+00	7.3755e-01	8.7149e+00
60	-2.07	3.2349e+00	8.2678e-01	8.9967e+00
60	-2.02	3.2111e+00	9.1304e-01	9.2909e+00
60	-1.97	3.2225e+00	9.8567e-01	9.7073e+00
60	-1.92	3.1814e+00	1.0910e+00	1.0083e+01
60	-1.87	3.2127e+00	1.1938e+00	1.0326e+01
60	-1.82	3.1486e+00	1.2821e+00	1.0615e+01
60	-1.77	3.1088e+00	1.3781e+00	1.0888e+01
60	-1.72	3.0845e+00	1.4914e+00	1.1124e+01
60	-1.67	3.0624e+00	1.5894e+00	1.1296e+01
60	-1.62	3.0169e+00	1.6700e+00	1.1402e+01
60	-1.57	2.9624e+00	1.7671e+00	1.1411e+01
60	-1.52	2.9222e+00	1.8685e+00	1.1434e+01
60	-1.47	2.8683e+00	1.9409e+00	1.1326e+01
60	-1.42	2.7975e+00	2.0055e+00	1.1202e+01
60	-1.37	2.7372e+00	2.0630e+00	1.1029e+01
60	-1.32	2.6612e+00	2.1039e+00	1.0756e+01
60	-1.27	2.5974e+00	2.1365e+00	1.0473e+01
60	-1.22	2.5141e+00	2.1664e+00	1.0113e+01
60	-1.17	2.4154e+00	2.1739e+00	9.7318e+00
60	-1.12	2.3267e+00	2.1783e+00	9.2926e+00
60	-1.07	2.2331e+00	2.1545e+00	8.8395e+00
60	-1.02	2.1154e+00	2.1245e+00	8.3526e+00
60	-0.97	2.0270e+00	2.0792e+00	7.8349e+00
60	-0.92	1.8996e+00	2.0237e+00	7.3288e+00
60	-0.87	1.7925e+00	1.9560e+00	6.7881e+00
60	-0.82	1.6744e+00	1.8825e+00	6.2574e+00
60	-0.77	1.5581e+00	1.7989e+00	5.7478e+00
60	-0.72	1.4404e+00	1.7076e+00	5.2517e+00
60	-0.67	1.3281e+00	1.6123e+00	4.7577e+00
60	-0.62	1.2100e+00	1.5197e+00	4.2936e+00
60	-0.57	1.1060e+00	1.4213e+00	3.8493e+00
60	-0.52	1.0000e+00	1.3209e+00	3.4345e+00
60	-0.47	8.9722e-01	1.2201e+00	3.0452e+00
60	-0.42	8.0114e-01	1.1220e+00	2.6878e+00
60	-0.37	7.1416e-01	1.0240e+00	2.3574e+00
60	-0.32	6.3108e-01	9.2931e-01	2.0507e+00
60	-0.27	5.5242e-01	8.3860e-01	1.7801e+00
60	-0.22	4.8092e-01	7.5164e-01	1.5323e+00
60	-0.17	4.1744e-01	6.6421e-01	1.3115e+00
60	-0.12	3.5938e-01	5.8031e-01	1.1165e+00
60	-0.07	3.0729e-01	4.9486e-01	9.4501e-01
60	-0.02	2.6153e-01	4.1566e-01	7.9553e-01
60	0.03	2.2042e-01	3.5493e-01	6.6719e-01
60	0.08	1.8518e-01	3.0465e-01	5.5187e-01
60	0.13	1.5434e-01	2.5955e-01	4.5670e-01
60	0.18	1.2787e-01	2.1836e-01	3.7474e-01
60	0.23	1.0459e-01	1.8268e-01	3.0575e-01
60	0.28	8.5116e-02	1.5164e-01	2.4707e-01
60	0.33	6.8768e-02	1.2466e-01	1.9843e-01
60	0.38	5.5224e-02	1.0153e-01	1.5840e-01
60	0.43	4.3544e-02	8.2101e-02	1.2448e-01
60	0.48	3.4282e-02	6.6044e-02	9.7724e-02
60	0.53	2.6697e-02	5.2144e-02	7.6311e-02
60	0.58	2.0450e-02	4.0766e-02	5.8899e-02
60	0.63	1.5615e-02	3.1562e-02	4.5307e-02
60	0.68	1.1868e-02	2.4052e-02	3.4852e-02
60	0.73	8.8604e-03	1.8106e-02	2.6903e-02
60	0.78	6.6608e-03	1.3432e-02	2.0579e-02
60	0.83	4.8826e-03	9.7286e-03	1.5949e-02
60	0.88	3.6359e-03	7.0270e-03	1.2343e-02
60	0.93	2.6972e-03	4.9561e-03	9.3896e-03
60	0.98	1.9763e-03	3.4051e-03	7.0573e-03
60	1.03	1.4896e-03	2.2967e-03	5.1941e-03
60	1.08	1.1020e-03	1.5221e-03	3.7506e-03
60	1.13	8.1597e-04	9.8498e-04	2.7290e-03
60	1.18	6.0968e-04	6.3219e-04	1.9147e-03
60	1.23	4.6349e-04	3.8356e-04	1.3462e-03
60	1.28	3.4391e-04	2.2912e-04	9.0741e-04
60	1.33	2.5667e-04	1.3397e-04	5.8500e-04
60	1.38	1.8429e-04	7.3812e-05	3.6687e-04
60	1.43	1.2105e-04	3.8361e-05	2.1624e-04
60	1.48	7.1849e-05	1.9814e-05	1.0731e-04
60	1.53	3.6143e-05	7.8885e-06	4.5707e-05
60	1.58	1.2660e-05	4.2735e-06	1.3602e-05
60	1.63	2.6620e-06	1.9249e-06	2.3754e-06
60	1.68	3.4676e-07	8.5777e-07	1.2775e-07
60	1.73	1.6266e-08	5.2050e-07	1.6266e-08
60	1.78	0.0000e+00	1.4497e-07	0.0000e+00
