#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
90	-4.65	3.0724e+00	3.8406e-02	2.9188e+00
90	-4.60	4.1075e+00	3.4229e-02	3.2860e+00
90	-4.55	3.2642e+00	0.0000e+00	3.9659e+00
90	-4.50	3.6977e+00	0.0000e+00	4.2415e+00
90	-4.45	3.8529e+00	0.0000e+00	4.9676e+00
90	-4.40	3.2180e+00	0.0000e+00	6.5223e+00
90	-4.35	3.7727e+00	0.0000e+00	7.0449e+00
90	-4.30	3.8599e+00	0.0000e+00	8.0801e+00
90	-4.25	3.0732e+00	0.0000e+00	8.6845e+00
90	-4.20	3.5839e+00	0.0000e+00	9.9067e+00
90	-4.15	3.3277e+00	0.0000e+00	1.1696e+01
90	-4.10	3.9941e+00	1.0824e-02	1.2502e+01
90	-4.05	3.5598e+00	1.9294e-02	1.4326e+01
90	-4.00	3.6971e+00	0.0000e+00	1.5459e+01
90	-3.95	3.4560e+00	7.6629e-03	1.7839e+01
90	-3.90	3.5514e+00	0.0000e+00	1.9102e+01
90	-3.85	3.6765e+00	6.0869e-03	2.0519e+01
90	-3.80	3.6184e+00	0.0000e+00	2.2942e+01
90	-3.75	3.5730e+00	9.6700e-03	2.5026e+01
90	-3.70	3.7361e+00	0.0000e+00	2.7247e+01
90	-3.65	3.4143e+00	3.8406e-03	2.8616e+01
90	-3.60	3.5256e+00	0.0000e+00	2.9451e+01
90	-3.55	3.6089e+00	0.0000e+00	3.1513e+01
90	-3.50	3.6597e+00	5.4378e-03	3.2776e+01
90	-3.45	3.5670e+00	2.4232e-03	3.3118e+01
90	-3.40	3.5182e+00	6.4791e-03	3.3283e+01
90	-3.35	3.5552e+00	5.7745e-03	3.3311e+01
90	-3.30	3.6369e+00	1.2009e-02	3.2619e+01
90	-3.25	3.5380e+00	1.0703e-02	3.1441e+01
90	-3.20	3.5389e+00	2.3166e-02	2.9775e+01
90	-3.15	3.6605e+00	2.3075e-02	2.7822e+01
90	-3.10	3.6835e+00	3.7885e-02	2.6089e+01
90	-3.05	3.5067e+00	3.3765e-02	2.4380e+01
90	-3.00	3.4830e+00	4.9008e-02	2.2128e+01
90	-2.95	3.5380e+00	5.7472e-02	2.0023e+01
90	-2.90	3.5493e+00	6.6247e-02	1.8271e+01
90	-2.85	3.5529e+00	7.7303e-02	1.6318e+01
90	-2.80	3.6070e+00	9.4394e-02	1.4825e+01
90	-2.75	3.6064e+00	1.3490e-01	1.3357e+01
90	-2.70	3.5370e+00	1.6375e-01	1.2129e+01
90	-2.65	3.5306e+00	2.0048e-01	1.1103e+01
90	-2.60	3.5211e+00	2.5398e-01	1.0347e+01
90	-2.55	3.5293e+00	2.7242e-01	9.7036e+00
90	-2.50	3.5136e+00	3.1132e-01	9.2696e+00
90	-2.45	3.5580e+00	3.5040e-01	8.9764e+00
90	-2.40	3.4544e+00	4.0970e-01	8.8280e+00
90	-2.35	3.4822e+00	4.5368e-01	8.7769e+00
90	-2.30	3.4715e+00	5.1465e-01	8.8514e+00
90	-2.25	3.4782e+00	5.7810e-01	8.9169e+00
90	-2.20	3.4590e+00	6.5327e-01	9.1095e+00
90	-2.15	3.4591e+00	7.3076e-01	9.4024e+00
90	-2.10	3.4893e+00	8.1647e-01	9.6168e+00
90	-2.05	3.4224e+00	8.8840e-01	1.0037e+01
90	-2.00	3.4091e+00	9.8722e-01	1.0318e+01
90	-1.95	3.3651e+00	1.0758e+00	1.0602e+01
90	-1.90	3.3524e+00	1.1671e+00	1.0968e+01
90	-1.85	3.3407e+00	1.2826e+00	1.1257e+01
90	-1.80	3.3037e+00	1.3908e+00	1.1448e+01
90	-1.75	3.2873e+00	1.4807e+00	1.1759e+01
90	-1.70	3.2507e+00	1.5788e+00	1.1910e+01
90	-1.65	3.1935e+00	1.6930e+00	1.1993e+01
90	-1.60	3.1768e+00	1.7804e+00	1.2107e+01
90	-1.55	3.0968e+00	1.8752e+00	1.2075e+01
90	-1.50	3.0649e+00	1.9629e+00	1.2048e+01
90	-1.45	2.9996e+00	2.0417e+00	1.1916e+01
90	-1.40	2.9454e+00	2.0958e+00	1.1724e+01
90	-1.35	2.8561e+00	2.1543e+00	1.1516e+01
90	-1.30	2.7840e+00	2.2092e+00	1.1222e+01
90	-1.25	2.6964e+00	2.2257e+00	1.0879e+01
90	-1.20	2.6188e+00	2.2460e+00	1.0478e+01
90	-1.15	2.5199e+00	2.2382e+00	1.0062e+01
90	-1.10	2.4120e+00	2.2215e+00	9.5724e+00
90	-1.05	2.3081e+00	2.2030e+00	9.0950e+00
90	-1.00	2.2029e+00	2.1692e+00	8.5804e+00
90	-0.95	2.0845e+00	2.1182e+00	8.0240e+00
90	-0.90	1.9635e+00	2.0615e+00	7.4839e+00
90	-0.85	1.8496e+00	1.9834e+00	6.9401e+00
90	-0.80	1.7250e+00	1.8996e+00	6.3951e+00
90	-0.75	1.6067e+00	1.8119e+00	5.8615e+00
90	-0.70	1.4854e+00	1.7167e+00	5.3539e+00
90	-0.65	1.3678e+00	1.6176e+00	4.8620e+00
90	-0.60	1.2523e+00	1.5148e+00	4.3848e+00
90	-0.55	1.1384e+00	1.4086e+00	3.9457e+00
90	-0.50	1.0332e+00	1.3084e+00	3.5216e+00
90	-0.45	9.3580e-01	1.2076e+00	3.1373e+00
90	-0.40	8.3918e-01	1.1078e+00	2.7798e+00
90	-0.35	7.4625e-01	1.0106e+00	2.4511e+00
90	-0.30	6.6240e-01	9.1784e-01	2.1522e+00
90	-0.25	5.8494e-01	8.2677e-01	1.8803e+00
90	-0.20	5.1513e-01	7.4456e-01	1.6364e+00
90	-0.15	4.5186e-01	6.6902e-01	1.4168e+00
90	-0.10	3.9224e-01	5.9516e-01	1.2224e+00
90	-0.05	3.3960e-01	5.2572e-01	1.0462e+00
90	0.00	2.9166e-01	4.6142e-01	8.9029e-01
90	0.05	2.4975e-01	3.9719e-01	7.5487e-01
90	0.10	2.1177e-01	3.3637e-01	6.3702e-01
90	0.15	1.7919e-01	2.8205e-01	5.3481e-01
90	0.20	1.5029e-01	2.3991e-01	4.4666e-01
90	0.25	1.2518e-01	2.0501e-01	3.6962e-01
90	0.30	1.0403e-01	1.7342e-01	3.0464e-01
90	0.35	8.5497e-02	1.4543e-01	2.4921e-01
90	0.40	6.9733e-02	1.2116e-01	2.0281e-01
90	0.45	5.6681e-02	1.0044e-01	1.6402e-01
90	0.50	4.5586e-02	8.2211e-02	1.3140e-01
90	0.55	3.6343e-02	6.6670e-02	1.0424e-01
90	0.60	2.8660e-02	5.3579e-02	8.2194e-02
90	0.65	2.2421e-02	4.2878e-02	6.4555e-02
90	0.70	1.7330e-02	3.3651e-02	5.0344e-02
90	0.75	1.3309e-02	2.6430e-02	3.8756e-02
90	0.80	1.0148e-02	2.0361e-02	2.9803e-02
90	0.85	7.6262e-03	1.5461e-02	2.2719e-02
90	0.90	5.7690e-03	1.1535e-02	1.7486e-02
90	0.95	4.2551e-03	8.5676e-03	1.3461e-02
90	1.00	3.1639e-03	6.2145e-03	1.0364e-02
90	1.05	2.3535e-03	4.4325e-03	8.0002e-03
90	1.10	1.7209e-03	3.1056e-03	6.1161e-03
90	1.15	1.2629e-03	2.1396e-03	4.6042e-03
90	1.20	9.3607e-04	1.4474e-03	3.3737e-03
90	1.25	6.9319e-04	9.6221e-04	2.4451e-03
90	1.30	5.1611e-04	6.1841e-04	1.7584e-03
90	1.35	3.8928e-04	3.9143e-04	1.2384e-03
90	1.40	2.9273e-04	2.3556e-04	8.4980e-04
90	1.45	2.1464e-04	1.4466e-04	5.7969e-04
90	1.50	1.5857e-04	8.0317e-05	3.6871e-04
90	1.55	1.1406e-04	4.6744e-05	2.3760e-04
90	1.60	7.3084e-05	2.4599e-05	1.3304e-04
90	1.65	4.4541e-05	1.1203e-05	6.9083e-05
90	1.70	2.1736e-05	5.1465e-06	2.8375e-05
90	1.75	7.4919e-06	2.4310e-06	8.3787e-06
90	1.80	1.5398e-06	1.2809e-06	1.2128e-06
90	1.85	1.4574e-07	7.6513e-07	6.0725e-08
90	1.90	1.0824e-08	5.1956e-07	0.0000e+00
90	1.95	0.0000e+00	1.6400e-07	0.0000e+00
