#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
65	-3.39	3.5067e+00	0.0000e+00	3.0614e+01
65	-3.34	3.4651e+00	3.7746e-03	3.0852e+01
65	-3.29	3.3810e+00	1.0092e-02	2.9963e+01
65	-3.24	3.4091e+00	5.9966e-03	2.8640e+01
65	-3.19	3.4084e+00	9.3528e-03	2.7175e+01
65	-3.14	3.3117e+00	9.5265e-03	2.5208e+01
65	-3.09	3.3622e+00	1.5920e-02	2.3319e+01
65	-3.04	3.3873e+00	2.4593e-02	2.1523e+01
65	-2.99	3.3612e+00	2.2762e-02	1.9359e+01
65	-2.94	3.3480e+00	3.4562e-02	1.7316e+01
65	-2.89	3.4045e+00	4.1518e-02	1.5726e+01
65	-2.84	3.3792e+00	7.5199e-02	1.4049e+01
65	-2.79	3.3521e+00	7.9788e-02	1.2563e+01
65	-2.74	3.4038e+00	1.0193e-01	1.1396e+01
65	-2.69	3.4160e+00	1.1661e-01	1.0433e+01
65	-2.64	3.3650e+00	1.7209e-01	9.5419e+00
65	-2.59	3.3968e+00	2.0305e-01	8.8036e+00
65	-2.54	3.3932e+00	2.6472e-01	8.3843e+00
65	-2.49	3.4065e+00	2.9938e-01	7.9806e+00
65	-2.44	3.4029e+00	3.3288e-01	7.8467e+00
65	-2.39	3.3350e+00	3.9599e-01	7.7690e+00
65	-2.34	3.3202e+00	4.6107e-01	7.8561e+00
65	-2.29	3.3732e+00	5.2380e-01	7.9902e+00
65	-2.24	3.3363e+00	5.8257e-01	8.1832e+00
65	-2.19	3.3214e+00	6.5389e-01	8.4605e+00
65	-2.14	3.2965e+00	7.2568e-01	8.7719e+00
65	-2.09	3.2593e+00	8.0808e-01	9.1137e+00
65	-2.04	3.2688e+00	8.9368e-01	9.4428e+00
65	-1.99	3.2533e+00	9.8677e-01	9.6938e+00
65	-1.94	3.2442e+00	1.0812e+00	1.0097e+01
65	-1.89	3.2105e+00	1.1650e+00	1.0441e+01
65	-1.84	3.1977e+00	1.2631e+00	1.0695e+01
65	-1.79	3.1704e+00	1.3584e+00	1.0950e+01
65	-1.74	3.1187e+00	1.4595e+00	1.1153e+01
65	-1.69	3.0872e+00	1.5565e+00	1.1351e+01
65	-1.64	3.0572e+00	1.6618e+00	1.1482e+01
65	-1.59	3.0149e+00	1.7583e+00	1.1572e+01
65	-1.54	2.9534e+00	1.8280e+00	1.1538e+01
65	-1.49	2.9209e+00	1.9202e+00	1.1503e+01
65	-1.44	2.8527e+00	1.9889e+00	1.1387e+01
65	-1.39	2.7813e+00	2.0593e+00	1.1195e+01
65	-1.34	2.7156e+00	2.1089e+00	1.0985e+01
65	-1.29	2.6474e+00	2.1425e+00	1.0672e+01
65	-1.24	2.5608e+00	2.1703e+00	1.0323e+01
65	-1.19	2.4723e+00	2.1855e+00	9.9519e+00
65	-1.14	2.3842e+00	2.1797e+00	9.5198e+00
65	-1.09	2.2854e+00	2.1764e+00	9.0611e+00
65	-1.04	2.1813e+00	2.1543e+00	8.5735e+00
65	-0.99	2.0619e+00	2.1066e+00	8.0712e+00
65	-0.94	1.9622e+00	2.0487e+00	7.5450e+00
65	-0.89	1.8507e+00	1.9852e+00	7.0294e+00
65	-0.84	1.7290e+00	1.9130e+00	6.4976e+00
65	-0.79	1.6148e+00	1.8394e+00	5.9794e+00
65	-0.74	1.5001e+00	1.7480e+00	5.4692e+00
65	-0.69	1.3767e+00	1.6529e+00	4.9788e+00
65	-0.64	1.2666e+00	1.5568e+00	4.5006e+00
65	-0.59	1.1585e+00	1.4581e+00	4.0435e+00
65	-0.54	1.0496e+00	1.3577e+00	3.6203e+00
65	-0.49	9.4657e-01	1.2568e+00	3.2177e+00
65	-0.44	8.4542e-01	1.1571e+00	2.8475e+00
65	-0.39	7.5616e-01	1.0634e+00	2.5043e+00
65	-0.34	6.6999e-01	9.6467e-01	2.1932e+00
65	-0.29	5.8967e-01	8.7218e-01	1.9045e+00
65	-0.24	5.1719e-01	7.8632e-01	1.6500e+00
65	-0.19	4.4875e-01	7.0176e-01	1.4207e+00
65	-0.14	3.8971e-01	6.1989e-01	1.2148e+00
65	-0.09	3.3524e-01	5.4087e-01	1.0334e+00
65	-0.04	2.8572e-01	4.5841e-01	8.7492e-01
65	0.01	2.4252e-01	3.8629e-01	7.3451e-01
65	0.06	2.0415e-01	3.3013e-01	6.1459e-01
65	0.11	1.7085e-01	2.8146e-01	5.1025e-01
65	0.16	1.4293e-01	2.3929e-01	4.2182e-01
65	0.21	1.1782e-01	2.0106e-01	3.4588e-01
65	0.26	9.6548e-02	1.6838e-01	2.8194e-01
65	0.31	7.8567e-02	1.3983e-01	2.2812e-01
65	0.36	6.3794e-02	1.1506e-01	1.8284e-01
65	0.41	5.0670e-02	9.3520e-02	1.4572e-01
65	0.46	4.0075e-02	7.5457e-02	1.1497e-01
65	0.51	3.1554e-02	6.0571e-02	9.0177e-02
65	0.56	2.4415e-02	4.7797e-02	7.0388e-02
65	0.61	1.8861e-02	3.7366e-02	5.4302e-02
65	0.66	1.4420e-02	2.8885e-02	4.1880e-02
65	0.71	1.0895e-02	2.2100e-02	3.2147e-02
65	0.76	8.1684e-03	1.6595e-02	2.4612e-02
65	0.81	6.0690e-03	1.2255e-02	1.8978e-02
65	0.86	4.5132e-03	8.9816e-03	1.4703e-02
65	0.91	3.3222e-03	6.4079e-03	1.1269e-02
65	0.96	2.4486e-03	4.5021e-03	8.6209e-03
65	1.01	1.8123e-03	3.0899e-03	6.4863e-03
65	1.06	1.3481e-03	2.1097e-03	4.7533e-03
65	1.11	9.8364e-04	1.4020e-03	3.4810e-03
65	1.16	7.4841e-04	8.8867e-04	2.4966e-03
65	1.21	5.5878e-04	5.6740e-04	1.7779e-03
65	1.26	4.1832e-04	3.5077e-04	1.2217e-03
65	1.31	3.1862e-04	2.0931e-04	8.2665e-04
65	1.36	2.2828e-04	1.2114e-04	5.3299e-04
65	1.41	1.6016e-04	6.5747e-05	3.3344e-04
65	1.46	1.1393e-04	3.4399e-05	1.9526e-04
65	1.51	6.4488e-05	1.7835e-05	9.9518e-05
65	1.56	3.2123e-05	7.7932e-06	4.0297e-05
65	1.61	1.2176e-05	3.5999e-06	1.1753e-05
65	1.66	2.2082e-06	1.7363e-06	2.0949e-06
65	1.71	2.6913e-07	1.0933e-06	2.6913e-07
65	1.76	4.4974e-08	6.7462e-07	0.0000e+00
65	1.81	0.0000e+00	1.2025e-07	0.0000e+00
