#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
50	-3.70	3.2226e+00	0.0000e+00	2.2003e+01
50	-3.65	3.2535e+00	0.0000e+00	2.4160e+01
50	-3.60	3.3333e+00	6.9371e-03	2.5286e+01
50	-3.55	3.2212e+00	3.0913e-03	2.6261e+01
50	-3.50	3.2759e+00	2.7551e-03	2.7753e+01
50	-3.45	3.2438e+00	4.9111e-03	2.7836e+01
50	-3.40	3.3112e+00	2.1885e-03	2.8426e+01
50	-3.35	3.2749e+00	3.9010e-03	2.8077e+01
50	-3.30	3.3672e+00	1.7384e-03	2.7778e+01
50	-3.25	3.1622e+00	1.5493e-03	2.7090e+01
50	-3.20	3.3334e+00	2.7617e-03	2.5069e+01
50	-3.15	3.2539e+00	3.6920e-03	2.3975e+01
50	-3.10	3.2127e+00	9.8716e-03	2.1912e+01
50	-3.05	3.3120e+00	1.5641e-02	2.0076e+01
50	-3.00	3.3282e+00	2.0910e-02	1.7959e+01
50	-2.95	3.2209e+00	2.6401e-02	1.6167e+01
50	-2.90	3.2548e+00	4.2908e-02	1.4407e+01
50	-2.85	3.2987e+00	4.8727e-02	1.2739e+01
50	-2.80	3.2775e+00	6.1569e-02	1.1397e+01
50	-2.75	3.2576e+00	6.9572e-02	1.0220e+01
50	-2.70	3.3055e+00	8.6459e-02	9.3175e+00
50	-2.65	3.2418e+00	1.1014e-01	8.4404e+00
50	-2.60	3.3506e+00	1.3458e-01	7.7823e+00
50	-2.55	3.2654e+00	1.7188e-01	7.3815e+00
50	-2.50	3.2340e+00	2.2785e-01	7.2626e+00
50	-2.45	3.2519e+00	3.0375e-01	7.0778e+00
50	-2.40	3.2440e+00	3.5410e-01	7.1395e+00
50	-2.35	3.2049e+00	4.1663e-01	7.1741e+00
50	-2.30	3.2463e+00	4.8310e-01	7.3372e+00
50	-2.25	3.2297e+00	5.3793e-01	7.5163e+00
50	-2.20	3.2101e+00	6.1724e-01	7.8225e+00
50	-2.15	3.1761e+00	6.8180e-01	8.1509e+00
50	-2.10	3.2009e+00	7.7744e-01	8.4896e+00
50	-2.05	3.1607e+00	8.6368e-01	8.8235e+00
50	-2.00	3.1418e+00	9.4758e-01	9.1974e+00
50	-1.95	3.1662e+00	1.0340e+00	9.5422e+00
50	-1.90	3.1321e+00	1.1290e+00	9.8251e+00
50	-1.85	3.0725e+00	1.2400e+00	1.0204e+01
50	-1.80	3.0791e+00	1.3106e+00	1.0439e+01
50	-1.75	3.0092e+00	1.4148e+00	1.0689e+01
50	-1.70	3.0092e+00	1.5129e+00	1.0896e+01
50	-1.65	2.9796e+00	1.6182e+00	1.1054e+01
50	-1.60	2.9338e+00	1.7025e+00	1.1150e+01
50	-1.55	2.8656e+00	1.7866e+00	1.1166e+01
50	-1.50	2.8184e+00	1.8636e+00	1.1103e+01
50	-1.45	2.7824e+00	1.9343e+00	1.1031e+01
50	-1.40	2.7070e+00	2.0121e+00	1.0849e+01
50	-1.35	2.6396e+00	2.0564e+00	1.0648e+01
50	-1.30	2.5734e+00	2.1116e+00	1.0372e+01
50	-1.25	2.4899e+00	2.1270e+00	1.0077e+01
50	-1.20	2.4152e+00	2.1323e+00	9.7067e+00
50	-1.15	2.3141e+00	2.1509e+00	9.3077e+00
50	-1.10	2.2196e+00	2.1394e+00	8.8728e+00
50	-1.05	2.1248e+00	2.1166e+00	8.4030e+00
50	-1.00	2.0235e+00	2.0838e+00	7.8996e+00
50	-0.95	1.9067e+00	2.0300e+00	7.4237e+00
50	-0.90	1.8109e+00	1.9722e+00	6.9064e+00
50	-0.85	1.6861e+00	1.9011e+00	6.3822e+00
50	-0.80	1.5731e+00	1.8242e+00	5.8678e+00
50	-0.75	1.4563e+00	1.7397e+00	5.3650e+00
50	-0.70	1.3426e+00	1.6576e+00	4.8677e+00
50	-0.65	1.2338e+00	1.5612e+00	4.3994e+00
50	-0.60	1.1249e+00	1.4614e+00	3.9496e+00
50	-0.55	1.0132e+00	1.3621e+00	3.5227e+00
50	-0.50	9.1379e-01	1.2672e+00	3.1299e+00
50	-0.45	8.1830e-01	1.1655e+00	2.7551e+00
50	-0.40	7.2179e-01	1.0658e+00	2.4122e+00
50	-0.35	6.3842e-01	9.7300e-01	2.0964e+00
50	-0.30	5.6070e-01	8.7507e-01	1.8132e+00
50	-0.25	4.8812e-01	7.8180e-01	1.5540e+00
50	-0.20	4.2094e-01	6.8498e-01	1.3269e+00
50	-0.15	3.6270e-01	5.8650e-01	1.1284e+00
50	-0.10	3.0906e-01	4.9363e-01	9.5092e-01
50	-0.05	2.6040e-01	4.2173e-01	7.9560e-01
50	-0.00	2.1978e-01	3.6431e-01	6.6357e-01
50	0.05	1.8346e-01	3.1043e-01	5.4810e-01
50	0.10	1.5266e-01	2.6189e-01	4.5048e-01
50	0.15	1.2510e-01	2.1932e-01	3.6792e-01
50	0.20	1.0190e-01	1.8273e-01	2.9755e-01
50	0.25	8.2706e-02	1.5032e-01	2.3914e-01
50	0.30	6.6102e-02	1.2265e-01	1.9114e-01
50	0.35	5.2525e-02	9.9715e-02	1.5056e-01
50	0.40	4.1575e-02	7.9753e-02	1.1856e-01
50	0.45	3.2333e-02	6.3429e-02	9.2371e-02
50	0.50	2.4928e-02	4.9505e-02	7.1370e-02
50	0.55	1.9099e-02	3.8430e-02	5.4878e-02
50	0.60	1.4487e-02	2.9395e-02	4.2211e-02
50	0.65	1.0913e-02	2.2091e-02	3.2779e-02
50	0.70	8.0937e-03	1.6439e-02	2.5134e-02
50	0.75	6.0029e-03	1.1969e-02	1.9366e-02
50	0.80	4.4494e-03	8.5770e-03	1.5028e-02
50	0.85	3.2838e-03	6.1119e-03	1.1327e-02
50	0.90	2.4192e-03	4.2111e-03	8.4777e-03
50	0.95	1.8060e-03	2.8626e-03	6.2962e-03
50	1.00	1.3182e-03	1.8832e-03	4.5865e-03
50	1.05	1.0098e-03	1.2286e-03	3.3198e-03
50	1.10	7.4653e-04	7.7469e-04	2.3355e-03
50	1.15	5.6400e-04	4.7901e-04	1.6471e-03
50	1.20	4.2246e-04	2.9256e-04	1.1115e-03
50	1.25	3.1337e-04	1.6428e-04	7.4236e-04
50	1.30	2.2134e-04	8.8468e-05	4.5819e-04
50	1.35	1.4582e-04	4.5611e-05	2.6779e-04
50	1.40	8.9974e-05	2.2615e-05	1.4027e-04
50	1.45	4.4546e-05	1.0325e-05	5.8272e-05
50	1.50	1.6007e-05	4.2429e-06	1.7633e-05
50	1.55	3.6587e-06	2.0626e-06	2.8484e-06
50	1.60	3.7204e-07	1.0942e-06	1.7508e-07
50	1.65	1.9505e-08	6.6317e-07	0.0000e+00
50	1.70	0.0000e+00	1.7384e-07	0.0000e+00
