#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
85	-0.92	2.3736e-03	3.1284e-02	5.1429e-03
85	-0.87	2.2837e-03	2.1964e-02	4.9021e-03
85	-0.82	2.3026e-03	1.8886e-02	5.0246e-03
85	-0.77	2.2253e-03	1.5270e-02	5.0344e-03
85	-0.72	2.2494e-03	1.5962e-02	4.8936e-03
85	-0.67	2.3355e-03	1.4167e-02	5.0164e-03
85	-0.62	2.3187e-03	1.3923e-02	4.9549e-03
85	-0.57	2.3008e-03	1.3047e-02	4.9173e-03
85	-0.52	2.2265e-03	9.8744e-03	4.8609e-03
85	-0.47	2.2455e-03	9.5658e-03	4.8644e-03
85	-0.42	2.1733e-03	7.2396e-03	4.7675e-03
85	-0.37	2.3009e-03	6.9225e-03	4.7410e-03
85	-0.32	2.2000e-03	6.1975e-03	4.6979e-03
85	-0.27	2.1579e-03	5.5973e-03	4.7469e-03
85	-0.22	2.1871e-03	5.2492e-03	4.7337e-03
85	-0.17	2.1254e-03	4.3796e-03	4.6427e-03
85	-0.12	2.1591e-03	4.1691e-03	4.6689e-03
85	-0.07	2.1201e-03	3.9096e-03	4.6514e-03
85	-0.02	2.1431e-03	3.7799e-03	4.6155e-03
85	0.03	2.1077e-03	2.9129e-03	4.6109e-03
85	0.08	2.1318e-03	2.7199e-03	4.5888e-03
85	0.13	2.0902e-03	2.2791e-03	4.5841e-03
85	0.18	2.0771e-03	2.0242e-03	4.5741e-03
85	0.23	2.0962e-03	1.7592e-03	4.5762e-03
85	0.28	2.0948e-03	1.7958e-03	4.5455e-03
85	0.33	2.0923e-03	1.5460e-03	4.5304e-03
85	0.38	2.0692e-03	1.2198e-03	4.5265e-03
85	0.43	2.0836e-03	1.1109e-03	4.5180e-03
85	0.48	2.0679e-03	9.6219e-04	4.5056e-03
85	0.53	2.0444e-03	8.4246e-04	4.4768e-03
85	0.58	2.0585e-03	7.8895e-04	4.4562e-03
85	0.63	2.0442e-03	7.0348e-04	4.4522e-03
85	0.68	2.0352e-03	6.4135e-04	4.4182e-03
85	0.73	2.0194e-03	5.5031e-04	4.4126e-03
85	0.78	2.0201e-03	4.9735e-04	4.3926e-03
85	0.83	2.0195e-03	4.0306e-04	4.3841e-03
85	0.88	2.0095e-03	3.9833e-04	4.3576e-03
85	0.93	1.9892e-03	3.5871e-04	4.3397e-03
85	0.98	1.9762e-03	2.5210e-04	4.2870e-03
85	1.03	1.9702e-03	2.3837e-04	4.2557e-03
85	1.08	1.9452e-03	2.2787e-04	4.2061e-03
85	1.13	1.9282e-03	1.7637e-04	4.1507e-03
85	1.18	1.9018e-03	1.6930e-04	4.0774e-03
85	1.23	1.8691e-03	1.4047e-04	3.9862e-03
85	1.28	1.8258e-03	1.4529e-04	3.8875e-03
85	1.33	1.7819e-03	1.0535e-04	3.7676e-03
85	1.38	1.7219e-03	9.4345e-05	3.6247e-03
85	1.43	1.6602e-03	8.1759e-05	3.4542e-03
85	1.48	1.5878e-03	7.0054e-05	3.2406e-03
85	1.53	1.4917e-03	6.6096e-05	3.0029e-03
85	1.58	1.3811e-03	5.4385e-05	2.7127e-03
85	1.63	1.2484e-03	4.6391e-05	2.3876e-03
85	1.68	1.0973e-03	3.9463e-05	2.0223e-03
85	1.73	9.1646e-04	2.9152e-05	1.6169e-03
85	1.78	7.0809e-04	2.1965e-05	1.1761e-03
85	1.83	4.8570e-04	2.5086e-05	7.3483e-04
85	1.88	2.4018e-04	1.3472e-05	3.1634e-04
85	1.93	2.7546e-05	4.3429e-06	3.1457e-05
