#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
60	-5.57	0.0000e+00	4.8808e+01	0.0000e+00
60	-5.52	2.8884e-02	7.9779e+01	0.0000e+00
60	-5.47	0.0000e+00	1.0346e+02	0.0000e+00
60	-5.42	2.2944e-02	9.7740e+01	0.0000e+00
60	-5.37	2.0449e-02	1.5373e+02	0.0000e+00
60	-5.32	0.0000e+00	8.2303e+01	0.0000e+00
60	-5.27	0.0000e+00	1.1552e+02	0.0000e+00
60	-5.22	0.0000e+00	8.0040e+01	0.0000e+00
60	-5.17	1.2902e-02	1.0687e+02	0.0000e+00
60	-5.12	0.0000e+00	9.5592e+01	0.0000e+00
60	-5.07	0.0000e+00	1.0880e+02	0.0000e+00
60	-5.02	0.0000e+00	8.1092e+01	0.0000e+00
60	-4.97	8.1407e-03	8.6422e+01	0.0000e+00
60	-4.92	0.0000e+00	1.0645e+02	0.0000e+00
60	-4.87	6.4664e-03	7.9724e+01	0.0000e+00
60	-4.82	0.0000e+00	5.4745e+01	0.0000e+00
60	-4.77	5.1364e-03	5.5222e+01	0.0000e+00
60	-4.72	0.0000e+00	6.2538e+01	0.0000e+00
60	-4.67	0.0000e+00	5.4664e+01	4.0800e-03
60	-4.62	0.0000e+00	4.6149e+01	3.6363e-03
60	-4.57	0.0000e+00	4.2131e+01	6.4818e-03
60	-4.52	8.6653e-03	3.5383e+01	5.7769e-03
60	-4.47	0.0000e+00	3.8391e+01	2.5743e-03
60	-4.42	4.5887e-03	3.5921e+01	2.2944e-03
60	-4.37	6.1346e-03	3.2296e+01	4.0897e-03
60	-4.32	9.1124e-03	2.8977e+01	1.0935e-02
60	-4.27	3.2486e-03	2.8406e+01	4.8729e-03
60	-4.22	1.4476e-03	2.9134e+01	5.7906e-03
60	-4.17	2.5804e-03	2.6159e+01	3.8707e-03
60	-4.12	3.4497e-03	2.0274e+01	9.1993e-03
60	-4.07	2.0497e-03	1.9956e+01	5.1243e-03
60	-4.02	4.5670e-03	1.4855e+01	6.3938e-03
60	-3.97	3.2563e-03	1.9618e+01	8.9548e-03
60	-3.92	1.4511e-03	1.4503e+01	2.9022e-03
60	-3.87	3.8798e-03	1.3992e+01	3.2332e-03
60	-3.82	3.4579e-03	1.1468e+01	1.0374e-02
60	-3.77	3.0819e-03	1.2949e+01	8.2183e-03
60	-3.72	3.2045e-03	1.0004e+01	4.5779e-03
60	-3.67	4.4880e-03	9.6003e+00	7.7521e-03
60	-3.62	2.5454e-03	7.7632e+00	6.5454e-03
60	-3.57	3.8891e-03	6.6007e+00	5.8336e-03
60	-3.52	4.3327e-03	8.5348e+00	5.1992e-03
60	-3.47	6.1784e-03	6.5645e+00	5.1486e-03
60	-3.42	3.6710e-03	6.4825e+00	6.8831e-03
60	-3.37	2.8628e-03	5.1608e+00	6.3391e-03
60	-3.32	3.4627e-03	5.6679e+00	6.1964e-03
60	-3.27	2.9237e-03	3.7576e+00	7.3093e-03
60	-3.22	3.3296e-03	4.0756e+00	5.9354e-03
60	-3.17	2.4514e-03	3.7206e+00	5.8060e-03
60	-3.12	2.5298e-03	3.5974e+00	6.6695e-03
60	-3.07	3.3820e-03	2.8184e+00	6.3541e-03
60	-3.02	3.7450e-03	2.7859e+00	6.3938e-03
60	-2.97	3.3377e-03	2.2385e+00	6.0241e-03
60	-2.92	3.1924e-03	2.0720e+00	6.3122e-03
60	-2.87	4.3972e-03	1.7793e+00	6.1431e-03
60	-2.82	3.9766e-03	1.5636e+00	6.5700e-03
60	-2.77	3.9037e-03	1.8968e+00	7.4479e-03
60	-2.72	3.3418e-03	1.4265e+00	6.7295e-03
60	-2.67	3.4680e-03	1.1419e+00	7.3032e-03
60	-2.62	3.9272e-03	1.0396e+00	6.9090e-03
60	-2.57	3.1437e-03	1.0551e+00	7.5837e-03
60	-2.52	3.7550e-03	8.1604e-01	6.6723e-03
60	-2.47	3.3466e-03	7.6046e-01	6.8477e-03
60	-2.42	3.5563e-03	7.3002e-01	7.2043e-03
60	-2.37	3.4558e-03	6.7681e-01	7.1979e-03
60	-2.32	3.8090e-03	6.1711e-01	7.2170e-03
60	-2.27	3.6059e-03	5.3382e-01	7.0981e-03
60	-2.22	3.8363e-03	4.4368e-01	7.1514e-03
60	-2.17	3.5610e-03	3.8060e-01	6.9156e-03
60	-2.12	3.6452e-03	3.7229e-01	7.1984e-03
60	-2.07	3.5665e-03	2.9294e-01	6.5591e-03
60	-2.02	3.1695e-03	2.7315e-01	7.8187e-03
60	-1.97	3.2074e-03	2.7609e-01	7.7825e-03
60	-1.92	3.3810e-03	2.3957e-01	7.0813e-03
60	-1.87	3.5889e-03	2.1662e-01	7.1066e-03
60	-1.82	3.4349e-03	1.8294e-01	7.0599e-03
60	-1.77	3.5185e-03	1.6769e-01	6.9599e-03
60	-1.72	3.4929e-03	1.4983e-01	7.1369e-03
60	-1.67	3.3619e-03	1.3453e-01	7.0095e-03
60	-1.62	3.4581e-03	1.0749e-01	7.2545e-03
60	-1.57	3.5034e-03	1.2442e-01	7.1105e-03
60	-1.52	3.6019e-03	8.8929e-02	7.0333e-03
60	-1.47	3.5165e-03	8.6572e-02	7.1824e-03
60	-1.42	3.4806e-03	6.5871e-02	6.9519e-03
60	-1.37	3.6562e-03	6.5918e-02	7.4147e-03
60	-1.32	3.6194e-03	6.8525e-02	7.0093e-03
60	-1.27	3.4013e-03	5.6600e-02	7.0039e-03
60	-1.22	3.3774e-03	4.9848e-02	7.1412e-03
60	-1.17	3.2694e-03	4.4661e-02	7.1491e-03
60	-1.12	3.3037e-03	4.5870e-02	7.0995e-03
60	-1.07	3.4640e-03	3.0527e-02	6.9926e-03
60	-1.02	3.3001e-03	2.7091e-02	6.9994e-03
60	-0.97	3.2563e-03	2.9539e-02	6.8968e-03
60	-0.92	3.3092e-03	2.5436e-02	7.0058e-03
60	-0.87	3.2157e-03	2.0102e-02	6.9016e-03
60	-0.82	3.2764e-03	1.7787e-02	6.7839e-03
60	-0.77	3.2308e-03	1.5083e-02	7.0107e-03
60	-0.72	3.2155e-03	1.5845e-02	6.9519e-03
60	-0.67	3.0776e-03	1.2648e-02	6.8585e-03
60	-0.62	3.1094e-03	1.1578e-02	6.8185e-03
60	-0.57	3.0746e-03	1.1230e-02	6.8370e-03
60	-0.52	3.1626e-03	1.1716e-02	6.7332e-03
60	-0.47	3.0583e-03	8.0527e-03	6.6142e-03
60	-0.42	3.0646e-03	7.3337e-03	6.7386e-03
60	-0.37	3.0501e-03	7.7643e-03	6.6452e-03
60	-0.32	3.0629e-03	6.5640e-03	6.6061e-03
60	-0.27	3.0676e-03	6.4543e-03	6.6172e-03
60	-0.22	3.0104e-03	5.5635e-03	6.5321e-03
60	-0.17	2.9940e-03	4.0509e-03	6.6029e-03
60	-0.12	3.0454e-03	3.9814e-03	6.5417e-03
60	-0.07	3.0773e-03	3.7666e-03	6.4665e-03
60	-0.02	3.0115e-03	2.9770e-03	6.4726e-03
60	0.03	2.9616e-03	2.6570e-03	6.4366e-03
60	0.08	2.9535e-03	2.4282e-03	6.4315e-03
60	0.13	2.9721e-03	2.2703e-03	6.3832e-03
60	0.18	2.9347e-03	2.0911e-03	6.4052e-03
60	0.23	2.9556e-03	1.8373e-03	6.4242e-03
60	0.28	2.9452e-03	1.3906e-03	6.3773e-03
60	0.33	2.9507e-03	1.3663e-03	6.3532e-03
60	0.38	2.9228e-03	1.2514e-03	6.3415e-03
60	0.43	2.9460e-03	1.0787e-03	6.3574e-03
60	0.48	2.9227e-03	8.7514e-04	6.2809e-03
60	0.53	2.9115e-03	7.8885e-04	6.2954e-03
60	0.58	2.8881e-03	7.3534e-04	6.2487e-03
60	0.63	2.8702e-03	6.9613e-04	6.2425e-03
60	0.68	2.8469e-03	6.1757e-04	6.1872e-03
60	0.73	2.8492e-03	5.5658e-04	6.1557e-03
60	0.78	2.8276e-03	5.3706e-04	6.1069e-03
60	0.83	2.8041e-03	4.1195e-04	6.0762e-03
60	0.88	2.7741e-03	3.5039e-04	6.0267e-03
60	0.93	2.7372e-03	2.9829e-04	5.9558e-03
60	0.98	2.7306e-03	2.6261e-04	5.8764e-03
60	1.03	2.6807e-03	2.6460e-04	5.7711e-03
60	1.08	2.6338e-03	2.2390e-04	5.6333e-03
60	1.13	2.5793e-03	1.6087e-04	5.4977e-03
60	1.18	2.5161e-03	1.5128e-04	5.3476e-03
60	1.23	2.4444e-03	1.3868e-04	5.1386e-03
60	1.28	2.3475e-03	1.1559e-04	4.8950e-03
60	1.33	2.2422e-03	1.0098e-04	4.6067e-03
60	1.38	2.1077e-03	9.2726e-05	4.2589e-03
60	1.43	1.9548e-03	7.0314e-05	3.8490e-03
60	1.48	1.7652e-03	7.0952e-05	3.3916e-03
60	1.53	1.5500e-03	4.5684e-05	2.8696e-03
60	1.58	1.2981e-03	3.8458e-05	2.2838e-03
60	1.63	1.0075e-03	2.7606e-05	1.6640e-03
60	1.68	6.8794e-04	3.1438e-05	1.0387e-03
60	1.73	3.4285e-04	2.4770e-05	4.4526e-04
60	1.78	3.9214e-05	1.0134e-05	4.4614e-05
