# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.045e-05 to 1.09048 h/Mpc,
# number of wavenumbers equal to 603
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.383599172303e-03      -7.839302645592e-01      -1.034901317447e+01      -1.035184448446e+01      -7.733011133039e-01      -1.034578584050e+01       5.632997016511e-01       5.632976653057e-01 
       1.469737934874e-03      -7.879768479235e-01      -1.165785613138e+01      -1.166112964297e+01      -7.854483020556e-01      -1.165423813022e+01       5.623366493539e-01       5.623347320815e-01 
       1.559076324033e-03      -7.638855381091e-01      -1.309450929935e+01      -1.309825818346e+01      -7.651787396507e-01      -1.309043605278e+01       5.613164638379e-01       5.613160477426e-01 
       1.651424225675e-03      -7.174591618565e-01      -1.466369914869e+01      -1.466795454830e+01      -7.185490578106e-01      -1.465910505828e+01       5.602410433283e-01       5.602426088296e-01 
       1.746582964833e-03      -6.656871833627e-01      -1.636944476472e+01      -1.637423720519e+01      -6.635370518655e-01      -1.636427156384e+01       5.591129567420e-01       5.591160452548e-01 
       1.844351177716e-03      -6.300246273480e-01      -1.821507852544e+01      -1.822043943996e+01      -6.227705780253e-01      -1.820927963770e+01       5.579351002496e-01       5.579386384300e-01 
       1.944529704896e-03      -6.260689334258e-01      -2.020328489843e+01      -2.020924904721e+01      -6.126980381822e-01      -2.019682434499e+01       5.567103663554e-01       5.567132068997e-01 
       2.046925420592e-03      -6.547388120023e-01      -2.233615172654e+01      -2.234275980790e+01      -6.346348193271e-01      -2.232899795384e+01       5.554414321664e-01       5.554428683307e-01 
       2.151354028418e-03      -7.003176760589e-01      -2.461522870274e+01      -2.462252997820e+01      -6.731626981383e-01      -2.460734732420e+01       5.541307471297e-01       5.541307728724e-01 
       2.257641930146e-03      -7.376196062313e-01      -2.704158742228e+01      -2.704964224851e+01      -7.038724498090e-01      -2.703293819246e+01       5.527806549350e-01       5.527798698358e-01 
       2.365627314046e-03      -7.452588223232e-01      -2.961588331282e+01      -2.962476462563e+01      -7.069178500144e-01      -2.960642404004e+01       5.513936050476e-01       5.513928418518e-01 
       2.475160621195e-03      -7.177686057229e-01      -3.233840699088e+01      -3.234820149288e+01      -6.787089811970e-01      -3.232810418345e+01       5.499721593859e-01       5.499720459750e-01 
       2.586104540896e-03      -6.690792848041e-01      -3.520914343326e+01      -3.521995129846e+01      -6.343327260197e-01      -3.519798344651e+01       5.485190847102e-01       5.485197702870e-01 
       2.698333668320e-03      -6.245579410745e-01      -3.822781389509e+01      -3.823974743218e+01      -5.985249860516e-01      -3.821580824347e+01       5.470371041444e-01       5.470382729108e-01 
       2.811733934794e-03      -6.058731359037e-01      -4.139391919336e+01      -4.140710100029e+01      -5.902927433765e-01      -4.138110046164e+01       5.455287583030e-01       5.455298873518e-01 
       2.926201898116e-03      -6.179913121605e-01      -4.470678546367e+01      -4.472134526358e+01      -6.108864935441e-01      -4.469319467584e+01       5.439964062603e-01       5.439970939051e-01 
       3.041643959153e-03      -6.466493972351e-01      -4.816557207618e+01      -4.818164415636e+01      -6.430636193375e-01      -4.815124551499e+01       5.424419438087e-01       5.424421156063e-01 
       3.157975553037e-03      -6.683185061833e-01      -5.176931756556e+01      -5.178703815702e+01      -6.625608237539e-01      -5.175427972778e+01       5.408671757159e-01       5.408670667909e-01 
       3.275120348689e-03      -6.661830498391e-01      -5.551696138810e+01      -5.553646565323e+01      -6.542637659765e-01      -5.550122702471e+01       5.392739020161e-01       5.392738586614e-01 
       3.393009479076e-03      -6.414712006032e-01      -5.940734447353e+01      -5.942876566904e+01      -6.222256130251e-01      -5.939092880553e+01       5.376638157408e-01       5.376640610954e-01 
       3.511580816066e-03      -6.122906217306e-01      -6.343924415816e+01      -6.346271309716e+01      -5.865732196252e-01      -6.342217217777e+01       5.360386780247e-01       5.360391907135e-01 
       3.630778297517e-03      -6.006116975052e-01      -6.761136945924e+01      -6.763701531389e+01      -5.693742663845e-01      -6.759367845497e+01       5.344000750127e-01       5.344006410047e-01 
       3.750551309848e-03      -6.163440284974e-01      -7.192238364735e+01      -7.195033537885e+01      -5.792798494095e-01      -7.190411703143e+01       5.327494510276e-01       5.327498328223e-01 
       3.870854126296e-03      -6.497158277994e-01      -7.637090458262e+01      -7.640129414799e+01      -6.057461432816e-01      -7.635210318656e+01       5.310880266880e-01       5.310881258190e-01 
       3.991645399134e-03      -6.775113455131e-01      -8.095551534241e+01      -8.098848084052e+01      -6.268899774419e-01      -8.093621270603e+01       5.294168726135e-01       5.294167804878e-01 
       4.112887702883e-03      -6.789683446634e-01      -8.567477890881e+01      -8.571046732185e+01      -6.252858194671e-01      -8.565500552972e+01       5.277370369777e-01       5.277369560123e-01 
       4.234547124897e-03      -6.501619232413e-01      -9.052721586517e+01      -9.056578753018e+01      -6.015231068209e-01      -9.050701317070e+01       5.260494373822e-01       5.260495719981e-01 
       4.356592899374e-03      -6.066939100013e-01      -9.551134822319e+01      -9.555297816173e+01      -5.768848162575e-01      -9.549078143922e+01       5.243551034438e-01       5.243554533315e-01 
       4.478997080815e-03      -5.727487632547e-01      -1.006256758884e+02      -1.006705567657e+02      -5.723719695030e-01      -1.006048394639e+02       5.226549590251e-01       5.226553846017e-01 
       4.601734253050e-03      -5.643894704499e-01      -1.058686951907e+02      -1.059170374342e+02      -5.931692594258e-01      -1.058477062838e+02       5.209498454832e-01       5.209501783309e-01 
       4.724781270161e-03      -5.790659435054e-01      -1.112388920161e+02      -1.112909231852e+02      -6.263234730815e-01      -1.112178791521e+02       5.192404542217e-01       5.192406061122e-01 
       4.848117025885e-03      -5.987133483512e-01      -1.167347522954e+02      -1.167907161569e+02      -6.503986694231e-01      -1.167138471637e+02       5.175273965218e-01       5.175274034136e-01 
       4.971722248393e-03      -6.038223423670e-01      -1.223547763397e+02      -1.224149305782e+02      -6.506169174974e-01      -1.223341129479e+02       5.158112965103e-01       5.158112761156e-01 
       5.095579317586e-03      -5.879009132536e-01      -1.280974444393e+02      -1.281620584616e+02      -6.290376025595e-01      -1.280771658310e+02       5.140926706133e-01       5.140927316092e-01 
       5.219672102396e-03      -5.615682305280e-01      -1.339612801478e+02      -1.340306317440e+02      -6.026677037155e-01      -1.339415450843e+02       5.123721881061e-01       5.123723576960e-01 
       5.343985815788e-03      -5.434832842621e-01      -1.399447599191e+02      -1.400191328212e+02      -5.909193557447e-01      -1.399257442140e+02       5.106502797636e-01       5.106504969705e-01 
       5.468506885453e-03      -5.452195211539e-01      -1.460464138357e+02      -1.461260953530e+02      -6.015655531957e-01      -1.460283030715e+02       5.089275002744e-01       5.089276721583e-01 
       5.593222838389e-03      -5.618460614655e-01      -1.522647875107e+02      -1.523500680359e+02      -6.254658007012e-01      -1.522477668232e+02       5.072043523005e-01       5.072044266137e-01 
       5.718122197776e-03      -5.755592136634e-01      -1.585983728014e+02      -1.586895453226e+02      -6.438562105426e-01      -1.585826197178e+02       5.054810746083e-01       5.054810755118e-01 
       5.843194390744e-03      -5.696860792827e-01      -1.650457370723e+02      -1.651430972200e+02      -6.421049305304e-01      -1.650314229075e+02       5.037581085881e-01       5.037581124823e-01 
       5.968429665788e-03      -5.427919186818e-01      -1.716054222990e+02      -1.717092721129e+02      -6.195605834773e-01      -1.715927239870e+02       5.020357838481e-01       5.020358562363e-01 
       6.093819018741e-03      -5.081721837703e-01      -1.782758625640e+02      -1.783865110284e+02      -6.052388782228e-01      -1.782649752774e+02       5.003142459793e-01       5.003144238590e-01 
       6.219354126332e-03      -5.038513835423e-01      -1.850565710964e+02      -1.851743354708e+02      -5.554621336037e-01      -1.850477002875e+02       4.985958143490e-01       4.985959346609e-01 
       6.345027286494e-03      -5.200778039581e-01      -1.919458881791e+02      -1.920711030047e+02      -5.096651449371e-01      -1.919392606479e+02       4.968804144509e-01       4.968804195591e-01 
       6.470831364649e-03      -5.195784197874e-01      -1.989400631738e+02      -1.990730765217e+02      -5.058020800500e-01      -1.989359156976e+02       4.951627888818e-01       4.951627874723e-01 
       6.596759745336e-03      -5.173482265491e-01      -2.060388207630e+02      -2.061799996553e+02      -5.045042124433e-01      -2.060374020063e+02       4.934460105890e-01       4.934460109688e-01 
       6.722806288582e-03      -5.156271769808e-01      -2.132411691252e+02      -2.133909003439e+02      -5.026557430090e-01      -2.132427450537e+02       4.917314078205e-01       4.917314078424e-01 
       6.848965290503e-03      -5.138174792330e-01      -2.205453388955e+02      -2.207040289586e+02      -5.008783042864e-01      -2.205501931353e+02       4.900183465601e-01       4.900183465541e-01 
       6.975231447686e-03      -5.120149076284e-01      -2.279510227337e+02      -2.281190974406e+02      -4.991240029217e-01      -2.279594553955e+02       4.883094766779e-01       4.883094766795e-01 
       7.101599824952e-03      -5.102199155663e-01      -2.354562996253e+02      -2.356342027697e+02      -4.973731737490e-01      -2.354686271457e+02       4.866037052647e-01       4.866037052643e-01 
       7.228065826131e-03      -5.084446786606e-01      -2.430606993660e+02      -2.432488901312e+02      -4.956431160214e-01      -2.430772514699e+02       4.849029573396e-01       4.849029573397e-01 
       7.354625167555e-03      -5.066864130083e-01      -2.507627320579e+02      -2.509616847516e+02      -4.939297709435e-01      -2.507838521182e+02       4.832069368047e-01       4.832069368047e-01 
       7.481273853967e-03      -5.048851049287e-01      -2.585571405918e+02      -2.587673395809e+02      -4.921731272254e-01      -2.585831835325e+02       4.815083420539e-01       4.815083420539e-01 
       7.608008156622e-03      -5.031003707775e-01      -2.664463667638e+02      -2.666683061436e+02      -4.904330324480e-01      -2.664776943256e+02       4.798146867447e-01       4.798146867447e-01 
       7.734824593334e-03      -5.013961108182e-01      -2.744338185898e+02      -2.746679940005e+02      -4.887736609608e-01      -2.744707918594e+02       4.781341649931e-01       4.781341649931e-01 
       7.861719910302e-03      -4.996281059122e-01      -2.825078582593e+02      -2.827547813512e+02      -4.870501554590e-01      -2.825508585940e+02       4.764485940140e-01       4.764485940140e-01 
       7.988691065514e-03      -4.978636880282e-01      -2.906719661267e+02      -2.909321476633e+02      -4.853301381476e-01      -2.907213721315e+02       4.747666812743e-01       4.747666812743e-01 
       8.115735213591e-03      -4.961030238469e-01      -2.989247378653e+02      -2.991986995318e+02      -4.836137793761e-01      -2.989809381985e+02       4.730883565938e-01       4.730883565938e-01 
       8.242849691924e-03      -4.943449265759e-01      -3.072648421485e+02      -3.075531137778e+02      -4.818998805011e-01      -3.073282331287e+02       4.714136716119e-01       4.714136716119e-01 
       8.370032007988e-03      -4.925913778246e-01      -3.156910757318e+02      -3.159942000970e+02      -4.801904325921e-01      -3.157620653217e+02       4.697428364536e-01       4.697428364536e-01 
       8.497279827711e-03      -4.908500247310e-01      -3.242029344853e+02      -3.245214633378e+02      -4.784931089342e-01      -3.242819385295e+02       4.680770485931e-01       4.680770485931e-01 
       8.624590964808e-03      -4.891055090435e-01      -3.327976770203e+02      -3.331321799503e+02      -4.767924883181e-01      -3.328851280357e+02       4.664142214630e-01       4.664142214630e-01 
       8.751963370988e-03      -4.873653188040e-01      -3.414747341372e+02      -3.418258014882e+02      -4.750960864868e-01      -3.415710825116e+02       4.647554570256e-01       4.647554570256e-01 
       8.879395126956e-03      -4.856289005215e-01      -3.502327358220e+02      -3.506009792966e+02      -4.734033483059e-01      -3.503384507914e+02       4.631006656691e-01       4.631006656691e-01 
       9.006884434132e-03      -4.838979441620e-01      -3.590706153286e+02      -3.594566617592e+02      -4.717159683500e-01      -3.591861795383e+02       4.614501397346e-01       4.614501397346e-01 
       9.134429607028e-03      -4.821664452565e-01      -3.679864121475e+02      -3.683909132863e+02      -4.700279191022e-01      -3.681123304429e+02       4.598030240667e-01       4.598030240667e-01 
       9.262029066230e-03      -4.804432843967e-01      -3.769800454190e+02      -3.774036712290e+02      -4.683481070425e-01      -3.771168380811e+02       4.581608254650e-01       4.581608254650e-01 
       9.389681331919e-03      -4.787231384701e-01      -3.860494409896e+02      -3.864928801078e+02      -4.666711978768e-01      -3.861976452903e+02       4.565225214473e-01       4.565225214473e-01 
       9.517385017893e-03      -4.770109621977e-01      -3.951939904137e+02      -3.956579514325e+02      -4.650021632813e-01      -3.953541608460e+02       4.548888703018e-01       4.548888703018e-01 
       9.645138826050e-03      -4.753061628977e-01      -4.044125142308e+02      -4.048977106509e+02      -4.633404047661e-01      -4.045852101231e+02       4.532598977937e-01       4.532598977937e-01 
       9.772941541283e-03      -4.735426290368e-01      -4.136960771680e+02      -4.142032507344e+02      -4.616195204904e-01      -4.138818869209e+02       4.516271689584e-01       4.516271689584e-01 
       9.900792026762e-03      -4.719004393526e-01      -4.230643940481e+02      -4.235942723791e+02      -4.600203838812e-01      -4.232638826517e+02       4.500135244926e-01       4.500135244926e-01 
       1.002868921957e-02      -4.701984534266e-01      -4.324951241910e+02      -4.330484718455e+02      -4.583610557863e-01      -4.327089008597e+02       4.483959691428e-01       4.483959691428e-01 
       1.015663212664e-02      -4.685077483734e-01      -4.419955473918e+02      -4.425731151388e+02      -4.567129222056e-01      -4.422242054572e+02       4.467836453969e-01       4.467836453969e-01 
       1.028461982104e-02      -4.668193277300e-01      -4.515632744860e+02      -4.521658373696e+02      -4.550669508677e-01      -4.518074291811e+02       4.451753155429e-01       4.451753155429e-01 
       1.041265143846e-02      -4.651375325811e-01      -4.611978970336e+02      -4.618262139348e+02      -4.534274950256e-01      -4.614581501827e+02       4.435717097006e-01       4.435717097006e-01 
       1.054072617402e-02      -4.634662484960e-01      -4.708986377272e+02      -4.715534965484e+02      -4.517984625315e-01      -4.711756161319e+02       4.419731735259e-01       4.419731735259e-01 
       1.066884327926e-02      -4.617333403697e-01      -4.806543493244e+02      -4.813365571150e+02      -4.501074019462e-01      -4.809487024596e+02       4.403705242355e-01       4.403705242355e-01 
       1.079700205935e-02      -4.601258006620e-01      -4.904899494805e+02      -4.912003011284e+02      -4.485421248538e-01      -4.908023020307e+02       4.387876197823e-01       4.387876197823e-01 
       1.092520187054e-02      -4.584620391641e-01      -5.003789867967e+02      -5.011183133417e+02      -4.469202442340e-01      -5.007100094097e+02       4.372013199365e-01       4.372013199365e-01 
       1.105344211774e-02      -4.567964041288e-01      -5.103279565370e+02      -5.110970966079e+02      -4.452963434812e-01      -5.106783224900e+02       4.356186478135e-01       4.356186478135e-01 
       1.118172225228e-02      -4.550900565092e-01      -5.203296213594e+02      -5.211294423009e+02      -4.436314165031e-01      -5.207000324148e+02       4.340345671609e-01       4.340345671609e-01 
       1.131004176988e-02      -4.534891562898e-01      -5.304051969594e+02      -5.312365667867e+02      -4.420722665008e-01      -5.307963430810e+02       4.324676282397e-01       4.324676282397e-01 
       1.143840020866e-02      -4.517980814698e-01      -5.405234400844e+02      -5.413872724244e+02      -4.404224102550e-01      -5.409360679865e+02       4.308930221806e-01       4.308930221806e-01 
       1.156679714741e-02      -4.502041447687e-01      -5.507127490569e+02      -5.516099583446e+02      -4.388699863420e-01      -5.511475895855e+02       4.293344700763e-01       4.293344700763e-01 
       1.169523220388e-02      -4.485695618779e-01      -5.609501224966e+02      -5.618816488640e+02      -4.372766023211e-01      -5.614079416239e+02       4.277745351522e-01       4.277745351522e-01 
       1.182370503324e-02      -4.469462627444e-01      -5.712428587755e+02      -5.722096476699e+02      -4.356944165878e-01      -5.717244227092e+02       4.262198156126e-01       4.262198156126e-01 
       1.195221532664e-02      -4.453185954242e-01      -5.815871610272e+02      -5.825901904092e+02      -4.341077101032e-01      -5.820932656639e+02       4.246682722387e-01       4.246682722387e-01 
       1.208076280985e-02      -4.436967363376e-01      -5.919837587466e+02      -5.930240015554e+02      -4.325267024631e-01      -5.925151953182e+02       4.231212400501e-01       4.231212400501e-01 
       1.220934724206e-02      -4.420785350642e-01      -6.024311370304e+02      -6.035095902931e+02      -4.309492358897e-01      -6.029887180065e+02       4.215783862059e-01       4.215783862059e-01 
       1.233796841467e-02      -4.404654110353e-01      -6.129286111006e+02      -6.140462743721e+02      -4.293767339589e-01      -6.135131514891e+02       4.200399545352e-01       4.200399545352e-01 
       1.246662615021e-02      -4.388567553842e-01      -6.234749161638e+02      -6.246328044522e+02      -4.278085879439e-01      -6.240872447697e+02       4.185057809945e-01       4.185057809945e-01 
       1.259532030139e-02      -4.372521672973e-01      -6.340689659203e+02      -6.352681066473e+02      -4.262443950974e-01      -6.347099226736e+02       4.169758239684e-01       4.169758239684e-01 
       1.272405075012e-02      -4.356429262673e-01      -6.447081504572e+02      -6.459495655580e+02      -4.246753937578e-01      -6.453785721792e+02       4.154490506517e-01       4.154490506517e-01 
       1.285281740668e-02      -4.340560571994e-01      -6.553966195018e+02      -6.566813586810e+02      -4.231287318324e-01      -6.560973640555e+02       4.139287801725e-01       4.139287801725e-01 
       1.298162020888e-02      -4.324656368386e-01      -6.661283351413e+02      -6.674574555708e+02      -4.215783702987e-01      -6.668602702246e+02       4.124117648766e-01       4.124117648766e-01 
       1.311045912139e-02      -4.308786799580e-01      -6.769035891211e+02      -6.782781675890e+02      -4.200313569376e-01      -6.776675988388e+02       4.108988385071e-01       4.108988385071e-01 
       1.323933413499e-02      -4.292887337941e-01      -6.877202660378e+02      -6.891413771870e+02      -4.184812052280e-01      -6.885172339207e+02       4.093893267088e-01       4.093893267088e-01 
       1.336824526596e-02      -4.277081994835e-01      -6.985796516373e+02      -7.000484071908e+02      -4.169403783061e-01      -6.994104917915e+02       4.078846055457e-01       4.078846055457e-01 
       1.349719255553e-02      -4.261470169164e-01      -7.094831235229e+02      -7.110006376262e+02      -4.154188584771e-01      -7.103487512997e+02       4.063859737185e-01       4.063859737185e-01 
       1.362617606930e-02      -4.245778319720e-01      -7.204238455035e+02      -7.219912536409e+02      -4.138891685597e-01      -7.213251982794e+02       4.048900289136e-01       4.048900289136e-01 
       1.375519589679e-02      -4.230057369873e-01      -7.314019139275e+02      -7.330203649732e+02      -4.123564229337e-01      -7.323399403356e+02       4.033974300412e-01       4.033974300412e-01 
       1.388425215096e-02      -4.214447121483e-01      -7.424191670500e+02      -7.440898391077e+02      -4.108346712316e-01      -7.433948393506e+02       4.019097257698e-01       4.019097257698e-01 
       1.401334496781e-02      -4.198864970258e-01      -7.534730085380e+02      -7.551970822557e+02      -4.093156125064e-01      -7.544873026519e+02       4.004259955352e-01       4.004259955352e-01 
       1.414247450603e-02      -4.183461044180e-01      -7.645662711755e+02      -7.663449354745e+02      -4.078143235360e-01      -7.656201683660e+02       3.989481952421e-01       3.989481952421e-01 
       1.427164094666e-02      -4.167996666102e-01      -7.756920230261e+02      -7.775264893512e+02      -4.063068365645e-01      -7.767865276344e+02       3.974731601986e-01       3.974731601986e-01 
       1.440084449274e-02      -4.152576403228e-01      -7.868520709259e+02      -7.887435509474e+02      -4.048036505408e-01      -7.879881864335e+02       3.960023154177e-01       3.960023154177e-01 
       1.453008536914e-02      -4.137180455719e-01      -7.980448835695e+02      -7.999945968572e+02      -4.033027793026e-01      -7.992236210278e+02       3.945353434042e-01       3.945353434042e-01 
       1.465936382220e-02      -4.121339006421e-01      -8.092572424621e+02      -8.112664369034e+02      -4.017570338675e-01      -8.104796445800e+02       3.930662859481e-01       3.930662859481e-01 
       1.478868011964e-02      -4.106556362647e-01      -8.205275973901e+02      -8.225974875977e+02      -4.003175099655e-01      -8.217946562756e+02       3.916141792908e-01       3.916141792908e-01 
       1.491803455030e-02      -4.091301774108e-01      -8.318151067179e+02      -8.339469366681e+02      -3.988304554591e-01      -8.331278631767e+02       3.901596603752e-01       3.901596603752e-01 
