# Matter power spectrum P(k) at redshift z=0
# for k=1.04437e-05 to 1.08871 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044373164702e-05       5.248559418102e+01 
       2.330863079174e-05       1.136089903062e+02 
       3.621867756780e-05       1.735912279332e+02 
       4.920852089118e-05       2.331056681335e+02 
       6.231338151706e-05       2.925312079246e+02 
       7.556936531419e-05       3.521492049199e+02 
       8.901378653462e-05       4.121985533876e+02 
       1.026855053684e-04       4.728981889431e+02 
       1.166252841059e-04       5.344585590132e+02 
       1.308761662632e-04       5.970885229234e+02 
       1.454838830341e-04       6.610001056093e+02 
       1.604972913723e-04       7.264121550811e+02 
       1.759688478325e-04       7.935534475877e+02 
       1.919551219372e-04       8.626654999450e+02 
       2.085173521843e-04       9.340052419721e+02 
       2.257220467534e-04       1.007847657349e+03 
       2.436416293239e-04       1.084488409447e+03 
       2.623551279844e-04       1.164246493754e+03 
       2.819489017107e-04       1.247466880266e+03 
       3.025173939994e-04       1.334523111538e+03 
       3.241638965918e-04       1.425819768839e+03 
       3.470012974069e-04       1.521794701489e+03 
       3.711527754502e-04       1.622920809130e+03 
       3.967523913204e-04       1.729707200516e+03 
       4.239455050124e-04       1.842699375693e+03 
       4.528889335270e-04       1.962478091953e+03 
       4.837507406505e-04       2.089656451625e+03 
       5.167095326656e-04       2.224874723829e+03 
       5.519531207021e-04       2.368792361617e+03 
       5.896764086937e-04       2.522076715364e+03 
       6.300783827469e-04       2.685388072219e+03 
       6.733581210050e-04       2.859360885562e+03 
       7.197098192591e-04       3.044581342633e+03 
       7.693169385710e-04       3.241562132568e+03 
       8.223457207545e-04       3.450715550293e+03 
       8.789384681578e-04       3.672326985074e+03 
       9.392071166369e-04       3.906531104714e+03 
       1.003227708614e-03       4.153293341733e+03 
       1.071036363096e-03       4.412399080897e+03 
       1.142627223650e-03       4.683452305654e+03 
       1.217952652281e-03       4.965884286345e+03 
       1.296925664591e-03       5.258971878318e+03 
       1.379424326888e-03       5.561849049606e+03 
       1.465297617994e-03       5.873552355817e+03 
       1.554372138595e-03       6.193093573482e+03 
       1.646459041173e-03       6.519426695667e+03 
       1.741360637172e-03       6.851502445547e+03 
       1.838876280163e-03       7.188292823105e+03 
       1.938807285105e-03       7.528810409489e+03 
       2.040960792329e-03       7.872122413925e+03 
       2.145152601220e-03       8.217359976693e+03 
       2.251209076149e-03       8.563723507281e+03 
       2.358968268635e-03       8.910484815140e+03 
       2.468280412775e-03       9.256986261089e+03 
       2.579007944657e-03       9.602638449107e+03 
       2.691025179021e-03       9.946916719213e+03 
       2.804217754108e-03       1.028935682727e+04 
       2.918481932731e-03       1.062954984724e+04 
       3.033723826546e-03       1.096713872284e+04 
       3.149858592448e-03       1.130181103431e+04 
       3.266809635419e-03       1.163329649260e+04 
       3.384507840689e-03       1.196135627855e+04 
       3.502890849470e-03       1.228578673506e+04 
       3.621902386186e-03       1.260641938424e+04 
       3.741491640682e-03       1.292310804718e+04 
       3.861612705792e-03       1.323572999313e+04 
       3.982224068664e-03       1.354418073066e+04 
       4.103288152968e-03       1.384837822799e+04 
       4.224770908425e-03       1.414825333077e+04 
       4.346641443774e-03       1.444375070665e+04 
       4.468871699204e-03       1.473482587421e+04 
       4.591436154409e-03       1.502144452307e+04 
       4.714311568592e-03       1.530358455895e+04 
       4.837476749025e-03       1.558122748630e+04 
       4.960912345033e-03       1.585436616920e+04 
       5.084600664588e-03       1.612302164392e+04 
       5.208525510941e-03       1.638717771619e+04 
       5.332672037041e-03       1.664684865451e+04 
       5.457026615687e-03       1.690204812155e+04 
       5.581576723621e-03       1.715278585721e+04 
       5.706310837967e-03       1.739909413792e+04 
       5.831218343601e-03       1.764098436231e+04 
       5.956289450214e-03       1.787848657773e+04 
       6.081515117959e-03       1.811163490433e+04 
       6.206886990725e-03       1.834045802844e+04 
       6.332397336181e-03       1.856498430522e+04 
       6.458038991828e-03       1.878525876262e+04 
       6.583805316419e-03       1.900131196378e+04 
       6.709690146132e-03       1.921318443454e+04 
       6.835687755006e-03       1.942092446301e+04 
       6.961792819169e-03       1.962456697110e+04 
       7.088000384453e-03       1.982415133808e+04 
       7.214305837050e-03       2.001973168469e+04 
       7.340704876885e-03       2.021133417238e+04 
       7.467193493428e-03       2.039901148841e+04 
       7.593767943692e-03       2.058281056524e+04 
       7.720424732204e-03       2.076277423681e+04 
       7.847160592745e-03       2.093893922413e+04 
       7.973972471688e-03       2.111135152609e+04 
       8.100857512778e-03       2.128004913575e+04 
       8.227813043211e-03       2.144506905896e+04 
       8.354836560891e-03       2.160645656479e+04 
       8.481925722753e-03       2.176426942554e+04 
       8.609078334054e-03       2.191853575143e+04 
       8.736292338537e-03       2.206928948752e+04 
       8.863565809396e-03       2.221656765949e+04 
       8.990896940960e-03       2.236041922646e+04 
       9.118284041045e-03       2.250086989859e+04 
       9.245725523898e-03       2.263797111624e+04 
       9.373219903698e-03       2.277175946198e+04 
       9.500765788551e-03       2.290226873054e+04 
       9.628361874951e-03       2.302953348829e+04 
       9.756006942657e-03       2.315358119338e+04 
       9.883699849952e-03       2.327446710741e+04 
       1.001143952926e-02       2.339219960599e+04 
       1.013922498308e-02       2.350683533287e+04 
       1.026705528024e-02       2.361838910675e+04 
       1.039492955238e-02       2.372691565646e+04 
       1.052284699072e-02       2.383243842621e+04 
       1.065080684310e-02       2.393498419705e+04 
       1.077880841111e-02       2.403459691232e+04 
       1.090685104758e-02       2.413131680772e+04 
       1.103493415410e-02       2.422514400749e+04 
       1.116305717886e-02       2.431616167552e+04 
       1.129121961447e-02       2.440437722409e+04 
       1.141942099613e-02       2.448981147310e+04 
       1.154766089974e-02       2.457252229631e+04 
       1.167593894029e-02       2.465254857688e+04 
       1.180425477026e-02       2.472991658319e+04 
       1.193260807819e-02       2.480463131741e+04 
       1.206099858732e-02       2.487675920582e+04 
       1.218942605437e-02       2.494631840391e+04 
       1.231789026833e-02       2.501334856204e+04 
       1.244639104940e-02       2.507787697584e+04 
       1.257492824797e-02       2.513995279413e+04 
       1.270350174373e-02       2.519957179909e+04 
       1.283211144475e-02       2.525679464877e+04 
       1.296075728669e-02       2.531165919068e+04 
       1.308943923209e-02       2.536417087035e+04 
       1.321815726966e-02       2.541435800918e+04 
       1.334691141363e-02       2.546227039732e+04 
       1.347570170320e-02       2.550792302291e+04 
       1.360452820198e-02       2.555133102564e+04 
       1.373339099751e-02       2.559254163441e+04 
       1.386229020080e-02       2.563156329028e+04 
       1.399122594593e-02       2.566842974958e+04 
       1.412019838966e-02       2.570316504374e+04 
       1.424920771111e-02       2.573580185583e+04 
       1.437825411146e-02       2.576635155522e+04 
       1.450733781367e-02       2.579484078246e+04 
       1.463645906222e-02       2.582130875600e+04 
       1.476561812295e-02       2.584576755479e+04 
       1.489481528284e-02       2.586825737087e+04 
       1.502405084985e-02       2.588878611246e+04 
       1.515332515284e-02       2.590739315677e+04 
       1.528263854140e-02       2.592410322530e+04 
       1.541199138583e-02       2.593893872110e+04 
       1.554138407704e-02       2.595192704739e+04 
       1.567081702656e-02       2.596310371195e+04 
       1.580029066648e-02       2.597248950177e+04 
       1.592980544950e-02       2.598006686638e+04 
       1.605936184892e-02       2.598594002680e+04 
