# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.493339385116e-10       7.333826909416e-15       4.826475563976e-13       2.340935026115e-19       8.673853354567e-09       4.840913623439e-10      -2.520629187427e-12 
    3       1.407762916579e-10       1.242328060137e-14       6.083338094145e-13       4.684158285374e-19       5.384379150508e-09       3.449884703600e-10      -2.216181183704e-12 
    4       1.323458130592e-10       1.449795633964e-14       6.294159159375e-13       7.811934828173e-19       3.747045357062e-09       2.623427218112e-10      -1.767364940364e-12 
    5       1.256697555283e-10       1.339766724886e-14       5.893670769633e-13       1.172709438993e-18       2.794940253012e-09       2.080080275111e-10      -1.311166950003e-12 
    6       1.207512517387e-10       1.032761460725e-14       5.184019915448e-13       1.643299110826e-18       2.180027975367e-09       1.697752691510e-10      -8.950929341630e-13 
    7       1.173165915517e-10       6.837194661828e-15       4.370549347037e-13       2.193339230164e-18       1.756409862057e-09       1.416289143817e-10      -5.436060006786e-13 
    8       1.150122872308e-10       4.036900910665e-15       3.577870434736e-13       2.823235522904e-18       1.450774569692e-09       1.201583936650e-10      -2.675385892094e-13 
    9       1.136061420813e-10       2.335083143082e-15       2.879513922740e-13       3.533409670488e-18       1.221584982379e-09       1.032903936997e-10      -6.847344422121e-14 
   10       1.128910050538e-10       1.575726133738e-15       2.315958104592e-13       4.324286071192e-18       1.044130814466e-09       8.978617047655e-11       5.901028363583e-14 
   11       1.127149428016e-10       1.353555329140e-15       1.904094071901e-13       5.196278921330e-18       8.790718983364e-10       7.912126034355e-11       1.245798449372e-13 
