# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.04437e-05 to 1.08871 h/Mpc,
# number of wavenumbers equal to 603
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                
       2.257220467534e-04      -4.810058359980e-01      -4.610717591830e-01      -4.610787063866e-01      -4.773669796660e-01      -4.586127395433e-01      -4.610699360519e-01       4.714547675263e-01       4.713930388212e-01 
       2.436416293239e-04      -5.378803091171e-01      -5.371341243156e-01      -5.371434986369e-01      -5.331063277924e-01      -5.337993390897e-01      -5.371270405851e-01       4.714011012421e-01       4.713430816755e-01 
       2.623551279844e-04      -5.954420267397e-01      -6.227490904013e-01      -6.227616101209e-01      -5.892662827192e-01      -6.182716668780e-01      -6.227346001762e-01       4.713412014541e-01       4.712871586600e-01 
       2.819489017107e-04      -6.526231338054e-01      -7.191566088440e-01      -7.191731842657e-01      -6.447374223493e-01      -7.131948512266e-01      -7.191319876414e-01       4.712743765764e-01       4.712245707621e-01 
       3.025173939994e-04      -7.081078739802e-01      -8.278006927307e-01      -8.278224763823e-01      -6.981623260935e-01      -8.199170364066e-01      -8.277625058287e-01       4.711998419779e-01       4.711545188520e-01 
       3.241638965918e-04      -7.603089345431e-01      -9.503635005716e-01      -9.503919503399e-01      -7.479154096152e-01      -9.399972890265e-01      -9.503074442319e-01       4.711167088598e-01       4.710760904643e-01 
       3.470012974069e-04      -8.073584512603e-01      -1.088804919099e+00      -1.088841878942e+00      -7.920989316978e-01      -1.075237153022e+00      -1.088725631787e+00       4.710239747263e-01       4.709882478667e-01 
       3.711527754502e-04      -8.471235464159e-01      -1.245408181642e+00      -1.245455981292e+00      -8.285668288230e-01      -1.227715843281e+00      -1.245299018801e+00       4.709205092080e-01       4.708898112889e-01 
       3.967523913204e-04      -8.772628858515e-01      -1.422831956215e+00      -1.422893535833e+00      -8.549922460675e-01      -1.399828840661e+00      -1.422684725728e+00       4.708050447442e-01       4.707794469949e-01 
       4.239455050124e-04      -8.953438395420e-01      -1.624169064946e+00      -1.624248133434e+00      -8.689985195501e-01      -1.594329220889e+00      -1.623973722356e+00       4.706761637378e-01       4.706556521531e-01 
       4.528889335270e-04      -8.990392169597e-01      -1.853011644965e+00      -1.853112869310e+00      -8.683755469548e-01      -1.814370521330e+00      -1.852755936769e+00       4.705322878534e-01       4.705167428013e-01 
       4.837507406505e-04      -8.864284577936e-01      -2.113521921340e+00      -2.113651162802e+00      -8.514008197137e-01      -2.063549196449e+00      -2.113190979580e+00       4.703716674217e-01       4.703608435937e-01 
       5.167095326656e-04      -8.564085809974e-01      -2.410506968685e+00      -2.410671561793e+00      -8.172722271029e-01      -2.345943782924e+00      -2.410082838903e+00       4.701923729173e-01       4.701858824766e-01 
       5.519531207021e-04      -8.092031441920e-01      -2.749494685185e+00      -2.749703767277e+00      -7.666316139008e-01      -2.666146795724e+00      -2.748955772680e+00       4.699922874512e-01       4.699895904411e-01 
       5.896764086937e-04      -7.469060963965e-01      -3.136806843977e+00      -3.137071737311e+00      -7.021076208989e-01      -3.029284227671e+00      -3.136127243782e+00       4.697691003849e-01       4.697695077272e-01 
       6.300783827469e-04      -6.739272495286e-01      -3.579623545533e+00      -3.579958171627e+00      -6.287311804422e-01      -3.441016501674e+00      -3.578772178350e+00       4.695203034985e-01       4.695229986032e-01 
       6.733581210050e-04      -5.971234173586e-01      -4.086031792954e+00      -4.086453114906e+00      -5.539878063545e-01      -3.907514174208e+00      -4.084971249163e+00       4.692431918461e-01       4.692472762403e-01 
       7.197098192591e-04      -5.253238817396e-01      -4.665049596655e+00      -4.665578064612e+00      -4.872023059784e-01      -4.435401870834e+00      -4.663734533379e+00       4.689348659751e-01       4.689394314985e-01 
       7.693169385710e-04      -4.679699529809e-01      -5.326616578732e+00      -5.327276520384e+00      -4.379748343351e-01      -5.031665655602e+00      -5.324991458993e+00       4.685922533183e-01       4.685964773837e-01 
       8.223457207545e-04      -4.327725039968e-01      -6.081542366227e+00      -6.082362275004e+00      -4.135997728790e-01      -5.703522002601e+00      -6.079538354187e+00       4.682121428649e-01       4.682153940609e-01 
       8.789384681578e-04      -4.227241412931e-01      -6.941406455348e+00      -6.942419125251e+00      -4.158817883739e-01      -6.458251599084e+00      -6.938937381408e+00       4.677912563837e-01       4.677931870589e-01 
       9.392071166369e-04      -4.334640877215e-01      -7.918407050341e+00      -7.919649459276e+00      -4.384720665937e-01      -7.303007069516e+00      -7.915364546748e+00       4.673263611832e-01       4.673269558444e-01 
       1.003227708614e-03      -4.526044142559e-01      -9.025161809931e+00      -9.026674740214e+00      -4.664761964800e-01      -8.244609736587e+00      -9.021410124975e+00       4.668144301531e-01       4.668139802908e-01 
       1.071036363096e-03      -4.626394366200e-01      -1.027446981916e+01      -1.027629716339e+01      -4.800274775610e-01      -9.289354758036e+00      -1.026984110979e+01       4.662528384045e-01       4.662518314221e-01 
       1.142627223650e-03      -4.478319850559e-01      -1.167904994802e+01      -1.168123766909e+01      -4.621084782505e-01      -1.044284465813e+01      -1.167334095584e+01       4.656395654183e-01       4.656385081475e-01 
       1.217952652281e-03      -4.028985118085e-01      -1.325127451905e+01      -1.325386948232e+01      -4.080802657368e-01      -1.170986707026e+01      -1.324424534787e+01       4.649733482013e-01       4.649725830669e-01 
       1.296925664591e-03      -3.385836901930e-01      -1.500291919133e+01      -1.500596778565e+01      -3.314759207430e-01      -1.309432423590e+01      -1.499429373322e+01       4.642537451150e-01       4.642533374764e-01 
       1.379424326888e-03      -2.786858716638e-01      -1.694492470616e+01      -1.694847186819e+01      -2.602289589873e-01      -1.459919339521e+01      -1.693439182936e+01       4.634804794857e-01       4.634802362883e-01 
       1.465297617994e-03      -2.470836600442e-01      -1.908724524330e+01      -1.909133335710e+01      -2.220346641675e-01      -1.622654991347e+01      -1.907445843598e+01       4.626540301376e-01       4.626536481667e-01 
       1.554372138595e-03      -2.509655926062e-01      -2.143880274643e+01      -2.144347134396e+01      -2.258636741282e-01      -1.797764551078e+01      -2.142337808529e+01       4.617769174262e-01       4.617761822928e-01 
       1.646459041173e-03      -2.725251651170e-01      -2.400732983279e+01      -2.401261609144e+01      -2.529661366183e-01      -1.985285116895e+01      -2.398884365700e+01       4.608508804832e-01       4.608497969247e-01 
       1.741360637172e-03      -2.787934381346e-01      -2.679939794361e+01      -2.680533796218e+01      -2.675335210789e-01      -2.185168560952e+01      -2.677738688990e+01       4.598779673126e-01       4.598767374706e-01 
       1.838876280163e-03      -2.462718692945e-01      -2.982045061373e+01      -2.982708142219e+01      -2.430473301474e-01      -2.397279654531e+01      -2.979441631159e+01       4.588605434170e-01       4.588594111337e-01 
       1.938807285105e-03      -1.821786288419e-01      -3.307486757277e+01      -3.308222982546e+01      -1.847476962092e-01      -2.621393359597e+01      -3.304428518561e+01       4.578012646288e-01       4.578003415953e-01 
       2.040960792329e-03      -1.221670284762e-01      -3.656604940318e+01      -3.657419041078e+01      -1.272858847967e-01      -2.857193209487e+01      -3.653037558636e+01       4.567029670960e-01       4.567021711097e-01 
       2.145152601220e-03      -1.020012669130e-01      -4.029651355717e+01      -4.030549035518e+01      -1.057036221216e-01      -3.104272962163e+01      -4.025518914405e+01       4.555685027377e-01       4.555676492438e-01 
       2.251209076149e-03      -1.255215177341e-01      -4.426799479769e+01      -4.427787657129e+01      -1.235052115257e-01      -3.362143168632e+01      -4.422044119860e+01       4.544006035573e-01       4.543995675059e-01 
       2.358968268635e-03      -1.591653217070e-01      -4.848154374975e+01      -4.849241388356e+01      -1.484225763572e-01      -3.630243330748e+01      -4.842715817025e+01       4.532018409992e-01       4.532006518917e-01 
       2.468280412775e-03      -1.615035899543e-01      -5.293761926593e+01      -5.294957626078e+01      -1.427184417778e-01      -3.907958730698e+01      -5.287577443714e+01       4.519746608217e-01       4.519734587038e-01 
       2.579007944657e-03      -1.219989513725e-01      -5.763617402620e+01      -5.764933104877e+01      -1.002753115039e-01      -4.194640331386e+01      -5.756622402462e+01       4.507214441669e-01       4.507203493061e-01 
       2.691025179021e-03      -7.090141012600e-02      -6.257673136323e+01      -6.259121461170e+01      -5.286243534263e-02      -4.489624982666e+01      -6.249801870878e+01       4.494445138637e-01       4.494435334100e-01 
       2.804217754108e-03      -4.866978566055e-02      -6.775845226665e+01      -6.777439910562e+01      -3.738457954824e-02      -4.792253161805e+01      -6.767030999616e+01       4.481460778681e-01       4.481451265333e-01 
       2.918481932731e-03      -6.495019275453e-02      -7.318019409668e+01      -7.319774914174e+01      -5.718223925152e-02      -5.101882095947e+01      -7.308193929810e+01       4.468281600369e-01       4.468271586887e-01 
       3.033723826546e-03      -8.967499223092e-02      -7.884056476620e+01      -7.885987712299e+01      -7.871902142260e-02      -5.417893571224e+01      -7.873149163550e+01       4.454926215050e-01       4.454915700991e-01 
       3.149858592448e-03      -8.603022017407e-02      -8.473795871450e+01      -8.475917796708e+01      -6.821521789860e-02      -5.739695271824e+01      -8.461733618718e+01       4.441411548944e-01       4.441401151974e-01 
       3.266809635419e-03      -4.974923714695e-02      -9.087059887412e+01      -9.089387284822e+01      -4.870678349263e-02      -6.066690336133e+01      -9.073767501196e+01       4.427753785354e-01       4.427744527956e-01 
       3.384507840689e-03      -1.166619000431e-02      -9.723656208440e+01      -9.726203515517e+01      -8.800957524947e-02      -6.397886481463e+01      -9.709055155104e+01       4.413967251540e-01       4.413960305321e-01 
       3.502890849470e-03      -1.248211892633e-03      -1.038338041439e+02      -1.038616165610e+02      -1.792397794716e-01      -6.732691892391e+01      -1.036739060740e+02       4.400065653795e-01       4.400060112785e-01 
       3.621902386186e-03      -1.317657426019e-02      -1.106601917445e+02      -1.106904809265e+02      -2.610173024293e-01      -7.070717432684e+01      -1.104855943684e+02       4.386062410721e-01       4.386057704259e-01 
       3.741491640682e-03      -1.572632035517e-02      -1.177134974004e+02      -1.177463993165e+02      -2.864212522074e-01      -7.411594866486e+01      -1.175233760119e+02       4.371969024426e-01       4.371965150276e-01 
       3.861612705792e-03       9.124314362900e-03      -1.249914294699e+02      -1.250270826466e+02      -2.638325471019e-01      -7.754972225171e+01      -1.247849532256e+02       4.357796232212e-01       4.357793406158e-01 
       3.982224068664e-03       4.183552698666e-02      -1.324916337802e+02      -1.325301824925e+02      -2.409404159235e-01      -8.100512541084e+01      -1.322679758879e+02       4.343553828543e-01       4.343551983287e-01 
       4.103288152968e-03       4.724233427601e-02      -1.402117357651e+02      -1.402533335786e+02      -2.545323269370e-01      -8.447896873793e+01      -1.399700800834e+02       4.329251658555e-01       4.329250352952e-01 
       4.224770908425e-03       1.712059180840e-02      -1.481493130688e+02      -1.481941278682e+02      -2.964010695977e-01      -8.796821871214e+01      -1.478888545743e+02       4.314898184129e-01       4.314896977595e-01 
       4.346641443774e-03      -1.772879849020e-02      -1.563019197094e+02      -1.563501343813e+02      -3.271468602197e-01      -9.146996963289e+01      -1.560218589748e+02       4.300500948530e-01       4.300499773392e-01 
       4.468871699204e-03      -2.173465894395e-02      -1.646670822080e+02      -1.647188991276e+02      -3.209785183977e-01      -9.498134600261e+01      -1.643666286148e+02       4.286066628807e-01       4.286065738588e-01 
       4.591436154409e-03       4.613039573519e-03      -1.732423129337e+02      -1.732979534851e+02      -2.930683182196e-01      -9.849937962395e+01      -1.729206901884e+02       4.271601431817e-01       4.271601016431e-01 
       4.714311568592e-03       2.021884049680e-01      -1.820251345485e+02      -1.820848385983e+02       2.059642911676e-01      -1.020208712345e+02      -1.816815544795e+02       4.257111623799e-01       4.257110671627e-01 
       4.837476749025e-03       2.015249596137e-01      -1.910130417976e+02      -1.910770664297e+02       2.052880283067e-01      -1.055421840382e+02      -1.906467904282e+02       4.242602224863e-01       4.242601429268e-01 
       4.960912345033e-03       2.008605222264e-01      -2.002035577610e+02      -2.002721741741e+02       2.046107596439e-01      -1.090591483874e+02      -1.998138911964e+02       4.228078214476e-01       4.228077546793e-01 
       5.084600664588e-03       2.001937420652e-01      -2.095943540245e+02      -2.096678456756e+02       2.039311377227e-01      -1.125671595061e+02      -2.091805287772e+02       4.213547088416e-01       4.213546525439e-01 
       5.208525510941e-03       1.995265648292e-01      -2.191828435411e+02      -2.192615018532e+02       2.032511132383e-01      -1.160608467438e+02      -2.187441106714e+02       4.199010242034e-01       4.199009764975e-01 
       5.332672037041e-03       1.988583282518e-01      -2.289666101043e+02      -2.290507318912e+02       2.025700261906e-01      -1.195345421587e+02      -2.285022109081e+02       4.184472143937e-01       4.184471737566e-01 
       5.457026615687e-03       1.981900192354e-01      -2.389432180706e+02      -2.390331027958e+02       2.018888682515e-01      -1.229823107635e+02      -2.384523806574e+02       4.169936286873e-01       4.169935938797e-01 
       5.581576723621e-03       1.975217868620e-01      -2.491101856741e+02      -2.492061345247e+02       2.012077906335e-01      -1.263982761813e+02      -2.485921246710e+02       4.155404937573e-01       4.155404637703e-01 
       5.706310837967e-03       1.968537161278e-01      -2.594651779144e+02      -2.595674929841e+02       2.005268819885e-01      -1.297770346204e+02      -2.589190952283e+02       4.140882448116e-01       4.140882188222e-01 
       5.831218343601e-03       1.961859436337e-01      -2.700056934698e+02      -2.701146794430e+02       1.998462801838e-01      -1.331138153703e+02      -2.694307833496e+02       4.126370046350e-01       4.126369819715e-01 
       5.956289450214e-03       1.955185056139e-01      -2.807293537528e+02      -2.808453198210e+02       1.991660238858e-01      -1.364049393290e+02      -2.801248087640e+02       4.111870687025e-01       4.111870488151e-01 
       6.081515117959e-03       1.948515034805e-01      -2.916338042518e+02      -2.917570653315e+02       1.984862170335e-01      -1.396479852551e+02      -2.909988218799e+02       4.097387297165e-01       4.097387121546e-01 
       6.206886990725e-03       1.941849891539e-01      -3.027166362673e+02      -3.028475188495e+02       1.978069131343e-01      -1.428419061938e+02      -3.020504303085e+02       4.082921753449e-01       4.082921597385e-01 
       6.332397336181e-03       1.935189796777e-01      -3.139754277575e+02      -3.141142726751e+02       1.971281304383e-01      -1.459870711582e+02      -3.132772371165e+02       4.068475552886e-01       4.068475413327e-01 
       6.458038991828e-03       1.928536650787e-01      -3.254078935401e+02      -3.255550559473e+02       1.964500617164e-01      -1.490852664512e+02      -3.246769879833e+02       4.054051701769e-01       4.054051576200e-01 
       6.583805316419e-03       1.921888688233e-01      -3.370116224720e+02      -3.371674777975e+02       1.957725309476e-01      -1.521394177571e+02      -3.362473133805e+02       4.039651315494e-01       4.039651201825e-01 
       6.709690146132e-03       1.915246802428e-01      -3.487842902478e+02      -3.489492352764e+02       1.950956291601e-01      -1.551534147363e+02      -3.479859354809e+02       4.025276336383e-01       4.025276232875e-01 
       6.835687755006e-03       1.908612089117e-01      -3.607236523836e+02      -3.608981048148e+02       1.944194681091e-01      -1.581318384904e+02      -3.598906586619e+02       4.010929264748e-01       4.010929169950e-01 
       6.961792819169e-03       1.901984795136e-01      -3.728273538874e+02      -3.730117516989e+02       1.937440732167e-01      -1.610795542997e+02      -3.719591780632e+02       3.996610984860e-01       3.996610897554e-01 
       7.088000384453e-03       1.895365299870e-01      -3.850930908305e+02      -3.852878908559e+02       1.930694834275e-01      -1.640014931886e+02      -3.841892387499e+02       3.982322680346e-01       3.982322599508e-01 
       7.214305837050e-03       1.888754808062e-01      -3.975187194303e+02      -3.977243952753e+02       1.923958214327e-01      -1.669024473240e+02      -3.965787428006e+02       3.968066845450e-01       3.968066770212e-01 
       7.340704876885e-03       1.882153155470e-01      -4.101018402444e+02      -4.103188800438e+02       1.917230704270e-01      -1.697866847005e+02      -4.091253335777e+02       3.953843034038e-01       3.953842963667e-01 
       7.467193493428e-03       1.875561487672e-01      -4.228403366459e+02      -4.230692374600e+02       1.910513468498e-01      -1.726580488853e+02      -4.218269292990e+02       3.939653319889e-01       3.939653253759e-01 
       7.593767943692e-03       1.868980664338e-01      -4.357320572063e+02      -4.359733260241e+02       1.903807379363e-01      -1.755197637596e+02      -4.346814115830e+02       3.925499068346e-01       3.925499005925e-01 
       7.720424732204e-03       1.862411477018e-01      -4.487748341396e+02      -4.490289815126e+02       1.897113237001e-01      -1.783744325776e+02      -4.476866376074e+02       3.911381144738e-01       3.911381085568e-01 
       7.847160592745e-03       1.855854279452e-01      -4.619664469313e+02      -4.622339923711e+02       1.890431397693e-01      -1.812240687404e+02      -4.608404139372e+02       3.897299764441e-01       3.897299708132e-01 
       7.973972471688e-03       1.849309873341e-01      -4.753047983332e+02      -4.755862645849e+02       1.883762673022e-01      -1.840702342651e+02      -4.741406629674e+02       3.883255952924e-01       3.883255899141e-01 
       8.100857512778e-03       1.842778762167e-01      -4.887877183562e+02      -4.890836352142e+02       1.877107569316e-01      -1.869140304381e+02      -4.875852358167e+02       3.869249932967e-01       3.869249881420e-01 
       8.227813043211e-03       1.836261285690e-01      -5.024130405765e+02      -5.027239451584e+02       1.870466427882e-01      -1.897561922354e+02      -5.011719857247e+02       3.855281806226e-01       3.855281756668e-01 
       8.354836560891e-03       1.829758241332e-01      -5.161787066525e+02      -5.165051498144e+02       1.863840054162e-01      -1.925971517530e+02      -5.148988775269e+02       3.841352386393e-01       3.841352338610e-01 
       8.481925722753e-03       1.823270818367e-01      -5.300828354816e+02      -5.304253794116e+02       1.857229654555e-01      -1.954370496099e+02      -5.287640491231e+02       3.827463537060e-01       3.827463490868e-01 
       8.609078334054e-03       1.816799057912e-01      -5.441232096452e+02      -5.444824318194e+02       1.850635263805e-01      -1.982754834325e+02      -5.427653045454e+02       3.813614451674e-01       3.813614406914e-01 
       8.736292338537e-03       1.810343180977e-01      -5.582976896575e+02      -5.586741880471e+02       1.844057101064e-01      -2.011115736283e+02      -5.569005276098e+02       3.799804853187e-01       3.799804809720e-01 
       8.863565809396e-03       1.803903569745e-01      -5.726041871277e+02      -5.729985843670e+02       1.837495549107e-01      -2.039438127338e+02      -5.711676536492e+02       3.786034734107e-01       3.786034691816e-01 
       8.990896940960e-03       1.797481236926e-01      -5.870407966934e+02      -5.874537311981e+02       1.830951630467e-01      -2.067699707168e+02      -5.855647894288e+02       3.772305091783e-01       3.772305050563e-01 
       9.118284041045e-03       1.791081172840e-01      -6.016053241344e+02      -6.020374614570e+02       1.824430337451e-01      -2.095867096901e+02      -6.000897587448e+02       3.758614942489e-01       3.758614902253e-01 
       9.245725523898e-03       1.784694205416e-01      -6.162959428017e+02      -6.167479658366e+02       1.817922489174e-01      -2.123899856939e+02      -6.147407398084e+02       3.744965471187e-01       3.744965431857e-01 
       9.373219903698e-03       1.778325982491e-01      -6.311106567540e+02      -6.315832655480e+02       1.811433744034e-01      -2.151743599123e+02      -6.295157358620e+02       3.731356604113e-01       3.731356565623e-01 
       9.500765788551e-03       1.771976767182e-01      -6.460474480748e+02      -6.465413644106e+02       1.804964363347e-01      -2.179333310156e+02      -6.444127273203e+02       3.717788049600e-01       3.717788011891e-01 
       9.628361874951e-03       1.765646908262e-01      -6.611043378146e+02      -6.616202945531e+02       1.798514694938e-01      -2.206593405971e+02      -6.594297196392e+02       3.704259595599e-01       3.704259558622e-01 
       9.756006942657e-03       1.759336429916e-01      -6.762792567377e+02      -6.768180045412e+02       1.792084757052e-01      -2.233438911803e+02      -6.745646298144e+02       3.690770479053e-01       3.690770442765e-01 
       9.883699849952e-03       1.753044451915e-01      -6.915705776362e+02      -6.921328646151e+02       1.785673679444e-01      -2.259779196470e+02      -6.898157951232e+02       3.677322169108e-01       3.677322133474e-01 
       1.001143952926e-02       1.746774052861e-01      -7.069759785655e+02      -7.075625786761e+02       1.779284529108e-01      -2.285518295509e+02      -7.051808828283e+02       3.663912421542e-01       3.663912386531e-01 
       1.013922498308e-02       1.740524583095e-01      -7.224939012353e+02      -7.231055770251e+02       1.772916667813e-01      -2.310561575362e+02      -7.206582895446e+02       3.650542827372e-01       3.650542792959e-01 
       1.026705528024e-02       1.734295105731e-01      -7.381221412145e+02      -7.387596783857e+02       1.766569143617e-01      -2.334817073860e+02      -7.362457990451e+02       3.637211714495e-01       3.637211680657e-01 
       1.039492955238e-02       1.728086417854e-01      -7.538591523289e+02      -7.545233228752e+02       1.760242766726e-01      -2.358203064504e+02      -7.519418239121e+02       3.623920525525e-01       3.623920492246e-01 
       1.052284699072e-02       1.721900843286e-01      -7.697028871706e+02      -7.703944837342e+02       1.753939857958e-01      -2.380647089799e+02      -7.677443109244e+02       3.610668298433e-01       3.610668265697e-01 
       1.065080684310e-02       1.715731284166e-01      -7.856513520991e+02      -7.863711864545e+02       1.747653300110e-01      -2.402094996763e+02      -7.836512673853e+02       3.597454365388e-01       3.597454333185e-01 
       1.077880841111e-02       1.709581609103e-01      -8.017028591257e+02      -8.024517414038e+02       1.741386974585e-01      -2.422511029396e+02      -7.996609956753e+02       3.584279372003e-01       3.584279340322e-01 
       1.090685104758e-02       1.703446876382e-01      -8.178556489257e+02      -8.186344193297e+02       1.735135932724e-01      -2.441881079590e+02      -8.157717636312e+02       3.571143682788e-01       3.571143651620e-01 
       1.103493415410e-02       1.697345568132e-01      -8.341073134342e+02      -8.349168165462e+02       1.728918672909e-01      -2.460198043037e+02      -8.319811749705e+02       3.558044719248e-01       3.558044688586e-01 
       1.116305717886e-02       1.691238945922e-01      -8.504568199282e+02      -8.512979384916e+02       1.722696407859e-01      -2.477527482763e+02      -8.482882635736e+02       3.544986046349e-01       3.544986016189e-01 
       1.129121961447e-02       1.685158748581e-01      -8.669019105364e+02      -8.677755265117e+02       1.716500923623e-01      -2.493895450654e+02      -8.646907933120e+02       3.531965656921e-01       3.531965627253e-01 
       1.141942099613e-02       1.679095089425e-01      -8.834405032646e+02      -8.843475372985e+02       1.710322306059e-01      -2.509378991736e+02      -8.811867593634e+02       3.518982579454e-01       3.518982550275e-01 
       1.154766089974e-02       1.673043854068e-01      -9.000712173226e+02      -9.010126000514e+02       1.704156446181e-01      -2.524072542197e+02      -8.977748385625e+02       3.506038527515e-01       3.506038498818e-01 
       1.167593894029e-02       1.667003956958e-01      -9.167923607261e+02      -9.177690347007e+02       1.698002258929e-01      -2.538075228487e+02      -9.144534017537e+02       3.493133835890e-01       3.493133807670e-01 
       1.180425477026e-02       1.660971852323e-01      -9.336019989824e+02      -9.346149423720e+02       1.691856187111e-01      -2.551507599320e+02      -9.312206080323e+02       3.480267957502e-01       3.480267929749e-01 
       1.193260807819e-02       1.654968133270e-01      -9.504978368154e+02      -9.515480261886e+02       1.685738848843e-01      -2.564481170023e+02      -9.480742220314e+02       3.467438888624e-01       3.467438861333e-01 
       1.206099858732e-02       1.648970848593e-01      -9.674787371540e+02      -9.685671750602e+02       1.679628267792e-01      -2.577114917215e+02      -9.650131877085e+02       3.454648958217e-01       3.454648931378e-01 
       1.218942605437e-02       1.642992298015e-01      -9.845426906303e+02      -9.856703797941e+02       1.673536759876e-01      -2.589523601217e+02      -9.820355572226e+02       3.441897119213e-01       3.441897092818e-01 
       1.231789026833e-02       1.637027818119e-01      -1.001688118089e+03      -1.002856072804e+03       1.667459656146e-01      -2.601811099897e+02      -9.991398155771e+02       3.429183839807e-01       3.429183813846e-01 
       1.244639104940e-02       1.631076318912e-01      -1.018913219759e+03      -1.020122469776e+03       1.661395861553e-01      -2.614069449090e+02      -1.016324226104e+03       3.416508749718e-01       3.416508724181e-01 
       1.257492824797e-02       1.625140124386e-01      -1.036216689637e+03      -1.037468256706e+03       1.655347713739e-01      -2.626373507871e+02      -1.033587516090e+03       3.403872982226e-01       3.403872957101e-01 
       1.270350174373e-02       1.619218739792e-01      -1.053596105668e+03      -1.054891055592e+03       1.649314697329e-01      -2.638787254336e+02      -1.050927340850e+03       3.391274067070e-01       3.391274042347e-01 
       1.283211144475e-02       1.613308802557e-01      -1.071050468104e+03      -1.072389850194e+03       1.643293458590e-01      -2.651342537403e+02      -1.068342705884e+03       3.378713947535e-01       3.378713923204e-01 
