*  25. May, 2009: Also added n^3P_1 -> 1^1S_0 transitions from Laughlin 1978 and 1/n^3 extrapolations for 4<=n<=10
*  
* 
*
*  
*   
* n    Lower(nslj)  Upper(nslj)   Wave(A)        Elow(eV)        Eup(eV)       Aul(s-1)        f-value 
3      1 0 0 0       3 1 1 1      0.0            0.0000000000   23.0070757103  56.1	       0.0
4      1 0 0 0       4 1 1 1      0.0            0.0000000000   23.7078921703  23.67	       0.0
5      1 0 0 0       5 1 1 1      0.0            0.0000000000   24.0282254449  12.12	       0.0
6      1 0 0 0       6 1 1 1      0.0            0.0000000000   24.2008155917  7.0125	       0.0
7      1 0 0 0       7 1 1 1      0.0            0.0000000000   24.3042892161  4.4160	       0.0
8      1 0 0 0       8 1 1 1      0.0            0.0000000000   24.3711658272  2.9584	       0.0
9      1 0 0 0       9 1 1 1      0.0            0.0000000000   24.4168687913  2.0778	       0.0
10     1 0 0 0      10 1 1 1      0.0            0.0000000000   24.4494767709  1.5147	       0.0
