* Title: A Multiplet Table for Neutral Helium (^4^He I) with Transition Rates
* Authors: Drake, G.W.F., Morton D.C.
* Table: Multiplet Table for ^4^He Singlet - Triplet Transitions
* 
* Based on file datafile6_noheader.txt
* 
* n    Lower(nslj)  Upper(nslj)       Wave(A)        Elow(eV)        Eup(eV)       Aul(s-1)    f-value 
557    1  0  0  0   2  1  1  1     5.914121e+02    0.0000000000   20.9640962436  1.7758e+02  2.7935e-08
558    2  0  0  0   2  1  1  1     3.559475e+04   20.6157747020   20.9640962436  2.9656e-02  1.6899e-08
559    2  0  1  1   3  1  2  2     6.681521e+03   21.2180225778   23.0736508585  1.5101e+04  1.6845e-04
560    2  0  1  1   4  1  2  2     4.923783e+03   21.2180225778   23.7360901647  2.4751e+03  1.4993e-05
561    2  0  1  1   5  1  2  2     4.389381e+03   21.2180225778   24.0426621412  8.7627e+02  4.2184e-06
562    2  0  1  1   6  1  2  2     4.145048e+03   21.2180225778   24.2091629736  4.2072e+02  1.8062e-06
563    3  0  0  0   3  1  1  1     1.429072e+05   22.9203172022   23.0070757103  2.3266e-03  2.1370e-08
564    3  0  1  1   4  1  2  2     1.910177e+04   23.0870183697   23.7360901647  8.9436e+02  8.1539e-05
565    3  0  1  1   5  1  2  2     1.297389e+04   23.0870183697   24.0426621412  3.3032e+02  1.3893e-05
566    3  0  1  1   6  1  2  2     1.104886e+04   23.0870183697   24.2091629736  1.6034e+02  4.8908e-06
567    3  0  1  1   7  1  2  2     1.014167e+04   23.0870183697   24.3095407414  9.0998e+01  2.3386e-06
568    3  0  2  2   4  1  1  2     1.956153e+04   23.0740746365   23.7078910549  2.3539e+01  1.3504e-06
568    3  0  2  2   4  1  1  1     1.956150e+04   23.0740746365   23.7078921703  1.1499e+02  3.9580e-06
569    3  0  2  2   4  1  3  3     1.870240e+04   23.0740746365   23.7370066334  4.8521e+06  3.5621e-01
569    3  0  2  2   4  1  3  2     1.870235e+04   23.0740746365   23.7370085871  5.2349e+02  2.7451e-05
570    3  0  2  2   5  1  1  1     1.299419e+04   23.0740746365   24.0282254449  4.8606e+01  7.3824e-07
571    3  0  2  2   5  1  3  3     1.279402e+04   23.0740746365   24.0431539041  1.3199e+06  4.5346e-02
571    3  0  2  2   5  1  3  2     1.279401e+04   23.0740746365   24.0431548326  1.7316e+02  4.2493e-06
572    3  0  2  2   6  1  3  3     1.092006e+04   23.0740746365   24.2094546440  5.5180e+05  1.3811e-02
572    3  0  2  2   6  1  3  2     1.092006e+04   23.0740746365   24.2094551593  8.1945e+01  1.4650e-06
573    3  0  2  2   7  1  3  3     1.003391e+04   23.0740746365   24.3097271055  2.8663e+05  6.0569e-03
574    3  0  2  2   8  1  3  3     9.531878e+03   23.0740746365   24.3748067301  1.6965e+05  3.2352e-03
575    3  0  2  2   9  1  3  3     9.215759e+03   23.0740746365   24.4194244586  1.0950e+05  1.9519e-03
576    3  0  2  2  10  1  3  3     9.002208e+03   23.0740746365   24.4513388561  7.5157e+04  1.2784e-03
577    4  0  0  0   4  1  1  1     3.612409e+05   23.6735704179   23.7078921703  4.5813e-04  2.6888e-08
578    4  0  1  1   5  1  2  2     4.124664e+04   23.7420698950   24.0426621412  1.5069e+02  6.4057e-05
