0.000000000000000000e+00 1.186392120520239624e-02 6.841547048308563002e-04
1.000000000000000000e+00 4.641535148839874688e-04 3.098209178293769928e-04
2.000000000000000000e+00 1.370450443032086168e-04 6.922133491812297286e-05
3.000000000000000000e+00 5.973792633914959383e-05 2.350524177463554236e-05
4.000000000000000000e+00 3.878906222980696433e-05 1.670694990637884529e-05
5.000000000000000000e+00 3.012232853471430284e-05 3.132630265322311909e-05
6.000000000000000000e+00 2.516778737992919249e-05 1.073323565295289274e-05
7.000000000000000000e+00 1.930963746347550376e-05 8.685060711564912916e-06
8.000000000000000000e+00 1.583263023639183218e-05 9.027136389723098591e-06
9.000000000000000000e+00 1.372272977838104640e-05 7.068091455800399715e-06
1.000000000000000000e+01 1.114694430875849191e-05 6.093990716682147191e-06
1.100000000000000000e+01 1.020026497484386566e-05 7.029060406684762519e-06
1.200000000000000000e+01 8.568190709875554711e-06 5.784630493786719152e-06
1.300000000000000000e+01 7.811584979945384195e-06 5.767289019563669838e-06
1.400000000000000000e+01 7.132741414952475001e-06 5.384116427509924233e-06
1.500000000000000000e+01 6.513002595948418064e-06 6.321334829835348095e-06
1.600000000000000000e+01 6.324992706281523274e-06 4.919911316392244941e-06
1.700000000000000000e+01 5.778319261827620331e-06 4.729180385979538407e-06
1.800000000000000000e+01 5.432278465477821218e-06 4.755934507176455163e-06
1.900000000000000000e+01 5.172741796154646232e-06 4.451465310596956863e-06
2.000000000000000000e+01 4.926638183960795926e-06 4.386937888859987140e-06
2.100000000000000000e+01 4.813083285880920149e-06 4.346999184217194977e-06
2.200000000000000000e+01 4.677313110750437738e-06 4.452854303898285327e-06
2.300000000000000000e+01 4.545218525824426784e-06 4.362450070690398437e-06
2.400000000000000000e+01 4.466180602078419422e-06 4.178948251258273617e-06
2.500000000000000000e+01 4.386703255338378990e-06 3.985480422754186833e-06
2.600000000000000000e+01 4.306504847340804218e-06 3.987380853232025232e-06
2.700000000000000000e+01 4.244511149761924215e-06 3.935535139775385332e-06
2.800000000000000000e+01 4.193370792232449858e-06 3.884602747162642134e-06
2.900000000000000000e+01 4.148401432516623251e-06 3.891054690976322009e-06
3.000000000000000000e+01 4.109651891586429590e-06 3.786779182389311988e-06
3.100000000000000000e+01 4.076133876785374338e-06 3.823785428090670432e-06
3.200000000000000000e+01 4.048251220895525936e-06 3.804299428932664360e-06
3.300000000000000000e+01 4.021853558065085873e-06 3.762173014829572104e-06
3.400000000000000000e+01 4.000244173278745290e-06 3.732832083280337082e-06
3.500000000000000000e+01 3.978304140025697151e-06 3.718432688225332193e-06
3.600000000000000000e+01 3.960269274962762363e-06 3.700536308779377854e-06
3.700000000000000000e+01 3.944263689398182113e-06 3.743136106290226630e-06
3.800000000000000000e+01 3.929156188268583456e-06 3.670882484603142374e-06
3.900000000000000000e+01 3.916797340330599090e-06 3.662667687162216432e-06
