0.000000000000000000e+00 1.265711453476856033e-05 2.634660626721578954e-06
1.000000000000000000e+00 1.908630789919377623e-06 1.183131057186937051e-06
2.000000000000000000e+00 1.144444143584844000e-06 7.097528016483271264e-07
3.000000000000000000e+00 8.264872596717234854e-07 5.024238487091484283e-07
4.000000000000000000e+00 6.447372033147180628e-07 4.109810446066705866e-07
5.000000000000000000e+00 5.418749840112716211e-07 3.961349831598101407e-07
6.000000000000000000e+00 4.398679993088043118e-07 5.578416606249912117e-07
7.000000000000000000e+00 3.890656201633156509e-07 3.046849020556552991e-07
8.000000000000000000e+00 3.412676905498706774e-07 2.734832406903877942e-07
9.000000000000000000e+00 3.160438777939495494e-07 2.543850533069120039e-07
1.000000000000000000e+01 2.913279544219832828e-07 2.493430233768349945e-07
1.100000000000000000e+01 2.681354984242502078e-07 2.181923807998545104e-07
1.200000000000000000e+01 2.537898177920186034e-07 2.706278522676289789e-07
1.300000000000000000e+01 2.411960332048614549e-07 2.075992199334506155e-07
1.400000000000000000e+01 2.293729476338623540e-07 1.993314122197094796e-07
1.500000000000000000e+01 2.216323891122006747e-07 1.841878781775398152e-07
1.600000000000000000e+01 2.128059804278169527e-07 1.802072956527168443e-07
1.700000000000000000e+01 2.081941920517281165e-07 1.809644156973801471e-07
1.800000000000000000e+01 2.031364615520464488e-07 1.913138209992982341e-07
1.900000000000000000e+01 1.989594824192717564e-07 1.855767824797659974e-07
2.000000000000000000e+01 1.950784801706783721e-07 1.802775585774470096e-07
2.100000000000000000e+01 1.923396934007580071e-07 1.693270680458662782e-07
2.200000000000000000e+01 1.898601169265368143e-07 1.677655640168388842e-07
2.300000000000000000e+01 1.869176726119015588e-07 1.673059154944203166e-07
2.400000000000000000e+01 1.853404405949989277e-07 1.704660670144773721e-07
2.500000000000000000e+01 1.833975350988252062e-07 1.642487989426756848e-07
2.600000000000000000e+01 1.821818144647319818e-07 1.622666377573746023e-07
2.700000000000000000e+01 1.808902192903975176e-07 1.666979197653740731e-07
2.800000000000000000e+01 1.797249673775330293e-07 1.627040751924021109e-07
2.900000000000000000e+01 1.787867282771093871e-07 1.604663302842078318e-07
3.000000000000000000e+01 1.775703297052131590e-07 1.631604052337298479e-07
3.100000000000000000e+01 1.771818630873081698e-07 1.668096792849266862e-07
3.200000000000000000e+01 1.764007851971197407e-07 1.606502985570229165e-07
3.300000000000000000e+01 1.760015718884186815e-07 1.588946812637575649e-07
3.400000000000000000e+01 1.753392812710632680e-07 1.581852744683188500e-07
3.500000000000000000e+01 1.748672677224413515e-07 1.585384663603783296e-07
3.600000000000000000e+01 1.744341176779435316e-07 1.577038033586256176e-07
3.700000000000000000e+01 1.741549985372983890e-07 1.579893559252519567e-07
3.800000000000000000e+01 1.737895446818809878e-07 1.574534583223144801e-07
3.900000000000000000e+01 1.735702909291831043e-07 1.573558976870071086e-07
