1.8084268537074143e-02 -2.2401424465492275e+00 -5.8209537501020012e+00 -5.6966673866913009e+00 -5.6174275969080485e+00 -5.5680374839697695e+00 -5.5562488856839787e+00 -5.5813669298738278e+00 
1.9086172344689373e-02 -2.2351695292168778e+00 -5.7878868004642712e+00 -5.6476719834975730e+00 -5.5598028257576475e+00 -5.5079619011610674e+00 -5.4973492829995019e+00 -5.5253773153213421e+00 
2.0088076152304603e-02 -2.2302383099915857e+00 -5.7555226723106667e+00 -5.6003961854714381e+00 -5.5048487578963945e+00 -5.4511549845735043e+00 -5.4419841335759838e+00 -5.4729681571136348e+00 
2.1089979959919833e-02 -2.2253482611608910e+00 -5.7238370323264744e+00 -5.5547410742260048e+00 -5.4523633969870904e+00 -5.3973283988663807e+00 -5.3898118119072160e+00 -5.4237727877972883e+00 
2.2091883767535063e-02 -2.2204988644767778e+00 -5.6928067197412133e+00 -5.5106155915914483e+00 -5.4021657171501394e+00 -5.3462285290360523e+00 -5.3405355568092769e+00 -5.3774753592255502e+00 
2.3093787575150293e-02 -2.2156896109391262e+00 -5.6624096745349011e+00 -5.4679357512473663e+00 -5.3540929297549020e+00 -5.2976312536860428e+00 -5.2938961309038772e+00 -5.3338020916950546e+00 
2.4095691382765523e-02 -2.2109200005851801e+00 -5.6326248709429327e+00 -5.4266239450206735e+00 -5.3079981745611180e+00 -5.2513376521567707e+00 -5.2496659016340015e+00 -5.2925143027263495e+00 
2.5097595190380753e-02 -2.2061895422848461e+00 -5.6034322558042282e+00 -5.3866083307024528e+00 -5.2637485593810718e+00 -5.2071704541075006e+00 -5.2076440287620285e+00 -5.2534028020375354e+00 
2.6099498997995983e-02 -2.2014977535416085e+00 -5.5748126913417684e+00 -5.3478222902980930e+00 -5.2212234876579799e+00 -5.1649710840864360e+00 -5.1676525213433475e+00 -5.2162833464537846e+00 
2.7101402805611213e-02 -2.1968441602989226e+00 -5.5467479020043085e+00 -5.3102039493277733e+00 -5.1803132252066701e+00 -5.1245971864649320e+00 -5.1295329839761816e+00 -5.1809929252043050e+00 
2.8103306613226443e-02 -2.1922282967518592e+00 -5.5192204250333186e+00 -5.2736957492070324e+00 -5.1409176666535368e+00 -5.0859205408952439e+00 -5.0931439139636847e+00 -5.1473867016677168e+00 
2.9105210420841673e-02 -2.1876497051638726e+00 -5.4922135644509069e+00 -5.2382440659134586e+00 -5.1029452694461019e+00 -5.0488252973262586e+00 -5.0583584421687258e+00 -5.1153354784262826e+00 
3.0107114228456903e-02 -2.1831079356885086e+00 -5.4657113481926656e+00 -5.2037988691294679e+00 -5.0663121291286464e+00 -5.0132064741101168e+00 -5.0250624337626766e+00 -5.0847235827573831e+00 
3.1109018036072134e-02 -2.1786025461959038e+00 -5.4396984881347921e+00 -5.1703134168762572e+00 -5.0309411742367089e+00 -4.9789686739600523e+00 -4.9931528828486025e+00 -5.0554470923794295e+00 
3.2110921843687364e-02 -2.1741331021039176e+00 -5.4141603427875191e+00 -5.1377439813493595e+00 -4.9967614629067043e+00 -4.9460249812793240e+00 -4.9625365485552031e+00 -5.0274123384410334e+00 
3.3112825651302594e-02 -2.1696991762137650e+00 -5.3890828824473678e+00 -5.1060496022533126e+00 -4.9637075663228218e+00 -4.9142960112649003e+00 -4.9331287907120984e+00 -5.0005346358565781e+00 
3.4114729458917824e-02 -2.1653003485499913e+00 -5.3644526566190986e+00 -5.0751918644309741e+00 -4.9317190265821260e+00 -4.8837090866355890e+00 -4.9048525713995899e+00 -4.9747372011915356e+00 
3.5116633266533054e-02 -2.1609362062046764e+00 -5.3402567635348017e+00 -5.0451346970062501e+00 -4.9007398785665472e+00 -4.8541975221700833e+00 -4.8776375950801878e+00 -4.9499502261417865e+00 
3.6118537074148284e-02 -2.1566063431857074e+00 -5.3164828216125279e+00 -5.0158441916201433e+00 -4.8707182270581431e+00 -4.8257000007141082e+00 -4.8514195650827503e+00 -4.9261100807838600e+00 
3.7120440881763514e-02 -2.1523103602690323e+00 -5.2931189427103336e+00 -4.9872884376489131e+00 -4.8416058716916064e+00 -4.7981600271133855e+00 -4.8261395382328907e+00 -4.9031586256031110e+00 
3.8122344689378744e-02 -2.1480478648547376e+00 -5.2701537070438302e+00 -4.9594373725580159e+00 -4.8133579734623479e+00 -4.7715254487962415e+00 -4.8017433626392911e+00 -4.8810426151369555e+00 
3.9124248496993974e-02 -2.1438184708268544e+00 -5.2475761396463749e+00 -4.9322626457735241e+00 -4.7859327574426924e+00 -4.7457480335745812e+00 -4.7781811862317802e+00 -4.8597131791256887e+00 
4.0126152304609204e-02 -2.1396217984167740e+00 -5.2253756882610141e+00 -4.9057374946491183e+00 -4.7592912471386333e+00 -4.7207830967423918e+00 -4.7554070257380676e+00 -4.8391253695163359e+00 
4.1128056112224434e-02 -2.1354574740701566e+00 -5.2035422025624793e+00 -4.8798366312767092e+00 -4.7333970265726721e+00 -4.6965891707919081e+00 -4.7333783874857298e+00 -4.8192377636444306e+00 
4.2129959919839664e-02 -2.1313251303172471e+00 -5.1820659146156034e+00 -4.8545361390361181e+00 -4.7082160267277562e+00 -4.6731277120928914e+00 -4.7120559328048968e+00 -4.8000121155253783e+00 
4.3131863727454894e-02 -2.1272244056464693e+00 -5.1609374204842329e+00 -4.8298133779069792e+00 -4.6837163334504774e+00 -4.6503628397303451e+00 -4.6914031819466775e+00 -4.7814130484971216e+00 
4.4133767535070124e-02 -2.1231549443812292e+00 -5.1401476629113825e+00 -4.8056468976776108e+00 -4.6598680143042381e+00 -4.6282611024041591e+00 -4.6713862513725921e+00 -4.7634077835300435e+00 
4.5135671342685355e-02 -2.1191163965598050e+00 -5.1196879149976526e+00 -4.7820163582826432e+00 -4.6366429621960723e+00 -4.6067912698856830e+00 -4.6519736200485857e+00 -4.7459658984042745e+00 
4.6137575150300585e-02 -2.1151084178182549e+00 -5.0995497648106589e+00 -4.7589024565864388e+00 -4.6140147538849323e+00 -4.5859241460230082e+00 -4.6331359210247207e+00 -4.7290591136856541e+00 
4.7139478957915815e-02 -2.1111306692762408e+00 -5.0797251008632713e+00 -4.7362868590034681e+00 -4.5919585217215086e+00 -4.5656324007049234e+00 -4.6148457551220012e+00 -4.7126611020395837e+00 
4.8141382765531045e-02 -2.1071828174256866e+00 -5.0602060984033290e+00 -4.7141521394127155e+00 -4.5704508371778605e+00 -4.5458904185467830e+00 -4.5970775240013451e+00 -4.6967473179279837e+00 
4.9143286573146275e-02 -2.1032645340221880e+00 -5.0409852064617482e+00 -4.6924817218802897e+00 -4.5494696049035310e+00 -4.5266741623614122e+00 -4.5798072802702752e+00 -4.6812948451587406e+00 
5.0145190380761505e-02 -2.0993754959790958e+00 -5.0220551356098975e+00 -4.6712598277553976e+00 -4.5289939661989189e+00 -4.5079610497328382e+00 -4.5630125926049958e+00 -4.6662822601135918e+00 
5.1147094188376735e-02 -2.0955153852641923e+00 -5.0034088463808128e+00 -4.6504714267497151e+00 -4.5090042109295210e+00 -4.4897298412282813e+00 -4.5466724241381788e+00 -4.6516895087800769e+00 
5.2148997995991965e-02 -2.0916838887988853e+00 -4.9850395383120700e+00 -4.6301021916495788e+00 -4.4894816970199996e+00 -4.4719605389698120e+00 -4.5307670225938601e+00 -4.6374977959682715e+00 
5.3150901803607195e-02 -2.0878806983598563e+00 -4.9669406395712361e+00 -4.6101384563458083e+00 -4.4704087767669582e+00 -4.4546342944468229e+00 -4.5152778208488238e+00 -4.6236894853079313e+00 
5.4152805611222425e-02 -2.0841055104830799e+00 -4.9491057971276469e+00 -4.5905671768970393e+00 -4.4517687292961696e+00 -4.4377333245879615e+00 -4.5001873467681843e+00 -4.6102480088057103e+00 
5.5154709418837655e-02 -2.0803580263701562e+00 -4.9315288674367794e+00 -4.5713758953702399e+00 -4.4335456985663058e+00 -4.4212408352296331e+00 -4.4854791413077884e+00 -4.5971577848991867e+00 
5.6156613226452885e-02 -2.0766379517968891e+00 -4.9142039076059065e+00 -4.5525527062267095e+00 -4.4157246363870479e+00 -4.4051409512208259e+00 -4.4711376840004338e+00 -4.5844041440784737e+00 
5.7158517034068115e-02 -2.0729449970240488e+00 -4.8971251670119278e+00 -4.5340862250440495e+00 -4.3982912499779925e+00 -4.3894186524929593e+00 -4.4571483250501940e+00 -4.5719732612618396e+00 
5.8160420841683345e-02 -2.0692788767102406e+00 -4.8802870793442059e+00 -4.5159655593841119e+00 -4.3812319536455364e+00 -4.3740597155006968e+00 -4.4434972233516783e+00 -4.5598520942111040e+00 
5.9162324649298575e-02 -2.0656393098268611e+00 -4.8636842550471791e+00 -4.4981802816347090e+00 -4.3645338241999001e+00 -4.3590506595071652e+00 -4.4301712898316836e+00 -4.5480283273585709e+00 
6.0164228456913806e-02 -2.0620260195750304e+00 -4.8473114741392394e+00 -4.4807204036685340e+00 -4.3481845597738964e+00 -4.3443786972456806e+00 -4.4171581355801210e+00 -4.5364903204913860e+00 
6.1166132264529036e-02 -2.0584387333044938e+00 -4.8311636793858312e+00 -4.4635763531770118e+00 -4.3321724417400853e+00 -4.3300316895416602e+00 -4.4044460242981938e+00 -4.5252270618039532e+00 
6.2168036072144266e-02 -2.0548771824344070e+00 -4.8152359698063902e+00 -4.4467389515493965e+00 -4.3164862994536799e+00 -4.3159981035235102e+00 -4.3920238286444775e+00 -4.5142281248849185e+00 
6.3169939879759496e-02 -2.0513411023759685e+00 -4.7995235944958710e+00 -4.4301993931790706e+00 -4.3011154775760154e+00 -4.3022669740908803e+00 -4.3798809901061819e+00 -4.5034836292543918e+00 
6.4171843687374733e-02 -2.0478302324568434e+00 -4.7840219467430858e+00 -4.4139492260891471e+00 -4.2860498057576750e+00 -4.2888278683437466e+00 -4.3680074820633035e+00 -4.4929842041096517e+00 
6.5173747494989970e-02 -2.0443443158473289e+00 -4.7687265584290452e+00 -4.3979803337788725e+00 -4.2712795704819166e+00 -4.2756708527063356e+00 -4.3563937757491829e+00 -4.4827209549751448e+00 
6.6175651302605207e-02 -2.0408830994882230e+00 -4.7536330946897625e+00 -4.3822849182006571e+00 -4.2567954888882458e+00 -4.2627864625074423e+00 -4.3450308088422176e+00 -4.4726854329853483e+00 
6.7177555110220444e-02 -2.0374463340203328e+00 -4.7387373488287583e+00 -4.3668554837853959e+00 -4.2425886844132465e+00 -4.2501656738024591e+00 -4.3339099564513006e+00 -4.4628696065579883e+00 
6.8179458917835681e-02 -2.0340337737156000e+00 -4.7240352374656593e+00 -4.3516848224401921e+00 -4.2286506641009067e+00 -4.2377998772441101e+00 -4.3230230042819464e+00 -4.4532658352405248e+00 
6.9181362725450918e-02 -2.0306451764097804e+00 -4.7095227959079864e+00 -4.3367659994493337e+00 -4.2149732974485508e+00 -4.2256808538276109e+00 -4.3123621237914991e+00 -4.4438668455353953e+00 
7.0183266533066155e-02 -2.0272803034366542e+00 -4.6951961737340699e+00 -4.3220923402146187e+00 -4.2015487966667369e+00 -4.2138007523530892e+00 -4.3019198491613926e+00 -4.4346657085291588e+00 
7.1185170340681392e-02 -2.0239389195637054e+00 -4.6810516305758441e+00 -4.3076574177765163e+00 -4.1883696982423047e+00 -4.2021520684630111e+00 -4.2916890559310161e+00 -4.4256558191683713e+00 
7.2187074148296629e-02 -2.0206207929292543e+00 -4.6670855320908311e+00 -4.2934550410622734e+00 -4.1754288457040136e+00 -4.1907276251258496e+00 -4.2816629411530762e+00 -4.4168308770407787e+00 
7.3188977955911866e-02 -2.0173256949809883e+00 -4.6532943461134346e+00 -4.2794792438112514e+00 -4.1627193734987191e+00 -4.1795205544492831e+00 -4.2718350049439406e+00 -4.4081848685339677e+00 
7.4190881763527103e-02 -2.0140534004158592e+00 -4.6396746389760715e+00 -4.2657242741317578e+00 -4.1502346918943793e+00 -4.1685242807169267e+00 -4.2621990333141895e+00 -4.3997120502563041e+00 
7.5192785571142340e-02 -2.0108036871213146e+00 -4.6262230719914461e+00 -4.2521845846471216e+00 -4.1379684728331840e+00 -4.1577325045522544e+00 -4.2527490821755567e+00 -4.3914069336156762e+00 
7.6194689378757577e-02 -2.0075763361178227e+00 -4.6129363980876006e+00 -4.2388548231920140e+00 -4.1259146366648496e+00 -4.1471391881220461e+00 -4.2434794624301162e+00 -4.3832642704617300e+00 
7.7196593186372814e-02 -2.0043711315026642e+00 -4.5998114585880119e+00 -4.2257298240230101e+00 -4.1140673396957439e+00 -4.1367385412995228e+00 -4.2343847260558638e+00 -4.3752790397058012e+00 
7.8198496993988051e-02 -2.0011878603949476e+00 -4.5868451801292940e+00 -4.2128045995099415e+00 -4.1024209624952306e+00 -4.1265250087142249e+00 -4.2254596531110016e+00 -4.3674464348406854e+00 
7.9200400801603288e-02 -1.9980263128818325e+00 -4.5740345717097508e+00 -4.2000743322772660e+00 -4.0909700989051050e+00 -4.1164932576221220e+00 -4.2166992395858909e+00 -4.3597618522896786e+00 
8.0202304609218525e-02 -1.9948862819659117e+00 -4.5613767218620920e+00 -4.1875343677668271e+00 -4.0797095457026158e+00 -4.1066381665351539e+00 -4.2080986860379603e+00 -4.3522208805202816e+00 
8.1204208416833762e-02 -1.9917675635137375e+00 -4.5488687959442942e+00 -4.1751802071954733e+00 -4.0686342928715327e+00 -4.0969548145545236e+00 -4.1996533869506303e+00 -4.3448192898640761e+00 
8.2206112224448999e-02 -1.9886699562054533e+00 -4.5365080335427495e+00 -4.1630075008829266e+00 -4.0577395144392421e+00 -4.0874384713565943e+00 -4.1913589207621156e+00 -4.3375530229890433e+00 
8.3208016032064236e-02 -1.9855932614855105e+00 -4.5242917459822429e+00 -4.1510120419270411e+00 -4.0470205598413571e+00 -4.0780845877848009e+00 -4.1832110405149416e+00 -4.3304181859755086e+00 
8.4209919839679473e-02 -1.9825372835144350e+00 -4.5122173139376329e+00 -4.1391897602052454e+00 -4.0364729457781285e+00 -4.0688887870045010e+00 -4.1752056650808091e+00 -4.3234110399510541e+00 
8.5211823647294710e-02 -1.9795018291216229e+00 -4.5002821851422379e+00 -4.1275367166823971e+00 -4.0260923485298452e+00 -4.0598468561812995e+00 -4.1673388709194050e+00 -4.3165279932432474e+00 
8.6213727454909947e-02 -1.9764867077591366e+00 -4.4884838721885147e+00 -4.1160490980066848e+00 -4.0158745967009120e+00 -4.0509547386466105e+00 -4.1596068843331757e+00 -4.3097655940129425e+00 
8.7215631262525184e-02 -1.9734917314564784e+00 -4.4768199504164796e+00 -4.1047232113763856e+00 -4.0058156643644525e+00 -4.0422085265169558e+00 -4.1520060741830296e+00 -4.3031205233334751e+00 
8.8217535070140421e-02 -1.9705167147763198e+00 -4.4652880558858596e+00 -4.0935554796617062e+00 -3.9959116645816359e+00 -4.0336044537362641e+00 -4.1445329450329433e+00 -4.2965895886844194e+00 
8.9219438877755658e-02 -1.9675614747711507e+00 -4.4538858834280299e+00 -4.0825424367665697e+00 -3.9861588432715558e+00 -4.0251388895126583e+00 -4.1371841306937860e+00 -4.2901697178305609e+00 
9.0221342685370895e-02 -1.9646258309408404e+00 -4.4426111847740879e+00 -4.0716807232167360e+00 -3.9765535734095194e+00 -4.0168083321236381e+00 -4.1299563881392700e+00 -4.2838579530596705e+00 
9.1223246492986132e-02 -1.9617096051910852e+00 -4.4314617667554970e+00 -4.0609670819611017e+00 -3.9670923495330030e+00 -4.0086094030653365e+00 -4.1228465917687656e+00 -4.2776514457543451e+00 
9.2225150300601369e-02 -1.9588126217927109e+00 -4.4204354895740714e+00 -4.0503983543741695e+00 -3.9577717825362408e+00 -4.0005388415234586e+00 -4.1158517279939746e+00 -4.2715474512751541e+00 
9.3227054108216606e-02 -1.9559347073418174e+00 -4.4095302651381116e+00 -4.0399714764483159e+00 -3.9485885947355048e+00 -3.9925934991451575e+00 -4.1089688901278416e+00 -4.2655433241343825e+00 
9.4228957915831843e-02 -1.9530756907207496e+00 -4.3987440554616928e+00 -4.0296834751652932e+00 -3.9395396151887141e+00 -3.9847703350926689e+00 -4.1021952735561369e+00 -4.2596365134408734e+00 
9.5230861723447080e-02 -1.9502354030598630e+00 -4.3880748711243820e+00 -4.0195314650370424e+00 -3.9306217752538468e+00 -3.9770664113608980e+00 -4.0955281711733083e+00 -4.2538245585982848e+00 
9.6232765531062317e-02 -1.9474136777000715e+00 -4.3775207697885969e+00 -4.0095126448065432e+00 -3.9218321043718771e+00 -3.9694788883423473e+00 -4.0889649690655512e+00 -4.2481050852401507e+00 
9.7234669338677554e-02 -1.9446103501561605e+00 -4.3670798547721139e+00 -3.9996242942999713e+00 -3.9131677260610531e+00 -3.9620050206242623e+00 -4.0825031424256526e+00 -4.2424758013864885e+00 
9.8236573146292791e-02 -1.9418252580808375e+00 -4.3567502736733221e+00 -3.9898637714220353e+00 -3.9046258541098511e+00 -3.9546421530034812e+00 -4.0761402516847678e+00 -4.2369344938079196e+00 
9.9238476953908028e-02 -1.9390582412295214e+00 -4.3465302170469240e+00 -3.9802285092868241e+00 -3.8962037889571812e+00 -3.9473877167059381e+00 -4.0698739388477341e+00 -4.2314790245840275e+00 
1.0024038076152327e-01 -1.9363091414258264e+00 -4.3364179171279016e+00 -3.9707160134769883e+00 -3.8878989142490603e+00 -3.9402392257984822e+00 -4.0637019240195027e+00 -4.2261073278439065e+00 
1.0124228456913850e-01 -1.9335778025277506e+00 -4.3264116466016489e+00 -3.9613238594244895e+00 -3.8797086935614762e+00 -3.9331942737814165e+00 -4.0576220021107288e+00 -4.2208174066775790e+00 
1.0224418837675374e-01 -1.9308640703945292e+00 -4.3165097174183646e+00 -3.9520496899066022e+00 -3.8716306672802361e+00 -3.9262505303511857e+00 -4.0516320397118779e+00 -4.2156073302077584e+00 
1.0324609218436898e-01 -1.9281677928541610e+00 -4.3067104796498032e+00 -3.9428912126511921e+00 -3.8636624496288237e+00 -3.9194057383232126e+00 -4.0457299721257982e+00 -4.2104752308122535e+00 
1.0424799599198421e-01 -1.9254888196715683e+00 -4.2970123203865676e+00 -3.9338461980456487e+00 -3.8558017258359678e+00 -3.9126577107055995e+00 -4.0399138005490594e+00 -4.2054193014878782e+00 
1.0524989979959945e-01 -1.9228270025173915e+00 -4.2874136626743278e+00 -3.9249124769442303e+00 -3.8480462494354999e+00 -3.9060043279149799e+00 -4.0341815893936834e+00 -4.2004377933474588e+00 
1.0625180360721469e-01 -1.9201821949373974e+00 -4.2779129644872755e+00 -3.9160879385688236e+00 -3.8403938396908202e+00 -3.8994435351263683e+00 -4.0285314637407446e+00 -4.1955290132420986e+00 
1.0725370741482992e-01 -1.9175542523224900e+00 -4.2685087177373147e+00 -3.9073705284984475e+00 -3.8328423791375670e+00 -3.8929733397496782e+00 -4.0229616069184262e+00 -4.1906913215012374e+00 
1.0825561122244516e-01 -1.9149430318793064e+00 -4.2591994473175490e+00 -3.8987582467430832e+00 -3.8253898112379501e+00 -3.8865918090254516e+00 -4.0174702581973278e+00 -4.1859231297837827e+00 
1.0925751503006040e-01 -1.9123483926013862e+00 -4.2499837101785873e+00 -3.8902491458976822e+00 -3.8180341381408147e+00 -3.8802970677334905e+00 -4.0120557105963774e+00 -4.1812228990338980e+00 
1.1025941883767564e-01 -1.9097701952409005e+00 -4.2408600944364609e+00 -3.8818413293723890e+00 -3.8107734185418254e+00 -3.8740872960079487e+00 -4.0067163087930604e+00 -4.1765891375353812e+00 
1.1126132264529087e-01 -1.9072083022809305e+00 -4.2318272185107517e+00 -3.8735329496953597e+00 -3.8036057656385616e+00 -3.8679607272532968e+00 -4.0014504471323171e+00 -4.1720203990591953e+00 
1.1226322645290611e-01 -1.9046625779082798e+00 -4.2228837302918327e+00 -3.8653222068845641e+00 -3.7965293451755167e+00 -3.8619156461554103e+00 -3.9962565677284241e+00 -4.1675152810988063e+00 
1.1326513026052135e-01 -1.9021328879868094e+00 -4.2140283063359929e+00 -3.8572073468853709e+00 -3.7895423735743674e+00 -3.8559503867830012e+00 -3.9911331586549252e+00 -4.1630724231885159e+00 
1.1426703406813658e-01 -1.8996191000312805e+00 -4.2052596510873785e+00 -3.8491866600707043e+00 -3.7826431161452119e+00 -3.8500633307743195e+00 -3.9860787522177832e+00 -4.1586905053002026e+00 
1.1526893787575182e-01 -1.8971210831817045e+00 -4.1965764961257168e+00 -3.8412584798009037e+00 -3.7758298853745100e+00 -3.8442529056047174e+00 -3.9810919233072446e+00 -4.1543682463141698e+00 
1.1627084168336706e-01 -1.8946387081781735e+00 -4.1879775994387556e+00 -3.8334211810404497e+00 -3.7691010392860598e+00 -3.8385175829309386e+00 -3.9761712878241751e+00 -4.1501044025601042e+00 
1.1727274549098229e-01 -1.8921718473361744e+00 -4.1794617447185312e+00 -3.8256731790288825e+00 -3.7624549798711544e+00 -3.8328558770079808e+00 -3.9713155011769499e+00 -4.1458977664243184e+00 
1.1827464929859753e-01 -1.8897203745223592e+00 -4.1710277406804979e+00 -3.8180129280034705e+00 -3.7558901515845400e+00 -3.8272663431748670e+00 -3.9665232568453317e+00 -4.1417471650198552e+00 
1.1927655310621277e-01 -1.8872841651307870e+00 -4.1626744204046693e+00 -3.8104389199712672e+00 -3.7494050399031207e+00 -3.8217475764058118e+00 -3.9617932850074715e+00 -4.1376514589160376e+00 
1.2027845691382801e-01 -1.8848630960595996e+00 -4.1544006406979284e+00 -3.8029496835282157e+00 -3.7429981699439745e+00 -3.8162982099235561e+00 -3.9571243512272218e+00 -4.1336095409243336e+00 
1.2128036072144324e-01 -1.8824570456881400e+00 -4.1462052814766954e+00 -3.7955437827232799e+00 -3.7366681051391604e+00 -3.8109169138714103e+00 -3.9525152551982301e+00 -4.1296203349376972e+00 
1.2228226452905848e-01 -1.8800658938544892e+00 -4.1380872451691850e+00 -3.7882198159655620e+00 -3.7304134459643463e+00 -3.8056023940416077e+00 -3.9479648295423351e+00 -4.1256827948206185e+00 
1.2328416833667372e-01 -1.8776895218334355e+00 -4.1300454561365738e+00 -3.7809764149724097e+00 -3.7242328287188107e+00 -3.8003533906566358e+00 -3.9434719386590791e+00 -4.1217959033470795e+00 
1.2428607214428895e-01 -1.8753278123148385e+00 -4.1220788601122855e+00 -3.7738122437568329e+00 -3.7181249243542500e+00 -3.7951686772012807e+00 -3.9390354776242633e+00 -4.1179586711843346e+00 
1.2528797595190419e-01 -1.8729806493823928e+00 -4.1141864236587775e+00 -3.7667259976524088e+00 -3.7120884373503324e+00 -3.7900470593028621e+00 -3.9346543711346151e+00 -4.1141701359198928e+00 
1.2628987975951941e-01 -1.8706479184927951e+00 -4.1063671336412284e+00 -3.7597164023740732e+00 -3.7061221046344208e+00 -3.7849873736571613e+00 -3.9303275724966573e+00 -4.1104293611297376e+00 
1.2729178356713464e-01 -1.8683295064552785e+00 -4.0986199967173746e+00 -3.7527822131131954e+00 -3.7002246945439383e+00 -3.7799884869980880e+00 -3.9260540626574447e+00 -4.1067354354856018e+00 
1.2829368737474986e-01 -1.8660253014115264e+00 -4.0909440388430793e+00 -3.7459222136655894e+00 -3.6943950058288322e+00 -3.7750492951087744e+00 -3.9218328492751433e+00 -4.1030874718994736e+00 
1.2929559118236508e-01 -1.8637351928159580e+00 -4.0833383047929130e+00 -3.7391352155909017e+00 -3.6886318666927544e+00 -3.7701687218722655e+00 -3.9176629658276303e+00 -4.0994846067035065e+00 
1.3029749498998031e-01 -1.8614590714163650e+00 -4.0758018576953363e+00 -3.7324200574021309e+00 -3.6829341338709933e+00 -3.7653457183599608e+00 -3.9135434707570314e+00 -4.0959259988635566e+00 
1.3129939879759553e-01 -1.8591968292348990e+00 -4.0683337785818487e+00 -3.7257756037840029e+00 -3.6773006917436155e+00 -3.7605792619559102e+00 -3.9094734466489212e+00 -4.0924108292246544e+00 
1.3230130260521075e-01 -1.8569483595494023e+00 -4.0609331659496561e+00 -3.7192007448389410e+00 -3.6717304514819191e+00 -3.7558683555155001e+00 -3.9054519994440220e+00 -4.0889382997872650e+00 
1.3330320641282598e-01 -1.8547135568750810e+00 -4.0535991353374587e+00 -3.7126943953595735e+00 -3.6662223502272950e+00 -3.7512120265566877e+00 -3.9014782576814393e+00 -4.0855076330122815e+00 
