* He4 energy levels from quantum defect formulae. 
* Tables taken from Drake.
* 
* nmax =       30
* lmax =        6
* 
*  n   S   L   J            Energy [eV]  
   7   1   6   7        2.776683741555e-01
   8   1   0   1        2.293162359690e-01
   8   1   1   0        2.162509878568e-01
   8   1   1   1        2.162526258810e-01
   8   1   1   2        2.162527558837e-01
   8   1   2   1        2.127369720149e-01
   8   1   2   2        2.127372510750e-01
   8   1   2   3        2.127372764441e-01
   8   1   3   2        2.126110197781e-01
   8   1   3   3        2.126112225506e-01
   8   1   3   4        2.126111465109e-01
   8   1   4   3        2.125948496030e-01
   8   1   4   4        2.125950016650e-01
   8   1   4   5        2.125949256339e-01
   8   1   5   4        2.125909974195e-01
   8   1   5   5        2.125910987915e-01
   8   1   5   6        2.125910481055e-01
   8   1   6   5        2.125897809623e-01
   8   1   6   6        2.125898569906e-01
   8   1   6   7        2.125898316478e-01
   9   1   0   1        1.796382679950e-01
   9   1   1   0        1.705422555820e-01
   9   1   1   1        1.705433845508e-01
   9   1   1   2        1.705434938064e-01
   9   1   2   1        1.680762470720e-01
   9   1   2   2        1.680764608590e-01
   9   1   2   3        1.680764608590e-01
   9   1   3   2        1.679872402468e-01
   9   1   3   3        1.679873826582e-01
   9   1   3   4        1.679873470553e-01
   9   1   4   3        1.679757767224e-01
   9   1   4   4        1.679758835200e-01
   9   1   4   5        1.679758123216e-01
   9   1   5   4        1.679730356187e-01
   9   1   5   5        1.679731068153e-01
   9   1   5   6        1.679730356187e-01
   9   1   6   5        1.679721456643e-01
   9   1   6   6        1.679722168604e-01
   9   1   6   7        1.679721812624e-01
  10   1   0   1        1.445154636292e-01
  10   1   1   0        1.379301309948e-01
  10   1   1   1        1.379309521446e-01
  10   1   1   2        1.379310316111e-01
  10   1   2   1        1.361336949801e-01
  10   1   2   2        1.361338508169e-01
  10   1   2   3        1.361338508169e-01
  10   1   3   2        1.360685007514e-01
  10   1   3   3        1.360686045680e-01
  10   1   3   4        1.360685786138e-01
