* Transition rates using the hydrogenic formulae for (n, l)-->(np, lp)
* A^He_nl n'l'=(Dnu^He / Dnu^H )^3 A^H_nl n'l'
*
*
*
* Transition  Lower  Upper    Freq       Rate       Rate Hydro 
* i    (nSlJ)  (nSlJ)     Dnu (Hz)   Aul(s^-1)  Aul^H(s^-1)
1   8 0 7 7   9 0 8 8   1.0786663527e+13   2.0369630113e+05 2.0363100353e+05
2   7 0 6 6   10 0 7 7   3.4236389800e+13   4.4317776960e+04 4.4300307118e+04
3   8 0 6 6   10 0 7 7   1.8502628196e+13   7.1664260136e+04 7.1637480747e+04
4   9 0 6 6   10 0 7 7   7.7156100441e+12   7.6063213042e+04 7.6039626033e+04
5   9 0 8 8   10 0 7 7   7.7158554488e+12   2.1797565145e+02 2.1788726656e+02
6   8 0 7 7   10 0 8 8   1.8502518976e+13   5.3529778559e+04 5.3510723247e+04
7   9 0 7 7   10 0 8 8   7.7155306373e+12   9.5330509652e+04 9.5303890392e+04
8   9 0 8 8   10 0 9 9   7.7158554488e+12   1.1884805395e+05 1.1879986337e+05
