# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.494147534856e-10       7.333902559159e-15       4.829543114474e-13       2.491249996736e-19       8.648455679793e-09       4.835372766005e-10      -2.520588124037e-12 
    3       1.408563468064e-10       1.242343245829e-14       6.087089314121e-13       4.984794664960e-19       5.366188151457e-09       3.445525664194e-10      -2.216159587938e-12 
    4       1.324218080758e-10       1.449816586680e-14       6.298110010991e-13       8.313009465240e-19       3.733691991824e-09       2.619860497479e-10      -1.767362160660e-12 
    5       1.257406216433e-10       1.339791062790e-14       5.897500864954e-13       1.247873188681e-18       2.784936863735e-09       2.077085315752e-10      -1.311176260761e-12 
    6       1.208166815130e-10       1.032787475385e-14       5.187524369232e-13       1.748532507492e-18       2.172448457274e-09       1.695193229055e-10      -8.951092515127e-13 
    7       1.173765506117e-10       6.837463073083e-15       4.373617223249e-13       2.333656619686e-18       1.750588293501e-09       1.414069478641e-10      -5.436260841621e-13 
    8       1.150669045229e-10       4.037174021531e-15       3.580459385560e-13       3.003652274783e-18       1.446236477820e-09       1.199633658081e-10      -2.675605346960e-13 
    9       1.136555829432e-10       2.335360635294e-15       2.881627317512e-13       3.758942169067e-18       1.218018591548e-09       1.031174981874e-10      -6.849618197560e-14 
   10       1.129354449125e-10       1.576012420305e-15       2.317634768382e-13       4.599951659277e-18       1.041333373503e-09       8.963203652581e-11       5.898731895558e-14 
   11       1.127545906433e-10       1.353862323854e-15       1.905398301686e-13       5.527095798227e-18       8.758417757190e-10       7.897762793631e-11       1.245585139938e-13 
