# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.04437e-05 to 8.47306 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                
       3.025175308975e-04      -5.251272664043e-01      -5.029616736649e-01      -5.029774573115e-01      -5.200019646023e-01      -4.974258951366e-01      -5.029575616828e-01       5.728372124317e-01       5.726828261152e-01 
       3.241640483247e-04      -5.813139970609e-01      -5.774351787719e-01      -5.774558263641e-01      -5.747488265678e-01      -5.700577733585e-01      -5.774204497831e-01       5.727403280127e-01       5.725939611706e-01 
       3.470014655728e-04      -6.391168091528e-01      -6.615586851556e-01      -6.615855576519e-01      -6.307740359863e-01      -6.517919197897e-01      -6.615292070242e-01       5.726318077466e-01       5.724940986038e-01 
       3.711529618447e-04      -6.977133723200e-01      -7.567201280673e-01      -7.567549516782e-01      -6.871920380954e-01      -7.438590454270e-01      -7.566705945411e-01       5.725101955435e-01       5.723817868075e-01 
       3.967525979545e-04      -7.560159929122e-01      -8.645357184230e-01      -8.645806818731e-01      -7.428458608802e-01      -8.476722388993e-01      -8.644593512334e-01       5.723738448163e-01       5.722553677049e-01 
       4.239457341305e-04      -8.126318048192e-01      -9.868856614881e-01      -9.869435372662e-01      -7.962701507288e-01      -9.648491124170e-01      -9.867738448468e-01       5.722209027489e-01       5.721129551219e-01 
       4.528891876214e-04      -8.658357312683e-01      -1.125953784542e+00      -1.126028081598e+00      -8.456687487501e-01      -1.097234015441e+00      -1.125795623981e+00       5.720492960318e-01       5.719524135763e-01 
       4.837510224735e-04      -9.135683105004e-01      -1.284270589996e+00      -1.284365740138e+00      -8.889211044712e-01      -1.246918919523e+00      -1.284052383359e+00       5.718567212796e-01       5.717713409420e-01 
       5.167098452353e-04      -9.534779719186e-01      -1.464758725556e+00      -1.464880308019e+00      -9.236375668348e-01      -1.416260984902e+00      -1.464463338536e+00       5.716406399715e-01       5.715670554455e-01 
       5.519534672995e-04      -9.830335006907e-01      -1.670779193354e+00      -1.670934207644e+00      -9.472890472345e-01      -1.607894156885e+00      -1.670385341816e+00       5.713982838631e-01       5.713365939473e-01 
       5.896767928497e-04      -9.997316134886e-01      -1.906175781912e+00      -1.906372962945e+00      -9.574392472716e-01      -1.824731456357e+00      -1.905657215572e+00       5.711266673363e-01       5.710767198617e-01 
       6.300788082150e-04      -1.001426168066e+00      -2.175314265124e+00      -2.175564439107e+00      -9.521032057737e-01      -2.069954126129e+00      -2.174638859541e+00       5.708226151301e-01       5.707839515789e-01 
       6.733585917181e-04      -9.867869391270e-01      -2.483111937936e+00      -2.483428406045e+00      -9.302380351806e-01      -2.346983603294e+00      -2.482240698341e+00       5.704827996156e-01       5.704546087657e-01 
       7.197103392683e-04      -9.558634322129e-01      -2.835052285479e+00      -2.835451225545e+00      -8.923329983563e-01      -2.659432774262e+00      -2.833938269388e+00       5.701037896865e-01       5.700848819590e-01 
       7.693175119673e-04      -9.106632854271e-01      -3.237179294814e+00      -3.237680115573e+00      -8.410018701656e-01      -3.011034368816e+00      -3.235766399240e+00       5.696821122214e-01       5.696709292186e-01 
       8.223463515743e-04      -8.555872360236e-01      -3.696066101582e+00      -3.696691742208e+00      -7.813955554996e-01      -3.405546856824e+00      -3.694287682087e+00       5.692143117968e-01       5.692089855724e-01 
       8.789391602777e-04      -7.974666554142e-01      -4.218754237461e+00      -4.219531317937e+00      -7.211709409361e-01      -3.846641893299e+00      -4.216531401285e+00       5.686970193297e-01       5.686954921297e-01 
       9.392078736640e-04      -7.449289617030e-01      -4.812661866750e+00      -4.813620646024e+00      -6.697234112236e-01      -4.337781588182e+00      -4.809901275234e+00       5.681270136308e-01       5.681272184700e-01 
       1.003228533781e-03      -7.068899693715e-01      -5.485462910308e+00      -5.486636987497e+00      -6.364873935316e-01      -4.882097995702e+00      -5.482053884648e+00       5.675012881584e-01       5.675013739025e-01 
       1.071037259171e-03      -6.902314468295e-01      -6.244942638817e+00      -6.246368358426e+00      -6.283952527371e-01      -5.482289687486e+00      -6.240753445186e+00       5.668171274146e-01       5.668156913913e-01 
       1.142628192868e-03      -6.971566834149e-01      -7.098838780888e+00      -7.100554381402e+00      -6.470538890835e-01      -6.140549889338e+00      -7.093712229727e+00       5.660722007184e-01       5.660684739917e-01 
       1.217953696304e-03      -7.231982935769e-01      -8.054679818274e+00      -8.056724366471e+00      -6.867055337160e-01      -6.858536606870e+00      -8.048428644221e+00       5.652646875162e-01       5.652586123538e-01 
       1.296926784502e-03      -7.571093046686e-01      -9.119632676123e+00      -9.122044931924e+00      -7.342820542237e-01      -7.637387476483e+00      -9.112035632144e+00       5.643934235187e-01       5.643855785283e-01 
       1.379425523210e-03      -7.835503789211e-01      -1.030035748667e+01      -1.030317493201e+01      -7.724811973874e-01      -8.477763581726e+00      -1.029115741789e+01       5.634573138831e-01       5.634486824411e-01 
       1.465298890741e-03      -7.884322352963e-01      -1.160291456434e+01      -1.160617269123e+01      -7.856268616699e-01      -9.379930111388e+00      -1.159181937724e+01       5.624563364923e-01       5.624479694064e-01 
       1.554373487338e-03      -7.652226185856e-01      -1.303273628940e+01      -1.303646816846e+01      -7.664221417775e-01      -1.034386013833e+01      -1.301942295766e+01       5.613933307544e-01       5.613860034120e-01 
       1.646460465116e-03      -7.192575878249e-01      -1.459453052201e+01      -1.459876743849e+01      -7.204227985185e-01      -1.136924875791e+01      -1.457865202423e+01       5.602706018720e-01       5.602645839451e-01 
       1.741362135232e-03      -6.671715888516e-01      -1.629229809494e+01      -1.629707046624e+01      -6.652250864670e-01      -1.245554455753e+01      -1.627349044795e+01       5.590910938385e-01       5.590861175966e-01 
       1.838877851048e-03      -6.303993460363e-01      -1.812935295763e+01      -1.813469212123e+01      -6.234330620151e-01      -1.360192348170e+01      -1.810724050435e+01       5.578581160833e-01       5.578535543909e-01 
       1.938808927383e-03      -6.249399109270e-01      -2.010836143943e+01      -2.011430196475e+01      -6.119092893003e-01      -1.480722617797e+01      -2.008255854177e+01       5.565750742857e-01       5.565702498571e-01 
       2.040962504488e-03      -6.523986377114e-01      -2.223139394148e+01      -2.223797623060e+01      -6.326640810899e-01      -1.606987558188e+01      -2.220150317488e+01       5.552452794482e-01       5.552397669171e-01 
       2.145154381719e-03      -6.976826548930e-01      -2.449998342027e+01      -2.450725643862e+01      -6.708911237257e-01      -1.738779887187e+01      -2.446559243729e+01       5.538718797096e-01       5.538656662829e-01 
       2.251210923456e-03      -7.357856348280e-01      -2.691518645825e+01      -2.692321003711e+01      -7.023313801497e-01      -1.875837776679e+01      -2.687586632893e+01       5.524578983057e-01       5.524513383129e-01 
       2.358970181254e-03      -7.448976930055e-01      -2.947764337770e+01      -2.948648991285e+01      -7.066876174273e-01      -2.017844615714e+01      -2.943295067780e+01       5.510063180554e-01       5.509999195597e-01 
       2.468282389267e-03      -7.187125870845e-01      -3.218763326318e+01      -3.219738904432e+01      -6.795402416983e-01      -2.164434311674e+01      -3.213711610366e+01       5.495201120056e-01       5.495142752447e-01 
       2.579009983657e-03      -6.703746960229e-01      -3.504512771806e+01      -3.505589223555e+01      -6.352566221275e-01      -2.315202113332e+01      -3.498833167495e+01       5.480022465378e-01       5.479970903429e-01 
       2.691027279241e-03      -6.250095917976e-01      -3.804983972271e+01      -3.806172502817e+01      -5.984345668739e-01      -2.469719654896e+01      -3.798631165732e+01       5.464556416913e-01       5.464509969549e-01 
       2.804219914343e-03      -6.047723110571e-01      -4.120125832634e+01      -4.121438643484e+01      -5.886539015998e-01      -2.627551191154e+01      -4.113054392608e+01       5.448829539302e-01       5.448785070350e-01 
       2.918484151863e-03      -6.155424588436e-01      -4.449869328346e+01      -4.451319370569e+01      -6.080919743716e-01      -2.788270778712e+01      -4.442033064600e+01       5.432866543218e-01       5.432821434612e-01 
       3.033726103536e-03      -6.438310727163e-01      -4.794129980850e+01      -4.795730675924e+01      -6.402037425935e-01      -2.951475768235e+01      -4.785481216970e+01       5.416689411684e-01       5.416642900089e-01 
       3.149860926338e-03      -6.662166940429e-01      -5.152810456975e+01      -5.154575391739e+01      -6.606994531676e-01      -3.116796736679e+01      -5.143299641948e+01       5.400318065387e-01       5.400271284863e-01 
       3.266812025326e-03      -6.652477090300e-01      -5.525803097793e+01      -5.527745790310e+01      -6.537246840064e-01      -3.283902991463e+01      -5.515379042832e+01       5.383771555121e-01       5.383726452481e-01 
       3.384510285802e-03      -6.411970562522e-01      -5.912991410211e+01      -5.915125182914e+01      -6.223575139931e-01      -3.452502970780e+01      -5.901602019007e+01       5.367068167136e-01       5.367026103270e-01 
       3.502893349042e-03      -6.115758628706e-01      -6.314251643114e+01      -6.316589579366e+01      -5.861995684039e-01      -3.622341200890e+01      -6.301844673717e+01       5.350225437789e-01       5.350186375263e-01 
       3.621904939533e-03      -5.985566553681e-01      -6.729453786298e+01      -6.732008794426e+01      -5.676131260781e-01      -3.793192598012e+01      -6.715977235182e+01       5.333259520961e-01       5.333222226240e-01 
       3.741494247176e-03      -6.129389582768e-01      -7.158463709820e+01      -7.161248661678e+01      -5.761678752907e-01      -3.964856465849e+01      -7.143865663353e+01       5.316185605966e-01       5.316148605355e-01 
       3.861615364856e-03      -6.459201774844e-01      -7.601141524866e+01      -7.604169611834e+01      -6.022179628554e-01      -4.137148704825e+01      -7.585369880120e+01       5.299015927526e-01       5.298978505950e-01 
       3.982226779769e-03      -6.746305311148e-01      -8.057346057593e+01      -8.060631029787e+01      -6.241087869138e-01      -4.309898677645e+01      -8.040348301539e+01       5.281762758337e-01       5.281725343127e-01 
       4.103290915627e-03      -6.777556153724e-01      -8.526931035292e+01      -8.530487561287e+01      -6.238081375941e-01      -4.482942948538e+01      -8.508654658815e+01       5.264435803270e-01       5.264399547786e-01 
       4.224773722193e-03      -6.502868859753e-01      -9.009749583028e+01      -9.013593644158e+01      -6.007030223751e-01      -4.656128003329e+01      -8.990143027323e+01       5.247045390877e-01       5.247011340763e-01 
       4.346644308240e-03      -6.069475501680e-01      -9.505652991787e+01      -9.509802025858e+01      -5.753779720683e-01      -4.828517677247e+01      -9.484662918144e+01       5.229599934906e-01       5.229572036556e-01 
       4.468874613990e-03      -5.718763051318e-01      -1.001449102144e+02      -1.001896423903e+02      -5.693769455417e-01      -4.998952449278e+01      -9.992061899505e+01       5.212105608900e-01       5.212083564721e-01 
       4.591439119167e-03      -5.619456966846e-01      -1.053611264501e+02      -1.054093103631e+02      -5.889180639635e-01      -5.167419473536e+01      -1.051219170495e+02       5.194571188580e-01       5.194553002616e-01 
       4.714314583002e-03      -5.756807364047e-01      -1.107036633179e+02      -1.107555258183e+02      -6.218873148814e-01      -5.333838273388e+01      -1.104490255100e+02       5.177004363615e-01       5.176988543727e-01 
       4.837479812791e-03      -5.955820475435e-01      -1.161710189999e+02      -1.162268035628e+02      -6.469272281621e-01      -5.498096043476e+01      -1.159004526588e+02       5.159412462473e-01       5.159398409649e-01 
       4.960915457882e-03      -6.018034624231e-01      -1.217616594255e+02      -1.218216232054e+02      -6.485291875240e-01      -5.660049527206e+01      -1.214746700155e+02       5.141800523923e-01       5.141788366772e-01 
       5.084603826267e-03      -5.868867062802e-01      -1.274741021943e+02      -1.275385142242e+02      -6.277358960126e-01      -5.819534193563e+01      -1.271702023506e+02       5.124175336440e-01       5.124165386294e-01 
       5.208528721218e-03      -5.606210574843e-01      -1.333068297998e+02      -1.333759679503e+02      -6.009833302743e-01      -5.976364803105e+01      -1.329855420030e+02       5.106541660270e-01       5.106533888348e-01 
       5.332675295699e-03      -5.415955900374e-01      -1.392583528588e+02      -1.393325003726e+02      -5.879630844791e-01      -6.130344372725e+01      -1.389192089107e+02       5.088904797088e-01       5.088898677929e-01 
       5.457029922526e-03      -5.421429675943e-01      -1.453271956081e+02      -1.454066400181e+02      -5.973753254540e-01      -6.281269647077e+01      -1.449697331936e+02       5.071269768338e-01       5.071264543409e-01 
       5.581580078455e-03      -5.583142746942e-01      -1.515118531677e+02      -1.515968847550e+02      -6.209633246707e-01      -6.428935645204e+01      -1.511356089604e+02       5.053639722267e-01       5.053634839126e-01 
       5.706314240622e-03      -5.727206148156e-01      -1.578108886977e+02      -1.579018003280e+02      -6.401221874976e-01      -6.573147334214e+01      -1.574153936685e+02       5.036019416432e-01       5.036014800708e-01 
       5.831221793918e-03      -5.681824816566e-01      -1.642228288861e+02      -1.643199162654e+02      -6.397733202360e-01      -6.713721094357e+01      -1.638076092882e+02       5.018411782533e-01       5.018407751627e-01 
       5.956292948043e-03      -5.419844140495e-01      -1.707461986746e+02      -1.708497634344e+02      -6.190572910288e-01      -6.850494028378e+01      -1.703107846086e+02       5.000819473709e-01       5.000816375491e-01 
       6.081518663161e-03      -5.080371217337e-01      -1.773795304775e+02      -1.774898803464e+02      -5.992458963517e-01      -6.983329880325e+01      -1.769234630188e+02       4.983245511142e-01       4.983243450509e-01 
       6.206890583171e-03      -5.214381910274e-01      -1.841215218085e+02      -1.842389763780e+02      -5.000052758473e-01      -7.112139971605e+01      -1.836443734097e+02       4.965691129522e-01       4.965688637624e-01 
       6.332400975749e-03      -5.166490722362e-01      -1.909705214888e+02      -1.910954140120e+02      -5.057404998441e-01      -7.236846947705e+01      -1.904718579154e+02       4.948164596040e-01       4.948162489556e-01 
       6.458042678406e-03      -5.158412196498e-01      -1.979251584207e+02      -1.980578360806e+02      -5.022438375910e-01      -7.357435759716e+01      -1.974045709223e+02       4.930663204806e-01       4.930661321334e-01 
       6.583809049900e-03      -5.137551048513e-01      -2.049840810805e+02      -2.051249102979e+02      -5.007365656972e-01      -7.473945501252e+01      -2.044411835132e+02       4.913191961112e-01       4.913190294035e-01 
       6.709693926418e-03      -5.118943279238e-01      -2.121457075241e+02      -2.122950740875e+02      -4.989627421567e-01      -7.586458542363e+01      -2.115801420341e+02       4.895748863143e-01       4.895747375332e-01 
       6.835691582006e-03      -5.100614009778e-01      -2.194087802062e+02      -2.195670904921e+02      -4.971651964735e-01      -7.695123484170e+01      -2.188202190375e+02       4.878339576836e-01       4.878338241124e-01 
       6.961796692795e-03      -5.082254410388e-01      -2.267717973337e+02      -2.269394763480e+02      -4.953776577750e-01      -7.800136524389e+01      -2.261599445910e+02       4.860963639451e-01       4.860962433684e-01 
       7.088004304625e-03      -5.063960025359e-01      -2.342334447587e+02      -2.344109359508e+02      -4.935932288891e-01      -7.901756705226e+01      -2.335980382001e+02       4.843624462532e-01       4.843623367989e-01 
       7.214309803691e-03      -5.045705243781e-01      -2.417922680594e+02      -2.419800316147e+02      -4.918134645150e-01      -8.000292610577e+01      -2.411330805854e+02       4.826322097186e-01       4.826321098189e-01 
       7.340708889925e-03      -5.027498437428e-01      -2.494469038444e+02      -2.496454142467e+02      -4.900382826328e-01      -8.096106612022e+01      -2.487637434436e+02       4.809058223707e-01       4.809057307050e-01 
       7.467197552800e-03      -5.009341875458e-01      -2.571960623620e+02      -2.574058018083e+02      -4.882680142064e-01      -8.189608835092e+01      -2.564887683810e+02       4.791835482271e-01       4.791834636806e-01 
       7.593772049333e-03      -4.991235712568e-01      -2.650383251354e+02      -2.652597886828e+02      -4.865026864827e-01      -8.281243680955e+01      -2.643067747856e+02       4.774653831738e-01       4.774653048027e-01 
       7.720428884055e-03      -4.973181390778e-01      -2.729723551818e+02      -2.732060414616e+02      -4.847424378633e-01      -8.371488306635e+01      -2.722164568215e+02       4.757514412208e-01       4.757513682240e-01 
       7.847164790751e-03      -4.955181386719e-01      -2.809968960665e+02      -2.812433123004e+02      -4.829875105481e-01      -8.460842530282e+01      -2.802165940509e+02       4.740419534183e-01       4.740418851135e-01 
       7.973976715797e-03      -4.937236352711e-01      -2.891106132578e+02      -2.893702745365e+02      -4.812379678942e-01      -8.549812831950e+01      -2.883058880153e+02       4.723369809167e-01       4.723369167215e-01 
       8.100861802942e-03      -4.919346856042e-01      -2.973121892864e+02      -2.975856152562e+02      -4.794938648449e-01      -8.638902822903e+01      -2.964830543207e+02       4.706365862681e-01       4.706365256835e-01 
       8.227817379383e-03      -4.901513580846e-01      -3.056003307623e+02      -3.058880501002e+02      -4.777552673823e-01      -8.728600735121e+01      -3.047468355993e+02       4.689408527146e-01       4.689407953118e-01 
       8.354840943028e-03      -4.883737015610e-01      -3.139737390524e+02      -3.142762949630e+02      -4.760222227601e-01      -8.819364845062e+01      -3.130959725278e+02       4.672498374541e-01       4.672497828631e-01 
       8.481930150815e-03      -4.866018347360e-01      -3.224311981684e+02      -3.227491413115e+02      -4.742948455601e-01      -8.911612270201e+01      -3.215292802161e+02       4.655636856220e-01       4.655636335230e-01 
       8.609082808003e-03      -4.848356763634e-01      -3.309713787456e+02      -3.313052806501e+02      -4.725730549858e-01      -9.005700321195e+01      -3.300454695143e+02       4.638823659201e-01       4.638823160356e-01 
       8.736296858337e-03      -4.830752397283e-01      -3.395930266196e+02      -3.399434766139e+02      -4.708568625867e-01      -9.101918991325e+01      -3.386433204758e+02       4.622059321601e-01       4.622058842489e-01 
       8.863570375013e-03      -4.813204992233e-01      -3.482948802717e+02      -3.486624896906e+02      -4.691462417154e-01      -9.200477201963e+01      -3.473216056980e+02       4.605344095545e-01       4.605343634065e-01 
       8.990901552363e-03      -4.795714364697e-01      -3.570757195580e+02      -3.574611155597e+02      -4.674411720754e-01      -9.301493753181e+01      -3.560791296710e+02       4.588678491635e-01       4.588678045953e-01 
       9.118288698205e-03      -4.778279675765e-01      -3.659342835686e+02      -3.663381176923e+02      -4.657415696037e-01      -9.404987488921e+01      -3.649146589812e+02       4.572062366926e-01       4.572061935438e-01 
       9.245730226786e-03      -4.760900630670e-01      -3.748693700220e+02      -3.752923112775e+02      -4.640474034209e-01      -9.510873879693e+01      -3.738270080655e+02       4.555496056976e-01       4.555495638283e-01 
       9.373224652288e-03      -4.743575759690e-01      -3.838797237445e+02      -3.843224616963e+02      -4.623585269353e-01      -9.618959008401e+01      -3.828149363623e+02       4.538979091867e-01       4.538978684745e-01 
       9.500770582819e-03      -4.726304946931e-01      -3.929641705326e+02      -3.934274110199e+02      -4.606749273993e-01      -9.728943239682e+01      -3.918772754979e+02       4.522511769542e-01       4.522511372924e-01 
       9.628366714874e-03      -4.709086374605e-01      -4.021214626969e+02      -4.026059273957e+02      -4.589964239683e-01      -9.840419569861e+01      -4.010127787383e+02       4.506093364515e-01       4.506092977475e-01 
       9.756011828214e-03      -4.691920259576e-01      -4.113504851838e+02      -4.118569026077e+02      -4.573230364867e-01      -9.952885803610e+01      -4.102203194618e+02       4.489724431510e-01       4.489724053243e-01 
       9.883704781122e-03      -4.674805668438e-01      -4.206500870173e+02      -4.211791956288e+02      -4.556546707419e-01      -1.006574639396e+02      -4.194987336844e+02       4.473404964108e-01       4.473404593922e-01 
       1.001144450602e-02      -4.657739489460e-01      -4.300188927647e+02      -4.305714533202e+02      -4.539910211460e-01      -1.017833178307e+02      -4.288466410825e+02       4.457132603681e-01       4.457132240982e-01 
       1.013923000543e-02      -4.640723150289e-01      -4.394559530970e+02      -4.400327191605e+02      -4.523322252432e-01      -1.028991390598e+02      -4.382630579246e+02       4.440909144200e-01       4.440908788486e-01 
       1.026706034814e-02      -4.623754088046e-01      -4.489599891522e+02      -4.495617330987e+02      -4.506780298481e-01      -1.039971491846e+02      -4.477466921531e+02       4.424733059082e-01       4.424732709930e-01 
       1.039493466583e-02      -4.606832589093e-01      -4.585299890304e+02      -4.591574751535e+02      -4.490284606994e-01      -1.050694370037e+02      -4.572964941667e+02       4.408605212609e-01       4.408604869669e-01 
       1.052285214971e-02      -4.589957366945e-01      -4.681647429952e+02      -4.688187564785e+02      -4.473833913241e-01      -1.061080281364e+02      -4.669112415554e+02       4.392524668288e-01       4.392524331274e-01 
       1.065081204760e-02      -4.573126554031e-01      -4.778630201039e+02      -4.785443602274e+02      -4.457426374808e-01      -1.071051769565e+02      -4.765896861332e+02       4.376490249406e-01       4.376489918086e-01 
       1.077881366112e-02      -4.556342803665e-01      -4.876238364138e+02      -4.883333078524e+02      -4.441064632631e-01      -1.080536982610e+02      -4.863308207352e+02       4.360502964452e-01       4.360502638644e-01 
       1.090685634309e-02      -4.539604774366e-01      -4.974459768366e+02      -4.981844090690e+02      -4.424747369975e-01      -1.089470341618e+02      -4.961334273329e+02       4.344561799744e-01       4.344561479307e-01 
       1.103493949510e-02      -4.522876994321e-01      -5.073279307127e+02      -5.080961557129e+02      -4.408438927438e-01      -1.097794414780e+02      -5.059959787105e+02       4.328663098748e-01       4.328662783572e-01 
       1.116306256533e-02      -4.506276073139e-01      -5.172700482915e+02      -5.180689393550e+02      -4.392256516280e-01      -1.105470754601e+02      -5.159188407195e+02       4.312819291700e-01       4.312818981731e-01 
       1.129122504642e-02      -4.489651262751e-01      -5.272691531955e+02      -5.280995885161e+02      -4.376048671328e-01      -1.112457442401e+02      -5.258988375972e+02       4.297012670902e-01       4.297012366067e-01 
       1.141942647354e-02      -4.473094765594e-01      -5.373255446699e+02      -5.381884176751e+02      -4.359908006435e-01      -1.118741788065e+02      -5.359362741851e+02       4.281254823766e-01       4.281254524038e-01 
       1.154766642261e-02      -4.456586050662e-01      -5.474376210123e+02      -5.483338614477e+02      -4.343813954044e-01      -1.124320756483e+02      -5.460295857420e+02       4.265541647763e-01       4.265541353117e-01 
       1.167594450861e-02      -4.440133404970e-01      -5.576046480394e+02      -5.585351819659e+02      -4.327774783244e-01      -1.129207939616e+02      -5.561780447289e+02       4.249875717137e-01       4.249875427556e-01 
       1.180426038402e-02      -4.423735059608e-01      -5.678253254656e+02      -5.687911147622e+02      -4.311788768114e-01      -1.133431439685e+02      -5.663804000398e+02       4.234255399169e-01       4.234255114639e-01 
       1.193261373739e-02      -4.407368619854e-01      -5.780982607849e+02      -5.791002721854e+02      -4.295833398278e-01      -1.137032765986e+02      -5.766352888499e+02       4.218678312854e-01       4.218678033353e-01 
       1.206100429197e-02      -4.391050613625e-01      -5.884226126176e+02      -5.894618310268e+02      -4.279925284593e-01      -1.140073887040e+02      -5.869419172351e+02       4.203146275334e-01       4.203146000814e-01 
       1.218943180446e-02      -4.374780499817e-01      -5.987973649414e+02      -5.998747806598e+02      -4.264063869134e-01      -1.142618863612e+02      -5.972993076909e+02       4.187659608953e-01       4.187659339386e-01 
       1.231789606385e-02      -4.358560291170e-01      -6.092214779986e+02      -6.103380916990e+02      -4.248251177225e-01      -1.144749536040e+02      -6.077064713321e+02       4.172218459791e-01       4.172218195123e-01 
       1.244639689035e-02      -4.342390689190e-01      -6.196938349186e+02      -6.208506640472e+02      -4.232487930546e-01      -1.146551866941e+02      -6.181623497842e+02       4.156822430919e-01       4.156822171087e-01 
       1.257493413436e-02      -4.326271929816e-01      -6.302136351072e+02      -6.314116901230e+02      -4.216774312147e-01      -1.148116546077e+02      -6.286661815788e+02       4.141473048591e-01       4.141472793517e-01 
       1.270350767555e-02      -4.310202997342e-01      -6.407794242383e+02      -6.420197540149e+02      -4.201109390525e-01      -1.149535370624e+02      -6.392165933640e+02       4.126167703117e-01       4.126167452709e-01 
