# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.494147534640e-10       7.333902479169e-15       4.829543114475e-13       2.490450097239e-19       8.648625973433e-09       4.835409774953e-10      -2.520588620408e-12 
    3       1.408563467633e-10       1.242343229831e-14       6.087089314125e-13       4.983194849720e-19       5.366301967230e-09       3.445555724224e-10      -2.216159954736e-12 
    4       1.324218080039e-10       1.449816560016e-14       6.298110011003e-13       8.310343071569e-19       3.733768315789e-09       2.619885296616e-10      -1.767362368249e-12 
    5       1.257406215353e-10       1.339791022794e-14       5.897500864981e-13       1.247473223355e-18       2.784989730802e-09       2.077106249605e-10      -1.311176349850e-12 
    6       1.208166813616e-10       1.032787419389e-14       5.187524369284e-13       1.747972546044e-18       2.172486893994e-09       1.695211272147e-10      -8.951092621481e-13 
    7       1.173765504096e-10       6.837462326459e-15       4.373617223339e-13       2.332909989865e-18       1.750616536486e-09       1.414085211209e-10      -5.436260478238e-13 
    8       1.150669042627e-10       4.037173061571e-15       3.580459385705e-13       3.002692302379e-18       1.446256406297e-09       1.199647453836e-10      -2.675604740446e-13 
    9       1.136555826173e-10       2.335359435329e-15       2.881627317732e-13       3.757742178224e-18       1.218031997212e-09       1.031187141543e-10      -6.849611220713e-14 
   10       1.129354445135e-10       1.576010953666e-15       2.317634768699e-13       4.598484972979e-18       1.041342171026e-09       8.963311592711e-11       5.898738854944e-14 
   11       1.127545901636e-10       1.353860563876e-15       1.905398302124e-13       5.525335738958e-18       8.758615197586e-10       7.897869382822e-11       1.245585577404e-13 
   12       1.130354538061e-10       1.297456795478e-15       1.641406129398e-13       6.538687089826e-18       7.650392858034e-10       6.989647385523e-11       1.430704062061e-13 
   13       1.136245260110e-10       1.209581261130e-15       1.507268751299e-13       7.638898365019e-18       6.741057388978e-10       6.241689481915e-11       1.282219437051e-13 
   14       1.144305488984e-10       1.063421040660e-15       1.476684102656e-13       8.826286509909e-18       5.984737938529e-10       5.593541357772e-11       9.303747412652e-14 
   15       1.154654049962e-10       9.196473593407e-16       1.519368089685e-13       1.010111901565e-17       5.348349194986e-10       5.051559744867e-11       4.972045410711e-14 
   16       1.167117330976e-10       8.396367310993e-16       1.604998504097e-13       1.146360917680e-17       4.807468597379e-10       4.594721737774e-11       7.386163601472e-15 
   17       1.180425349437e-10       8.402799480781e-16       1.708987615015e-13       1.291391382835e-17       4.343622302454e-10       4.201790323194e-11      -2.764595146595e-14 
   18       1.194985472212e-10       8.937319950831e-16       1.812500929311e-13       1.445213240681e-17       3.941135310430e-10       3.849747965705e-11      -5.189847070928e-14 
   19       1.210876651230e-10       9.674971363130e-16       1.906208707231e-13       1.607831578817e-17       3.593611538678e-10       3.536934948691e-11      -6.450265648752e-14 
   20       1.227323254653e-10       1.028495680314e-15       1.983376041754e-13       1.779245812797e-17       3.287602088269e-10       3.261554855558e-11      -6.628705512460e-14 
   21       1.244479231925e-10       1.079978926858e-15       2.044652391312e-13       1.959452184410e-17       3.018280025252e-10       3.019620005121e-11      -5.942459005907e-14 
   22       1.262449257253e-10       1.140310027325e-15       2.094167400048e-13       2.148442786435e-17       2.779189461520e-10       2.802238417831e-11      -4.731131311313e-14 
   23       1.281079531858e-10       1.228735156337e-15       2.136594669798e-13       2.346208531229e-17       2.567030616384e-10       2.605319034205e-11      -3.291306647895e-14 
   24       1.299961991342e-10       1.363486684079e-15       2.177437779950e-13       2.552738170918e-17       2.376884455546e-10       2.424506843509e-11      -1.933524772270e-14 
   25       1.319289030856e-10       1.544501757271e-15       2.221302404379e-13       2.768021757286e-17       2.206507448225e-10       2.260820237062e-11      -8.414274700949e-15 
   26       1.339244851168e-10       1.764300722729e-15       2.272109099226e-13       2.992049442884e-17       2.052809872580e-10       2.115063153448e-11      -1.468275272705e-15 
   27       1.359666820789e-10       2.016541128543e-15       2.329990835988e-13       3.224814512290e-17       1.913942470177e-10       1.984720619562e-11       1.351466253570e-15 
   28       1.380210252194e-10       2.295068302238e-15       2.393171250186e-13       3.466312616783e-17       1.787504833645e-10       1.865435499523e-11       4.779983998296e-16 
   29       1.400960387631e-10       2.599499990297e-15       2.458560858172e-13       3.716545263085e-17       1.672847259504e-10       1.756373933706e-11      -3.287667741123e-15 
   30       1.422035284481e-10       2.931155472910e-15       2.521711519187e-13       3.975517865469e-17       1.568733995918e-10       1.656774005789e-11      -8.744013475683e-15 
   31       1.443448433255e-10       3.290748956372e-15       2.577420496734e-13       4.243239736349e-17       1.473035877238e-10       1.565015755658e-11      -1.447641950614e-14 
   32       1.465227449980e-10       3.676226626824e-15       2.622058385853e-13       4.519726410122e-17       1.385257088829e-10       1.480566715222e-11      -1.960403260948e-14 
   33       1.487312574274e-10       4.084020495317e-15       2.652011079836e-13       4.804999024276e-17       1.304776113576e-10       1.402590274255e-11      -2.328546682066e-14 
   34       1.509582984821e-10       4.511046147822e-15       2.663811972872e-13       5.099083701148e-17       1.230465427771e-10       1.329798162089e-11      -2.475069320422e-14 
   35       1.532107751549e-10       4.959952728005e-15       2.656841481359e-13       5.402009713181e-17       1.161943443154e-10       1.261995235823e-11      -2.411915569467e-14 
   36       1.554966231310e-10       5.435776648711e-15       2.631595736128e-13       5.713811459155e-17       1.098658799757e-10       1.198981069851e-11      -2.187925724456e-14 
   37       1.578183274397e-10       5.943730224430e-15       2.588970968921e-13       6.034526976827e-17       1.039785966683e-10       1.140284469844e-11      -1.862306748508e-14 
   38       1.601760530583e-10       6.486093842236e-15       2.530133515220e-13       6.364189651873e-17       9.851721195404e-11       1.085799532895e-11      -1.483235115911e-14 
   39       1.625643112941e-10       7.064341719367e-15       2.456659340892e-13       6.702834295529e-17       9.346434594176e-11       1.035302747389e-11      -1.103711711023e-14 
   40       1.649702246870e-10       7.679973460724e-15       2.370606918989e-13       7.050499669040e-17       8.877172212956e-11       9.882467976696e-12      -7.882047628916e-15 
   41       1.673794116140e-10       8.334236337993e-15       2.273929411280e-13       7.407224673484e-17       8.437697556651e-11       9.439545213937e-12      -5.964379743237e-15 
   42       1.697976275737e-10       9.027184771761e-15       2.166410040117e-13       7.773034858105e-17       8.026713598348e-11       9.023441489212e-12      -5.267050609199e-15 
   43       1.722349900963e-10       9.758313714967e-15       2.047104345052e-13       8.147951918664e-17       7.643127488147e-11       8.633929415019e-12      -5.552943166158e-15 
   44       1.746997587253e-10       1.052679010696e-14       1.914886881408e-13       8.531997324796e-17       7.284145697461e-11       8.269230063202e-12      -6.513694278266e-15 
   45       1.771976398018e-10       1.133175998287e-14       1.768498599972e-13       8.925188642947e-17       6.946271308334e-11       7.926732529925e-12      -7.812342109832e-15 
   46       1.797300380381e-10       1.217342552255e-14       1.606736513768e-13       9.327527296758e-17       6.628970436603e-11       7.605710562295e-12      -9.237244480666e-15 
   47       1.822948599017e-10       1.305225662243e-14       1.428298619215e-13       9.739007073558e-17       6.331871643736e-11       7.305200529070e-12      -1.058640014238e-14 
   48       1.848866482670e-10       1.396869133797e-14       1.231719161990e-13       1.015961719409e-16       6.053660106336e-11       7.023147419028e-12      -1.162242119372e-14 
   49       1.874963083964e-10       1.492313508029e-14       1.015359113562e-13       1.058934205979e-16       5.792007470885e-11       6.756325745113e-12      -1.207068119204e-14 
   50       1.901146790680e-10       1.591592007771e-14       7.778616584459e-14       1.102816066130e-16       5.544272749269e-11       6.501298634378e-12      -1.170698151808e-14 
   51       1.927450244400e-10       1.694717265149e-14       5.196865063715e-14       1.147604520122e-16       5.309992028933e-11       6.257785508933e-12      -1.065290008867e-14 
   52       1.953934593039e-10       1.801690852503e-14       2.419755899025e-14       1.193296166064e-16       5.088943316029e-11       6.026071801900e-12      -9.157410610563e-15 
   53       1.980653094338e-10       1.912506680047e-14      -5.386348019647e-15       1.239886984290e-16       4.880401502694e-11       5.806021143654e-12      -7.516675891238e-15 
   54       2.007650185154e-10       2.027150728553e-14      -3.661450555758e-14       1.287372310489e-16       4.683104506068e-11       5.597045121775e-12      -6.076408574027e-15 
   55       2.034959087715e-10       2.145606618773e-14      -6.933122935060e-14       1.335747353208e-16       4.495638175979e-11       5.398345890566e-12      -5.150600976872e-15 
   56       2.062596064151e-10       2.267874552298e-14      -1.035304355108e-13       1.385008958472e-16       4.317780563591e-11       5.209783854124e-12      -4.748664150332e-15 
   57       2.090563104465e-10       2.393956607783e-14      -1.392507200079e-13       1.435154236466e-16       4.149432287773e-11       5.031172566555e-12      -4.784639316754e-15 
   58       2.118848298327e-10       2.523851277408e-14      -1.765368028126e-13       1.486180050045e-16       3.990209861225e-11       4.862005584945e-12      -5.154011825470e-15 
   59       2.147424847364e-10       2.657553426960e-14      -2.154399252140e-13       1.538083009070e-16       3.839428145160e-11       4.701436859817e-12      -5.732813541306e-15 
