# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.495442802286e-10       7.309279995296e-15       4.815171147864e-13       2.538223551623e-19       8.603320161667e-09       4.849502476276e-10      -2.515798305510e-12 
    3       1.409375751541e-10       1.238842439418e-14       6.068719460190e-13       5.078773592855e-19       5.391846754010e-09       3.465160905919e-10      -2.211468924253e-12 
    4       1.324639073772e-10       1.446597333189e-14       6.277975856316e-13       8.469710624264e-19       3.761740360261e-09       2.636064683310e-10      -1.764096536570e-12 
    5       1.257529127994e-10       1.337980659517e-14       5.879550138552e-13       1.271391155452e-18       2.810397505396e-09       2.090630659320e-10      -1.309522410855e-12 
    6       1.208087872090e-10       1.032488897197e-14       5.173987886582e-13       1.781478631472e-18       2.196043575386e-09       1.706669525372e-10      -8.948478072780e-13 
    7       1.173342627919e-10       6.843978014930e-15       4.365330641161e-13       2.377616470886e-18       1.770939825641e-09       1.423251670251e-10      -5.443912783059e-13 
    8       1.150094684178e-10       4.045434430152e-15       3.576614965994e-13       3.060217103688e-18       1.462527082304e-09       1.206730388787e-10      -2.689406561096e-13 
    9       1.135900586290e-10       2.340187031242e-15       2.880577323669e-13       3.829709144935e-18       1.231155206700e-09       1.036922841009e-10      -7.010757392137e-14 
   10       1.128613797232e-10       1.576340273313e-15       2.317780280702e-13       4.686523926572e-18       1.052826134483e-09       9.012420104609e-11       5.744859075600e-14 
   11       1.126831701132e-10       1.351537339983e-15       1.905546675142e-13       5.631082354798e-18       8.850996213991e-10       7.935087741336e-11       1.233241518388e-13 
   12       1.129467943608e-10       1.294976741195e-15       1.640598910183e-13       6.663782606682e-18       7.733642046490e-10       7.014285093713e-11       1.421542110742e-13 
   13       1.135322126220e-10       1.208460572157e-15       1.505250141372e-13       7.784989143343e-18       6.816494009318e-10       6.261754926850e-11       1.277268304705e-13 
   14       1.143409438551e-10       1.063786921094e-15       1.473981273858e-13       8.995023461278e-18       6.053446376036e-10       5.609121122119e-11       9.279011281058e-14 
   15       1.153793890633e-10       9.208353645923e-16       1.516646660270e-13       1.029415693052e-17       5.411203912812e-10       5.063936613945e-11       4.958890755695e-14 
   16       1.166086581325e-10       8.410804347174e-16       1.602809958769e-13       1.168260598130e-17       4.865184777956e-10       4.601903827464e-11       7.229797556749e-15 
   17       1.179457189909e-10       8.419360252159e-16       1.707677627088e-13       1.316052980321e-17       4.396803929180e-10       4.203019280200e-11      -2.793143369829e-14 
   18       1.193946332898e-10       8.958972314931e-16       1.812583290221e-13       1.472802938647e-17       3.990278840194e-10       3.848720602266e-11      -5.233654340870e-14 
   19       1.209633299898e-10       9.702809236809e-16       1.907730004007e-13       1.638515647020e-17       3.639185037961e-10       3.536065221574e-11      -6.510493415459e-14 
   20       1.225959291973e-10       1.031607983071e-15       1.985684994324e-13       1.813190526856e-17       3.329958035364e-10       3.259774794081e-11      -6.707205671532e-14 
   21       1.243043513035e-10       1.082805526899e-15       2.047243657739e-13       1.996823778100e-17       3.057739209666e-10       3.015426906453e-11      -6.038739429959e-14 
   22       1.260882942923e-10       1.141986397206e-15       2.096933488146e-13       2.189407390483e-17       2.816024016198e-10       2.794878312605e-11      -4.841013571189e-14 
   23       1.279369654886e-10       1.228546323604e-15       2.139232932250e-13       2.390932151702e-17       2.601492023060e-10       2.595025111973e-11      -3.407847059497e-14 
   24       1.298182815032e-10       1.361084276797e-15       2.179345025985e-13       2.601386654036e-17       2.409184404425e-10       2.412517986780e-11      -2.047678576495e-14 
   25       1.317491124264e-10       1.540009891474e-15       2.222216962659e-13       2.820760801235e-17       2.236838694162e-10       2.248295362494e-11      -9.446745629339e-15 
   26       1.337417845369e-10       1.758307049853e-15       2.272301627160e-13       3.049044592852e-17       2.081334766798e-10       2.102600262891e-11      -2.331121590543e-15 
   27       1.357774461119e-10       2.009558947739e-15       2.329800898764e-13       3.286231197258e-17       1.940808861078e-10       1.972155167542e-11       6.622654261382e-16 
   28       1.378204661572e-10       2.287356256834e-15       2.392873025505e-13       3.532316175774e-17       1.812840416765e-10       1.851894452017e-11      -9.556711691200e-17 
   29       1.398805785147e-10       2.591215135897e-15       2.458478847249e-13       3.787301021770e-17       1.696776104242e-10       1.741365407334e-11      -3.801706220202e-15 
   30       1.419720228645e-10       2.922379269032e-15       2.522261796903e-13       4.051191183780e-17       1.591368790624e-10       1.640675594172e-11      -9.227108453276e-15 
   31       1.440986533106e-10       3.281472736958e-15       2.579083956404e-13       4.323996056756e-17       1.494467503234e-10       1.549001387833e-11      -1.492879883416e-14 
   32       1.462633577352e-10       3.666382841714e-15       2.625223116801e-13       4.605731344293e-17       1.405572546032e-10       1.465415696022e-11      -2.002891892582e-14 
