# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       6.697904745103e+07       1.684808412647e-13       6.919830486368e-03       9.679413325866e+09       1.416503849261e+04       2.114846182529e-04       9.487607995071e+11       3.995156030104e-03       5.537770652189e+19       7.365961374347e+14       4.024666077723e+15       3.492914243310e-08       3.830857454886e+19       9.369104233296e+19       1.574375509262e-04       7.040638204913e-02 
       6.651345323001e+07       1.708478085560e-13       6.968268684432e-03       9.545312934122e+09       1.416503844417e+04       2.129650099841e-04       9.421656362226e+11       4.023121696776e-03       5.385389039332e+19       7.213416762213e+14       3.941317673544e+15       3.492914243310e-08       3.725444595766e+19       9.111299901033e+19       1.575148731653e-04       7.037234131550e-02 
       6.605109551301e+07       1.732480289469e-13       7.017045940302e-03       9.413070405774e+09       1.416503839539e+04       2.144557644490e-04       9.356163181646e+11       4.051283117135e-03       5.237200477595e+19       7.064031256792e+14       3.859695364436e+15       3.492914243310e-08       3.622932358962e+19       8.860589446406e+19       1.575921959789e-04       7.033833763765e-02 
       6.559195180199e+07       1.756819696011e-13       7.066164629578e-03       9.282660001395e+09       1.416503834627e+04       2.159569541867e-04       9.291125266472e+11       4.079641661375e-03       5.093089587720e+19       6.917739434892e+14       3.779763404014e+15       3.492914243310e-08       3.523240928695e+19       8.616777670150e+19       1.576695193714e-04       7.030437098868e-02 
       6.513599975530e+07       1.781501042455e-13       7.115627140593e-03       9.154056338161e+09       1.416503829681e+04       2.174686522439e-04       9.226539452000e+11       4.108198709278e-03       4.952944165315e+19       6.774477228201e+14       3.701486786178e+15       3.492914243310e-08       3.426292685456e+19       8.379674744222e+19       1.577468433472e-04       7.027044134198e-02 
       6.468321718658e+07       1.806529132620e-13       7.165435879870e-03       9.027234384909e+09       1.416503824700e+04       2.189909321788e-04       9.162402595522e+11       4.136955650281e-03       4.816655093490e+19       6.634181895219e+14       3.624831229786e+15       3.492914243310e-08       3.332012145576e+19       8.149096064008e+19       1.578241679106e-04       7.023654867117e-02 
       6.423358206373e+07       1.831908837816e-13       7.215593270303e-03       8.902169457268e+09       1.416503819685e+04       2.205238680643e-04       9.098711576180e+11       4.165913883551e-03       4.684116257901e+19       6.496791993786e+14       3.549763163635e+15       3.492914243310e-08       3.240325902453e+19       7.924862104591e+19       1.579014930661e-04       7.020269295016e-02 
       6.378707250777e+07       1.857645097782e-13       7.266101754794e-03       8.778837212851e+09       1.416503814634e+04       2.220675344921e-04       9.035463294808e+11       4.195074818043e-03       4.555224464130e+19       6.362247354173e+14       3.476249711761e+15       3.492914243310e-08       3.151162569399e+19       7.706798280973e+19       1.579788188180e-04       7.016887415310e-02 
       6.334366679182e+07       1.883742921658e-13       7.316963788981e-03       8.657213646520e+09       1.416503809548e+04       2.236220065758e-04       8.972654673783e+11       4.224439872577e-03       4.429879357335e+19       6.230489052727e+14       3.404258679045e+15       3.492914243310e-08       3.064452724055e+19       7.494734812149e+19       1.580561451709e-04       7.013509225441e-02 
       6.290334334004e+07       1.910207388953e-13       7.368181846687e-03       8.537275085711e+09       1.416503804426e+04       2.251873599548e-04       8.910282656876e+11       4.254010475900e-03       4.307983344117e+19       6.101459386071e+14       3.333758537106e+15       3.492914243310e-08       2.980128854346e+19       7.288506588910e+19       1.581334721292e-04       7.010134722876e-02 
       6.246608072654e+07       1.937043650537e-13       7.419758421747e-03       8.418998185829e+09       1.416503799268e+04       2.267636707980e-04       8.848344209104e+11       4.283788066763e-03       4.189441516533e+19       5.975101845828e+14       3.264718410497e+15       3.492914243310e-08       2.898125305907e+19       7.087953045300e+19       1.582107996976e-04       7.006763905112e-02 
       6.203185767442e+07       1.964256929643e-13       7.471696024368e-03       8.302359925702e+09       1.416503794074e+04       2.283510158077e-04       8.786836316579e+11       4.313774093984e-03       4.074161578199e+19       5.851361093877e+14       3.197108063185e+15       3.492914243310e-08       2.818378230974e+19       6.892918033591e+19       1.582881278805e-04       7.003396769667e-02 
       6.160065305463e+07       1.991852522880e-13       7.523997177486e-03       8.187337603101e+09       1.416503788844e+04       2.299494722228e-04       8.725755986366e+11       4.343970016522e-03       3.962053772433e+19       5.730182938115e+14       3.130897885304e+15       3.492914243310e-08       2.740825538664e+19       6.703249702716e+19       1.583654566827e-04       7.000033314091e-02 
       6.117244588502e+07       2.019835801270e-13       7.576664431326e-03       8.073908830322e+09       1.416503783577e+04       2.315591178231e-04       8.665100246333e+11       4.374377303549e-03       3.853030812366e+19       5.611514308724e+14       3.066058880193e+15       3.492914243310e-08       2.665406846639e+19       6.518800380036e+19       1.584427861087e-04       6.996673535957e-02 
       6.074721532931e+07       2.048212211288e-13       7.629700343387e-03       7.962051529828e+09       1.416503778274e+04       2.331800309326e-04       8.604866145009e+11       4.404997434516e-03       3.747007812982e+19       5.495303234931e+14       3.002562651693e+15       3.492914243310e-08       2.592063434083e+19       6.339426456363e+19       1.585201161632e-04       6.993317432867e-02 
       6.032494069603e+07       2.076987275925e-13       7.683107498451e-03       7.851743929949e+09       1.416503772933e+04       2.348122904239e-04       8.545050751441e+11       4.435831899234e-03       3.643902225028e+19       5.381498822245e+14       2.940381391712e+15       3.492914243310e-08       2.520738195994e+19       6.164988274149e+19       1.585974468510e-04       6.989965002447e-02 
       5.990560143757e+07       2.106166595764e-13       7.736888492218e-03       7.742964560651e+09       1.416503767555e+04       2.364559757214e-04       8.485651155047e+11       4.466882197936e-03       3.543633770741e+19       5.270051230172e+14       2.879487868047e+15       3.492914243310e-08       2.451375598710e+19       5.995350018750e+19       1.586747781767e-04       6.986616242354e-02 
       5.948917714912e+07       2.135755850063e-13       7.791045942213e-03       7.635692249350e+09       1.416503762139e+04       2.381111668056e-04       8.426664465480e+11       4.498149841360e-03       3.446124381341e+19       5.160911650381e+14       2.819855412458e+15       3.492914243310e-08       2.383921636680e+19       5.830379612678e+19       1.587521101453e-04       6.983271150269e-02 
       5.907564756773e+07       2.165760797872e-13       7.845582484151e-03       7.529906116796e+09       1.416503756686e+04       2.397779442170e-04       8.368087812484e+11       4.529636350815e-03       3.351298136252e+19       5.054032285333e+14       2.761457908989e+15       3.492914243310e-08       2.318323790410e+19       5.669948612776e+19       1.588294427614e-04       6.979929723900e-02 
       5.866499257133e+07       2.196187279141e-13       7.900500770120e-03       7.425585573005e+09       1.416503751194e+04       2.414563890596e-04       8.309918345755e+11       4.561343258257e-03       3.259081203986e+19       4.949366327349e+14       2.704269782527e+15       3.492914243310e-08       2.254530985575e+19       5.513932110203e+19       1.589067760300e-04       6.976591960985e-02 
       5.825719217768e+07       2.227041215866e-13       7.955803474033e-03       7.322710313257e+09       1.416503745664e+04       2.431465830054e-04       8.252153234803e+11       4.593272106367e-03       3.169401784661e+19       4.846867938106e+14       2.648265987605e+15       3.492914243310e-08       2.192493553249e+19       5.362208633188e+19       1.589841099559e-04       6.973257859287e-02 
       5.785222654347e+07       2.258328613240e-13       8.011493284357e-03       7.221260314136e+09       1.416503740095e+04       2.448486082978e-04       8.194789668813e+11       4.625424448621e-03       3.082190054094e+19       4.746492228567e+14       2.593421997435e+15       3.492914243310e-08       2.132163191236e+19       5.214660052452e+19       1.590614445442e-04       6.969927416598e-02 
       5.745007596332e+07       2.290055560816e-13       8.067572911386e-03       7.121215829642e+09       1.416503734487e+04       2.465625477562e-04       8.137824856508e+11       4.657801849368e-03       2.997378109442e+19       4.648195239319e+14       2.539713793161e+15       3.492914243310e-08       2.073492926460e+19       5.071171489234e+19       1.591387797996e-04       6.966600630735e-02 
       5.705072086883e+07       2.322228233700e-13       8.124045085424e-03       7.022557387337e+09       1.416503728839e+04       2.482884847796e-04       8.081256026018e+11       4.690405883907e-03       2.914899916327e+19       4.551933921321e+14       2.487117853343e+15       3.492914243310e-08       2.016437078393e+19       4.931631225844e+19       1.592161157274e-04       6.963277499547e-02 
       5.665414182763e+07       2.354852893747e-13       8.180912553144e-03       6.925265784566e+09       1.416503723153e+04       2.500265033507e-04       8.025080424736e+11       4.723238138563e-03       2.834691257425e+19       4.457666117053e+14       2.435611143658e+15       3.492914243310e-08       1.960951223488e+19       4.795930618688e+19       1.592934523324e-04       6.959958020906e-02 
       5.626031954243e+07       2.387935890783e-13       8.238178081228e-03       6.829322084711e+09       1.416503717426e+04       2.517766880403e-04       7.969295319193e+11       4.756300210761e-03       2.756689682465e+19       4.365350542051e+14       2.385171106809e+15       3.492914243310e-08       1.906992160592e+19       4.663964013673e+19       1.593707896198e-04       6.956642192715e-02 
       5.586923485007e+07       2.421483663839e-13       8.295844456370e-03       6.734707613510e+09       1.416503711659e+04       2.535391240111e-04       7.913897994920e+11       4.789593709108e-03       2.680834459608e+19       4.274946766828e+14       2.335775652645e+15       3.492914243310e-08       1.854517877306e+19       4.535628663947e+19       1.594481275947e-04       6.953330012904e-02 
       5.548086872062e+07       2.455502742405e-13       8.353914481631e-03       6.641403955418e+09       1.416503705852e+04       2.553138970217e-04       7.858885756318e+11       4.823120253471e-03       2.607066528158e+19       4.186415199166e+14       2.287403148491e+15       3.492914243310e-08       1.803487517279e+19       4.410824649904e+19       1.595254662623e-04       6.950021479432e-02 
       5.509520225642e+07       2.489999747701e-13       8.412390987360e-03       6.549392950027e+09       1.416503700005e+04       2.571010934314e-04       7.804255926524e+11       4.856881475053e-03       2.535328452580e+19       4.099717066779e+14       2.240032409671e+15       3.492914243310e-08       1.753861348395e+19       4.289454801387e+19       1.596028056277e-04       6.946716590285e-02 
       5.471221669118e+07       2.524981393965e-13       8.471276814817e-03       6.458656688530e+09       1.416503694116e+04       2.589008002037e-04       7.750005847284e+11       4.890879016472e-03       2.465564377779e+19       4.014814400330e+14       2.193642690231e+15       3.492914243310e-08       1.705600731837e+19       4.171424622029e+19       1.596801456962e-04       6.943415343477e-02 
       5.433189338905e+07       2.560454489761e-13       8.530574828910e-03       6.369177510232e+09       1.416503688186e+04       2.607131049110e-04       7.696132878824e+11       4.925114531847e-03       2.397719985614e+19       3.931670016807e+14       2.148213673853e+15       3.492914243310e-08       1.658668092003e+19       4.056642215685e+19       1.597574864730e-04       6.940117737053e-02 
       5.395421384373e+07       2.596425939302e-13       8.590287918196e-03       6.280937999118e+09       1.416503682215e+04       2.625380957387e-04       7.642634399717e+11       4.959589686869e-03       2.331742452602e+19       3.850247503232e+14       2.103725464956e+15       3.492914243310e-08       1.613026887253e+19       3.945018214877e+19       1.598348279635e-04       6.936823769085e-02 
       5.357915967758e+07       2.632902743795e-13       8.650418985781e-03       6.193920980458e+09       1.416503676202e+04       2.643758614895e-04       7.589507806762e+11       4.994306158892e-03       2.267580408793e+19       3.770511200721e+14       2.060158579987e+15       3.492914243310e-08       1.568641581454e+19       3.836465711216e+19       1.599121701730e-04       6.933533437672e-02 
       5.320671264069e+07       2.669892002804e-13       8.710970956599e-03       6.108109517469e+09       1.416503670147e+04       2.662264915876e-04       7.536750514849e+11       5.029265637006e-03       2.205183897773e+19       3.692426188861e+14       2.017493938885e+15       3.492914243310e-08       1.525477616311e+19       3.730900187739e+19       1.599895131069e-04       6.930246740944e-02 
       5.283685461002e+07       2.707400915630e-13       8.771946777415e-03       6.023486908012e+09       1.416503664049e+04       2.680900760833e-04       7.484359956843e+11       5.064469822124e-03       2.144504337767e+19       3.615958270422e+14       1.975712856724e+15       3.492914243310e-08       1.483501384464e+19       3.628239453099e+19       1.600668567707e-04       6.926963677060e-02 
       5.246956758849e+07       2.745436782716e-13       8.833349416818e-03       5.940036681349e+09       1.416503657909e+04       2.699667056572e-04       7.432333583450e+11       5.099920427065e-03       2.085494483814e+19       3.541073956378e+14       1.934797035533e+15       3.492914243310e-08       1.442680203320e+19       3.528403577577e+19       1.601442011698e-04       6.923684244206e-02 
       5.210483370416e+07       2.784007007063e-13       8.895181859771e-03       5.857742594930e+09       1.416503651726e+04       2.718564716246e-04       7.380668863100e+11       5.135619176634e-03       2.028108390982e+19       3.467740451237e+14       1.894728556281e+15       3.492914243310e-08       1.402982289604e+19       3.431314830846e+19       1.602215463097e-04       6.920408440600e-02 
       5.174263520929e+07       2.823119095673e-13       8.957447114881e-03       5.776588631238e+09       1.416503645499e+04       2.737594659402e-04       7.329363281819e+11       5.171567807708e-03       1.972301378596e+19       3.395925638686e+14       1.855489871029e+15       3.492914243310e-08       1.364376734614e+19       3.336897621454e+19       1.602988921959e-04       6.917136264487e-02 
       5.138295447952e+07       2.862780661011e-13       9.020148214404e-03       5.696558994663e+09       1.416503639229e+04       2.756757812021e-04       7.278414343109e+11       5.207768069321e-03       1.918029995450e+19       3.325598067520e+14       1.817063795243e+15       3.492914243310e-08       1.326833480158e+19       3.245078437968e+19       1.603762388342e-04       6.913867714143e-02 
       5.102577401303e+07       2.902999422485e-13       9.083288205147e-03       5.617638108439e+09       1.416503632915e+04       2.776055106568e-04       7.227819567826e+11       5.244221722749e-03       1.865251985972e+19       3.256726937868e+14       1.779433500275e+15       3.492914243310e-08       1.290323295147e+19       3.155785791738e+19       1.604535862300e-04       6.910602787872e-02 
       5.067107642961e+07       2.943783207949e-13       9.146870163022e-03       5.539810611600e+09       1.416503626557e+04       2.795487482035e-04       7.177576494059e+11       5.280930541592e-03       1.813926257330e+19       3.189282087707e+14       1.742582505983e+15       3.492914243310e-08       1.254817752837e+19       3.068950161239e+19       1.605309343891e-04       6.907341484008e-02 
       5.031884446992e+07       2.985139955226e-13       9.210897178491e-03       5.463061355998e+09       1.416503620154e+04       2.815055883985e-04       7.127682677012e+11       5.317896311867e-03       1.764012847435e+19       3.123233979652e+14       1.706494673522e+15       3.492914243310e-08       1.220289208698e+19       2.984503937940e+19       1.606082833173e-04       6.904083800915e-02 
       4.996906099455e+07       3.027077713655e-13       9.275372369302e-03       5.387375403355e+09       1.416503613707e+04       2.834761264602e-04       7.078135688881e+11       5.355120832088e-03       1.715472893823e+19       3.058553688017e+14       1.671154198273e+15       3.492914243310e-08       1.186710778887e+19       2.902381373667e+19       1.606856330202e-04       6.900829736989e-02 
       4.962170898326e+07       3.069604645654e-13       9.340298869574e-03       5.312738022348e+09       1.416503607214e+04       2.854604582736e-04       7.028933118742e+11       5.392605913359e-03       1.668268603403e+19       2.995212886152e+14       1.636545602919e+15       3.492914243310e-08       1.154056319319e+19       2.822518529411e+19       1.607629835037e-04       6.897579290651e-02 
       4.927677153412e+07       3.112729028311e-13       9.405679840711e-03       5.239134685751e+09       1.416503600676e+04       2.874586803945e-04       6.980072572426e+11       5.430353379458e-03       1.622363223025e+19       2.933183834034e+14       1.602653730669e+15       3.492914243310e-08       1.122300405308e+19       2.744853225544e+19       1.608403347736e-04       6.894332460358e-02 
       4.893423186267e+07       3.156459254994e-13       9.471518462306e-03       5.166551067601e+09       1.416503594092e+04       2.894708900551e-04       6.931551672411e+11       5.468365066928e-03       1.577721010869e+19       2.872439366118e+14       1.569463738622e+15       3.492914243310e-08       1.091418311776e+19       2.669324993413e+19       1.609176868359e-04       6.891089244593e-02 
       4.859407330116e+07       3.200803836986e-13       9.537817939417e-03       5.094973040411e+09       1.416503587462e+04       2.914971851678e-04       6.883368057699e+11       5.506642825165e-03       1.534307208615e+19       2.812952879442e+14       1.536961091264e+15       3.492914243310e-08       1.061385993998e+19       2.595875028251e+19       1.609950396964e-04       6.887849641871e-02 
       4.825627929767e+07       3.245771405139e-13       9.604581495296e-03       5.024386672421e+09       1.416503580786e+04       2.935376643305e-04       6.835519383705e+11       5.545188516510e-03       1.492088014379e+19       2.754698321975e+14       1.505131554100e+15       3.492914243310e-08       1.032180068882e+19       2.524446143400e+19       1.610723933612e-04       6.884613650737e-02 
       4.792083341535e+07       3.291370711555e-13       9.671812380475e-03       4.954778224889e+09       1.416503574063e+04       2.955924268315e-04       6.788003322142e+11       5.584004016337e-03       1.451030556398e+19       2.697650181208e+14       1.473961187427e+15       3.492914243310e-08       1.003777796765e+19       2.454982725783e+19       1.611497478362e-04       6.881381269768e-02 
       4.758771933163e+07       3.337610631292e-13       9.739513865497e-03       4.886134149410e+09       1.416503567293e+04       2.976615726539e-04       6.740817560907e+11       5.623091213147e-03       1.411102867430e+19       2.641783472981e+14       1.443436340221e+15       3.492914243310e-08       9.761570637040e+18       2.387430692603e+19       1.612271031276e-04       6.878152497570e-02 
       4.725692083736e+07       3.384500164086e-13       9.807689242734e-03       4.818441085286e+09       1.416503560475e+04       2.997452024806e-04       6.693959803971e+11       5.662452008655e-03       1.372273859874e+19       2.587073730539e+14       1.413543644164e+15       3.492914243310e-08       9.492963642623e+18       2.321737449238e+19       1.613044592415e-04       6.874927332782e-02 
       4.692842183610e+07       3.432048436106e-13       9.876341831841e-03       4.751685856922e+09       1.416503553610e+04       3.018434176995e-04       6.647427771264e+11       5.702088317889e-03       1.334513301553e+19       2.533496993821e+14       1.384270007789e+15       3.492914243310e-08       9.231747847629e+18       2.257851848287e+19       1.613818161840e-04       6.871705774072e-02 
       4.660220634329e+07       3.480264701729e-13       9.945474970664e-03       4.685855471260e+09       1.416503546696e+04       3.039563204081e-04       6.601219198566e+11       5.742002069279e-03       1.297791792189e+19       2.481029798963e+14       1.355602610744e+15       3.492914243310e-08       8.977719870057e+18       2.195724149754e+19       1.614591739613e-04       6.868487820139e-02 
       4.627825848549e+07       3.529158345342e-13       1.001509202433e-02       4.620937115255e+09       1.416503539735e+04       3.060840134186e-04       6.555331837396e+11       5.782195204751e-03       1.262080740500e+19       2.429649168024e+14       1.327528898179e+15       3.492914243310e-08       8.730681924325e+18       2.135305982314e+19       1.615365325797e-04       6.865273469717e-02 
       4.595656249959e+07       3.578738883168e-13       1.008519637799e-02       4.556918153376e+09       1.416503532724e+04       3.082266002629e-04       6.509763454903e+11       5.822669679822e-03       1.227352341946e+19       2.379332598922e+14       1.300036575246e+15       3.492914243310e-08       8.490441667274e+18       2.076550305657e+19       1.616138920456e-04       6.862062721566e-02 
       4.563710273206e+07       3.629015965118e-13       1.015579144587e-02       4.493786125150e+09       1.416503525665e+04       3.103841851975e-04       6.464511833759e+11       5.863427463697e-03       1.193579557078e+19       2.330058055580e+14       1.273113601719e+15       3.492914243310e-08       8.256812048407e+18       2.019411373859e+19       1.616912523651e-04       6.858855574483e-02 
       4.531986363818e+07       3.679999376668e-13       1.022688066041e-02       4.431528742735e+09       1.416503518556e+04       3.125568732088e-04       6.419574772046e+11       5.904470539360e-03       1.160736090485e+19       2.281803958273e+14       1.246748186714e+15       3.492914243310e-08       8.029611164255e+18       1.963844699769e+19       1.617686135448e-04       6.855652027293e-02 
       4.500482978131e+07       3.731699040765e-13       1.029846748133e-02       4.370133888529e+09       1.416503511397e+04       3.147447700182e-04       6.374950083156e+11       5.945800903677e-03       1.128796370322e+19       2.234549174182e+14       1.220928783533e+15       3.492914243310e-08       7.808662116747e+18       1.909807020367e+19       1.618459755911e-04       6.852452078855e-02 
       4.469198583208e+07       3.784125019759e-13       1.037055539018e-02       4.309589612811e+09       1.416503504188e+04       3.169479820869e-04       6.330635595678e+11       5.987420567486e-03       1.097735528399e+19       2.188273008134e+14       1.195644084600e+15       3.492914243310e-08       7.593792875475e+18       1.857256263085e+19       1.619233385105e-04       6.849255728059e-02 
       4.438131656770e+07       3.837287517356e-13       1.044314789578e-02       4.249884131416e+09       1.416503496929e+04       3.191666166216e-04       6.286629153297e+11       6.029331555701e-03       1.067529380817e+19       2.142955193541e+14       1.170883016514e+15       3.492914243310e-08       7.384836143756e+18       1.806151513046e+19       1.620007023095e-04       6.846062973826e-02 
       4.407280687120e+07       3.891196880613e-13       1.051624853062e-02       4.191005823439e+09       1.416503489619e+04       3.214007815792e-04       6.242928614686e+11       6.071535907406e-03       1.038154409140e+19       2.098575883522e+14       1.146634735196e+15       3.492914243310e-08       7.181629228371e+18       1.756452981210e+19       1.620780669947e-04       6.842873815113e-02 
       4.376644173067e+07       3.945863601942e-13       1.058986084900e-02       4.132943228976e+09       1.416503482258e+04       3.236505856723e-04       6.199531853404e+11       6.114035675958e-03       1.009587742086e+19       2.055115642217e+14       1.122888621142e+15       3.492914243310e-08       6.984013912896e+18       1.708121973394e+19       1.621554325727e-04       6.839688250906e-02 
       4.346220623860e+07       4.001298321159e-13       1.066398843250e-02       4.075685046894e+09       1.416503474845e+04       3.259161383748e-04       6.156436757791e+11       6.156832929083e-03       9.818071377142e+18       2.012555436267e+14       1.099634274772e+15       3.492914243310e-08       6.791836334511e+18       1.661120860147e+19       1.622327990503e-04       6.836506280226e-02 
       4.316008559106e+07       4.057511827552e-13       1.073863489000e-02       4.019220132626e+09       1.416503467380e+04       3.281975499266e-04       6.113641230867e+11       6.199929748979e-03       9.547909661120e+18       1.970876626484e+14       1.076861511874e+15       3.492914243310e-08       6.604946864208e+18       1.615413047450e+19       1.623101664342e-04       6.833327902124e-02 
       4.286006508704e+07       4.114515061981e-13       1.081380385222e-02       3.963537496007e+09       1.416503459864e+04       3.304949313393e-04       6.071143190227e+11       6.243328232417e-03       9.285181925517e+18       1.930060959686e+14       1.054560359146e+15       3.492914243310e-08       6.423199990285e+18       1.570962948226e+19       1.623875347311e-04       6.830153115688e-02 
       4.256213012774e+07       4.172319119006e-13       1.088949897712e-02       3.908626299136e+09       1.416503452294e+04       3.328083944017e-04       6.028940567944e+11       6.287030490842e-03       9.029683611137e+18       1.890090560705e+14       1.032721049826e+15       3.492914243310e-08       6.246454205053e+18       1.527735954630e+19       1.624649039479e-04       6.826981920034e-02 
       4.226626621583e+07       4.230935249050e-13       1.096572394636e-02       3.854475854259e+09       1.416503444672e+04       3.351380516851e-04       5.987031310462e+11       6.331038650477e-03       8.781215787594e+18       1.850947924553e+14       1.011334019416e+15       3.492914243310e-08       6.074571894661e+18       1.485698411107e+19       1.625422740915e-04       6.823814314317e-02 
       4.197245895474e+07       4.290374860583e-13       1.104248246702e-02       3.801075621698e+09       1.416503436996e+04       3.374840165488e-04       5.945413378505e+11       6.375354852425e-03       8.539584998425e+18       1.812615908763e+14       9.903899014928e+14       3.492914243310e-08       5.907419231946e+18       1.444817588186e+19       1.626196451689e-04       6.820650297720e-02 
       4.168069404800e+07       4.350649522348e-13       1.111977827713e-02       3.748415207791e+09       1.416503429266e+04       3.398464031454e-04       5.904084746968e+11       6.419981252774e-03       8.304603110466e+18       1.775077725878e+14       9.698795236074e+14       3.492914243310e-08       5.744866072238e+18       1.405061657000e+19       1.626970171870e-04       6.817489869463e-02 
       4.139095729850e+07       4.411770965610e-13       1.119761513655e-02       3.696484362877e+09       1.416503421482e+04       3.422253264268e-04       5.863043404826e+11       6.464920022703e-03       8.076087167371e+18       1.738316936097e+14       9.497939032653e+14       3.492914243310e-08       5.586785852029e+18       1.366399664500e+19       1.627743901528e-04       6.814333028798e-02 
       4.110323460784e+07       4.473751086436e-13       1.127599683059e-02       3.645272979296e+09       1.416503413644e+04       3.446209021496e-04       5.822287355033e+11       6.510173348584e-03       7.853859247164e+18       1.702317440080e+14       9.301242439946e+14       3.492914243310e-08       5.433055490431e+18       1.328801509358e+19       1.628517640736e-04       6.811179775013e-02 
       4.081751197561e+07       4.536601948016e-13       1.135492717549e-02       3.594771089421e+09       1.416503405751e+04       3.470332468805e-04       5.781814614424e+11       6.555743432092e-03       7.637746323709e+18       1.667063471893e+14       9.108619314928e+14       3.492914243310e-08       5.283555293346e+18       1.292237918533e+19       1.629291389563e-04       6.808030107427e-02 
       4.053377549871e+07       4.600335783008e-13       1.143441000750e-02       3.544968863721e+09       1.416503397803e+04       3.494624780023e-04       5.741623213621e+11       6.601632490312e-03       7.427580131990e+18       1.632539592105e+14       8.919985298545e+14       3.492914243310e-08       5.138168860270e+18       1.256680424475e+19       1.630065148083e-04       6.804884025396e-02 
       4.025201137071e+07       4.664964995916e-13       1.151444919742e-02       3.495856608847e+09       1.416503389799e+04       3.519087137193e-04       5.701711196934e+11       6.647842755842e-03       7.223197037104e+18       1.598730681025e+14       8.735257778769e+14       3.492914243310e-08       4.996782993669e+18       1.222101342962e+19       1.630838916367e-04       6.801741528308e-02 
       3.997220588114e+07       4.730502165508e-13       1.159504863790e-02       3.447424765745e+09       1.416503381739e+04       3.543720730635e-04       5.662076622270e+11       6.694376476907e-03       7.024437906852e+18       1.565621932086e+14       8.554355854415e+14       3.492914243310e-08       4.859287610839e+18       1.188473751547e+19       1.631612694490e-04       6.798602615588e-02 
       3.969434541483e+07       4.796960047265e-13       1.167621225068e-02       3.399663907793e+09       1.416503373623e+04       3.568526758998e-04       5.622717561035e+11       6.741235917468e-03       6.831147987843e+18       1.533198845351e+14       8.377200299714e+14       3.492914243310e-08       4.725575658196e+18       1.155771468595e+19       1.632386482524e-04       6.795467286693e-02 
       3.941841645126e+07       4.864351575857e-13       1.175794398478e-02       3.352564738972e+09       1.416503365450e+04       3.593506429325e-04       5.583632098041e+11       6.788423357329e-03       6.643176784997e+18       1.501447221170e+14       8.203713529615e+14       3.492914243310e-08       4.595543027928e+18       1.123969032900e+19       1.633160280544e-04       6.792335541118e-02 
       3.914440556391e+07       4.932689867668e-13       1.184024781651e-02       3.306118092050e+09       1.416503357219e+04       3.618660957106e-04       5.544818331413e+11       6.835941092248e-03       6.460377944377e+18       1.470353153961e+14       8.033819565805e+14       3.492914243310e-08       4.469088476933e+18       1.093041683858e+19       1.633934088625e-04       6.789207378390e-02 
       3.887229941957e+07       5.001988223344e-13       1.192312774947e-02       3.260314926802e+09       1.416503348931e+04       3.643991566339e-04       5.506274372498e+11       6.883791434051e-03       6.282609139233e+18       1.439903026115e+14       7.867444003438e+14       3.492914243310e-08       4.346113547995e+18       1.062965342193e+19       1.634707906841e-04       6.786082798072e-02 
       3.860208477772e+07       5.072260130381e-13       1.200658781636e-02       3.215146328250e+09       1.416503340585e+04       3.669499489592e-04       5.467998345769e+11       6.931976710745e-03       6.109731959190e+18       1.410083502038e+14       7.704513978545e+14       3.492914243310e-08       4.226522493120e+18       1.033716591206e+19       1.635481735270e-04       6.782961799763e-02 
       3.833374848989e+07       5.143519265754e-13       1.209063207716e-02       3.170603504925e+09       1.416503332181e+04       3.695185968058e-04       5.429988388740e+11       6.980499266628e-03       5.941611802480e+18       1.380881522306e+14       7.544958136128e+14       3.492914243310e-08       4.110222198995e+18       1.005272658544e+19       1.636255573987e-04       6.779844383099e-02 
       3.806727749899e+07       5.215779498575e-13       1.217526462460e-02       3.126677787159e+09       1.416503323717e+04       3.721052251621e-04       5.392242651869e+11       7.029361462405e-03       5.778117771142e+18       1.352284297949e+14       7.388706598906e+14       3.492914243310e-08       3.997122114481e+18       9.776113984713e+18       1.637029423069e-04       6.776730547748e-02 
       3.780265883871e+07       5.289054892794e-13       1.226048957142e-02       3.083360625397e+09       1.416503315195e+04       3.747099598913e-04       5.354759298472e+11       7.078565675303e-03       5.619122569105e+18       1.324279304849e+14       7.235690936716e+14       3.492914243310e-08       3.887134180117e+18       9.507112746247e+18       1.637803282593e-04       6.773620293417e-02 
       3.753987963288e+07       5.363359709936e-13       1.234631106672e-02       3.040643588531e+09       1.416503306613e+04       3.773329277377e-04       5.317536504632e+11       7.128114299184e-03       5.464502403077e+18       1.296854278254e+14       7.085844136540e+14       3.492914243310e-08       3.780172759555e+18       9.245513432473e+18       1.638577152639e-04       6.770513619848e-02 
