# Matter power spectrum P(k) at redshift z=0
# for k=1.04437e-05 to 8.47306 h/Mpc,
# number of wavenumbers equal to 612
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044373177903e-05       5.248564192137e+01 
       2.330863537068e-05       1.136091297252e+02 
       3.621868663117e-05       1.735914523727e+02 
       4.920853451248e-05       2.331059787833e+02 
       6.231339980672e-05       2.925316085173e+02 
       7.556938842102e-05       3.521496943590e+02 
       8.901381464780e-05       4.121991385305e+02 
       1.026855387201e-04       4.728988748645e+02 
       1.166253229746e-04       5.344593516860e+02 
       1.308762109776e-04       5.970894323730e+02 
       1.454839339779e-04       6.610011384830e+02 
       1.604973489896e-04       7.264133241816e+02 
       1.759689126343e-04       7.935547670437e+02 
       1.919551945090e-04       8.626669829181e+02 
       2.085174331949e-04       9.340069091302e+02 
       2.257221369641e-04       1.007849529243e+03 
       2.436417296000e-04       1.084490511270e+03 
       2.623552393076e-04       1.164248856334e+03 
       2.819490251928e-04       1.247469538283e+03 
       3.025175308975e-04       1.334526106649e+03 
       3.241640483247e-04       1.425823150774e+03 
       3.470014655728e-04       1.521798526910e+03 
       3.711529618447e-04       1.622925148964e+03 
       3.967525979545e-04       1.729712137042e+03 
       4.239457341305e-04       1.842705009824e+03 
       4.528891876214e-04       1.962484541554e+03 
       4.837510224735e-04       2.089663861084e+03 
       5.167098452353e-04       2.224883265969e+03 
       5.519534672995e-04       2.368802244999e+03 
       5.896767928497e-04       2.522088190774e+03 
       6.300788082150e-04       2.685401442571e+03 
       6.733585917181e-04       2.859376509264e+03 
       7.197103392683e-04       3.044599659006e+03 
       7.693175119673e-04       3.241583673760e+03 
       8.223463515743e-04       3.450740933830e+03 
       8.789391602777e-04       3.672356963267e+03 
       9.392078736640e-04       3.906566545025e+03 
       1.003228533781e-03       4.153335261609e+03 
       1.071037259171e-03       4.412448683982e+03 
       1.142628192868e-03       4.683510960195e+03 
       1.217953696304e-03       4.965953541981e+03 
       1.296926784502e-03       5.259053484363e+03 
       1.379425523210e-03       5.561944938278e+03 
       1.465298890741e-03       5.873664621636e+03 
       1.554373487338e-03       6.193224518718e+03 
       1.646460465116e-03       6.519578702334e+03 
       1.741362135232e-03       6.851677963829e+03 
       1.838877851048e-03       7.188494398052e+03 
       1.938808927383e-03       7.529040535395e+03 
       2.040962504488e-03       7.872383443996e+03 
       2.145154381719e-03       8.217654051315e+03 
       2.251210923456e-03       8.564052529429e+03 
       2.358970181254e-03       8.910850373647e+03 
       2.468282389267e-03       9.257389185548e+03 
       2.579009983657e-03       9.603078753732e+03 
       2.691027279241e-03       9.947395153127e+03 
       2.804219914343e-03       1.028987218456e+04 
       2.918484151863e-03       1.063010192796e+04 
       3.033726103536e-03       1.096772661290e+04 
       3.149860926338e-03       1.130243382398e+04 
       3.266812025326e-03       1.163395338474e+04 
       3.384510285802e-03       1.196204697116e+04 
       3.502893349042e-03       1.228651360028e+04 
       3.621904939533e-03       1.260718341752e+04 
       3.741494247176e-03       1.292391499361e+04 
       3.861615364856e-03       1.323658331389e+04 
       3.982226779769e-03       1.354509046512e+04 
       4.103290915627e-03       1.384934728950e+04 
       4.224773722193e-03       1.414928574524e+04 
       4.346644308240e-03       1.444484973092e+04 
       4.468874613990e-03       1.473599459809e+04 
       4.591439119167e-03       1.502268617429e+04 
       4.714314583002e-03       1.530489728687e+04 
       4.837479812791e-03       1.558260960518e+04 
       4.960915457882e-03       1.585581298294e+04 
       5.084603826267e-03       1.612452805225e+04 
       5.208528721218e-03       1.638873857833e+04 
       5.332675295699e-03       1.664846342030e+04 
       5.457029922526e-03       1.690371217070e+04 
       5.581580078455e-03       1.715449636811e+04 
       5.706314240622e-03       1.740084718552e+04 
       5.831221793918e-03       1.764278649595e+04 
       5.956292948043e-03       1.788033952350e+04 
       6.081518663161e-03       1.811353496210e+04 
       6.206890583171e-03       1.834241748100e+04 
       6.332400975749e-03       1.856700618543e+04 
       6.458042678406e-03       1.878734419269e+04 
       6.583809049900e-03       1.900347605829e+04 
       6.709693926418e-03       1.921541331209e+04 
       6.835691582006e-03       1.942322459466e+04 
       6.961796692795e-03       1.962693296410e+04 
       7.088004304625e-03       1.982659398362e+04 
       7.214309803691e-03       2.002223754395e+04 
       7.340708889925e-03       2.021390762174e+04 
       7.467197552800e-03       2.040165761758e+04 
       7.593772049333e-03       2.058551938826e+04 
       7.720428884055e-03       2.076553527287e+04 
       7.847164790751e-03       2.094175900180e+04 
       7.973976715797e-03       2.111423021586e+04 
       8.100861802942e-03       2.128298904530e+04 
       8.227817379383e-03       2.144807807406e+04 
       8.354840943028e-03       2.160953752744e+04 
       8.481930150815e-03       2.176741653162e+04 
       8.609082808003e-03       2.192174811790e+04 
       8.736296858337e-03       2.207257337054e+04 
       8.863570375013e-03       2.221993083453e+04 
       8.990901552363e-03       2.236386211240e+04 
       9.118288698205e-03       2.250439522057e+04 
       9.245730226786e-03       2.264158443738e+04 
       9.373224652288e-03       2.277545505747e+04 
       9.500770582819e-03       2.290604680678e+04 
       9.628366714874e-03       2.303338999940e+04 
       9.756011828214e-03       2.315752699676e+04 
       9.883704781122e-03       2.327849852901e+04 
       1.001144450602e-02       2.339631172380e+04 
       1.013923000543e-02       2.351102498403e+04 
       1.026706034814e-02       2.362266075980e+04 
       1.039493466583e-02       2.373126616692e+04 
       1.052285214971e-02       2.383686359300e+04 
       1.065081204760e-02       2.393948931702e+04 
       1.077881366112e-02       2.403918189062e+04 
       1.090685634309e-02       2.413597545373e+04 
       1.103493949510e-02       2.422988795998e+04 
       1.116306256533e-02       2.432099538957e+04 
       1.129122504642e-02       2.440927347109e+04 
       1.141942647354e-02       2.449480060537e+04 
       1.154766642261e-02       2.457758903632e+04 
       1.167594450861e-02       2.465769547500e+04 
       1.180426038402e-02       2.473514355780e+04 
       1.193261373739e-02       2.480993355302e+04 
       1.206100429197e-02       2.488214417660e+04 
       1.218943180446e-02       2.495178071470e+04 
       1.231789606385e-02       2.501888787892e+04 
       1.244639689035e-02       2.508349210104e+04 
       1.257493413436e-02       2.514563809425e+04 
       1.270350767555e-02       2.520533724377e+04 
       1.283211742200e-02       2.526263582400e+04 
       1.296076330937e-02       2.531756963141e+04 
       1.308944530021e-02       2.537015528481e+04 
       1.321816338322e-02       2.542041989588e+04 
       1.334691757263e-02       2.546840367083e+04 
       1.347570790765e-02       2.551412498354e+04 
       1.360453445188e-02       2.555760426750e+04 
       1.373339729287e-02       2.559888757330e+04 
       1.386229654162e-02       2.563798805761e+04 
       1.399123233221e-02       2.567492824911e+04 
       1.412020482142e-02       2.570973679897e+04 
       1.424921418835e-02       2.574244525968e+04 
       1.437826063419e-02       2.577306074131e+04 
       1.450734438190e-02       2.580162844657e+04 
       1.463646567596e-02       2.582816607161e+04 
       1.476562478220e-02       2.585269661486e+04 
