# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.04437e-05 to 8.47306 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                
       3.025175308975e-04      -7.081072777096e-01      -8.278011909725e-01      -8.278229745950e-01      -6.981616551087e-01      -8.201413211875e-01      -8.277640165921e-01       4.712002683694e-01       4.711549460177e-01 
       3.241640483247e-04      -7.603083353043e-01      -9.503641505463e-01      -9.503926007050e-01      -7.479145842661e-01      -9.402559094118e-01      -9.503092617306e-01       4.711171616609e-01       4.710765440559e-01 
       3.470014655728e-04      -8.073577340837e-01      -1.088805762119e+00      -1.088842722518e+00      -7.920979318686e-01      -1.075534907534e+00      -1.088727818614e+00       4.710244570461e-01       4.709887309941e-01 
       3.711529618447e-04      -8.471225973990e-01      -1.245409271275e+00      -1.245457071320e+00      -8.285656391930e-01      -1.228058315586e+00      -1.245301653237e+00       4.709210251443e-01       4.708903280510e-01 
       3.967525979545e-04      -8.772618715407e-01      -1.422833358535e+00      -1.422894939066e+00      -8.549908603014e-01      -1.400222553496e+00      -1.422687903645e+00       4.708055986438e-01       4.707800017333e-01 
       4.239457341305e-04      -8.953424551680e-01      -1.624170866805e+00      -1.624249935460e+00      -8.689969465483e-01      -1.594781826058e+00      -1.623977563698e+00       4.706767609003e-01       4.706562501711e-01 
       4.528891876214e-04      -8.990377020974e-01      -1.853013953191e+00      -1.853115177891e+00      -8.683738158089e-01      -1.814891029063e+00      -1.852760589449e+00       4.705329339894e-01       4.705173898020e-01 
       4.837510224735e-04      -8.864269496391e-01      -2.113524873759e+00      -2.113654116408e+00      -8.513989922944e-01      -2.064148258269e+00      -2.113196629528e+00       4.703723694326e-01       4.703615464738e-01 
       5.167098452353e-04      -8.564070396731e-01      -2.410510741869e+00      -2.410675336343e+00      -8.172704076470e-01      -2.346634034071e+00      -2.410089718466e+00       4.701931386102e-01       4.701866490407e-01 
       5.519534672995e-04      -8.092017981123e-01      -2.749499502984e+00      -2.749708587687e+00      -7.666299534940e-01      -2.666943275917e+00      -2.748964173635e+00       4.699931258501e-01       4.699904297082e-01 
       5.896767928497e-04      -7.469049469023e-01      -3.136812994284e+00      -3.137077889943e+00      -7.021063208015e-01      -3.030204892350e+00      -3.136137532618e+00       4.697700217723e-01       4.697704299764e-01 
       6.300788082150e-04      -6.739265268152e-01      -3.579631394532e+00      -3.579966022672e+00      -6.287304857622e-01      -3.442082848948e+00      -3.578784816846e+00       4.695213197324e-01       4.695240156888e-01 
       6.733585917181e-04      -5.971233910174e-01      -4.086041803206e+00      -4.086463126998e+00      -5.539879606401e-01      -3.908751998618e+00      -4.084986814524e+00       4.692443159532e-01       4.692484011866e-01 
       7.197103392683e-04      -5.253248157686e-01      -4.665062360351e+00      -4.665590833483e+00      -4.872035288874e-01      -4.436842197725e+00      -4.663753758424e+00       4.689361135109e-01       4.689406798651e-01 
       7.693175119673e-04      -4.679719099763e-01      -5.326632860751e+00      -5.327292807109e+00      -4.379772207580e-01      -5.033345848901e+00      -5.325015270889e+00       4.685936422668e-01       4.685978671555e-01 
       8.223463515743e-04      -4.327754005541e-01      -6.081563114474e+00      -6.082383030827e+00      -4.136031792915e-01      -5.705487089375e+00      -6.079567902928e+00       4.682136921980e-01       4.682169442201e-01 
       8.789391602777e-04      -4.227277231898e-01      -6.941432889192e+00      -6.942445566726e+00      -4.158858142216e-01      -6.460555889611e+00      -6.938974123982e+00       4.677929885794e-01       4.677949200911e-01 
       9.392078736640e-04      -4.334676855610e-01      -7.918440674585e+00      -7.919683096753e+00      -4.384760171799e-01      -7.305716012430e+00      -7.915410281596e+00       4.673282998440e-01       4.673288953651e-01 
       1.003228533781e-03      -4.526072866787e-01      -9.025204505697e+00      -9.026717459219e+00      -4.664793486149e-01      -8.247802141802e+00      -9.021467084569e+00       4.668166013134e-01       4.668161523400e-01 
       1.071037259171e-03      -4.626413411854e-01      -1.027452396135e+01      -1.027635132290e+01      -4.800291003283e-01      -9.293125366791e+00      -1.026991207315e+01       4.662552715376e-01       4.662542654724e-01 
       1.142628192868e-03      -4.478324968096e-01      -1.167911841033e+01      -1.168130615772e+01      -4.621084940197e-01      -1.044730702019e+01      -1.167342930944e+01       4.656422912173e-01       4.656412348896e-01 
       1.217953696304e-03      -4.028979662537e-01      -1.325136081788e+01      -1.325395580645e+01      -4.080791163491e-01      -1.171515676966e+01      -1.324435519677e+01       4.649763987927e-01       4.649756346202e-01 
       1.296926784502e-03      -3.385836408934e-01      -1.500302753384e+01      -1.500607619187e+01      -3.314753167847e-01      -1.310060240788e+01      -1.499443002736e+01       4.642571542892e-01       4.642567476166e-01 
       1.379425523210e-03      -2.786870765585e-01      -1.694506020509e+01      -1.694860739069e+01      -2.602302005540e-01      -1.460665027653e+01      -1.693456045245e+01       4.634842814237e-01       4.634840391997e-01 
       1.465298890741e-03      -2.470869526425e-01      -1.908741377299e+01      -1.909150191981e+01      -2.220382754204e-01      -1.623540832094e+01      -1.907466628491e+01       4.626582583655e-01       4.626578773795e-01 
       1.554373487338e-03      -2.509708782898e-01      -2.143901130054e+01      -2.144367990346e+01      -2.258696373924e-01      -1.798816382544e+01      -2.142363325896e+01       4.617816065383e-01       4.617808724167e-01 
       1.646460465116e-03      -2.725311160738e-01      -2.400758624618e+01      -2.401287255793e+01      -2.529720438248e-01      -1.986532492147e+01      -2.398915535394e+01       4.608560613559e-01       4.608549788567e-01 
       1.741362135232e-03      -2.787981144447e-01      -2.679971112752e+01      -2.680565122782e+01      -2.675376788526e-01      -2.186644700008e+01      -2.677776546645e+01       4.598836674604e-01       4.598824387441e-01 
       1.838877851048e-03      -2.462731904025e-01      -2.982083061564e+01      -2.982746152296e+01      -2.430478470364e-01      -2.399021076595e+01      -2.979487341061e+01       4.588667885462e-01       4.588656574664e-01 
       1.938808927383e-03      -1.821787932572e-01      -3.307532536958e+01      -3.308268774821e+01      -1.847474340484e-01      -2.623439005837e+01      -3.304483350342e+01       4.578080746426e-01       4.578071528770e-01 
       2.040962504488e-03      -1.221677247379e-01      -3.656659679813e+01      -3.657473795821e+01      -1.272871161775e-01      -2.859582941810e+01      -3.653102867448e+01       4.567103546158e-01       4.567095599475e-01 
       2.145154381719e-03      -1.020039411084e-01      -4.029716305967e+01      -4.030614003283e+01      -1.057073799476e-01      -3.107045316839e+01      -4.025596119407e+01       4.555764725107e-01       4.555756203630e-01 
       2.251210923456e-03      -1.255281487599e-01      -4.426875954491e+01      -4.427864158696e+01      -1.235121530290e-01      -3.365332360029e+01      -4.422134689402e+01       4.544091532800e-01       4.544081185729e-01 
       2.358970181254e-03      -1.591726896492e-01      -4.848243758450e+01      -4.849330795589e+01      -1.484291606554e-01      -3.633875588865e+01      -4.842821237087e+01       4.532109606319e-01       4.532097728395e-01 
       2.468282389267e-03      -1.615085635732e-01      -5.293865511573e+01      -5.295061243129e+01      -1.427218511632e-01      -3.912048359704e+01      -5.287699075226e+01       4.519843230898e-01       4.519831222225e-01 
       2.579009983657e-03      -1.220018336215e-01      -5.763736390400e+01      -5.765052117336e+01      -1.002764002866e-01      -4.199186243519e+01      -5.756761422945e+01       4.507316060017e-01       4.507305122829e-01 
       2.691027279241e-03      -7.090022892804e-02      -6.257809016047e+01      -6.259257398836e+01      -5.286137191689e-02      -4.494609032788e+01      -6.249959714488e+01       4.494551538731e-01       4.494541744194e-01 
       2.804219914343e-03      -4.866836942787e-02      -6.775999035282e+01      -6.777593782395e+01      -3.738499862630e-02      -4.797640081666e+01      -6.767208515346e+01       4.481571347005e-01       4.481561842050e-01 
       2.918484151863e-03      -6.495327669571e-02      -7.318192529306e+01      -7.319948107299e+01      -5.718802564996e-02      -5.107624493428e+01      -7.308392283087e+01       4.468396002228e-01       4.468385995596e-01 
       3.033726103536e-03      -8.967979781914e-02      -7.884250076427e+01      -7.886181385356e+01      -7.872627820824e-02      -5.423940344579e+01      -7.873369277865e+01       4.455044007741e-01       4.455033499590e-01 
       3.149860926338e-03      -8.603002669151e-02      -8.474011033476e+01      -8.476133050000e+01      -6.821719352519e-02      -5.746005327327e+01      -8.461976400276e+01       4.441532337101e-01       4.441521946034e-01 
       3.266812025326e-03      -4.974412417645e-02      -9.087297778217e+01      -9.089625278068e+01      -4.870678135193e-02      -6.073213522760e+01      -9.074033878346e+01       4.427877235573e-01       4.427867984811e-01 
       3.384510285802e-03      -1.166021943914e-02      -9.723918350538e+01      -9.726465766990e+01      -8.801361900941e-02      -6.404533658924e+01      -9.709346236284e+01       4.414093155256e-01       4.414086216086e-01 
       3.502893349042e-03      -1.245967765894e-03      -1.038366871480e+02      -1.038645009095e+02      -1.792494711977e-01      -6.739536784353e+01      -1.036770863963e+02       4.400194302483e-01       4.400188769174e-01 
       3.621904939533e-03      -1.317930152611e-02      -1.106633478890e+02      -1.106936385764e+02      -2.610306990839e-01      -7.077900245683e+01      -1.104890619742e+02       4.386193833897e-01       4.386189135769e-01 
       3.741494247176e-03      -1.573002297445e-02      -1.177169576163e+02      -1.177498611848e+02      -2.864318835627e-01      -7.419320266416e+01      -1.175271709369e+02       4.372104054972e-01       4.372100189606e-01 
       3.861615364856e-03       9.122970211884e-03      -1.249952147351e+02      -1.250308698603e+02      -2.638391161573e-01      -7.763490076652e+01      -1.247891077818e+02       4.357935262457e-01       4.357932445298e-01 
       3.982226779769e-03       4.183773594370e-02      -1.324957987519e+02      -1.325343495433e+02      -2.409462492542e-01      -8.110090494442e+01      -1.322725564492e+02       4.343698277568e-01       4.343696440897e-01 
       4.103290915627e-03       4.724338985458e-02      -1.402163052298e+02      -1.402579054073e+02      -2.545434164029e-01      -8.458775967097e+01      -1.399751223589e+02       4.329401726999e-01       4.329400429235e-01 
       4.224773722193e-03       1.711851484421e-02      -1.481543228946e+02      -1.481991400806e+02      -2.964171791763e-01      -8.809174736209e+01      -1.478944018560e+02       4.315054230632e-01       4.315053030886e-01 
       4.346644308240e-03      -1.773251750954e-02      -1.563074084661e+02      -1.563556259530e+02      -3.271634560050e-01      -9.160885421863e+01      -1.560279527899e+02       4.300663194794e-01       4.300662025243e-01 
       4.468874613990e-03      -2.173661336337e-02      -1.646730963923e+02      -1.647249164944e+02      -3.209919754001e-01      -9.513479245945e+01      -1.643733115960e+02       4.286235260092e-01       4.286234374231e-01 
       4.591439119167e-03       4.615288853866e-03      -1.732489087790e+02      -1.733045529790e+02      -2.930782466784e-01      -9.866503969062e+01      -1.729280077598e+02       4.271776643780e-01       4.271776231592e-01 
       4.714314583002e-03       2.021947569922e-01      -1.820323472380e+02      -1.820920551519e+02       2.059707992329e-01      -1.021948984926e+02      -1.816895240402e+02       4.257292896279e-01       4.257291946176e-01 
       4.837479812791e-03       2.015318829768e-01      -1.910209120574e+02      -1.910849408386e+02       2.052951132748e-01      -1.057195426475e+02      -1.906554297815e+02       4.242789096439e-01       4.242788302008e-01 
       4.960915457882e-03       2.008680422706e-01      -2.002121098652e+02      -2.002807309176e+02       2.046184462474e-01      -1.092340874068e+02      -1.998231986477e+02       4.228269853831e-01       4.228269186611e-01 
       5.084603826267e-03       2.002018624941e-01      -2.096036080532e+02      -2.096771046967e+02       2.039394290151e-01      -1.127338430410e+02      -2.091904977854e+02       4.213742664001e-01       4.213742100993e-01 
       5.208528721218e-03       1.995352485974e-01      -2.191928136837e+02      -2.192714777403e+02       2.032599714778e-01      -1.162140243251e+02      -2.187547319328e+02       4.199208968233e-01       4.199208490846e-01 
       5.332675295699e-03       1.988675459157e-01      -2.289773347044e+02      -2.290614625515e+02       2.025794217511e-01      -1.196701969555e+02      -2.285135040401e+02       4.184673858759e-01       4.184673451928e-01 
       5.457029922526e-03       1.981996875507e-01      -2.389546983757e+02      -2.390445896525e+02       2.018987172068e-01      -1.230981221511e+02      -2.384643365470e+02       4.170140336818e-01       4.170139988281e-01 
       5.581580078455e-03       1.975318016363e-01      -2.491224246371e+02      -2.492183805660e+02       2.012179882701e-01      -1.264939267993e+02      -2.486047448505e+02       4.155610923863e-01       4.155610623625e-01 
       5.706314240622e-03       1.968639619997e-01      -2.594781592367e+02      -2.595804823341e+02       2.005373123137e-01      -1.298542436944e+02      -2.589323716115e+02       4.141089862777e-01       4.141089602666e-01 
       5.831221793918e-03       1.961963616181e-01      -2.700194714126e+02      -2.701284659228e+02       1.998568846886e-01      -1.331761561192e+02      -2.694447857441e+02       4.126579633519e-01       4.126579406843e-01 
       5.956292948043e-03       1.955290160081e-01      -2.807439421272e+02      -2.808599173455e+02       1.991767228311e-01      -1.364573290818e+02      -2.801395732575e+02       4.112082599475e-01       4.112082400737e-01 
       6.081518663161e-03       1.948620215981e-01      -2.916491712083e+02      -2.917724420136e+02       1.984969251946e-01      -1.396960522794e+02      -2.910143422125e+02       4.097601067318e-01       4.097600891992e-01 
       6.206890583171e-03       1.941955283248e-01      -3.027328796472e+02      -3.028637727727e+02       1.978176449247e-01      -1.428913402001e+02      -3.020668298152e+02       4.083138716029e-01       4.083138560385e-01 
       6.332400975749e-03       1.935295410229e-01      -3.139925784438e+02      -3.141314346337e+02       1.971388871870e-01      -1.460428018716e+02      -3.132945687709e+02       4.068695967463e-01       4.068695828415e-01 
       6.458042678406e-03       1.928642570944e-01      -3.254259739689e+02      -3.255731486050e+02       1.964608519692e-01      -1.491508456335e+02      -3.246952903815e+02       4.054275611034e-01       4.054275486026e-01 
       6.583809049900e-03       1.921995955727e-01      -3.370307885156e+02      -3.371866573344e+02       1.957834601853e-01      -1.522166121490e+02      -3.362667499166e+02       4.039880248817e-01       4.039880135724e-01 
       6.709693926418e-03       1.915355207370e-01      -3.488044545343e+02      -3.489694137054e+02       1.951066751051e-01      -1.552417934088e+02      -3.480064167261e+02       4.025508720369e-01       4.025508617422e-01 
       6.835691582006e-03       1.908722484571e-01      -3.607449168667e+02      -3.609193845193e+02       1.944307167087e-01      -1.582289662611e+02      -3.599122754311e+02       4.011165696360e-01       4.011165602083e-01 
       6.961796692795e-03       1.902097488310e-01      -3.728497212031e+02      -3.730341349628e+02       1.937555547501e-01      -1.611811264835e+02      -3.719819132023e+02       3.996850829351e-01       3.996850742508e-01 
       7.088004304625e-03       1.895481331384e-01      -3.851167234868e+02      -3.853115403454e+02       1.930813029693e-01      -1.641019257300e+02      -3.842132288644e+02       3.982566955655e-01       3.982566875212e-01 
       7.214309803691e-03       1.888873918259e-01      -3.975435495781e+02      -3.977492436783e+02       1.924079518369e-01      -1.669953375666e+02      -3.966038918351e+02       3.968314128717e-01       3.968314053803e-01 
       7.340708889925e-03       1.882275765075e-01      -4.101279727142e+02      -4.103450324838e+02       1.917355541491e-01      -1.698657069074e+02      -4.091517174880e+02       3.954093701957e-01       3.954093631837e-01 
       7.467197552800e-03       1.875687843627e-01      -4.228678848782e+02      -4.230968061565e+02       1.910642089763e-01      -1.727176052636e+02      -4.218546346322e+02       3.939907804448e-01       3.939907738503e-01 
       7.593772049333e-03       1.869110126036e-01      -4.357609706409e+02      -4.360022614809e+02       1.903939134695e-01      -1.755555517567e+02      -4.347103694389e+02       3.925756348811e-01       3.925756286513e-01 
       7.720428884055e-03       1.862543203733e-01      -4.488050430001e+02      -4.490592140338e+02       1.897247275858e-01      -1.783840002287e+02      -4.477167675083e+02       3.911640192332e-01       3.911640133234e-01 
       7.847164790751e-03       1.855988062489e-01      -4.619980538972e+02      -4.622656233005e+02       1.890567515685e-01      -1.812071803178e+02      -4.608718158904e+02       3.897561171023e-01       3.897561114744e-01 
       7.973976715797e-03       1.849445133310e-01      -4.753378259146e+02      -4.756193189220e+02       1.883900289477e-01      -1.840288342524e+02      -4.741733702699e+02       3.883519705201e-01       3.883519651414e-01 
       8.100861802942e-03       1.842914978825e-01      -4.888222077777e+02      -4.891181531082e+02       1.877246164419e-01      -1.868521132965e+02      -4.876193066730e+02       3.869516213015e-01       3.869516161441e-01 
       8.227817379383e-03       1.836398191948e-01      -5.024490918740e+02      -5.027600266072e+02       1.870605739397e-01      -1.896794444739e+02      -5.012075454037e+02       3.855551291946e-01       3.855551242344e-01 
       8.354840943028e-03       1.829895437510e-01      -5.162163596127e+02      -5.165428352957e+02       1.863979683270e-01      -1.925123687405e+02      -5.149359969631e+02       3.841625285477e-01       3.841625237638e-01 
       8.481930150815e-03       1.823407656017e-01      -5.301220279632e+02      -5.304646035582e+02       1.857368947092e-01      -1.953514775018e+02      -5.288026965492e+02       3.827739290950e-01       3.827739244697e-01 
       8.609082808003e-03       1.816935272092e-01      -5.441639326385e+02      -5.445231884517e+02       1.850773953405e-01      -1.981962059964e+02      -5.428055054319e+02       3.813892948635e-01       3.813892903812e-01 
       8.736296858337e-03       1.810478960967e-01      -5.583400296583e+02      -5.587165645284e+02       1.844195381403e-01      -2.010448778512e+02      -5.569423972281e+02       3.800086600257e-01       3.800086556728e-01 
       8.863570375013e-03       1.804039377566e-01      -5.726482626087e+02      -5.730426984600e+02       1.837633888043e-01      -2.038946245740e+02      -5.712113316118e+02       3.786320352866e-01       3.786320310515e-01 
       8.990901552363e-03       1.797617195651e-01      -5.870866426545e+02      -5.874996182219e+02       1.831090151176e-01      -2.067414186297e+02      -5.856103249976e+02       3.772594565302e-01       3.772594524027e-01 
       9.118288698205e-03       1.791217663191e-01      -6.016530176189e+02      -6.020851970576e+02       1.824569422829e-01      -2.095799584656e+02      -6.001372326979e+02       3.758908447949e-01       3.758908407664e-01 
       9.245730226786e-03       1.784831968061e-01      -6.163456100245e+02      -6.167976759778e+02       1.818062884560e-01      -2.124042245768e+02      -6.147902738873e+02       3.745263416168e-01       3.745263376794e-01 
       9.373224652288e-03       1.778465289568e-01      -6.311622769189e+02      -6.316349330961e+02       1.811575717925e-01      -2.152069194224e+02      -6.295673003654e+02       3.731658460792e-01       3.731658422264e-01 
       9.500770582819e-03       1.772118051068e-01      -6.461010911991e+02      -6.465950581043e+02       1.805108348732e-01      -2.179801056706e+02      -6.444663722817e+02       3.718093787323e-01       3.718093749582e-01 
       9.628366714874e-03       1.765790369025e-01      -6.611600141005e+02      -6.616760279294e+02       1.798660889345e-01      -2.207152169596e+02      -6.594854348742e+02       3.704568843482e-01       3.704568806480e-01 
       9.756011828214e-03       1.759482792744e-01      -6.763372032376e+02      -6.768760066405e+02       1.792233893671e-01      -2.234033838688e+02      -6.746226197013e+02       3.691084064836e-01       3.691084028530e-01 
       9.883704781122e-03       1.753193771681e-01      -6.916308134770e+02      -6.921931584633e+02       1.785825810547e-01      -2.260355951467e+02      -6.898760573860e+02       3.677639751378e-01       3.677639715732e-01 
       1.001144450602e-02       1.746926224135e-01      -7.070385025707e+02      -7.076251625816e+02       1.779439545657e-01      -2.286028941842e+02      -7.052433941684e+02       3.664233571153e-01       3.664233536135e-01 
       1.013923000543e-02       1.740679421535e-01      -7.225587283636e+02      -7.231704686249e+02       1.773074382869e-01      -2.310969107666e+02      -7.207230503542e+02       3.650867263414e-01       3.650867228999e-01 
       1.026706034814e-02       1.734452660479e-01      -7.381894019665e+02      -7.388270055851e+02       1.766729608930e-01      -2.335098746856e+02      -7.363129267361e+02       3.637539751528e-01       3.637539717695e-01 
       1.039493466583e-02       1.728246226482e-01      -7.539288490790e+02      -7.545930901056e+02       1.760405516767e-01      -2.358351431413e+02      -7.520113192065e+02       3.624251889541e-01       3.624251856271e-01 
       1.052285214971e-02       1.722062744526e-01      -7.697749967195e+02      -7.704666696070e+02       1.754104728396e-01      -2.380669508372e+02      -7.678161555839e+02       3.611002642814e-01       3.611002610091e-01 
       1.065081204760e-02       1.715894970622e-01      -7.857260025007e+02      -7.864459153995e+02       1.747819985924e-01      -2.402013585093e+02      -7.837255958256e+02       3.597792066158e-01       3.597792033970e-01 
       1.077881366112e-02       1.709747153961e-01      -8.017800823201e+02      -8.025290487343e+02       1.741555548829e-01      -2.422358423727e+02      -7.997378572919e+02       3.584620394887e-01       3.584620363222e-01 
       1.090685634309e-02       1.703614102414e-01      -8.179353750322e+02      -8.187142337284e+02       1.735306213985e-01      -2.441696040089e+02      -8.158511052059e+02       3.571487543867e-01       3.571487512717e-01 
       1.103493949510e-02       1.697512847418e-01      -8.341897761069e+02      -8.349993670409e+02       1.729089036689e-01      -2.460024341764e+02      -8.320632449803e+02       3.558392255589e-01       3.558392224945e-01 
       1.116306256533e-02       1.691402778188e-01      -8.505421310266e+02      -8.513833409805e+02       1.722863349276e-01      -2.477405573571e+02      -8.483731950554e+02       3.545337552981e-01       3.545337522838e-01 
       1.129122504642e-02       1.685328613340e-01      -8.669896245902e+02      -8.678633417272e+02       1.716673925092e-01      -2.493856671304e+02      -8.647781622852e+02       3.532319130769e-01       3.532319101118e-01 
       1.141942647354e-02       1.679265610048e-01      -8.835312132649e+02      -8.844383434653e+02       1.710495997564e-01      -2.509450306758e+02      -8.812771558231e+02       3.519340197763e-01       3.519340168599e-01 
       1.154766642261e-02       1.673215044160e-01      -9.001646881885e+02      -9.011061744427e+02       1.704330832443e-01      -2.524266563150e+02      -8.978680446250e+02       3.506399166767e-01       3.506399138083e-01 
       1.167594450861e-02       1.667176836790e-01      -9.168886951225e+02      -9.178654771531e+02       1.698178363534e-01      -2.538393604480e+02      -9.145495179701e+02       3.493497659488e-01       3.493497631277e-01 
       1.180426038402e-02       1.661146173322e-01      -9.337012576022e+02      -9.347143120252e+02       1.692033760795e-01      -2.551938378480e+02      -9.313196880956e+02       3.480634940859e-01       3.480634913114e-01 
       1.193261373739e-02       1.655145273558e-01      -9.505999908575e+02      -9.516502981687e+02       1.685919269635e-01      -2.565000343506e+02      -9.481762297114e+02       3.467808677526e-01       3.467808650242e-01 
       1.206100429197e-02       1.649147209809e-01      -9.675839993572e+02      -9.686725591103e+02       1.679807934249e-01      -2.577698778264e+02      -9.651183214971e+02       3.455022058931e-01       3.455022032095e-01 
       1.218943180446e-02       1.643170430533e-01      -9.846510290693e+02      -9.857788451668e+02       1.673718224310e-01      -2.590134578603e+02      -9.821437693311e+02       3.442273140990e-01       3.442273114597e-01 
       1.231789606385e-02       1.637207549299e-01      -1.001799597839e+03      -1.002967684339e+03       1.667642745290e-01      -2.602415170162e+02      -9.992511551784e+02       3.429562746709e-01       3.429562720748e-01 
       1.244639689035e-02       1.631257885713e-01      -1.019027887358e+03      -1.020237274418e+03       1.661580812092e-01      -2.614634095438e+02      -1.016438725144e+03       3.416890448102e-01       3.416890422563e-01 
       1.257493413436e-02       1.625326345548e-01      -1.036334495043e+03      -1.037586205127e+03       1.655537346872e-01      -2.626875404376e+02      -1.033705114805e+03       3.404257080206e-01       3.404257055080e-01 
       1.270350767555e-02       1.619403980612e-01      -1.053717326259e+03      -1.055012419910e+03       1.649503372519e-01      -2.639203305057e+02      -1.051048300441e+03       3.391661230324e-01       3.391661205600e-01 
       1.283211742200e-02       1.613495806088e-01      -1.071175067340e+03      -1.072514599703e+03       1.643483921841e-01      -2.651667953738e+02      -1.068466992719e+03       3.379103867951e-01       3.379103843618e-01 
