# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.494142691408e-10       7.333653434127e-15       4.829543165792e-13       0.000000000000e+00       8.648455679793e-09       4.835372766005e-10      -2.520588124037e-12 
    3       1.408553802746e-10       1.242293397851e-14       6.087089542383e-13       0.000000000000e+00       5.366188151457e-09       3.445525664194e-10      -2.216159587938e-12 
    4       1.324202019304e-10       1.449733456432e-14       6.298110665199e-13       0.000000000000e+00       3.733691991824e-09       2.619860497479e-10      -1.767362160660e-12 
    5       1.257382211861e-10       1.339666274950e-14       5.897502350580e-13       0.000000000000e+00       2.784936863735e-09       2.077085315752e-10      -1.311176260761e-12 
    6       1.208133353329e-10       1.032612620719e-14       5.187527279429e-13       0.000000000000e+00       2.172448457274e-09       1.695193229055e-10      -8.951092515127e-13 
    7       1.173721110668e-10       6.835129383752e-15       4.373622365349e-13       0.000000000000e+00       1.750588293501e-09       1.414069478641e-10      -5.436260841621e-13 
    8       1.150612281372e-10       4.034170302163e-15       3.580467802353e-13       0.000000000000e+00       1.446236477820e-09       1.199633658081e-10      -2.675605346960e-13 
    9       1.136485307108e-10       2.331601567805e-15       2.881640303038e-13       0.000000000000e+00       1.218018591548e-09       1.031174981874e-10      -6.849618197560e-14 
   10       1.129268825072e-10       1.571412251711e-15       2.317653878178e-13       0.000000000000e+00       1.041333373503e-09       8.963203652581e-11       5.898731895558e-14 
   11       1.127443885307e-10       1.348334875734e-15       1.905425357680e-13       0.000000000000e+00       8.758417757190e-10       7.897762793631e-11       1.245585139938e-13 
   12       1.130234878317e-10       1.290917566674e-15       1.641443219248e-13       0.000000000000e+00       7.650218694651e-10       6.989550575324e-11       1.430703496040e-13 
   13       1.136106757239e-10       1.201941569633e-15       1.507318225497e-13       0.000000000000e+00       6.740902735084e-10       6.241601601715e-11       1.282218772700e-13 
   14       1.144146989232e-10       1.054593643283e-15       1.476748564947e-13       0.000000000000e+00       5.984599769168e-10       5.593461081741e-11       9.303741872244e-14 
   15       1.154474443370e-10       9.095447478078e-16       1.519450386522e-13       0.000000000000e+00       5.348224979333e-10       5.051485505665e-11       4.972040396109e-14 
   16       1.166915548647e-10       8.281711959382e-16       1.605101711738e-13       0.000000000000e+00       4.807356567326e-10       4.594652760743e-11       7.386137943279e-15 
