# Matter power spectrum P(k) at redshift z=0
# for k=1.04437e-05 to 8.47306 h/Mpc,
# number of wavenumbers equal to 612
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044373177903e-05       3.318943648685e-01 
       2.330863537068e-05       3.318847135479e-01 
       3.621868663117e-05       3.230497392082e-01 
       4.920853451248e-05       3.230503432520e-01 
       6.231339980672e-05       3.230527150671e-01 
       7.556938842102e-05       3.230522097829e-01 
       8.901381464780e-05       3.230532036806e-01 
       1.026855387201e-04       3.230534953567e-01 
       1.166253229746e-04       3.230544518509e-01 
       1.308762109776e-04       3.230562497011e-01 
       1.454839339779e-04       3.230573326055e-01 
       1.604973489896e-04       3.230583003703e-01 
       1.759689126343e-04       3.230599965486e-01 
       1.919551945090e-04       3.230622269194e-01 
       2.085174331949e-04       3.230647191599e-01 
       2.257221369641e-04       3.230675570363e-01 
       2.436417296000e-04       3.230707141140e-01 
       2.623552393076e-04       3.230746081645e-01 
       2.819490251928e-04       3.230793136776e-01 
       3.025175308975e-04       3.230847634647e-01 
       3.241640483247e-04       3.230910928574e-01 
       3.470014655728e-04       3.230986542551e-01 
       3.711529618447e-04       3.231078980230e-01 
       3.967525979545e-04       3.231185984744e-01 
       4.239457341305e-04       3.231317058176e-01 
       4.528891876214e-04       3.231473637264e-01 
       4.837510224735e-04       3.231661407119e-01 
       5.167098452353e-04       3.231889367491e-01 
       5.519534672995e-04       3.232168518169e-01 
       5.896767928497e-04       3.232506662933e-01 
       6.300788082150e-04       3.232921517524e-01 
       6.733585917181e-04       3.233424803369e-01 
       7.197103392683e-04       3.234039013449e-01 
       7.693175119673e-04       3.234789409606e-01 
       8.223463515743e-04       3.235698926288e-01 
       8.789391602777e-04       3.236798230134e-01 
       9.392078736640e-04       3.238118294117e-01 
       1.003228533781e-03       3.239690970206e-01 
       1.071037259171e-03       3.241540401257e-01 
       1.142628192868e-03       3.243693105439e-01 
       1.217953696304e-03       3.246154873296e-01 
       1.296926784502e-03       3.248919849110e-01 
       1.379425523210e-03       3.251964528572e-01 
       1.465298890741e-03       3.255243350046e-01 
       1.554373487338e-03       3.258683063780e-01 
       1.646460465116e-03       3.262196217063e-01 
       1.741362135232e-03       3.265689688589e-01 
       1.838877851048e-03       3.269061585020e-01 
       1.938808927383e-03       3.272223531496e-01 
       2.040962504488e-03       3.275106986397e-01 
       2.145154381719e-03       3.277675011716e-01 
       2.251210923456e-03       3.279918551403e-01 
       2.358970181254e-03       3.281866845114e-01 
       2.468282389267e-03       3.283561626236e-01 
       2.579009983657e-03       3.285066942304e-01 
       2.691027279241e-03       3.286435335912e-01 
       2.804219914343e-03       3.287751943272e-01 
       2.918484151863e-03       3.288925912115e-01 
       3.033726103536e-03       3.290077246228e-01 
       3.149860926338e-03       3.291151348091e-01 
       3.266812025326e-03       3.292134302380e-01 
       3.384510285802e-03       3.292991173991e-01 
       3.502893349042e-03       3.293721159874e-01 
       3.621904939533e-03       3.294320382035e-01 
       3.741494247176e-03       3.294801304074e-01 
       3.861615364856e-03       3.295195289068e-01 
       3.982226779769e-03       3.295531805016e-01 
       4.103290915627e-03       3.295841490147e-01 
       4.224773722193e-03       3.296143082179e-01 
       4.346644308240e-03       3.296448447556e-01 
       4.468874613990e-03       3.296753775571e-01 
       4.591439119167e-03       3.297049659663e-01 
       4.714314583002e-03       3.297319878151e-01 
       4.837479812791e-03       3.297556111659e-01 
       4.960915457882e-03       3.297753418614e-01 
       5.084603826267e-03       3.297910174127e-01 
       5.208528721218e-03       3.298040520631e-01 
       5.332675295699e-03       3.298152322642e-01 
       5.457029922526e-03       3.298256335306e-01 
       5.581580078455e-03       3.298364256570e-01 
       5.706314240622e-03       3.298480436581e-01 
       5.831221793918e-03       3.298593377692e-01 
       5.956292948043e-03       3.298696412463e-01 
       6.081518663161e-03       3.298788955250e-01 
       6.206890583171e-03       3.298835578148e-01 
       6.332400975749e-03       3.299006724300e-01 
       6.458042678406e-03       3.299247602636e-01 
       6.583809049900e-03       3.298695204825e-01 
       6.709693926418e-03       3.299322782325e-01 
       6.835691582006e-03       3.299169871944e-01 
       6.961796692795e-03       3.298989437225e-01 
       7.088004304625e-03       3.298810506490e-01 
       7.214309803691e-03       3.298616365652e-01 
       7.340708889925e-03       3.298409278065e-01 
       7.467197552800e-03       3.298188069833e-01 
       7.593772049333e-03       3.297952388951e-01 
       7.720428884055e-03       3.297716224748e-01 
       7.847164790751e-03       3.297477894675e-01 
       7.973976715797e-03       3.297244838644e-01 
       8.100861802942e-03       3.297025542180e-01 
       8.227817379383e-03       3.296826977320e-01 
       8.354840943028e-03       3.296634100245e-01 
       8.481930150815e-03       3.296503645299e-01 
       8.609082808003e-03       3.296225514733e-01 
       8.736296858337e-03       3.296568005222e-01 
       8.863570375013e-03       3.294767830991e-01 
       8.990901552363e-03       3.299872594290e-01 
       9.118288698205e-03       3.290669526983e-01 
       9.245730226786e-03       3.272538643784e-01 
       9.373224652288e-03       3.392875852446e-01 
       9.500770582819e-03       3.190935597856e-01 
       9.628366714874e-03       3.328949792581e-01 
       9.756011828214e-03       3.286791790021e-01 
       9.883704781122e-03       3.298851510937e-01 
       1.001144450602e-02       3.295046824266e-01 
       1.013923000543e-02       3.298135063296e-01 
       1.026706034814e-02       3.297005665602e-01 
       1.039493466583e-02       3.296402667864e-01 
       1.052285214971e-02       3.296185500787e-01 
       1.065081204760e-02       3.296466867083e-01 
       1.077881366112e-02       3.296763244865e-01 
       1.090685634309e-02       3.297194002439e-01 
       1.103493949510e-02       3.297345285954e-01 
       1.116306256533e-02       3.297488259617e-01 
       1.129122504642e-02       3.297621043711e-01 
       1.141942647354e-02       3.297726426503e-01 
       1.154766642261e-02       3.297910752326e-01 
       1.167594450861e-02       3.298007884626e-01 
       1.180426038402e-02       3.298158897236e-01 
       1.193261373739e-02       3.298243096055e-01 
       1.206100429197e-02       3.298348780638e-01 
       1.218943180446e-02       3.298400033825e-01 
       1.231789606385e-02       3.298440848723e-01 
       1.244639689035e-02       3.298434505437e-01 
       1.257493413436e-02       3.298462713215e-01 
       1.270350767555e-02       3.298419756525e-01 
       1.283211742200e-02       3.298352984125e-01 
       1.296076330937e-02       3.298350680723e-01 
       1.308944530021e-02       3.298268914898e-01 
       1.321816338322e-02       3.298192108758e-01 
       1.334691757263e-02       3.298093522530e-01 
       1.347570790765e-02       3.297990261088e-01 
       1.360453445188e-02       3.297881019873e-01 
       1.373339729287e-02       3.297774478188e-01 
       1.386229654162e-02       3.297683387152e-01 
       1.399123233221e-02       3.297571378060e-01 
       1.412020482142e-02       3.297470863461e-01 
       1.424921418835e-02       3.297378706049e-01 
       1.437826063419e-02       3.297284530999e-01 
       1.450734438190e-02       3.297253383401e-01 
       1.463646567596e-02       3.297180791349e-01 
       1.476562478220e-02       3.297156368843e-01 
       1.489482198761e-02       3.297062803812e-01 
       1.502405760016e-02       3.297091419916e-01 
       1.515333194869e-02       3.297301616294e-01 
       1.528264538281e-02       3.297583864689e-01 
       1.541199827281e-02       3.297119482514e-01 
       1.554139100960e-02       3.297108721818e-01 
       1.567082400472e-02       3.297186285766e-01 
       1.580029769025e-02       3.297133133867e-01 
       1.592981251888e-02       3.297155950891e-01 
       1.605936896395e-02       3.297175332103e-01 
       1.618896751942e-02       3.297188392109e-01 
       1.631860870005e-02       3.297190508041e-01 
       1.644829304137e-02       3.297202017641e-01 
       1.657802109990e-02       3.297183806908e-01 
       1.670779345319e-02       3.297185596597e-01 
       1.683761070000e-02       3.297170156910e-01 
       1.696747346046e-02       3.297153339563e-01 
       1.709738237625e-02       3.296884358764e-01 
       1.722733811078e-02       3.297086137627e-01 
       1.735734134941e-02       3.297047605755e-01 
       1.748739279968e-02       3.296973645917e-01 
       1.761749319155e-02       3.297007264096e-01 
       1.774764327769e-02       3.296942838298e-01 
       1.787784383371e-02       3.296911915802e-01 
       1.800809565850e-02       3.296854440097e-01 
       1.813839957452e-02       3.296795360743e-01 
       1.826875642813e-02       3.296737179821e-01 
       1.839916708995e-02       3.296758458020e-01 
       1.852963245520e-02       3.296726759511e-01 
       1.866015344411e-02       3.296709609859e-01 
       1.879073100227e-02       3.296744962480e-01 
       1.892136610109e-02       3.296627591558e-01 
       1.905205973821e-02       3.296745290038e-01 
       1.918281293795e-02       3.297016775064e-01 
       1.931362675178e-02       3.296648550176e-01 
       1.944450225878e-02       3.296677746671e-01 
       1.957544056618e-02       3.296638300532e-01 
       1.970644280986e-02       3.296701577904e-01 
       1.983751015490e-02       3.296703868322e-01 
       1.996864379612e-02       3.296564528352e-01 
       2.009984495868e-02       3.296623075624e-01 
       2.023111489866e-02       3.296609807658e-01 
       2.036245490369e-02       3.296568590167e-01 
       2.049386629360e-02       3.296616679397e-01 
       2.062535042105e-02       3.296553740390e-01 
       2.075690867226e-02       3.296514230918e-01 
       2.088854246766e-02       3.296425343831e-01 
       2.102025326266e-02       3.296538539507e-01 
       2.115204254839e-02       3.296495634348e-01 
       2.128391185246e-02       3.296431777049e-01 
       2.141586273978e-02       3.296398096008e-01 
       2.154789681340e-02       3.296383611351e-01 
       2.168001571532e-02       3.295739844543e-01 
       2.181222112739e-02       3.297072297170e-01 
       2.194451477223e-02       3.294907306604e-01 
       2.207689841415e-02       3.296378954502e-01 
       2.220937386012e-02       3.296815340328e-01 
       2.234194296075e-02       3.296280135102e-01 
       2.247460761135e-02       3.296068817235e-01 
       2.260736975293e-02       3.296424565220e-01 
       2.274023137336e-02       3.296286245504e-01 
       2.287319450845e-02       3.296327161472e-01 
       2.300626124311e-02       3.296294729420e-01 
       2.313943371256e-02       3.296348449309e-01 
       2.327271410359e-02       3.297386973770e-01 
       2.340610465576e-02       3.296240663006e-01 
       2.353960766279e-02       3.296317128500e-01 
       2.367322547388e-02       3.295843512840e-01 
       2.380696049508e-02       3.295904111300e-01 
       2.394081519080e-02       3.296188490851e-01 
       2.407479208525e-02       3.296063535558e-01 
       2.420889376398e-02       3.296171417438e-01 
       2.434312287547e-02       3.296127711238e-01 
       2.447748213279e-02       3.296117958203e-01 
       2.461197431524e-02       3.296083392050e-01 
       2.474660227016e-02       3.296049750095e-01 
       2.488136891466e-02       3.296124156655e-01 
       2.501627723756e-02       3.296076739656e-01 
       2.515133030123e-02       3.296425408996e-01 
       2.528653124364e-02       3.296319847249e-01 
       2.542188328041e-02       3.296313849125e-01 
       2.555738970688e-02       3.295763533270e-01 
       2.569305390036e-02       3.296172271471e-01 
       2.582887932238e-02       3.296062655735e-01 
       2.596486952102e-02       3.295923352192e-01 
       2.610102813336e-02       3.296046464977e-01 
       2.623735888800e-02       3.295922694145e-01 
       2.637386560760e-02       3.296044231110e-01 
       2.651055221165e-02       3.296047486738e-01 
       2.664742271918e-02       3.296035007130e-01 
       2.678448125170e-02       3.295978920662e-01 
       2.692173203615e-02       3.295948955777e-01 
       2.705917940801e-02       3.295937251160e-01 
       2.719682781448e-02       3.295920196459e-01 
       2.733468181785e-02       3.295855085982e-01 
       2.747274609888e-02       3.295956606367e-01 
       2.761102546042e-02       3.295833379382e-01 
       2.774952483110e-02       3.295931166533e-01 
       2.788824926915e-02       3.295883004527e-01 
       2.802720396640e-02       3.294353820506e-01 
       2.816639425243e-02       3.294965433846e-01 
       2.830582559887e-02       3.297031192318e-01 
       2.844550362381e-02       3.295831455945e-01 
       2.858543409651e-02       3.296096241027e-01 
       2.872562294215e-02       3.295772591666e-01 
       2.886607624688e-02       3.295933389360e-01 
       2.900680026301e-02       3.295818101651e-01 
       2.914780141443e-02       3.296214529534e-01 
       2.928908630222e-02       3.295753217934e-01 
       2.943066171057e-02       3.295860157721e-01 
       2.957253461281e-02       3.295780888427e-01 
       2.971471217781e-02       3.295768683074e-01 
       2.985720177661e-02       3.295665408259e-01 
       3.000001098928e-02       3.295766238644e-01 
       3.014314761216e-02       3.295747937907e-01 
       3.028661966532e-02       3.295401697463e-01 
       3.043043540043e-02       3.294714349232e-01 
       3.057460330886e-02       3.294368915121e-01 
       3.071913213029e-02       3.296969560455e-01 
       3.086403086154e-02       3.295721086679e-01 
       3.100930876590e-02       3.295603342434e-01 
       3.115497538288e-02       3.295650712362e-01 
       3.130104053831e-02       3.295679681415e-01 
       3.144751435504e-02       3.295228074812e-01 
       3.159440726399e-02       3.295701973719e-01 
       3.174173001588e-02       3.295675741001e-01 
       3.188949369336e-02       3.295650020758e-01 
       3.203770972381e-02       3.294334141603e-01 
       3.218638989273e-02       3.296280699643e-01 
       3.233554635779e-02       3.295714781319e-01 
       3.248519166358e-02       3.295551017698e-01 
       3.263533875702e-02       3.295667036943e-01 
       3.278600100365e-02       3.295673081936e-01 
       3.293719220470e-02       3.295604632358e-01 
       3.308892661497e-02       3.295611775275e-01 
       3.324121896173e-02       3.295613417262e-01 
       3.339408446455e-02       3.295790927077e-01 
       3.354753885620e-02       3.295595425748e-01 
       3.370159840461e-02       3.295879090930e-01 
       3.385627993613e-02       3.295589616051e-01 
       3.401160085989e-02       3.295585219103e-01 
       3.416757919367e-02       3.295599116777e-01 
       3.432423359106e-02       3.295562527431e-01 
       3.448158337027e-02       3.295662834238e-01 
       3.463964854446e-02       3.295527106354e-01 
       3.479844985392e-02       3.295488010925e-01 
       3.495800880009e-02       3.295711067391e-01 
       3.511834768149e-02       3.295486651802e-01 
       3.527948963194e-02       3.295528340818e-01 
       3.544145866097e-02       3.295499262284e-01 
       3.560427969670e-02       3.294818611883e-01 
       3.576797863144e-02       3.295513072590e-01 
       3.593258237003e-02       3.295513553525e-01 
       3.609811888132e-02       3.295513498315e-01 
       3.626461725287e-02       3.295818274703e-01 
       3.643210774925e-02       3.295424340640e-01 
       3.660062187413e-02       3.295455838980e-01 
       3.677019243648e-02       3.295451799392e-01 
       3.694085362129e-02       3.295632151908e-01 
       3.711264106499e-02       3.295454428616e-01 
       3.728559193620e-02       3.295484655726e-01 
       3.745974502206e-02       3.295702213427e-01 
       3.763514082071e-02       3.295588041692e-01 
       3.781182164042e-02       3.295372405569e-01 
       3.798983170592e-02       3.295449765099e-01 
       3.816921727262e-02       3.295557481212e-01 
       3.835002674943e-02       3.295671999198e-01 
       3.853231083085e-02       3.295422574418e-01 
       3.871612263935e-02       3.295453348441e-01 
       3.890151787882e-02       3.295441293176e-01 
       3.908855500032e-02       3.295406536039e-01 
       3.927729538116e-02       3.295557590640e-01 
       3.946780351872e-02       3.295277586329e-01 
       3.966014724038e-02       3.295213728207e-01 
       3.985439793126e-02       3.295428703553e-01 
       4.005063078161e-02       3.295411161005e-01 
       4.024892505572e-02       3.295688595616e-01 
       4.044936438488e-02       3.295392610026e-01 
       4.065203708680e-02       3.295446617120e-01 
       4.085703651443e-02       3.295363928674e-01 
       4.106446143743e-02       3.294661936689e-01 
       4.127441646009e-02       3.295361746906e-01 
       4.148701247972e-02       3.295355703627e-01 
