# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.472525074848e-10       3.094337212065e-15       3.270926185147e-13       0.000000000000e+00 
    3       1.395224331429e-10       3.417989599378e-15       3.474868196563e-13       0.000000000000e+00 
    4       1.323498157145e-10       2.666265479385e-15       3.132799020589e-13       0.000000000000e+00 
    5       1.270679528778e-10       1.708305872681e-15       2.618131940279e-13       0.000000000000e+00 
    6       1.234806442809e-10       9.937192226055e-16       2.116264364654e-13       0.000000000000e+00 
    7       1.212005564947e-10       5.839159123976e-16       1.716920606628e-13       0.000000000000e+00 
    8       1.198191209857e-10       3.820746147661e-16       1.442248772387e-13       0.000000000000e+00 
    9       1.191683061267e-10       2.893045662888e-16       1.280908838183e-13       0.000000000000e+00 
   10       1.190768143008e-10       2.478451805134e-16       1.208451263702e-13       0.000000000000e+00 
   11       1.193437338946e-10       2.326430208238e-16       1.199823364783e-13       0.000000000000e+00 
   12       1.199680165104e-10       2.351938040257e-16       1.234370493535e-13       0.000000000000e+00 
   13       1.208382863840e-10       2.533976357403e-16       1.296846684293e-13       0.000000000000e+00 
   14       1.219075693075e-10       2.871344219005e-16       1.377458820428e-13       0.000000000000e+00 
   15       1.231704631543e-10       3.367741631723e-16       1.469983409221e-13       0.000000000000e+00 
   16       1.245430198335e-10       4.027525050138e-16       1.570750185474e-13       0.000000000000e+00 
   17       1.260894022627e-10       4.854659735026e-16       1.677121819684e-13       0.000000000000e+00 
   18       1.277259400039e-10       5.853383305533e-16       1.786052645901e-13       0.000000000000e+00 
   19       1.294510273238e-10       7.031106641581e-16       1.895953425071e-13       0.000000000000e+00 
   20       1.312493600358e-10       8.393847655743e-16       2.005228059619e-13       0.000000000000e+00 
   21       1.331259862777e-10       9.950875746288e-16       2.112161763909e-13       0.000000000000e+00 
   22       1.350606235331e-10       1.171154768865e-15       2.214894873651e-13       0.000000000000e+00 
   23       1.370635648568e-10       1.368601533591e-15       2.312667176430e-13       0.000000000000e+00 
   24       1.391298001069e-10       1.588431085421e-15       2.404936284018e-13       0.000000000000e+00 
   25       1.412505155582e-10       1.831790466404e-15       2.490570280820e-13       0.000000000000e+00 
   26       1.434018018678e-10       2.099827363219e-15       2.568297626221e-13       0.000000000000e+00 
   27       1.455919014421e-10       2.393592631688e-15       2.637635412433e-13       0.000000000000e+00 
   28       1.478275744952e-10       2.714086101571e-15       2.698305225534e-13       0.000000000000e+00 
   29       1.501146803628e-10       3.062382907866e-15       2.749629250642e-13       0.000000000000e+00 
   30       1.524442227884e-10       3.439554954597e-15       2.790758769420e-13       0.000000000000e+00 
   31       1.547962124456e-10       3.846644631981e-15       2.820847007603e-13       0.000000000000e+00 
   32       1.571765683187e-10       4.284691562624e-15       2.839333546054e-13       0.000000000000e+00 
   33       1.595912824912e-10       4.754710395223e-15       2.845763563917e-13       0.000000000000e+00 
   34       1.620381188216e-10       5.257672061282e-15       2.839693043380e-13       0.000000000000e+00 
   35       1.645156613908e-10       5.794473324093e-15       2.820613798095e-13       0.000000000000e+00 
   36       1.670154685413e-10       6.365950385614e-15       2.787999964781e-13       0.000000000000e+00 
   37       1.695256206920e-10       6.972895831304e-15       2.741338595822e-13       0.000000000000e+00 
   38       1.720547954157e-10       7.616102437695e-15       2.680173252272e-13       0.000000000000e+00 
