# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.472632492858e-10       3.155082586532e-15       3.298796386173e-13       0.000000000000e+00 
    3       1.395083265614e-10       3.514644802639e-15       3.517713183917e-13       0.000000000000e+00 
    4       1.323218178638e-10       2.765920926115e-15       3.181153245721e-13       0.000000000000e+00 
    5       1.270127861809e-10       1.788135050806e-15       2.665501489548e-13       0.000000000000e+00 
    6       1.233942939653e-10       1.047610615399e-15       2.158240877305e-13       0.000000000000e+00 
    7       1.210694662313e-10       6.162880884976e-16       1.751471744447e-13       0.000000000000e+00 
    8       1.197037213090e-10       4.002921160801e-16       1.468855759259e-13       0.000000000000e+00 
    9       1.190436034967e-10       2.995582658119e-16       1.299919818054e-13       0.000000000000e+00 
   10       1.189012635792e-10       2.540756985828e-16       1.221094046649e-13       0.000000000000e+00 
   11       1.191850954029e-10       2.368562230358e-16       1.207505530198e-13       0.000000000000e+00 
   12       1.198097622884e-10       2.380976752898e-16       1.238194094007e-13       0.000000000000e+00 
   13       1.206903938218e-10       2.549939545118e-16       1.297542311275e-13       0.000000000000e+00 
   14       1.217429840566e-10       2.871755772374e-16       1.375562057510e-13       0.000000000000e+00 
   15       1.229891762873e-10       3.349847383776e-16       1.466483784877e-13       0.000000000000e+00 
   16       1.244142937622e-10       3.988744881191e-16       1.565986834367e-13       0.000000000000e+00 
   17       1.259316615611e-10       4.792888500902e-16       1.670814426753e-13       0.000000000000e+00 
   18       1.275455674032e-10       5.766832375416e-16       1.779042615299e-13       0.000000000000e+00 
   19       1.292731567873e-10       6.918020821195e-16       1.888801411593e-13       0.000000000000e+00 
   20       1.310672364279e-10       8.252399039949e-16       1.997625200472e-13       0.000000000000e+00 
   21       1.329404479409e-10       9.779345090816e-16       2.104127724267e-13       0.000000000000e+00 
   22       1.348890242529e-10       1.150843290258e-15       2.207081059513e-13       0.000000000000e+00 
   23       1.369033408658e-10       1.345032141553e-15       2.305314032802e-13       0.000000000000e+00 
   24       1.389532044004e-10       1.561543552885e-15       2.397634719879e-13       0.000000000000e+00 
   25       1.410588163249e-10       1.801442724110e-15       2.483316461521e-13       0.000000000000e+00 
   26       1.432348587797e-10       2.065775550842e-15       2.561723893191e-13       0.000000000000e+00 
   27       1.454609972348e-10       2.355673459030e-15       2.632021834637e-13       0.000000000000e+00 
   28       1.476983745076e-10       2.672263865504e-15       2.693322250439e-13       0.000000000000e+00 
   29       1.499568126529e-10       3.016625649301e-15       2.744994834125e-13       0.000000000000e+00 
   30       1.522509181927e-10       3.389785246704e-15       2.786496043229e-13       0.000000000000e+00 
   31       1.545842184381e-10       3.792730466590e-15       2.817282945656e-13       0.000000000000e+00 
   32       1.569597492696e-10       4.226471128538e-15       2.836761673245e-13       0.000000000000e+00 
   33       1.593705263482e-10       4.691994319264e-15       2.844314848359e-13       0.000000000000e+00 
   34       1.618028725248e-10       5.190251744630e-15       2.839338871242e-13       0.000000000000e+00 
   35       1.642631805491e-10       5.722182754848e-15       2.821338259493e-13       0.000000000000e+00 
   36       1.667587363747e-10       6.288694185694e-15       2.789862378620e-13       0.000000000000e+00 
   37       1.692911464087e-10       6.890645868988e-15       2.744464603214e-13       0.000000000000e+00 
   38       1.718608791771e-10       7.528831561567e-15       2.684648988077e-13       0.000000000000e+00 
   39       1.744629148402e-10       8.203986346480e-15       2.609903749415e-13       0.000000000000e+00 
   40       1.770845936242e-10       8.916787487928e-15       2.519713278995e-13       0.000000000000e+00 
   41       1.797115994431e-10       9.667869562152e-15       2.413589521420e-13       0.000000000000e+00 
   42       1.823500097836e-10       1.045788377015e-14       2.291182619907e-13       0.000000000000e+00 
   43       1.850101940691e-10       1.128745233463e-14       2.152203328253e-13       0.000000000000e+00 
   44       1.877004548304e-10       1.215714968946e-14       1.996393492338e-13       0.000000000000e+00 
   45       1.904264406049e-10       1.306748713051e-14       1.823508939649e-13       0.000000000000e+00 
   46       1.931898108845e-10       1.401886617551e-14       1.633260827569e-13       0.000000000000e+00 
   47       1.959887132650e-10       1.501160773843e-14       1.425357641413e-13       0.000000000000e+00 
   48       1.988177856864e-10       1.604596143577e-14       1.199520815993e-13       0.000000000000e+00 
   49       2.016678684511e-10       1.712210275122e-14       9.554842382274e-14       0.000000000000e+00 
   50       2.045296287504e-10       1.824014282241e-14       6.930130270343e-14       0.000000000000e+00 
   51       2.074062622099e-10       1.940016751098e-14       4.119670365166e-14       0.000000000000e+00 
   52       2.103037412411e-10       2.060220403660e-14       1.122537302318e-14       0.000000000000e+00 
   53       2.132271024635e-10       2.184620709355e-14      -2.061891894862e-14       0.000000000000e+00 
   54       2.161803428409e-10       2.313205660943e-14      -5.433933717504e-14       0.000000000000e+00 
   55       2.191663489729e-10       2.445956596826e-14      -8.993777589502e-14       0.000000000000e+00 
   56       2.221869023425e-10       2.582851420712e-14      -1.274208570449e-13       0.000000000000e+00 
   57       2.252424934464e-10       2.723861789192e-14      -1.667953502366e-13       0.000000000000e+00 
   58       2.283321884146e-10       2.868951955995e-14      -2.080664980103e-13       0.000000000000e+00 
   59       2.314535264376e-10       3.018078588619e-14      -2.512380463562e-13       0.000000000000e+00 
   60       2.346024171953e-10       3.171190584968e-14      -2.963122752368e-13       0.000000000000e+00 
   61       2.377747839177e-10       3.328230347358e-14      -3.432883701726e-13       0.000000000000e+00 
   62       2.409721555846e-10       3.489138353510e-14      -3.921570408261e-13       0.000000000000e+00 
   63       2.441971536521e-10       3.653849290854e-14      -4.429047431657e-13       0.000000000000e+00 
   64       2.474518109328e-10       3.822290555287e-14      -4.955152101365e-13       0.000000000000e+00 
   65       2.507375244113e-10       3.994382114046e-14      -5.499694295450e-13       0.000000000000e+00 
   66       2.540550080600e-10       4.170036368592e-14      -6.062456219449e-13       0.000000000000e+00 
   67       2.574042456547e-10       4.349158017481e-14      -6.643192185218e-13       0.000000000000e+00 
   68       2.607850001109e-10       4.531645620985e-14      -7.241638380517e-13       0.000000000000e+00 
   69       2.641985668089e-10       4.717396969605e-14      -7.857544970818e-13       0.000000000000e+00 
   70       2.676462924065e-10       4.906304562027e-14      -8.490650134775e-13       0.000000000000e+00 
   71       2.711290173925e-10       5.098253907699e-14      -9.140670682776e-13       0.000000000000e+00 
   72       2.746470431345e-10       5.293123433235e-14      -9.807302091313e-13       0.000000000000e+00 
   73       2.782000989287e-10       5.490784388814e-14      -1.049021853736e-12       0.000000000000e+00 
   74       2.817873090480e-10       5.691100754577e-14      -1.118907293271e-12       0.000000000000e+00 
   75       2.854071597913e-10       5.893929147030e-14      -1.190349695841e-12       0.000000000000e+00 
   76       2.890581605321e-10       6.099121173684e-14      -1.263310508930e-12       0.000000000000e+00 
   77       2.927410388728e-10       6.306531199612e-14      -1.337750743921e-12       0.000000000000e+00 
   78       2.964568877813e-10       6.516009833688e-14      -1.413629933148e-12       0.000000000000e+00 
   79       3.002064886860e-10       6.727401563291e-14      -1.490905763086e-12       0.000000000000e+00 
   80       3.039902927556e-10       6.940544710910e-14      -1.569534085969e-12       0.000000000000e+00 
   81       3.078084021792e-10       7.155271390742e-14      -1.649468931409e-12       0.000000000000e+00 
   82       3.116605514457e-10       7.371407465299e-14      -1.730662518016e-12       0.000000000000e+00 
   83       3.155460886239e-10       7.588772502008e-14      -1.813065265016e-12       0.000000000000e+00 
   84       3.194643373403e-10       7.807182621929e-14      -1.896625748689e-12       0.000000000000e+00 
   85       3.234157926664e-10       8.026459683572e-14      -1.981290537932e-12       0.000000000000e+00 
   86       3.274010900836e-10       8.246423549074e-14      -2.067004352612e-12       0.000000000000e+00 
   87       3.314206302717e-10       8.466889332586e-14      -2.153710126859e-12       0.000000000000e+00 
   88       3.354745667874e-10       8.687667405479e-14      -2.241349019757e-12       0.000000000000e+00 
   89       3.395627937424e-10       8.908563401557e-14      -2.329860426038e-12       0.000000000000e+00 
   90       3.436849334814e-10       9.129378222265e-14      -2.419181986770e-12       0.000000000000e+00 
   91       3.478403242604e-10       9.349908041899e-14      -2.509249600055e-12       0.000000000000e+00 
   92       3.520280079248e-10       9.569944312816e-14      -2.599997431714e-12       0.000000000000e+00 
   93       3.562470441856e-10       9.789277853465e-14      -2.691358667850e-12       0.000000000000e+00 
   94       3.604975342809e-10       1.000771180448e-13      -2.783267878779e-12       0.000000000000e+00 
   95       3.647797292073e-10       1.022505063988e-13      -2.875659032053e-12       0.000000000000e+00 
   96       3.690937091071e-10       1.044109631832e-13      -2.968464802871e-12       0.000000000000e+00 
   97       3.734393754287e-10       1.065564834431e-13      -3.061616594954e-12       0.000000000000e+00 
   98       3.778164430885e-10       1.086850382952e-13      -3.155044561419e-12       0.000000000000e+00 
   99       3.822244326321e-10       1.107945755397e-13      -3.248677625656e-12       0.000000000000e+00 
  100       3.866626623955e-10       1.128830202736e-13      -3.342443502200e-12       0.000000000000e+00 
  101       3.911302406662e-10       1.149482755025e-13      -3.436268717610e-12       0.000000000000e+00 
  102       3.956260578452e-10       1.169882227536e-13      -3.530078631344e-12       0.000000000000e+00 
  103       4.001487786076e-10       1.190007226881e-13      -3.623797456632e-12       0.000000000000e+00 
  104       4.046971259973e-10       1.209836643287e-13      -3.717348989932e-12       0.000000000000e+00 
  105       4.092707943000e-10       1.229351189953e-13      -3.810658866552e-12       0.000000000000e+00 
  106       4.138696454462e-10       1.248532084027e-13      -3.903652650068e-12       0.000000000000e+00 
  107       4.184934235161e-10       1.267360590354e-13      -3.996255179266e-12       0.000000000000e+00 
  108       4.231417501080e-10       1.285818032942e-13      -4.088390596806e-12       0.000000000000e+00 
  109       4.278141197085e-10       1.303885806434e-13      -4.179982377886e-12       0.000000000000e+00 
  110       4.325098950614e-10       1.321545387569e-13      -4.270953358901e-12       0.000000000000e+00 
  111       4.372283025371e-10       1.338778346657e-13      -4.361225766105e-12       0.000000000000e+00 
  112       4.419684275022e-10       1.355566359041e-13      -4.450721244276e-12       0.000000000000e+00 
  113       4.467292096887e-10       1.371891216568e-13      -4.539360885374e-12       0.000000000000e+00 
  114       4.515094385633e-10       1.387734839057e-13      -4.627065257207e-12       0.000000000000e+00 
  115       4.563077486971e-10       1.403079285761e-13      -4.713754432087e-12       0.000000000000e+00 
  116       4.611228068091e-10       1.417907244536e-13      -4.799348727348e-12       0.000000000000e+00 
  117       4.659539085987e-10       1.432203542268e-13      -4.883770967738e-12       0.000000000000e+00 
  118       4.708004461187e-10       1.445953840474e-13      -4.966944553193e-12       0.000000000000e+00 
  119       4.756617196902e-10       1.459144189556e-13      -5.048792806174e-12       0.000000000000e+00 
  120       4.805369349662e-10       1.471761044497e-13      -5.129239006622e-12       0.000000000000e+00 
  121       4.854251999959e-10       1.483791280550e-13      -5.208206426917e-12       0.000000000000e+00 
  122       4.903255222889e-10       1.495222208930e-13      -5.285618366831e-12       0.000000000000e+00 
  123       4.952368058791e-10       1.506041592506e-13      -5.361398188484e-12       0.000000000000e+00 
  124       5.001578483888e-10       1.516237661490e-13      -5.435469351303e-12       0.000000000000e+00 
  125       5.050873380930e-10       1.525799129130e-13      -5.507755446974e-12       0.000000000000e+00 
  126       5.100238509834e-10       1.534715207403e-13      -5.578180234400e-12       0.000000000000e+00 
  127       5.149658478325e-10       1.542975622702e-13      -5.646667674658e-12       0.000000000000e+00 
  128       5.199116712577e-10       1.550570631531e-13      -5.713141965951e-12       0.000000000000e+00 
  129       5.248597189236e-10       1.557491409634e-13      -5.777528331748e-12       0.000000000000e+00 
  130       5.298089908668e-10       1.563731234323e-13      -5.839755408698e-12       0.000000000000e+00 
  131       5.347585969449e-10       1.569284462112e-13      -5.899753187948e-12       0.000000000000e+00 
  132       5.397075844207e-10       1.574146185082e-13      -5.957452325397e-12       0.000000000000e+00 
  133       5.446549362875e-10       1.578312249252e-13      -6.012784182039e-12       0.000000000000e+00 
  134       5.495995695930e-10       1.581779272935e-13      -6.065680864310e-12       0.000000000000e+00 
  135       5.545403337641e-10       1.584544665106e-13      -6.116075264433e-12       0.000000000000e+00 
  136       5.594760089310e-10       1.586606643763e-13      -6.163901100761e-12       0.000000000000e+00 
  137       5.644053042524e-10       1.587964254292e-13      -6.209092958126e-12       0.000000000000e+00 
  138       5.693268562391e-10       1.588617387833e-13      -6.251586328183e-12       0.000000000000e+00 
  139       5.742392270792e-10       1.588566799637e-13      -6.291317649756e-12       0.000000000000e+00 
  140       5.791409029623e-10       1.587814127435e-13      -6.328224349179e-12       0.000000000000e+00 
  141       5.840302924038e-10       1.586361909800e-13      -6.362244880648e-12       0.000000000000e+00 
  142       5.889057245698e-10       1.584213604508e-13      -6.393318766563e-12       0.000000000000e+00 
  143       5.937654476013e-10       1.581373606908e-13      -6.421386637874e-12       0.000000000000e+00 
