# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.476651036469e-10       3.469007692255e-15       3.399295125024e-13       0.000000000000e+00 
    3       1.398538541842e-10       3.920611795264e-15       3.641389769953e-13       0.000000000000e+00 
    4       1.325701767387e-10       2.997209645752e-15       3.278697987998e-13       0.000000000000e+00 
    5       1.272087319510e-10       1.800183663263e-15       2.711301377992e-13       0.000000000000e+00 
    6       1.235872897910e-10       9.684878140499e-16       2.146872755996e-13       0.000000000000e+00 
    7       1.213132648697e-10       5.620412052860e-16       1.691939511445e-13       0.000000000000e+00 
    8       1.199634918024e-10       3.933606593308e-16       1.378808894644e-13       0.000000000000e+00 
    9       1.193583996758e-10       3.096230242248e-16       1.199434009933e-13       0.000000000000e+00 
   10       1.193174530833e-10       2.574835617554e-16       1.126704749976e-13       0.000000000000e+00 
   11       1.196273500209e-10       2.323486970266e-16       1.129280921459e-13       0.000000000000e+00 
   12       1.202882403865e-10       2.321509560892e-16       1.178898039597e-13       0.000000000000e+00 
   13       1.211890355366e-10       2.500521137839e-16       1.254311580936e-13       0.000000000000e+00 
   14       1.222780912267e-10       2.825722222934e-16       1.342720002429e-13       0.000000000000e+00 
   15       1.235591855475e-10       3.314423713879e-16       1.436953077150e-13       0.000000000000e+00 
   16       1.249451399445e-10       3.990531300085e-16       1.535492041090e-13       0.000000000000e+00 
   17       1.265002358099e-10       4.855021614200e-16       1.639338473138e-13       0.000000000000e+00 
   18       1.281413487920e-10       5.897533463846e-16       1.748646668668e-13       0.000000000000e+00 
   19       1.298673266639e-10       7.118803977581e-16       1.862425113502e-13       0.000000000000e+00 
   20       1.316636291137e-10       8.520201132963e-16       1.978526321214e-13       0.000000000000e+00 
   21       1.335358890359e-10       1.010531643685e-15       2.093721946175e-13       0.000000000000e+00 
   22       1.354644607549e-10       1.187837163353e-15       2.204088331617e-13       0.000000000000e+00 
   23       1.374605788096e-10       1.385130151986e-15       2.307452732473e-13       0.000000000000e+00 
   24       1.395200437588e-10       1.603897597019e-15       2.402286424128e-13       0.000000000000e+00 
   25       1.416333747462e-10       1.845619394846e-15       2.488065698803e-13       0.000000000000e+00 
   26       1.437757110151e-10       2.111773717854e-15       2.564844727170e-13       0.000000000000e+00 
   27       1.459563216639e-10       2.403664227379e-15       2.633307794534e-13       0.000000000000e+00 
   28       1.481834038004e-10       2.722502928039e-15       2.694206326476e-13       0.000000000000e+00 
   29       1.504625375589e-10       3.069362295107e-15       2.746687472502e-13       0.000000000000e+00 
   30       1.527836718671e-10       3.445220207737e-15       2.789228554150e-13       0.000000000000e+00 
   31       1.551257670918e-10       3.851018700055e-15       2.820243092313e-13       0.000000000000e+00 
   32       1.574951060491e-10       4.287813603020e-15       2.838876698275e-13       0.000000000000e+00 
   33       1.598985797615e-10       4.756674607253e-15       2.844500115200e-13       0.000000000000e+00 
   34       1.623348054430e-10       5.258603728792e-15       2.836597141713e-13       0.000000000000e+00 
   35       1.648023839553e-10       5.794395929925e-15       2.815088843745e-13       0.000000000000e+00 
   36       1.672925584272e-10       6.364720179551e-15       2.780134634116e-13       0.000000000000e+00 
   37       1.697930423099e-10       6.970217650446e-15       2.731901429853e-13       0.000000000000e+00 
   38       1.723123801754e-10       7.611735381655e-15       2.670032606471e-13       0.000000000000e+00 
   39       1.748624498720e-10       8.290165063292e-15       2.594004746442e-13       0.000000000000e+00 
