# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.491696364536e-10       6.346489095159e-15       4.496369143682e-13       0.000000000000e+00 
    3       1.407049454252e-10       1.003613261277e-14       5.489876701141e-13       0.000000000000e+00 
    4       1.324481400910e-10       1.090237456668e-14       5.537023113323e-13       0.000000000000e+00 
    5       1.260208036197e-10       9.315298717752e-15       5.066106132517e-13       0.000000000000e+00 
    6       1.213793844702e-10       6.604497171824e-15       4.362237397747e-13       0.000000000000e+00 
    7       1.182037676578e-10       4.048173294969e-15       3.612402310171e-13       0.000000000000e+00 
    8       1.161050607732e-10       2.312665646050e-15       2.924990604619e-13       0.000000000000e+00 
    9       1.148881365342e-10       1.439395203143e-15       2.357765503831e-13       0.000000000000e+00 
   10       1.143658297047e-10       1.123537743177e-15       1.934650102857e-13       0.000000000000e+00 
   11       1.143065713478e-10       1.022896847856e-15       1.657140966889e-13       0.000000000000e+00 
   12       1.146634177541e-10       9.350905607386e-16       1.509532573355e-13       0.000000000000e+00 
   13       1.153201109087e-10       8.165607015730e-16       1.465511093205e-13       0.000000000000e+00 
   14       1.162073818703e-10       7.087531781525e-16       1.494717383234e-13       0.000000000000e+00 
   15       1.173039593006e-10       6.561797459614e-16       1.567828960750e-13       0.000000000000e+00 
   16       1.185255308402e-10       6.664541561703e-16       1.661518065599e-13       0.000000000000e+00 
   17       1.199337278738e-10       7.160546585208e-16       1.758520921539e-13       0.000000000000e+00 
   18       1.214297606202e-10       7.753119718527e-16       1.847378671848e-13       0.000000000000e+00 
   19       1.230131325594e-10       8.383327664343e-16       1.925250015628e-13       0.000000000000e+00 
   20       1.246772714818e-10       9.086852964263e-16       1.992325685048e-13       0.000000000000e+00 
   21       1.264216717644e-10       1.000216241874e-15       2.052098443255e-13       0.000000000000e+00 
   22       1.282172328543e-10       1.129472055768e-15       2.109727314889e-13       0.000000000000e+00 
   23       1.300739771172e-10       1.297656487801e-15       2.168982207893e-13       0.000000000000e+00 
   24       1.319900075712e-10       1.499633935316e-15       2.232982169599e-13       0.000000000000e+00 
   25       1.339547549956e-10       1.730949387512e-15       2.302427042230e-13       0.000000000000e+00 
   26       1.359421412395e-10       1.987207805071e-15       2.376437587850e-13       0.000000000000e+00 
   27       1.379614379916e-10       2.268768227504e-15       2.451813276177e-13       0.000000000000e+00 
   28       1.400219167812e-10       2.576992933721e-15       2.524060531626e-13       0.000000000000e+00 
   29       1.421297610207e-10       2.911025179252e-15       2.589391953560e-13       0.000000000000e+00 
   30       1.442762787939e-10       3.268807708782e-15       2.643546666215e-13       0.000000000000e+00 
   31       1.464424574305e-10       3.648431181069e-15       2.682189813835e-13       0.000000000000e+00 
   32       1.486350050225e-10       4.051457007361e-15       2.704128985635e-13       0.000000000000e+00 
   33       1.508612055634e-10       4.480883670727e-15       2.709312949200e-13       0.000000000000e+00 
   34       1.531202979477e-10       4.939972406970e-15       2.698128384728e-13       0.000000000000e+00 
   35       1.554103510752e-10       5.430978731353e-15       2.671743628532e-13       0.000000000000e+00 
   36       1.577218928733e-10       5.956013699751e-15       2.631945073053e-13       0.000000000000e+00 
   37       1.600420168459e-10       6.517031778224e-15       2.580593022021e-13       0.000000000000e+00 
   38       1.623783392692e-10       7.114600291674e-15       2.517936058722e-13       0.000000000000e+00 
   39       1.647418147538e-10       7.748710714956e-15       2.443757124110e-13       0.000000000000e+00 
   40       1.671397256155e-10       8.419085042062e-15       2.357819348722e-13       0.000000000000e+00 
   41       1.695751117098e-10       9.125383785961e-15       2.259671327963e-13       0.000000000000e+00 
   42       1.720459616230e-10       9.867954707383e-15       2.147997298819e-13       0.000000000000e+00 
   43       1.745449705543e-10       1.064729750943e-14       2.021048009803e-13       0.000000000000e+00 
   44       1.770591534825e-10       1.146385643778e-14       1.876795612773e-13       0.000000000000e+00 
   45       1.795751987164e-10       1.231801981852e-14       1.713391993193e-13       0.000000000000e+00 
   46       1.820985562996e-10       1.321012429896e-14       1.530748167675e-13       0.000000000000e+00 
   47       1.846392484099e-10       1.414044769355e-14       1.329397461504e-13       0.000000000000e+00 
   48       1.872064006582e-10       1.510920481586e-14       1.110070504100e-13       0.000000000000e+00 
   49       1.898081028256e-10       1.611654513557e-14       8.737052243357e-14       0.000000000000e+00 
   50       1.924501169368e-10       1.716256295472e-14       6.212253097483e-14       0.000000000000e+00 
   51       1.951319111547e-10       1.824733662885e-14       3.527815019587e-14       0.000000000000e+00 
   52       1.978493086068e-10       1.937089594185e-14       6.832163699065e-15       0.000000000000e+00 
   53       2.005953570421e-10       2.053320880490e-14      -2.321966972118e-14       0.000000000000e+00 
   54       2.033601353250e-10       2.173417950250e-14      -5.488070612825e-14       0.000000000000e+00 
   55       2.061341192079e-10       2.297364995477e-14      -8.815736284870e-14       0.000000000000e+00 
   56       2.089197010863e-10       2.425140788955e-14      -1.230718994378e-13       0.000000000000e+00 
   57       2.117221930574e-10       2.556717762830e-14      -1.596529695095e-13       0.000000000000e+00 
   58       2.145464647322e-10       2.692061564703e-14      -1.979322776280e-13       0.000000000000e+00 
   59       2.173968884023e-10       2.831130893990e-14      -2.379448196051e-13       0.000000000000e+00 
   60       2.202772842075e-10       2.973877338286e-14      -2.797291227977e-13       0.000000000000e+00 
   61       2.231907108015e-10       3.120248544716e-14      -3.233182567626e-13       0.000000000000e+00 
   62       2.261389064889e-10       3.270198936036e-14      -3.687099637367e-13       0.000000000000e+00 
   63       2.291226247727e-10       3.423681120445e-14      -4.158902195222e-13       0.000000000000e+00 
   64       2.321417192350e-10       3.580642712165e-14      -4.648418199969e-13       0.000000000000e+00 
   65       2.351950838021e-10       3.741026273615e-14      -5.155443285623e-13       0.000000000000e+00 
   66       2.382805930096e-10       3.904769257593e-14      -5.679740235911e-13       0.000000000000e+00 
   67       2.413950422671e-10       4.071803949451e-14      -6.221038458753e-13       0.000000000000e+00 
   68       2.445353131998e-10       4.242052493271e-14      -6.779036858915e-13       0.000000000000e+00 
   69       2.477022773943e-10       4.415410929326e-14      -7.353414306585e-13       0.000000000000e+00 
   70       2.508975799786e-10       4.591761803451e-14      -7.943820355687e-13       0.000000000000e+00 
   71       2.541224566389e-10       4.770978616609e-14      -8.549871602635e-13       0.000000000000e+00 
   72       2.573777052173e-10       4.952925641335e-14      -9.171151247720e-13       0.000000000000e+00 
   73       2.606636573083e-10       5.137457738186e-14      -9.807208656501e-13       0.000000000000e+00 
   74       2.639801498561e-10       5.324420172194e-14      -1.045755892119e-12       0.000000000000e+00 
