# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.475584829834e-10       3.397055041309e-15       3.358037153344e-13       0.000000000000e+00 
    3       1.397967110550e-10       3.758584092031e-15       3.564321570893e-13       0.000000000000e+00 
    4       1.325845703413e-10       2.786113687654e-15       3.172750283711e-13       0.000000000000e+00 
    5       1.272835571140e-10       1.603516360953e-15       2.587074354040e-13       0.000000000000e+00 
    6       1.237185169543e-10       8.266255463044e-16       2.013859363188e-13       0.000000000000e+00 
    7       1.214769296602e-10       4.785480358542e-16       1.558261503317e-13       0.000000000000e+00 
    8       1.202160920254e-10       3.487758158225e-16       1.249990196458e-13       0.000000000000e+00 
    9       1.196682757976e-10       2.817379983173e-16       1.078025642404e-13       0.000000000000e+00 
   10       1.196319085477e-10       2.325024800529e-16       1.013223391014e-13       0.000000000000e+00 
   11       1.200149596816e-10       2.050633712030e-16       1.022535041531e-13       0.000000000000e+00 
   12       1.207243088742e-10       2.012768372873e-16       1.077331604223e-13       0.000000000000e+00 
   13       1.216787324541e-10       2.145651361299e-16       1.156117184590e-13       0.000000000000e+00 
   14       1.227989616978e-10       2.408851346066e-16       1.246097861849e-13       0.000000000000e+00 
   15       1.241033443093e-10       2.817794584827e-16       1.342180269292e-13       0.000000000000e+00 
   16       1.255793214367e-10       3.397590493793e-16       1.442395295157e-13       0.000000000000e+00 
   17       1.271469506304e-10       4.152877058289e-16       1.547426759605e-13       0.000000000000e+00 
   18       1.288056270797e-10       5.073854385485e-16       1.659493778403e-13       0.000000000000e+00 
   19       1.305725567047e-10       6.160993494953e-16       1.777286656493e-13       0.000000000000e+00 
   20       1.324034458140e-10       7.415595376772e-16       1.897425704031e-13       0.000000000000e+00 
   21       1.343116266641e-10       8.841253332354e-16       2.016976173664e-13       0.000000000000e+00 
   22       1.362933067010e-10       1.044205496618e-15       2.132688554399e-13       0.000000000000e+00 
   23       1.383396651476e-10       1.222871349612e-15       2.241635894253e-13       0.000000000000e+00 
