# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.472810617515e-10       3.189377668282e-15       3.315484870880e-13       0.000000000000e+00 
    3       1.395140154940e-10       3.575811306371e-15       3.543424146505e-13       0.000000000000e+00 
    4       1.323115541266e-10       2.833935023133e-15       3.212440986073e-13       0.000000000000e+00 
    5       1.269858164198e-10       1.845038388323e-15       2.698157025739e-13       0.000000000000e+00 
    6       1.233517438588e-10       1.087072065886e-15       2.189290738924e-13       0.000000000000e+00 
    7       1.210132286603e-10       6.411669505510e-16       1.779275319577e-13       0.000000000000e+00 
    8       1.196356643664e-10       4.162139458939e-16       1.492891461676e-13       0.000000000000e+00 
    9       1.189655460088e-10       3.109736562941e-16       1.320475631433e-13       0.000000000000e+00 
   10       1.188146755642e-10       2.634198181560e-16       1.238922534807e-13       0.000000000000e+00 
   11       1.190908931096e-10       2.451998076372e-16       1.223429159051e-13       0.000000000000e+00 
   12       1.197086654636e-10       2.459231954038e-16       1.252917171422e-13       0.000000000000e+00 
   13       1.205829126509e-10       2.626222070291e-16       1.311612733698e-13       0.000000000000e+00 
   14       1.216295403020e-10       2.949128210273e-16       1.389279237175e-13       0.000000000000e+00 
   15       1.228700388855e-10       3.431646005991e-16       1.479930513003e-13       0.000000000000e+00 
   16       1.242894035781e-10       4.078493875315e-16       1.579197936152e-13       0.000000000000e+00 
   17       1.258011904884e-10       4.894122500651e-16       1.683754365114e-13       0.000000000000e+00 
   18       1.274095273974e-10       5.882986785305e-16       1.791653749802e-13       0.000000000000e+00 
   19       1.291314548877e-10       7.052561837041e-16       1.901024419128e-13       0.000000000000e+00 
   20       1.309197701650e-10       8.408697964524e-16       2.009401382152e-13       0.000000000000e+00 
