# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.476186559188e-10       3.383993594079e-15       3.356532561797e-13       0.000000000000e+00 
    3       1.398407725312e-10       3.749803768591e-15       3.565476535966e-13       0.000000000000e+00 
    4       1.326079661925e-10       2.789323510926e-15       3.181009512458e-13       0.000000000000e+00 
    5       1.273030176488e-10       1.616732293929e-15       2.603557690206e-13       0.000000000000e+00 
    6       1.237373010661e-10       8.445290128361e-16       2.039304538861e-13       0.000000000000e+00 
    7       1.215152113161e-10       4.966812833635e-16       1.592187088450e-13       0.000000000000e+00 
    8       1.202114537098e-10       3.652514473548e-16       1.291616162637e-13       0.000000000000e+00 
    9       1.196468608696e-10       2.966886994724e-16       1.126657979445e-13       0.000000000000e+00 
   10       1.196408795332e-10       2.471485574259e-16       1.067983190538e-13       0.000000000000e+00 
   11       1.199803307800e-10       2.211081974120e-16       1.082719911986e-13       0.000000000000e+00 
   12       1.206668717119e-10       2.206843611439e-16       1.141862852342e-13       0.000000000000e+00 
   13       1.215897631816e-10       2.394244509468e-16       1.224430453461e-13       0.000000000000e+00 
   14       1.226978267820e-10       2.731210917536e-16       1.317899889633e-13       0.000000000000e+00 
   15       1.239955901472e-10       3.232008175300e-16       1.415740584512e-13       0.000000000000e+00 
   16       1.253961682029e-10       3.921011718917e-16       1.517509721620e-13       0.000000000000e+00 
   17       1.269639694568e-10       4.799173420309e-16       1.624522286471e-13       0.000000000000e+00 
   18       1.286165692812e-10       5.856404107554e-16       1.736595029188e-13       0.000000000000e+00 
   19       1.303529943478e-10       7.093643559245e-16       1.852901023451e-13       0.000000000000e+00 
   20       1.321586230884e-10       8.512323511938e-16       1.971662371903e-13       0.000000000000e+00 
   21       1.340394461312e-10       1.011521211578e-15       2.089413411383e-13       0.000000000000e+00 
   22       1.359762643161e-10       1.190547733146e-15       2.201814106983e-13       0.000000000000e+00 
   23       1.379804781026e-10       1.389490649474e-15       2.306645579501e-13       0.000000000000e+00 
   24       1.400478938105e-10       1.609858132435e-15       2.402497333823e-13       0.000000000000e+00 
   25       1.421690253615e-10       1.853131972397e-15       2.488998240742e-13       0.000000000000e+00 
   26       1.443189689391e-10       2.120798113707e-15       2.566390653827e-13       0.000000000000e+00 
   27       1.465070829290e-10       2.414197737309e-15       2.635477033023e-13       0.000000000000e+00 
   28       1.487416566123e-10       2.734588597665e-15       2.697099083105e-13       0.000000000000e+00 
   29       1.510283163068e-10       3.083038580803e-15       2.750385869248e-13       0.000000000000e+00 
   30       1.533569932534e-10       3.460504047180e-15       2.793753135254e-13       0.000000000000e+00 
   31       1.557065959979e-10       3.867909699239e-15       2.825539941787e-13       0.000000000000e+00 
   32       1.580834625522e-10       4.306323824921e-15       2.844818916876e-13       0.000000000000e+00 
