# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.472148659394e-10       3.023138605584e-15       3.236597762487e-13       0.000000000000e+00 
    3       1.395104921374e-10       3.294044162436e-15       3.423327292885e-13       0.000000000000e+00 
    4       1.323717018675e-10       2.532832765217e-15       3.072029382454e-13       0.000000000000e+00 
    5       1.271244149938e-10       1.601811437169e-15       2.557369790008e-13       0.000000000000e+00 
    6       1.235684294960e-10       9.245447977214e-16       2.061847798653e-13       0.000000000000e+00 
    7       1.213145994263e-10       5.441098379913e-16       1.672218182412e-13       0.000000000000e+00 
    8       1.199542383707e-10       3.593395195098e-16       1.408132479629e-13       0.000000000000e+00 
    9       1.193202278221e-10       2.748120259980e-16       1.256494310821e-13       0.000000000000e+00 
   10       1.192418462876e-10       2.373198254532e-16       1.191891106541e-13       0.000000000000e+00 
   11       1.195190357392e-10       2.246311348207e-16       1.189117097631e-13       0.000000000000e+00 
   12       1.201517999986e-10       2.293709781513e-16       1.227741939385e-13       0.000000000000e+00 
   13       1.210287861787e-10       2.497228247288e-16       1.292972024195e-13       0.000000000000e+00 
   14       1.221032899514e-10       2.855650242697e-16       1.375621138926e-13       0.000000000000e+00 
   15       1.233709040053e-10       3.372155516503e-16       1.469751097128e-13       0.000000000000e+00 
   16       1.247473108113e-10       4.050724467476e-16       1.571876778677e-13       0.000000000000e+00 
   17       1.262968444323e-10       4.895288504478e-16       1.679290474620e-13       0.000000000000e+00 
   18       1.279364874484e-10       5.910512345610e-16       1.789171494708e-13       0.000000000000e+00 
   19       1.296645783418e-10       7.103830715022e-16       1.899898272578e-13       0.000000000000e+00 
   20       1.314654772633e-10       8.481309169776e-16       2.009746526721e-13       0.000000000000e+00 
   21       1.333445069595e-10       1.005245095035e-15       2.117067786266e-13       0.000000000000e+00 
   22       1.352817808723e-10       1.182707186927e-15       2.220125250036e-13       0.000000000000e+00 
   23       1.372874629219e-10       1.381589390173e-15       2.318087807457e-13       0.000000000000e+00 
   24       1.393562324790e-10       1.602943890134e-15       2.410313389818e-13       0.000000000000e+00 
   25       1.414793507591e-10       1.847851380508e-15       2.495806396880e-13       0.000000000000e+00 
   26       1.436330824354e-10       2.117374773160e-15       2.573484369884e-13       0.000000000000e+00 
   27       1.458257381267e-10       2.412626993145e-15       2.642794499042e-13       0.000000000000e+00 
   28       1.480640924042e-10       2.734711396787e-15       2.703314446553e-13       0.000000000000e+00 
   29       1.503540094449e-10       3.084711602434e-15       2.754349139391e-13       0.000000000000e+00 
   30       1.526864656387e-10       3.463674354163e-15       2.795077567410e-13       0.000000000000e+00 
   31       1.550414160748e-10       3.872610738669e-15       2.824692711562e-13       0.000000000000e+00 
   32       1.574247486757e-10       4.312530718502e-15       2.842688451800e-13       0.000000000000e+00 
   33       1.598424098182e-10       4.784415246844e-15       2.848678977970e-13       0.000000000000e+00 
   34       1.622921108265e-10       5.289209343219e-15       2.842279784898e-13       0.000000000000e+00 
   35       1.647724622655e-10       5.827841117512e-15       2.822947300457e-13       0.000000000000e+00 
   36       1.672750697908e-10       6.401204289920e-15       2.790079550521e-13       0.000000000000e+00 
   37       1.697880568497e-10       7.010143220618e-15       2.743090498207e-13       0.000000000000e+00 
   38       1.723201338234e-10       7.655428514356e-15       2.681531399568e-13       0.000000000000e+00 
   39       1.748833053105e-10       8.337767870019e-15       2.605007360654e-13       0.000000000000e+00 
   40       1.774858056792e-10       9.057808214545e-15       2.513144538693e-13       0.000000000000e+00 
   41       1.801312270354e-10       9.816156878244e-15       2.405575272608e-13       0.000000000000e+00 
   42       1.828167319786e-10       1.061346167600e-14       2.281888249989e-13       0.000000000000e+00 
   43       1.855334396566e-10       1.145035110845e-14       2.141661699739e-13       0.000000000000e+00 
   44       1.882662568230e-10       1.232741028453e-14       1.984475382333e-13       0.000000000000e+00 
   45       1.909998766391e-10       1.324516151747e-14       1.809941031604e-13       0.000000000000e+00 
   46       1.937401230245e-10       1.420400333958e-14       1.617807474728e-13       0.000000000000e+00 
   47       1.964981144686e-10       1.520425026363e-14       1.407884815323e-13       0.000000000000e+00 
