# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.476039434528e-10       3.440956035602e-15       3.383723487346e-13       0.000000000000e+00 
    3       1.398186959322e-10       3.847608565341e-15       3.610193267811e-13       0.000000000000e+00 
    4       1.325756566486e-10       2.897082325856e-15       3.234124974616e-13       0.000000000000e+00 
    5       1.272413142370e-10       1.706051758142e-15       2.659014232402e-13       0.000000000000e+00 
    6       1.236421528420e-10       9.023268438716e-16       2.092084230462e-13       0.000000000000e+00 
    7       1.213684235513e-10       5.262236454658e-16       1.639501111467e-13       0.000000000000e+00 
    8       1.200756305050e-10       3.776934835901e-16       1.332112184305e-13       0.000000000000e+00 
    9       1.194967795345e-10       3.024707200061e-16       1.159988243624e-13       0.000000000000e+00 
   10       1.194307497269e-10       2.519798717498e-16       1.094837330224e-13       0.000000000000e+00 
   11       1.197836055466e-10       2.265158406536e-16       1.104144054239e-13       0.000000000000e+00 
   12       1.204643048951e-10       2.262813788330e-16       1.159463408681e-13       0.000000000000e+00 
   13       1.213895905006e-10       2.446163369425e-16       1.239179274434e-13       0.000000000000e+00 
   14       1.224803194663e-10       2.777795680428e-16       1.330260418357e-13       0.000000000000e+00 
   15       1.237539577801e-10       3.273738458275e-16       1.427325709470e-13       0.000000000000e+00 
   16       1.252009046503e-10       3.957551804998e-16       1.528060032643e-13       0.000000000000e+00 
   17       1.267368639855e-10       4.832179477647e-16       1.632948194646e-13       0.000000000000e+00 
   18       1.283642437821e-10       5.886703471657e-16       1.744123010595e-13       0.000000000000e+00 
   19       1.301003590051e-10       7.121221742466e-16       1.860272757565e-13       0.000000000000e+00 
   20       1.318991255079e-10       8.536750415126e-16       1.978036725486e-13       0.000000000000e+00 
   21       1.337739910292e-10       1.013689488636e-15       2.094564316758e-13       0.000000000000e+00 
   22       1.357218742341e-10       1.192587694120e-15       2.206701366052e-13       0.000000000000e+00 
   23       1.377337263139e-10       1.391470334939e-15       2.311545780991e-13       0.000000000000e+00 
   24       1.397799075316e-10       1.611746525387e-15       2.406568246924e-13       0.000000000000e+00 
   25       1.418814522935e-10       1.855099234482e-15       2.492096177052e-13       0.000000000000e+00 
   26       1.440536532582e-10       2.123248290303e-15       2.569467630946e-13       0.000000000000e+00 
   27       1.462753276769e-10       2.417295773541e-15       2.638883612156e-13       0.000000000000e+00 
   28       1.485063942195e-10       2.738151179935e-15       2.700156653905e-13       0.000000000000e+00 
   29       1.507571050963e-10       3.086968582210e-15       2.752585214614e-13       0.000000000000e+00 
   30       1.530430919491e-10       3.464969041504e-15       2.795235621039e-13       0.000000000000e+00 
   31       1.553688295617e-10       3.873317069445e-15       2.827060566091e-13       0.000000000000e+00 
   32       1.577373993533e-10       4.312947849555e-15       2.846918370001e-13       0.000000000000e+00 
   33       1.601414491275e-10       4.784664270158e-15       2.853540229296e-13       0.000000000000e+00 
   34       1.625668461563e-10       5.289234276936e-15       2.845812608793e-13       0.000000000000e+00 
   35       1.650199066238e-10       5.827600701272e-15       2.823816692296e-13       0.000000000000e+00 
   36       1.675078961787e-10       6.400739543950e-15       2.788169925555e-13       0.000000000000e+00 
   37       1.700323676556e-10       7.009579835943e-15       2.739481966107e-13       0.000000000000e+00 
   38       1.725938446487e-10       7.654923724938e-15       2.677366585469e-13       0.000000000000e+00 
   39       1.751873664216e-10       8.337495103269e-15       2.601106033706e-13       0.000000000000e+00 
   40       1.778002926941e-10       9.057956449168e-15       2.509906770859e-13       0.000000000000e+00 
   41       1.804183137763e-10       9.816919062934e-15       2.402990769445e-13       0.000000000000e+00 
   42       1.830476009909e-10       1.061498635824e-14       2.279921691403e-13       0.000000000000e+00 
   43       1.856986297920e-10       1.145271865952e-14       2.140373323820e-13       0.000000000000e+00 
   44       1.883797905813e-10       1.233061804446e-14       1.984040445810e-13       0.000000000000e+00 
   45       1.910968092275e-10       1.324912803981e-14       1.810622527451e-13       0.000000000000e+00 
   46       1.938514430013e-10       1.420863879420e-14       1.619769298380e-13       0.000000000000e+00 
   47       1.966419320978e-10       1.520947898085e-14       1.411118701929e-13       0.000000000000e+00 
   48       1.994629910860e-10       1.625191117775e-14       1.184310638519e-13       0.000000000000e+00 
   49       2.023055192032e-10       1.733612937320e-14       9.389859136101e-14       0.000000000000e+00 
   50       2.051602084943e-10       1.846228468931e-14       6.748304157672e-14       0.000000000000e+00 
   51       2.080301949514e-10       1.963057657129e-14       3.917242285976e-14       0.000000000000e+00 
   52       2.109213406089e-10       2.084118203855e-14       8.963117502739e-15       0.000000000000e+00 
   53       2.138385320765e-10       2.209422849102e-14      -2.314418244055e-14       0.000000000000e+00 
   54       2.167855742614e-10       2.338979254257e-14      -5.714436751267e-14       0.000000000000e+00 
   55       2.197651752169e-10       2.472783423758e-14      -9.303076572206e-14       0.000000000000e+00 
   56       2.227791397545e-10       2.610798323635e-14      -1.308047842584e-13       0.000000000000e+00 
   57       2.258280377749e-10       2.752969747014e-14      -1.704684744422e-13       0.000000000000e+00 
   58       2.289110168646e-10       2.899231950026e-14      -2.120217866769e-13       0.000000000000e+00 
   59       2.320256995675e-10       3.049507283389e-14      -2.554625782295e-13       0.000000000000e+00 
   60       2.351680806584e-10       3.203705823995e-14      -3.007866210098e-13       0.000000000000e+00 
   61       2.383341558654e-10       3.361736306753e-14      -3.479877213582e-13       0.000000000000e+00 
   62       2.415254676462e-10       3.523542620969e-14      -3.970580932233e-13       0.000000000000e+00 
   63       2.447446275944e-10       3.689074889491e-14      -4.479880829354e-13       0.000000000000e+00 
   64       2.479936479899e-10       3.858278881654e-14      -5.007660756997e-13       0.000000000000e+00 
   65       2.512738940092e-10       4.031096003412e-14      -5.553785069313e-13       0.000000000000e+00 
   66       2.545860359352e-10       4.207463287470e-14      -6.118098735884e-13       0.000000000000e+00 
