Running CLASS version v2.4.3
Computing background
 -> age = 13.795359 Gyr
 -> conformal age = 14165.045412 Mpc
Computing thermodynamics with Y_He=0.2477
 -> calling HyRec version Nov2011,
    by Y. Ali-Haïmoud & C. Hirata
9.898029e+00   2.970258e+01   3.756116e+03    6.522533e-33
9.895231e+00   2.969495e+01   3.757657e+03    6.512027e-33
9.892364e+00   2.968714e+01   3.759202e+03    6.501278e-33
9.889424e+00   2.967913e+01   3.760748e+03    6.490280e-33
9.886410e+00   2.967091e+01   3.762294e+03    6.479028e-33
9.883320e+00   2.966249e+01   3.763837e+03    6.467512e-33
9.880150e+00   2.965385e+01   3.765376e+03    6.455727e-33
9.876898e+00   2.964499e+01   3.766909e+03    6.443665e-33
9.873562e+00   2.963589e+01   3.768433e+03    6.431316e-33
9.870138e+00   2.962656e+01   3.769947e+03    6.418674e-33
9.866625e+00   2.961699e+01   3.771448e+03    6.405729e-33
9.863018e+00   2.960715e+01   3.772933e+03    6.392473e-33
9.859314e+00   2.959706e+01   3.774402e+03    6.378895e-33
9.855510e+00   2.958669e+01   3.775850e+03    6.364985e-33
9.851603e+00   2.957604e+01   3.777276e+03    6.350734e-33
9.847588e+00   2.956510e+01   3.778677e+03    6.336130e-33
9.843462e+00   2.955385e+01   3.780048e+03    6.321161e-33
9.839219e+00   2.954229e+01   3.781388e+03    6.305815e-33
9.834857e+00   2.953040e+01   3.782692e+03    6.290079e-33
9.830369e+00   2.951817e+01   3.783957e+03    6.273940e-33
9.825752e+00   2.950559e+01   3.785179e+03    6.257382e-33
9.820998e+00   2.949263e+01   3.786353e+03    6.240391e-33
9.816103e+00   2.947929e+01   3.787474e+03    6.222951e-33
9.811061e+00   2.946555e+01   3.788537e+03    6.205044e-33
9.805864e+00   2.945138e+01   3.789538e+03    6.186652e-33
9.800506e+00   2.943678e+01   3.790469e+03    6.167754e-33
9.794980e+00   2.942172e+01   3.791324e+03    6.148331e-33
9.789276e+00   2.940617e+01   3.792098e+03    6.128359e-33
9.783387e+00   2.939012e+01   3.792781e+03    6.107815e-33
9.777303e+00   2.937354e+01   3.793366e+03    6.086672e-33
9.771013e+00   2.935640e+01   3.793844e+03    6.064903e-33
9.764507e+00   2.933866e+01   3.794204e+03    6.042477e-33
9.757772e+00   2.932031e+01   3.794438e+03    6.019362e-33
9.750795e+00   2.930129e+01   3.794532e+03    5.995522e-33
9.743562e+00   2.928158e+01   3.794474e+03    5.970919e-33
9.736057e+00   2.926112e+01   3.794250e+03    5.945510e-33
9.728263e+00   2.923988e+01   3.793845e+03    5.919249e-33
9.720161e+00   2.921780e+01   3.793242e+03    5.892085e-33
9.711728e+00   2.919482e+01   3.792424e+03    5.863963e-33
9.702943e+00   2.917087e+01   3.791370e+03    5.834819e-33
9.693778e+00   2.914589e+01   3.790057e+03    5.804586e-33
9.684204e+00   2.911980e+01   3.788462e+03    5.773187e-33
9.674188e+00   2.909250e+01   3.786558e+03    5.740534e-33
9.663692e+00   2.906389e+01   3.784312e+03    5.706531e-33
9.652673e+00   2.903386e+01   3.781692e+03    5.671068e-33
9.641083e+00   2.900227e+01   3.778659e+03    5.634018e-33
9.628864e+00   2.896897e+01   3.775168e+03    5.595239e-33
9.615951e+00   2.893378e+01   3.771169e+03    5.554564e-33
9.602268e+00   2.889648e+01   3.766604e+03    5.511798e-33
9.587722e+00   2.885684e+01   3.761406e+03    5.466714e-33
9.572207e+00   2.881455e+01   3.755495e+03    5.419043e-33
9.555590e+00   2.876926e+01   3.748778e+03    5.368461e-33
9.537712e+00   2.872053e+01   3.741141e+03    5.314573e-33
9.518374e+00   2.866783e+01   3.732447e+03    5.256897e-33
9.497325e+00   2.861046e+01   3.722525e+03    5.194824e-33
9.474242e+00   2.854755e+01   3.711158e+03    5.127579e-33
9.448698e+00   2.847793e+01   3.698063e+03    5.054147e-33
9.420114e+00   2.840002e+01   3.682862e+03    4.973164e-33
9.387672e+00   2.831160e+01   3.665029e+03    4.882727e-33
9.350169e+00   2.820939e+01   3.643803e+03    4.780063e-33
9.305717e+00   2.808823e+01   3.618012e+03    4.660889e-33
9.251102e+00   2.793938e+01   3.585696e+03    4.518023e-33
9.180135e+00   2.774596e+01   3.543164e+03    4.337906e-33
9.078238e+00   2.746824e+01   3.481942e+03    4.089425e-33
8.894010e+00   2.696612e+01   3.373031e+03    3.667512e-33
8.595033e+00   2.615126e+01   3.207580e+03    3.053399e-33
8.392113e+00   2.559820e+01   3.111524e+03    2.684838e-33
8.208204e+00   2.509696e+01   3.033787e+03    2.382902e-33
8.023823e+00   2.459443e+01   2.963459e+03    2.109209e-33
7.850444e+00   2.412188e+01   2.903715e+03    1.876726e-33
7.683892e+00   2.366795e+01   2.851431e+03    1.674301e-33
7.522101e+00   2.322699e+01   2.804859e+03    1.495656e-33
7.364135e+00   2.279645e+01   2.762913e+03    1.336978e-33
7.209524e+00   2.237506e+01   2.724813e+03    1.195558e-33
7.058006e+00   2.196209e+01   2.689944e+03    1.069280e-33
6.909421e+00   2.155713e+01   2.657802e+03    9.563999e-34
6.763662e+00   2.115986e+01   2.627960e+03    8.554494e-34
6.620648e+00   2.077008e+01   2.600055e+03    7.651605e-34
6.480311e+00   2.038759e+01   2.573779e+03    6.844066e-34
6.342594e+00   2.001224e+01   2.548868e+03    6.121830e-34
6.207444e+00   1.964389e+01   2.525098e+03    5.475911e-34
6.074810e+00   1.928240e+01   2.502276e+03    4.898267e-34
5.944644e+00   1.892763e+01   2.480235e+03    4.381695e-34
